hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
וַחֲמֵ֨שׁ,H2568,wa·ḥă·mêš,and five,Conj‑w | Number‑fsc,H2568,Job,1,26
מֵא֤וֹת,H3967,mê·’ō·wṯ,hundred,Number‑fp,H3967,Job,1,27
צֶֽמֶד־,H6776,ṣe·meḏ-,yoke,N‑msc,H6776,Job,1,28
בָּקָר֙,H1241,bā·qār,of oxen,N‑ms,H1241,Job,1,29
אֲתוֹנ֔וֹת,H860,"’ă·ṯō·w·nō·wṯ,",female donkeys,N‑fp,H860,Job,1,32
וַעֲבֻדָּ֖ה,H5657,wa·‘ă·ḇud·dāh,and a household,Conj‑w | N‑fs,H5657,Job,1,33
רַבָּ֣ה,H7227,rab·bāh,large,Adj‑fs,H7227,Job,1,34
מְאֹ֑ד,H3966,mə·’ōḏ;,very,Adv,H3966,Job,1,35
גָּד֖וֹל,H1419,gā·ḏō·wl,the greatest,Adj‑ms,H1419,Job,1,39
מִכָּל־,H3605,mik·kāl,of all,Prep‑m | N‑msc,H3605,Job,1,40
קֶֽדֶם׃,H6924,qe·ḏem.,of the East,N‑ms,H6924,Job,1,42
וְעָשׂ֣וּ,H6213,wə·‘ā·śū,and,Conj‑w | V‑Qal‑ConjPerf‑3cp,H6213,Job,1,44
מִשְׁתֶּ֔ה,H4960,"miš·teh,",feast,N‑ms,H4960,Job,1,45
בֵּ֖ית,H1004,bêṯ,[in their] houses,N‑msc,H1004,Job,1,46
יוֹמ֑וֹ,H3117,yō·w·mōw;,on his [appointed] day,N‑msc | 3ms,H3117,Job,1,48
וְשָׁלְח֗וּ,H7971,"wə·šā·lə·ḥū,",and would send,Conj‑w | V‑Qal‑ConjPerf‑3cp,H7971,Job,1,49
וְקָרְאוּ֙,H7121,wə·qā·rə·’ū,and invite,Conj‑w | V‑Qal‑ConjPerf‑3cp,H7121,Job,1,50
(אַחְיֽוֹתֵיהֶ֔ם),H269,"’aḥ·yō·w·ṯê·hem,",their sisters,N‑fpc | 3mp,H269,Job,1,52
לֶאֱכֹ֥ל,H398,le·’ĕ·ḵōl,to eat,Prep‑l | V‑Qal‑Inf,H398,Job,1,53
וְלִשְׁתּ֖וֹת,H8354,wə·liš·tō·wṯ,and drink,"Conj‑w, Prep‑l | V‑Qal‑Inf",H8354,Job,1,54
עִמָּהֶֽם׃,H5973,‘im·mā·hem.,with them,Prep | 3mp,H5973,Job,1,55
כִּ֣י,H3588,kî,when,Conj,H3588,Job,1,56
הִקִּיפֽוּ֩,H5362,hiq·qî·p̄ū,had run their course,V‑Hifil‑Perf‑3cp,H5362,Job,1,57
וַֽיְקַדְּשֵׁ֗ם,H6942,"way·qad·də·šêm,",and sanctify them,Conj‑w | V‑Piel‑ConsecImperf‑3ms | 3mp,H6942,Job,1,62
וְהִשְׁכִּ֣ים,H7925,wə·hiš·kîm,and he would rise early,Conj‑w | V‑Hifil‑ConjPerf‑3ms,H7925,Job,1,63
בַּבֹּקֶר֮,H1242,bab·bō·qer,in the morning,"Prep‑b, Art | N‑ms",H1242,Job,1,64
וְהֶעֱלָ֣ה,H5927,wə·he·‘ĕ·lāh,and offer,Conj‑w | V‑Hifil‑ConjPerf‑3ms,H5927,Job,1,65
עֹלוֹת֮,H5930,‘ō·lō·wṯ,burnt offerings,N‑fp,H5930,Job,1,66
מִסְפַּ֣ר,H4557,mis·par,[according to] the number,N‑msc,H4557,Job,1,67
אָמַ֣ר,H559,’ā·mar,said,V‑Qal‑Perf‑3ms,H559,Job,1,70
אוּלַי֙,H194,’ū·lay,it may be that,Adv,H194,Job,1,72
חָטְא֣וּ,H2398,ḥā·ṭə·’ū,have sinned,V‑Qal‑Perf‑3cp,H2398,Job,1,73
וּבֵרֲכ֥וּ,H1288,ū·ḇê·ră·ḵū,and cursed,Conj‑w | V‑Piel‑ConjPerf‑3cp,H1288,Job,1,75
בִּלְבָבָ֑ם,H3824,bil·ḇā·ḇām;,in their hearts,Prep‑b | N‑msc | 3mp,H3824,Job,1,77
כָּ֛כָה,H3602,kā·ḵāh,Thus,Adv,H3602,Job,1,78
וַיָּבֹ֙אוּ֙,H935,way·yā·ḇō·’ū,and when came,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H935,Job,1,84
לְהִתְיַצֵּ֖ב,H3320,lə·hiṯ·yaṣ·ṣêḇ,to present themselves,Prep‑l | V‑Hitpael‑Inf,H3320,Job,1,87
עַל־,H5921,‘al-,before,Prep,H5921,Job,1,88
יְהוָ֑ה,H3068,Yah·weh;,Yahweh,N‑proper‑ms,H3068,Job,1,89
גַֽם־,H1571,ḡam-,also,Conj,H1571,Job,1,91
הַשָּׂטָ֖ן,H7854,haś·śā·ṭān,Satan,Art | N‑ms,H7854,Job,1,92
בְּתוֹכָֽם׃,H8432,bə·ṯō·w·ḵām.,among them,Prep‑b | N‑msc | 3mp,H8432,Job,1,93
יְהוָ֛ה,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Job,1,94
אֶל־,H413,’el-,to,Prep,H413,Job,1,95
מֵאַ֣יִן,H370,mê·’a·yin,from where,Prep‑m | Adv,H370,Job,1,97
וַיַּ֨עַן,H6030,way·ya·‘an,so answered,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H6030,Job,1,99
אֶת־,H853,’eṯ-,-,DirObjM,H853,Job,1,101
מִשּׁ֣וּט,H7751,miš·šūṭ,from going to and fro,Prep‑m | V‑Qal‑Inf,H7751,Job,1,104
וּמֵֽהִתְהַלֵּ֖ךְ,H1980,ū·mê·hiṯ·hal·lêḵ,and from walking back and forth,"Conj‑w, Prep‑m | V‑Hitpael‑Inf",H1980,Job,1,106
הֲשַׂ֥מְתָּ,H7760,hă·śam·tā,have considered,V‑Qal‑Perf‑2ms,H7760,Job,1,110
לִבְּךָ֖,H3820,lib·bə·ḵā,you,N‑msc | 2ms,H3820,Job,1,111
עַבְדִּ֣י,H5650,‘aḇ·dî,My servant,N‑msc | 1cs,H5650,Job,1,113
אֵ֤ין,H369,’ên,[there is] none,Adv,H369,Job,1,116
כָּמֹ֙הוּ֙,H3644,kā·mō·hū,like him,Prep | 3ms,H3644,Job,1,117
הַֽחִנָּ֔ם,H2600,"ha·ḥin·nām,",Does for nothing,Adv,H2600,Job,1,130
יָרֵ֥א,H3372,yā·rê,fear,V‑Qal‑Perf‑3ms,H3372,Job,1,131
(אַ֠תָּה),H859,’at·tāh,You,Pro‑2ms,H859,Job,1,134
שַׂ֣כְתָּ,H7753,śaḵ·tā,made a hedge,V‑Qal‑Perf‑2ms,H7753,Job,1,135
בַעֲד֧וֹ,H1157,ḇa·‘ă·ḏōw,around him,Prep | 3ms,H1157,Job,1,136
אֲשֶׁר־,H834,’ă·šer-,that,Pro‑r,H834,Job,1,141
מִסָּבִ֑יב,H5439,mis·sā·ḇîḇ;,on every side,Prep‑m | Adv,H5439,Job,1,142
מַעֲשֵׂ֤ה,H4639,ma·‘ă·śêh,the work,N‑msc,H4639,Job,1,143
יָדָיו֙,H3027,yā·ḏāw,of his hands,N‑fdc | 3ms,H3027,Job,1,144
פָּרַ֥ץ,H6555,pā·raṣ,have increased,V‑Qal‑Perf‑3ms,H6555,Job,1,147
נָ֣א,H4994,nā,now,Interjection,H4994,Job,1,150
וְגַ֖ע,H5060,wə·ḡa‘,and touch,Conj‑w | V‑Qal‑Imp‑ms,H5060,Job,1,152
אִם־,H518,’im-,and,Conj,H518,Job,1,155
לֹ֥א,H3808,lō,not,Adv‑NegPrt,H3808,Job,1,156
פָּנֶ֖יךָ,H6440,pā·ne·ḵā,Your face,N‑cpc | 2ms,H6440,Job,1,158
הִנֵּ֤ה,H2009,hin·nêh,behold,Interjection,H2009,Job,1,163
רַ֣ק,H7535,raq,only,Adv,H7535,Job,1,167
אַל־,H408,’al-,not,Adv,H408,Job,1,169
וַיֵּצֵא֙,H3318,way·yê·ṣê,So went out,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H3318,Job,1,172
יַ֔יִן,H3196,"ya·yin,",wine,N‑ms,H3196,Job,1,182
אֲחִיהֶ֥ם,H251,’ă·ḥî·hem,of their brother,N‑msc | 3mp,H251,Job,1,184
הַבְּכֽוֹר׃,H1060,hab·bə·ḵō·wr.,oldest,Art | N‑ms,H1060,Job,1,185
חֹֽרְשׁ֔וֹת,H2790,"ḥō·rə·šō·wṯ,",plowing,V‑Qal‑Prtcpl‑fp,H2790,Job,1,192
רֹע֥וֹת,H7462,rō·‘ō·wṯ,feeding,V‑Qal‑Prtcpl‑fp,H7462,Job,1,194
שְׁבָא֙,H7614,šə·ḇā,the Sabeans,N‑proper‑ms,H7614,Job,1,197
וַתִּקָּחֵ֔ם,H3947,"wat·tiq·qā·ḥêm,",and took them away,Conj‑w | V‑Qal‑ConsecImperf‑3fs | 3mp,H3947,Job,1,198
הַנְּעָרִ֖ים,H5288,han·nə·‘ā·rîm,the servants,Art | N‑mp,H5288,Job,1,200
הִכּ֣וּ,H5221,hik·kū,they have killed,V‑Hifil‑Perf‑3cp,H5221,Job,1,201
לְפִי־,H6310,lə·p̄î-,with the edge,Prep‑l | N‑msc,H6310,Job,1,202
חָ֑רֶב,H2719,ḥā·reḇ;,of the sword,N‑fs,H2719,Job,1,203
וָֽאִמָּ֨לְטָ֧ה,H4422,wā·’im·mā·lə·ṭāh,and have escaped,Conj‑w | V‑Nifal‑ConsecImperf‑1cs | 3fs,H4422,Job,1,204
אֲנִ֛י,H589,’ă·nî,I,Pro‑1cs,H589,Job,1,206
לְבַדִּ֖י,H905,lə·ḇad·dî,alone,Prep‑l | N‑msc | 1cs,H905,Job,1,207
לְהַגִּ֥יד,H5046,lə·hag·gîḏ,to tell,Prep‑l | V‑Hifil‑Inf,H5046,Job,1,208
זֶ֣ה,H2088,zeh,this [one],Pro‑ms,H2088,Job,1,209
מְדַבֵּ֗ר,H1696,"mə·ḏab·bêr,",[was] still speaking,V‑Piel‑Prtcpl‑ms,H1696,Job,1,210
אֵ֣שׁ,H784,’êš,the fire,N‑csc,H784,Job,1,214
נָֽפְלָה֙,H5307,nā·p̄ə·lāh,fell,V‑Qal‑Perf‑3fs,H5307,Job,1,216
מִן־,H4480,min-,from,Prep,H4480,Job,1,217
הַשָּׁמַ֔יִם,H8064,"haš·šā·ma·yim,",heaven,Art | N‑mp,H8064,Job,1,218
וַתִּבְעַ֥ר,H1197,wat·tiḇ·‘ar,and burned up,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H1197,Job,1,219
כַּשְׂדִּ֞ים,H3778,kaś·dîm,the Chaldeans,N‑proper‑mp,H3778,Job,1,233
רָאשִׁ֗ים,H7218,"rā·šîm,",bands,N‑mp,H7218,Job,1,236
וַֽיִּפְשְׁט֤וּ,H6584,way·yip̄·šə·ṭū,and raided,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H6584,Job,1,237
ר֨וּחַ,H7307,rū·aḥ,a wind,N‑cs,H7307,Job,1,264
מֵעֵ֣בֶר,H5676,mê·‘ê·ḇer,from across,Prep‑m | N‑msc,H5676,Job,1,267
הַמִּדְבָּ֗ר,H4057,"ham·miḏ·bār,",the wilderness,Art | N‑ms,H4057,Job,1,268
בְּאַרְבַּע֙,H702,bə·’ar·ba‘,four,Prep‑b | Number‑fsc,H702,Job,1,270
פִּנּ֣וֹת,H6438,pin·nō·wṯ,the corners,N‑fpc,H6438,Job,1,271
וַיָּמ֑וּתוּ,H4191,way·yā·mū·ṯū;,and they are dead,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H4191,Job,1,276
וַיִּקְרַ֣ע,H7167,way·yiq·ra‘,and tore,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7167,Job,1,283
מְעִל֔וֹ,H4598,"mə·‘i·lōw,",his robe,N‑msc | 3ms,H4598,Job,1,285
וַיָּ֖גָז,H1494,way·yā·ḡāz,and shaved,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1494,Job,1,286
וַיִּשְׁתָּֽחוּ׃,H7812,way·yiš·tā·ḥū.,and worshiped,Conj‑w | V‑Hitpael‑ConsecImperf‑3ms,H7812,Job,1,291
עָרֹ֨ם,H6174,‘ā·rōm,Naked,Adj‑ms,H6174,Job,1,292
מִבֶּ֣טֶן,H990,mib·be·ṭen,from womb,Prep‑m | N‑fsc,H990,Job,1,294
אִמִּ֗י,H517,"’im·mî,",of my mother,N‑fsc | 1cs,H517,Job,1,295
אָשׁ֣וּב,H7725,’ā·šūḇ,shall I return,V‑Qal‑Imperf‑1cs,H7725,Job,1,297
שָׁ֔מָה‪‬,H8033,"šā·māh,",there,Adv | 3fs,H8033,Job,1,298
נָתַ֔ן,H5414,"nā·ṯan,",gave,V‑Qal‑Perf‑3ms,H5414,Job,1,300
זֹ֖את,H2063,zōṯ,this,Pro‑fs,H2063,Job,1,307
תִּפְלָ֖ה,H8604,tip̄·lāh,with wrong,N‑fs,H8604,Job,1,313
אֵ֥י,H335,’ê,from where,Interrog,H335,Job,2,332
וְעֹדֶ֙נּוּ֙,H5750,wə·‘ō·ḏen·nū,and he,Conj‑w | Adv | 3ms,H5750,Job,2,362
מַחֲזִ֣יק,H2388,ma·ḥă·zîq,still holds fast,V‑Hifil‑Prtcpl‑ms,H2388,Job,2,363
בְּתֻמָּת֔וֹ,H8538,"bə·ṯum·mā·ṯōw,",to his integrity,Prep‑b | N‑fsc | 3ms,H8538,Job,2,364
וַתְּסִיתֵ֥נִי,H5496,wat·tə·sî·ṯê·nî,and although you incited Me,Conj‑w | V‑Hifil‑ConsecImperf‑2ms | 1cs,H5496,Job,2,365
לְבַלְּע֥וֹ,H1104,lə·ḇal·lə·‘ōw,to destroy him,Prep‑l | V‑Piel‑Inf | 3ms,H1104,Job,2,366
ע֣וֹר,H5785,‘ō·wr,Skin,N‑ms,H5785,Job,2,372
נַפְשֽׁוֹ׃,H5315,nap̄·šōw.,his life,N‑fsc | 3ms,H5315,Job,2,380
עַצְמ֖וֹ,H6106,‘aṣ·mōw,his bone,N‑fsc | 3ms,H6106,Job,2,386
בְּשָׂר֑וֹ,H1320,bə·śā·rōw;,his flesh,N‑msc | 3ms,H1320,Job,2,388
הִנּ֣וֹ,H2005,hin·nōw,behold he [is],Interjection | 3ms,H2005,Job,2,397
אַ֖ךְ,H389,’aḵ,but,Adv,H389,Job,2,399
שְׁמֹֽר׃,H8104,šə·mōr.,spare,V‑Qal‑Imp‑ms,H8104,Job,2,402
בִּשְׁחִ֣ין,H7822,biš·ḥîn,with boils,Prep‑b | N‑ms,H7822,Job,2,410
מִכַּ֥ף,H3709,mik·kap̄,from the sole,Prep‑m | N‑fsc,H3709,Job,2,412
רַגְל֖וֹ,H7272,raḡ·lōw,of his foot,N‑fsc | 3ms,H7272,Job,2,413
(וְעַ֥ד),H5704,wə·‘aḏ,to,Conj‑w | Prep,H5704,Job,2,414
קָדְקֳדֽוֹ׃,H6936,qā·ḏə·qo·ḏōw.,the crown of his head,N‑msc | 3ms,H6936,Job,2,415
חֶ֔רֶשׂ,H2789,"ḥe·reś,",a potsherd,N‑ms,H2789,Job,2,416
לְהִתְגָּרֵ֖ד,H1623,lə·hiṯ·gā·rêḏ,to scrape himself,Prep‑l | V‑Hitpael‑Inf,H1623,Job,2,417
יֹשֵׁ֥ב,H3427,yō·šêḇ,sat,V‑Qal‑Prtcpl‑ms,H3427,Job,2,419
הָאֵֽפֶר׃,H665,hā·’ê·p̄er.,of the ashes,Art | N‑ms,H665,Job,2,421
אִשְׁתּ֔וֹ,H802,"’iš·tōw,",his wife,N‑fsc | 3ms,H802,Job,2,422
אַחַ֤ת,H259,’a·ḥaṯ,one,Number‑fsc,H259,Job,2,431
הַנְּבָלוֹת֙,H5036,han·nə·ḇā·lō·wṯ,of the foolish women,Art | Adj‑fp,H5036,Job,2,432
הַטּ֗וֹב,H2896,"haṭ·ṭō·wḇ,",good,Art | N‑ms,H2896,Job,2,436
נְקַבֵּל֙,H6901,nə·qab·bêl,shall we indeed accept,V‑Piel‑Imperf‑1cp,H6901,Job,2,437
בִּשְׂפָתָֽיו׃,H8193,biś·p̄ā·ṯāw.,with his lips,Prep‑b | N‑fdc | 3ms,H8193,Job,2,449
רֵעֵ֣י,H7453,rê·‘ê,friends,N‑mpc,H7453,Job,2,451
מִמְּקֹמ֔וֹ,H4725,"mim·mə·qō·mōw,",from his own place,Prep‑m | N‑msc | 3ms,H4725,Job,2,461
אֱלִיפַ֤ז,H464,’ĕ·lî·p̄az,Eliphaz,N‑proper‑ms,H464,Job,2,462
הַתֵּימָנִי֙,H8489,hat·tê·mā·nî,the Temanite,Art | N‑proper‑ms,H8489,Job,2,463
וּבִלְדַּ֣ד,H1085,ū·ḇil·daḏ,and Bildad,Conj‑w | N‑proper‑ms,H1085,Job,2,464
הַשּׁוּחִ֔י,H7747,"haš·šū·ḥî,",the Shuhite,Art | N‑proper‑ms,H7747,Job,2,465
וְצוֹפַ֖ר,H6691,wə·ṣō·w·p̄ar,and Zophar,Conj‑w | N‑proper‑ms,H6691,Job,2,466
הַנַּֽעֲמָתִ֑י,H5284,han·na·‘ă·mā·ṯî;,the Naamathite,Art | N‑proper‑ms,H5284,Job,2,467
וַיִּוָּעֲד֣וּ,H3259,way·yiw·wā·‘ă·ḏū,for they had made an appointment,Conj‑w | V‑Nifal‑ConsecImperf‑3mp,H3259,Job,2,468
יַחְדָּ֔ו,H3162,"yaḥ·dāw,",together,Adv,H3162,Job,2,469
לָנֽוּד־,H5110,lā·nūḏ-,and mourn,Prep‑l | V‑Qal‑Inf,H5110,Job,2,471
וּֽלְנַחֲמֽוֹ׃,H5162,ū·lə·na·ḥă·mōw.,and to comfort him,"Conj‑w, Prep‑l | V‑Piel‑Inf | 3ms",H5162,Job,2,472
עֵינֵיהֶ֤ם,H5869,‘ê·nê·hem,their eyes,N‑cdc | 3mp,H5869,Job,2,474
מֵרָחוֹק֙,H7350,mê·rā·ḥō·wq,from afar,Prep‑m | Adj‑ms,H7350,Job,2,475
הִכִּירֻ֔הוּ,H5234,"hik·kî·ru·hū,",did recognize him,V‑Hifil‑Perf‑3cp | 3ms,H5234,Job,2,477
וַיִּשְׂא֥וּ,H5375,way·yiś·’ū,and they lifted,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H5375,Job,2,478
קוֹלָ֖ם,H6963,qō·w·lām,their voices,N‑msc | 3mp,H6963,Job,2,479
וַיִּבְכּ֑וּ,H1058,way·yiḇ·kū;,and wept,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H1058,Job,2,480
וַיִּזְרְק֥וּ,H2236,way·yiz·rə·qū,and sprinkled,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H2236,Job,2,484
עָפָ֛ר,H6083,‘ā·p̄ār,dust,N‑ms,H6083,Job,2,485
אִתּוֹ֙,H854,’it·tōw,with him,Prep | 3ms,H854,Job,2,489
לֵיל֑וֹת,H3915,lê·lō·wṯ;,nights,N‑mp,H3915,Job,2,494
דָּבָ֔ר,H1697,"dā·ḇār,",a word,N‑ms,H1697,Job,2,498
רָא֔וּ,H7200,"rā·’ū,",they saw,V‑Qal‑Perf‑3cp,H7200,Job,2,500
גָדַ֥ל,H1431,ḡā·ḏal,was great,V‑Qal‑Perf‑3ms,H1431,Job,2,502
הַכְּאֵ֖ב,H3511,hak·kə·’êḇ,[his] grief,Art | N‑ms,H3511,Job,2,503
כֵ֗ן,H3651,"ḵên,",this,Adv,H3651,Job,3,505
פָּתַ֤ח,H6605,pā·ṯaḥ,opened,V‑Qal‑Perf‑3ms,H6605,Job,3,506
וַיְקַלֵּ֖ל,H7043,way·qal·lêl,and cursed,Conj‑w | V‑Piel‑ConsecImperf‑3ms,H7043,Job,3,510
אִוָּ֣לֶד,H3205,’iw·wā·leḏ,I was born,V‑Nifal‑Imperf‑1cs,H3205,Job,3,516
הֹ֣רָה,H2030,hō·rāh,is conceived,V‑QalPass‑Perf‑3ms,H2030,Job,3,519
גָֽבֶר׃,H1397,ḡā·ḇer.,a male child,N‑ms,H1397,Job,3,520
חֹ֥שֶׁךְ,H2822,ḥō·šeḵ,darkness,N‑ms,H2822,Job,3,523
יִדְרְשֵׁ֣הוּ,H1875,yiḏ·rə·šê·hū,May seek it,V‑Qal‑Imperf‑3ms | 3ms,H1875,Job,3,525
אֱל֣וֹהַּ,H433,’ĕ·lō·w·ah,God,N‑ms,H433,Job,3,526
מִמָּ֑עַל,H4605,mim·mā·‘al;,above,Prep‑m | Adv,H4605,Job,3,527
תּוֹפַ֖ע,H3313,tō·w·p̄a‘,shine,V‑Hifil‑Imperf.Jus‑3fs,H3313,Job,3,529
נְהָרָֽה׃,H5105,nə·hā·rāh.,the light,N‑fs,H5105,Job,3,531
וְ֭צַלְמָוֶת,H6757,wə·ṣal·mā·weṯ,and the shadow of death,Conj‑w | N‑ms,H6757,Job,3,533
תִּשְׁכָּן־,H7931,tiš·kān-,May settle,V‑Qal‑Imperf‑3fs,H7931,Job,3,534
עֲנָנָ֑ה,H6053,‘ă·nā·nāh;,a cloud,N‑fs,H6053,Job,3,536
יְ֝בַעֲתֻ֗הוּ,H1204,"yə·ḇa·‘ă·ṯu·hū,",May terrify it,V‑Piel‑Imperf‑3mp | 3ms,H1204,Job,3,537
כִּֽמְרִ֥ירֵי,H3650,kim·rî·rê,the blackness,N‑mpc,H3650,Job,3,538
אֹ֥פֶל,H652,’ō·p̄el,darkness,N‑ms,H652,Job,3,542
יִ֭חַדְּ,H2302,yi·ḥad,May it rejoice,V‑Qal‑Imperf.Jus‑3ms,H2302,Job,3,544
שָׁנָ֑ה,H8141,šā·nāh;,of the year,N‑fs,H8141,Job,3,546
יְ֝רָחִ֗ים,H3391,"yə·rā·ḥîm,",of the months,N‑mp,H3391,Job,3,548
גַלְמ֑וּד,H1565,ḡal·mūḏ;,barren,Adj‑ms,H1565,Job,3,554
רְנָנָ֣ה,H7445,rə·nā·nāh,joyful shout,N‑fs,H7445,Job,3,557
אֹרְרֵי־,H779,’ō·rə·rê-,who curse,V‑Qal‑Prtcpl‑mpc,H779,Job,3,558
הָ֝עֲתִידִ֗ים,H6264,"hā·‘ă·ṯî·ḏîm,",Those who are ready,Art | Adj‑mp,H6264,Job,3,560
עֹרֵ֥ר,H5782,‘ō·rêr,to rouse,V‑Piel‑Inf,H5782,Job,3,561
לִוְיָתָֽן׃,H3882,liw·yā·ṯān.,Leviathan,N‑ms,H3882,Job,3,562
כּוֹכְבֵ֪י,H3556,kō·wḵ·ḇê,the stars,N‑mpc,H3556,Job,3,563
נִ֫שְׁפּ֥וֹ,H5399,niš·pōw,of its morning,N‑msc | 3ms,H5399,Job,3,564
יְקַו־,H6960,yə·qaw-,May it look,V‑Piel‑Imperf.Jus‑3ms,H6960,Job,3,565
לְא֥וֹר,H216,lə·’ō·wr,for light,Prep‑l | N‑cs,H216,Job,3,566
בְּעַפְעַפֵּי־,H6079,bə·‘ap̄·‘ap·pê-,the dawning,Prep‑b | N‑mdc,H6079,Job,3,570
שָֽׁחַר׃,H7837,šā·ḥar.,of the day,N‑ms,H7837,Job,3,571
סָ֭גַר,H5462,sā·ḡar,it did shut up,V‑Qal‑Perf‑3ms,H5462,Job,3,573
דַּלְתֵ֣י,H1817,dal·ṯê,the doors,N‑fdc,H1817,Job,3,574
וַיַּסְתֵּ֥ר,H5641,way·yas·têr,nor hide,Conj‑w | V‑Hifil‑ConsecImperf‑3ms,H5641,Job,3,576
עָ֝מָ֗ל,H5999,"‘ā·māl,",sorrow,N‑ms,H5999,Job,3,577
מֵרֶ֣חֶם,H7358,mê·re·ḥem,at birth,Prep‑m | N‑ms,H7358,Job,3,580
וְאֶגְוָֽע׃,H1478,wə·’eḡ·wā‘.,and [Why] did I [not] perish,Conj‑w | V‑Qal‑ConjImperf‑1cs,H1478,Job,3,584
קִדְּמ֣וּנִי,H6923,qid·də·mū·nî,did receive me,V‑Piel‑Perf‑3cp | 1cs,H6923,Job,3,585
בִרְכָּ֑יִם,H1290,ḇir·kā·yim;,the knees,N‑fd,H1290,Job,3,586
וּמַה־,H4100,ū·ma·hō·šā-,Or what [were],Conj‑w | Interrog,H4100,Job,3,587
שָּׁ֝דַ֗יִם,H7699,"ḏa·yim,",the breasts,N‑md,H7699,Job,3,588
אִינָֽק׃,H3243,’î·nāq.,I should nurse,V‑Qal‑Imperf‑1cs,H3243,Job,3,590
עַ֭תָּה,H6258,‘at·tāh,now,Adv,H6258,Job,3,591
שָׁכַ֣בְתִּי,H7901,šā·ḵaḇ·tî,I would have lain still,V‑Qal‑Perf‑1cs,H7901,Job,3,592
וְאֶשְׁק֑וֹט,H8252,wə·’eš·qō·wṭ;,and been quiet,Conj‑w | V‑Qal‑ConjImperf‑1cs,H8252,Job,3,593
יָ֝שַׁ֗נְתִּי,H3462,"yā·šan·tî,",I would have been asleep,V‑Qal‑Perf‑1cs,H3462,Job,3,594
אָ֤ז ׀,H227,’āz,then,Adv,H227,Job,3,595
יָנ֬וּחַֽ,H5117,yā·nū·aḥ,would have been at rest,V‑Qal‑Imperf‑3ms,H5117,Job,3,596
מְ֭לָכִים,H4428,mə·lā·ḵîm,kings,N‑mp,H4428,Job,3,597
וְיֹ֣עֲצֵי,H3289,wə·yō·‘ă·ṣê,and counselors,Conj‑w | V‑Qal‑Prtcpl‑mpc,H3289,Job,3,598
הַבֹּנִ֖ים,H1129,hab·bō·nîm,who built,Art | V‑Qal‑Prtcpl‑mp,H1129,Job,3,600
חֳרָב֣וֹת,H2723,ḥo·rā·ḇō·wṯ,ruins,N‑fp,H2723,Job,3,601
