hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
וְהַנּוֹרָ֑א,H3372,wə·han·nō·w·rā;,and awesome,"Conj‑w, Art | V‑Nifal‑Prtcpl‑ms",H3372,Nehemiah,1,65
שֹׁמֵ֤ר,H8104,šō·mêr,[You] who keep,V‑Qal‑Prtcpl‑ms,H8104,Nehemiah,1,66
הַבְּרִית֙,H1285,hab·bə·rîṯ,[Your] covenant,Art | N‑fs,H1285,Nehemiah,1,67
וָחֶ֔סֶד,H2617,"wā·ḥe·seḏ,",and mercy,Conj‑w | N‑ms,H2617,Nehemiah,1,68
לְאֹהֲבָ֖יו,H157,lə·’ō·hă·ḇāw,with those who love You,Prep‑l | V‑Qal‑Prtcpl‑mpc | 3ms,H157,Nehemiah,1,69
וּלְשֹׁמְרֵ֥י,H8104,ū·lə·šō·mə·rê,and observe,"Conj‑w, Prep‑l | V‑Qal‑Prtcpl‑mpc",H8104,Nehemiah,1,70
מִצְוֺתָֽיו׃,H4687,miṣ·wō·ṯāw.,Your commandments,N‑fpc | 3ms,H4687,Nehemiah,1,71
נָ֣א,H4994,nā,please,Interjection,H4994,Nehemiah,1,72
אָזְנְךָֽ־,H241,’ā·zə·nə·ḵā-,Your ear,N‑fsc | 2ms,H241,Nehemiah,1,73
קַשֶּׁ֣בֶת,H7183,qaš·še·ḇeṯ,attentive,Adj‑fs,H7183,Nehemiah,1,74
וְֽעֵינֶ֪יךָ,H5869,wə·‘ê·ne·ḵā,and Your eyes,Conj‑w | N‑cdc | 2ms,H5869,Nehemiah,1,75
פְתֻוּח֟וֹת‪‬,H6605,p̄ə·ṯuw·w·ḥō·wṯ,open,V‑Qal‑QalPassPrtcpl‑fp,H6605,Nehemiah,1,76
לִשְׁמֹ֣עַ,H8085,liš·mō·a‘,that You may listen,Prep‑l | V‑Qal‑Inf,H8085,Nehemiah,1,77
אֶל־,H413,’el-,unto,Prep,H413,Nehemiah,1,78
תְּפִלַּ֣ת,H8605,tə·p̄il·laṯ,the prayer,N‑fsc,H8605,Nehemiah,1,79
עַבְדְּךָ֡,H5650,‘aḇ·də·ḵā,of Your servant,N‑msc | 2ms,H5650,Nehemiah,1,80
אֲשֶׁ֣ר,H834,’ă·šer,which,Pro‑r,H834,Nehemiah,1,81
אָנֹכִי֩,H595,’ā·nō·ḵî,I,Pro‑1cs,H595,Nehemiah,1,82
מִתְפַּלֵּ֨ל,H6419,miṯ·pal·lêl,pray,V‑Hitpael‑Prtcpl‑ms,H6419,Nehemiah,1,83
לְפָנֶ֤יךָ,H6440,lə·p̄ā·ne·ḵā,before You,Prep‑l | N‑cpc | 2ms,H6440,Nehemiah,1,84
הַיּוֹם֙,H3117,hay·yō·wm,now,Art | N‑ms,H3117,Nehemiah,1,85
יוֹמָ֣ם,H3119,yō·w·mām,day,Adv,H3119,Nehemiah,1,86
וָלַ֔יְלָה,H3915,"wā·lay·lāh,",and night,Conj‑w | N‑ms,H3915,Nehemiah,1,87
עַל־,H5921,‘al-,for,Prep,H5921,Nehemiah,1,88
בְּנֵ֥י,H1121,bə·nê,the sons,N‑mpc,H1121,Nehemiah,1,89
יִשְׂרָאֵ֖ל,H3478,yiś·rā·’êl,of Israel,N‑proper‑ms,H3478,Nehemiah,1,90
עֲבָדֶ֑יךָ,H5650,‘ă·ḇā·ḏe·ḵā;,Your servants,N‑mpc | 2ms,H5650,Nehemiah,1,91
וּמִתְוַדֶּ֗ה,H3034,"ū·miṯ·wad·deh,",and confess,Conj‑w | V‑Hitpael‑Prtcpl‑ms,H3034,Nehemiah,1,92
עַל־,H5921,‘al-,on,Prep,H5921,Nehemiah,1,93
חַטֹּ֤אות,H2403,ḥaṭ·ṭō·wṯ,the sins,N‑fpc,H2403,Nehemiah,1,94
בְּנֵֽי־,H1121,bə·nê-,of the sons,N‑mpc,H1121,Nehemiah,1,95
יִשְׂרָאֵל֙,H3478,yiś·rā·’êl,of Israel,N‑proper‑ms,H3478,Nehemiah,1,96
אֲשֶׁ֣ר,H834,’ă·šer,which,Pro‑r,H834,Nehemiah,1,97
חָטָ֣אנוּ,H2398,ḥā·ṭā·nū,we have sinned,V‑Qal‑Perf‑1cp,H2398,Nehemiah,1,98
וַאֲנִ֥י,H589,wa·’ă·nî,and both I,Conj‑w | Pro‑1cs,H589,Nehemiah,1,99
וּבֵית־,H1004,ū·ḇêṯ-,and house,Conj‑w | N‑msc,H1004,Nehemiah,1,100
אָבִ֖י,H1,’ā·ḇî,of my father,N‑msc | 1cs,H1,Nehemiah,1,101
חָטָֽאנוּ׃,H2398,ḥā·ṭā·nū.,have sinned,V‑Qal‑Perf‑1cp,H2398,Nehemiah,1,102
חָבַ֣לְנוּ,H2254,ḥā·ḇal·nū,we have acted very corruptly,V‑Qal‑Perf‑1cp,H2254,Nehemiah,1,103
וְלֹא־,H3808,wə·lō-,and not,Conj‑w | Adv‑NegPrt,H3808,Nehemiah,1,104
שָׁמַ֣רְנוּ,H8104,šā·mar·nū,have kept,V‑Qal‑Perf‑1cp,H8104,Nehemiah,1,105
אֶת־,H853,’eṯ-,-,DirObjM,H853,Nehemiah,1,106
הַמִּצְוֺ֗ת,H4687,"ham·miṣ·wōṯ,",the commandments,Art | N‑fp,H4687,Nehemiah,1,107
וְאֶת־,H853,wə·’eṯ-,and,Conj‑w | DirObjM,H853,Nehemiah,1,108
הַֽחֻקִּים֙,H2706,ha·ḥuq·qîm,the statutes,Art | N‑mp,H2706,Nehemiah,1,109
וְאֶת־,H853,wə·’eṯ-,nor,Conj‑w | DirObjM,H853,Nehemiah,1,110
הַמִּשְׁפָּטִ֔ים,H4941,"ham·miš·pā·ṭîm,",the ordinances,Art | N‑mp,H4941,Nehemiah,1,111
אֲשֶׁ֥ר,H834,’ă·šer,which,Pro‑r,H834,Nehemiah,1,112
צִוִּ֖יתָ,H6680,ṣiw·wî·ṯā,You commanded,V‑Piel‑Perf‑2ms,H6680,Nehemiah,1,113
אֶת־,H853,’eṯ-,-,DirObjM,H853,Nehemiah,1,114
מֹשֶׁ֥ה,H4872,mō·šeh,Moses,N‑proper‑ms,H4872,Nehemiah,1,115
עַבְדֶּֽךָ׃,H5650,‘aḇ·de·ḵā.,Your servant,N‑msc | 2ms,H5650,Nehemiah,1,116
נָא֙,H4994,nā,I pray,Interjection,H4994,Nehemiah,1,117
אֶת־,H853,’eṯ-,-,DirObjM,H853,Nehemiah,1,118
הַדָּבָ֔ר,H1697,"had·dā·ḇār,",the word,Art | N‑ms,H1697,Nehemiah,1,119
אֲשֶׁ֥ר,H834,’ă·šer,that,Pro‑r,H834,Nehemiah,1,120
צִוִּ֛יתָ,H6680,ṣiw·wî·ṯā,You commanded,V‑Piel‑Perf‑2ms,H6680,Nehemiah,1,121
אֶת־,H853,’eṯ-,-,DirObjM,H853,Nehemiah,1,122
מֹשֶׁ֥ה,H4872,mō·šeh,Moses,N‑proper‑ms,H4872,Nehemiah,1,123
עַבְדְּךָ֖,H5650,‘aḇ·də·ḵā,Your servant,N‑msc | 2ms,H5650,Nehemiah,1,124
לֵאמֹ֑ר,H559,lê·mōr;,saying,Prep‑l | V‑Qal‑Inf,H559,Nehemiah,1,125
אַתֶּ֣ם,H859,’at·tem,you,Pro‑2mp,H859,Nehemiah,1,126
תִּמְעָ֔לוּ,H4603,"tim·‘ā·lū,",[If] are unfaithful,V‑Qal‑Imperf‑2mp,H4603,Nehemiah,1,127
אֲנִ֕י,H589,’ă·nî,I,Pro‑1cs,H589,Nehemiah,1,128
אָפִ֥יץ,H6327,’ā·p̄îṣ,will scatter,V‑Hifil‑Imperf‑1cs,H6327,Nehemiah,1,129
אֶתְכֶ֖ם,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Nehemiah,1,130
בָּעַמִּֽים׃,H5971,bā·‘am·mîm.,among the nations,"Prep‑b, Art | N‑mp",H5971,Nehemiah,1,131
אֵלַ֔י,H413,"’ê·lay,",to Me,Prep | 1cs,H413,Nehemiah,1,132
וּשְׁמַרְתֶּם֙,H8104,ū·šə·mar·tem,and keep,Conj‑w | V‑Qal‑ConjPerf‑2mp,H8104,Nehemiah,1,133
מִצְוֺתַ֔י,H4687,"miṣ·wō·ṯay,",My commandments,N‑fpc | 1cs,H4687,Nehemiah,1,134
וַעֲשִׂיתֶ֖ם,H6213,wa·‘ă·śî·ṯem,and do,Conj‑w | V‑Qal‑ConjPerf‑2mp,H6213,Nehemiah,1,135
אֹתָ֑ם,H853,’ō·ṯām;,them,DirObjM | 3mp,H853,Nehemiah,1,136
אִם־,H518,’im-,though,Conj,H518,Nehemiah,1,137
יִהְיֶ֨ה,H1961,yih·yeh,there were,V‑Qal‑Imperf‑3ms,H1961,Nehemiah,1,138
נִֽדַּחֲכֶ֜ם,H5080,nid·da·ḥă·ḵem,some of you were cast out,V‑Nifal‑Prtcpl‑msc | 2mp,H5080,Nehemiah,1,139
בִּקְצֵ֤ה,H7097,biq·ṣêh,to the farthest part,Prep‑b | N‑msc,H7097,Nehemiah,1,140
הַשָּׁמַ֙יִם֙,H8064,haš·šā·ma·yim,of the heavens,Art | N‑mp,H8064,Nehemiah,1,141
מִשָּׁ֣ם,H8033,miš·šām,from there,Prep‑m | Adv,H8033,Nehemiah,1,142
אֲקַבְּצֵ֔ם,H6908,"’ă·qab·bə·ṣêm,",[yet] I will gather them,V‑Piel‑Imperf‑1cs | 3mp,H6908,Nehemiah,1,143
(וַהֲבִֽיאוֹתִים֙),H935,wa·hă·ḇî·’ō·w·ṯîm,and bring them,Conj‑w | V‑Hifil‑ConjPerf‑1cs | 3mp,H935,Nehemiah,1,144
אֶל־,H413,’el-,to,Prep,H413,Nehemiah,1,145
הַמָּק֔וֹם,H4725,"ham·mā·qō·wm,",the place,Art | N‑ms,H4725,Nehemiah,1,146
אֲשֶׁ֣ר,H834,’ă·šer,which,Pro‑r,H834,Nehemiah,1,147
בָּחַ֔רְתִּי,H977,"bā·ḥar·tî,",I have chosen,V‑Qal‑Perf‑1cs,H977,Nehemiah,1,148
לְשַׁכֵּ֥ן,H7931,lə·šak·kên,as a dwelling,Prep‑l | V‑Piel‑Inf,H7931,Nehemiah,1,149
אֶת־,H853,’eṯ-,for,DirObjM,H853,Nehemiah,1,150
שְׁמִ֖י,H8034,šə·mî,My name,N‑msc | 1cs,H8034,Nehemiah,1,151
שָֽׁם׃,H8033,šām.,there,Adv,H8033,Nehemiah,1,152
עֲבָדֶ֖יךָ,H5650,‘ă·ḇā·ḏe·ḵā,Your servants,N‑mpc | 2ms,H5650,Nehemiah,1,153
וְעַמֶּ֑ךָ,H5971,wə·‘am·me·ḵā;,and Your people,Conj‑w | N‑msc | 2ms,H5971,Nehemiah,1,154
אֲשֶׁ֤ר,H834,’ă·šer,whom,Pro‑r,H834,Nehemiah,1,155
פָּדִ֙יתָ֙,H6299,pā·ḏî·ṯā,You have redeemed,V‑Qal‑Perf‑2ms,H6299,Nehemiah,1,156
בְּכֹחֲךָ֣,H3581,bə·ḵō·ḥă·ḵā,by Your power,Prep‑b | N‑msc | 2ms,H3581,Nehemiah,1,157
הַגָּד֔וֹל,H1419,"hag·gā·ḏō·wl,",great,Art | Adj‑ms,H1419,Nehemiah,1,158
וּבְיָדְךָ֖,H3027,ū·ḇə·yā·ḏə·ḵā,and by Your hand,"Conj‑w, Prep‑b | N‑fsc | 2ms",H3027,Nehemiah,1,159
הַחֲזָקָֽה׃,H2389,ha·ḥă·zā·qāh.,mighty,Art | Adj‑fs,H2389,Nehemiah,1,160
אֲדֹנָ֗י,H136,"’ă·ḏō·nāy,",Lord,N‑proper‑ms,H136,Nehemiah,1,161
תְּהִ֣י,H1961,tə·hî,let be,V‑Qal‑Imperf.Jus‑3fs,H1961,Nehemiah,1,162
נָ֣א,H4994,nā,please,Interjection,H4994,Nehemiah,1,163
אָזְנְךָֽ־,H241,’ā·zə·nə·ḵā-,Your ear,N‑fsc | 2ms,H241,Nehemiah,1,164
קַ֠שֶּׁבֶת,H7183,qaš·še·ḇeṯ,attentive,Adj‑fs,H7183,Nehemiah,1,165
אֶל־,H413,’el-,to,Prep,H413,Nehemiah,1,166
תְּפִלַּ֨ת,H8605,tə·p̄il·laṯ,the prayer,N‑fsc,H8605,Nehemiah,1,167
עַבְדְּךָ֜,H5650,‘aḇ·də·ḵā,of Your servant,N‑msc | 2ms,H5650,Nehemiah,1,168
וְאֶל־,H413,wə·’el-,and to,Conj‑w | Prep,H413,Nehemiah,1,169
תְּפִלַּ֣ת,H8605,tə·p̄il·laṯ,the prayer,N‑fsc,H8605,Nehemiah,1,170
עֲבָדֶ֗יךָ,H5650,"‘ă·ḇā·ḏe·ḵā,",of Your servants,N‑mpc | 2ms,H5650,Nehemiah,1,171
הַֽחֲפֵצִים֙,H2655,ha·ḥă·p̄ê·ṣîm,who desire,Art | Adj‑mp,H2655,Nehemiah,1,172
לְיִרְאָ֣ה,H3372,lə·yir·’āh,to fear,Prep‑l | V‑Qal‑Inf | 3fs,H3372,Nehemiah,1,173
אֶת־,H853,’eṯ-,-,DirObjM,H853,Nehemiah,1,174
שְׁמֶ֔ךָ,H8034,"šə·me·ḵā,",Your name,N‑msc | 2ms,H8034,Nehemiah,1,175
וְהַצְלִֽיחָה־,H6743,wə·haṣ·lî·ḥāh-,and let prosper,Conj‑w | V‑Hifil‑Imp‑ms | 3fs,H6743,Nehemiah,1,176
נָּ֤א,H4994,nā,I pray,Interjection,H4994,Nehemiah,1,177
לְעַבְדְּךָ֙,H5650,lə·‘aḇ·də·ḵā,Your servant,Prep‑l | N‑msc | 2ms,H5650,Nehemiah,1,178
הַיּ֔וֹם,H3117,"hay·yō·wm,",this day,Art | N‑ms,H3117,Nehemiah,1,179
וּתְנֵ֣הוּ,H5414,ū·ṯə·nê·hū,and grant him,Conj‑w | V‑Qal‑Imp‑ms | 3ms,H5414,Nehemiah,1,180
לְרַחֲמִ֔ים,H7356,"lə·ra·ḥă·mîm,",mercy,Prep‑l | N‑mp,H7356,Nehemiah,1,181
לִפְנֵ֖י,H6440,lip̄·nê,in the sight,Prep‑l | N‑cpc,H6440,Nehemiah,1,182
הָאִ֣ישׁ,H376,hā·’îš,of man,Art | N‑ms,H376,Nehemiah,1,183
הַזֶּ֑ה,H2088,haz·zeh;,This,Art | Pro‑ms,H2088,Nehemiah,1,184
וַאֲנִ֛י,H589,wa·’ă·nî,for I,Conj‑w | Pro‑1cs,H589,Nehemiah,1,185
הָיִ֥יתִי,H1961,hā·yî·ṯî,was,V‑Qal‑Perf‑1cs,H1961,Nehemiah,1,186
מַשְׁקֶ֖ה,H4945,maš·qeh,cupbearer,N‑ms,H4945,Nehemiah,1,187
לַמֶּֽלֶךְ׃,H4428,lam·me·leḵ.,of the king,"Prep‑l, Art | N‑ms",H4428,Nehemiah,1,188
בְּחֹ֣דֶשׁ,H2320,bə·ḥō·ḏeš,in the month,Prep‑b | N‑msc,H2320,Nehemiah,2,189
נִיסָ֗ן,H5212,"nî·sān,",of Nisan,N‑proper‑fs,H5212,Nehemiah,2,190
שְׁנַ֥ת,H8141,šə·naṯ,in the year,N‑fsc,H8141,Nehemiah,2,191
עֶשְׂרִ֛ים,H6242,‘eś·rîm,twenty,Number‑cp,H6242,Nehemiah,2,192
לְאַרְתַּחְשַׁ֥סְתְּא,H783,lə·’ar·taḥ·šast,of Artaxerxes,Prep‑l | N‑proper‑ms,H783,Nehemiah,2,193
הַמֶּ֖לֶךְ,H4428,ham·me·leḵ,King,Art | N‑ms,H4428,Nehemiah,2,194
יַ֣יִן,H3196,ya·yin,[when] wine [was],N‑ms,H3196,Nehemiah,2,195
לְפָנָ֑יו,H6440,lə·p̄ā·nāw;,before him,Prep‑l | N‑cpc | 3ms,H6440,Nehemiah,2,196
וָאֶשָּׂ֤א,H5375,wā·’eś·śā,that I took,Conj‑w | V‑Qal‑ConsecImperf‑1cs,H5375,Nehemiah,2,197
אֶת־,H853,’eṯ-,-,DirObjM,H853,Nehemiah,2,198
הַיַּ֙יִן֙,H3196,hay·ya·yin,the wine,Art | N‑ms,H3196,Nehemiah,2,199
וָאֶתְּנָ֣ה,H5414,wā·’et·tə·nāh,and gave it,Conj‑w | V‑Qal‑ConsecImperf‑1cs | 3fs,H5414,Nehemiah,2,200
לַמֶּ֔לֶךְ,H4428,"lam·me·leḵ,",to the king,"Prep‑l, Art | N‑ms",H4428,Nehemiah,2,201
וְלֹא־,H3808,wə·lō-,And never,Conj‑w | Adv‑NegPrt,H3808,Nehemiah,2,202
הָיִ֥יתִי,H1961,hā·yî·ṯî,I had been before,V‑Qal‑Perf‑1cs,H1961,Nehemiah,2,203
רַ֖ע,H7451,ra‘,sad,Adj‑ms,H7451,Nehemiah,2,204
לְפָנָֽיו׃,H6440,lə·p̄ā·nāw.,in his presence,Prep‑l | N‑cpc | 3ms,H6440,Nehemiah,2,205
הַמֶּ֜לֶךְ,H4428,ham·me·leḵ,the king,Art | N‑ms,H4428,Nehemiah,2,206
מַדּ֣וּעַ ׀,H4069,mad·dū·a‘,why [is],Interrog,H4069,Nehemiah,2,207
פָּנֶ֣יךָ,H6440,pā·ne·ḵā,your face,N‑cpc | 2ms,H6440,Nehemiah,2,208
רָעִ֗ים,H7451,"rā·‘îm,",sad,Adj‑mp,H7451,Nehemiah,2,209
וְאַתָּה֙,H859,wə·’at·tāh,since you [are],Conj‑w | Pro‑2ms,H859,Nehemiah,2,210
אֵֽינְךָ֣,H369,’ê·nə·ḵā,not,Adv | 2ms,H369,Nehemiah,2,211
חוֹלֶ֔ה,H2470,"ḥō·w·leh,",sick,V‑Qal‑Prtcpl‑ms,H2470,Nehemiah,2,212
אֵ֣ין,H369,’ên,nothing,Adv,H369,Nehemiah,2,213
זֶ֔ה,H2088,"zeh,",this [is],Pro‑ms,H2088,Nehemiah,2,214
כִּי־,H3588,kî-,for,Conj,H3588,Nehemiah,2,215
אִ֖ם,H518,’im,but,Conj,H518,Nehemiah,2,216
רֹ֣עַֽ,H7455,rō·a‘,sorrow,N‑msc,H7455,Nehemiah,2,217
לֵ֑ב,H3820,lêḇ;,of heart,N‑ms,H3820,Nehemiah,2,218
וָאִירָ֖א,H3372,wā·’î·rā,So I became afraid,Conj‑w | V‑Qal‑ConsecImperf‑1cs,H3372,Nehemiah,2,219
הַרְבֵּ֥ה,H7235,har·bêh,dreadfully,V‑Hifil‑InfAbs,H7235,Nehemiah,2,220
מְאֹֽד׃,H3966,mə·’ōḏ.,then I was very,Adv,H3966,Nehemiah,2,221
לַמֶּ֔לֶךְ,H4428,"lam·me·leḵ,",to the king,"Prep‑l, Art | N‑ms",H4428,Nehemiah,2,222
הַמֶּ֖לֶךְ,H4428,ham·me·leḵ,the king,Art | N‑ms,H4428,Nehemiah,2,223
לְעוֹלָ֣ם,H5769,lə·‘ō·w·lām,forever,Prep‑l | N‑ms,H5769,Nehemiah,2,224
יִחְיֶ֑ה,H2421,yiḥ·yeh;,May live,V‑Qal‑Imperf‑3ms,H2421,Nehemiah,2,225
מַדּ֜וּעַ,H4069,mad·dū·a‘,why,Interrog,H4069,Nehemiah,2,226
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Nehemiah,2,227
יֵרְע֣וּ,H7489,yê·rə·‘ū,should be sad,V‑Qal‑Imperf‑3mp,H7489,Nehemiah,2,228
פָנַ֗י,H6440,"p̄ā·nay,",my face,N‑mpc | 1cs,H6440,Nehemiah,2,229
אֲשֶׁ֨ר,H834,’ă·šer,when,Pro‑r,H834,Nehemiah,2,230
הָעִ֜יר,H5892,hā·‘îr,the city,Art | N‑fs,H5892,Nehemiah,2,231
בֵּית־,H1004,bêṯ-,the place,N‑msc,H1004,Nehemiah,2,232
קִבְר֤וֹת,H6913,qiḇ·rō·wṯ,of tombs,N‑mpc,H6913,Nehemiah,2,233
