hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
נֶאֶרְבָ֥ה,H693,ne·’er·ḇāh,let us lie in wait,V‑Qal‑Imperf.Cohort‑1cp,H693,Proverbs,1,60
לְדָ֑ם,H1818,lə·ḏām;,to [shed] blood,Prep‑l | N‑ms,H1818,Proverbs,1,61
נִצְפְּנָ֖ה,H6845,niṣ·pə·nāh,let us lurk secretly,V‑Qal‑Imperf.Cohort‑1cp,H6845,Proverbs,1,62
לְנָקִ֣י,H5355,lə·nā·qî,for the innocent,Prep‑l | Adj‑ms,H5355,Proverbs,1,63
חִנָּֽם׃,H2600,ḥin·nām.,without cause,Adv,H2600,Proverbs,1,64
כִּשְׁא֣וֹל,H7585,kiš·’ō·wl,like Sheol,Prep‑k | N‑cs,H7585,Proverbs,1,65
חַיִּ֑ים,H2416,ḥay·yîm;,alive,N‑mp,H2416,Proverbs,1,66
וּ֝תְמִימִ֗ים,H8549,"ū·ṯə·mî·mîm,",and whole,Conj‑w | Adj‑mp,H8549,Proverbs,1,67
כְּי֣וֹרְדֵי,H3381,kə·yō·wr·ḏê,like those who go down to,Prep‑k | V‑Qal‑Prtcpl‑mpc,H3381,Proverbs,1,68
בֽוֹר׃,H953,ḇō·wr.,the Pit,N‑ms,H953,Proverbs,1,69
ה֣וֹן,H1952,hō·wn,[kinds] of possessions,N‑ms,H1952,Proverbs,1,70
יָקָ֣ר,H3368,yā·qār,precious,Adj‑ms,H3368,Proverbs,1,71
נִמְצָ֑א,H4672,nim·ṣā;,we shall find,V‑Qal‑Imperf‑1cp,H4672,Proverbs,1,72
נְמַלֵּ֖א,H4390,nə·mal·lê,we shall fill,V‑Piel‑Imperf‑1cp,H4390,Proverbs,1,73
בָתֵּ֣ינוּ,H1004,ḇāt·tê·nū,our houses,N‑mpc | 1cp,H1004,Proverbs,1,74
שָׁלָֽל׃,H7998,šā·lāl.,with spoil,N‑ms,H7998,Proverbs,1,75
תַּפִּ֣יל,H5307,tap·pîl,Cast in,V‑Hifil‑Imperf‑2ms,H5307,Proverbs,1,76
בְּתוֹכֵ֑נוּ,H8432,bə·ṯō·w·ḵê·nū;,among us,Prep‑b | N‑msc | 1cp,H8432,Proverbs,1,77
כִּ֥יס,H3599,kîs,purse,N‑ms,H3599,Proverbs,1,78
אֶ֝חָ֗ד,H259,"’e·ḥāḏ,",one,Number‑ms,H259,Proverbs,1,79
יִהְיֶ֥ה,H1961,yih·yeh,let have,V‑Qal‑Imperf‑3ms,H1961,Proverbs,1,80
לְכֻלָּֽנוּ׃,H3605,lə·ḵul·lā·nū.,us all,Prep‑l | N‑msc | 1cp,H3605,Proverbs,1,81
אַל־,H408,’al-,not,Adv,H408,Proverbs,1,82
תֵּלֵ֣ךְ,H1980,tê·lêḵ,do walk,V‑Qal‑Imperf‑2ms,H1980,Proverbs,1,83
בְּדֶ֣רֶךְ,H1870,bə·ḏe·reḵ,in the way,Prep‑b | N‑cs,H1870,Proverbs,1,84
אִתָּ֑ם,H854,’it·tām;,with them,Prep | 3mp,H854,Proverbs,1,85
מְנַ֥ע,H4513,mə·na‘,Keep,V‑Qal‑Imp‑ms,H4513,Proverbs,1,86
רַ֝גְלְךָ֗,H7272,"raḡ·lə·ḵā,",your foot,N‑fsc | 2ms,H7272,Proverbs,1,87
מִנְּתִיבָתָֽם׃,H5410,min·nə·ṯî·ḇā·ṯām.,from their path,Prep‑m | N‑fsc | 3mp,H5410,Proverbs,1,88
רַ֭גְלֵיהֶם,H7272,raḡ·lê·hem,their feet,N‑fdc | 3mp,H7272,Proverbs,1,89
לָרַ֣ע,H7451,lā·ra‘,to evil,"Prep‑l, Art | Adj‑ms",H7451,Proverbs,1,90
יָר֑וּצוּ,H7323,yā·rū·ṣū;,run,V‑Qal‑Imperf‑3mp,H7323,Proverbs,1,91
וִֽ֝ימַהֲר֗וּ,H4116,"wî·ma·hă·rū,",and they make haste,Conj‑w | V‑Piel‑ConjImperf‑3mp,H4116,Proverbs,1,92
לִשְׁפָּךְ־,H8210,liš·pāḵ-,to shed,Prep‑l | V‑Qal‑Inf,H8210,Proverbs,1,93
דָּֽם׃,H1818,dām.,blood,N‑ms,H1818,Proverbs,1,94
חִ֭נָּם,H2600,ḥin·nām,in vain,Adv,H2600,Proverbs,1,95
מְזֹרָ֣ה,H2219,mə·zō·rāh,is spread,V‑Pual‑Prtcpl‑fs,H2219,Proverbs,1,96
הָרָ֑שֶׁת,H7568,hā·rā·šeṯ;,the net,Art | N‑fs,H7568,Proverbs,1,97
בְּ֝עֵינֵ֗י,H5869,"bə·‘ê·nê,",in the sight,Prep‑b | N‑cdc,H5869,Proverbs,1,98
כָל־,H3605,ḵāl,of any,N‑msc,H3605,Proverbs,1,99
בַּ֥עַל‪‬,H1167,ba·‘al,owner,N‑msc,H1167,Proverbs,1,100
כָּנָֽף׃,H3671,kā·nāp̄.,bird,N‑fs,H3671,Proverbs,1,101
לְדָמָ֣ם,H1818,lə·ḏā·mām,for their [own] blood,Prep‑l | N‑msc | 3mp,H1818,Proverbs,1,102
יֶאֱרֹ֑בוּ,H693,ye·’ĕ·rō·ḇū;,lie in wait,V‑Qal‑Imperf‑3mp,H693,Proverbs,1,103
יִ֝צְפְּנ֗וּ,H6845,"yiṣ·pə·nū,",they lurk secretly,V‑Qal‑Imperf‑3mp,H6845,Proverbs,1,104
לְנַפְשֹׁתָֽם׃,H5315,lə·nap̄·šō·ṯām.,for their [own] lives,Prep‑l | N‑fpc | 3mp,H5315,Proverbs,1,105
אָ֭רְחוֹת,H734,’ā·rə·ḥō·wṯ,[are] the ways,N‑cpc,H734,Proverbs,1,106
כָּל־,H3605,kāl-,of everyone,N‑msc,H3605,Proverbs,1,107
בֹּ֣צֵֽעַ,H1214,bō·ṣê·a‘,who is greedy for,V‑Qal‑Prtcpl‑ms,H1214,Proverbs,1,108
בָּ֑צַע,H1215,bā·ṣa‘;,gain,N‑ms,H1215,Proverbs,1,109
אֶת־,H853,’eṯ-,-,DirObjM,H853,Proverbs,1,110
נֶ֖פֶשׁ,H5315,ne·p̄eš,the life,N‑fsc,H5315,Proverbs,1,111
בְּעָלָ֣יו,H1167,bə·‘ā·lāw,of its owners,N‑mpc | 3ms,H1167,Proverbs,1,112
יִקָּֽח׃,H3947,yiq·qāḥ.,it takes away,V‑Qal‑Imperf‑3ms,H3947,Proverbs,1,113
בַּח֣וּץ,H2351,ba·ḥūṣ,outside,"Prep‑b, Art | N‑ms",H2351,Proverbs,1,114
תָּרֹ֑נָּה,H7442,tā·rōn·nāh;,calls aloud,V‑Qal‑Imperf‑3fp,H7442,Proverbs,1,115
בָּ֝רְחֹב֗וֹת,H7339,"bā·rə·ḥō·ḇō·wṯ,",in the open squares,"Prep‑b, Art | N‑mp",H7339,Proverbs,1,116
תִּתֵּ֥ן,H5414,tit·tên,she raises,V‑Qal‑Imperf‑3fs,H5414,Proverbs,1,117
קוֹלָֽהּ׃,H6963,qō·w·lāh.,her voice,N‑msc | 3fs,H6963,Proverbs,1,118
הֹמִיּ֗וֹת,H1993,"hō·mî·yō·wṯ,",concourses,V‑Qal‑Prtcpl‑fp,H1993,Proverbs,1,119
תִּ֫קְרָ֥א,H7121,tiq·rā,she cries out,V‑Qal‑Imperf‑3fs,H7121,Proverbs,1,120
בְּפִתְחֵ֖י,H6607,bə·p̄iṯ·ḥê,at the openings,Prep‑b | N‑mpc,H6607,Proverbs,1,121
שְׁעָרִ֥ים,H8179,šə·‘ā·rîm,of the gates,N‑mp,H8179,Proverbs,1,122
בָּעִ֗יר,H5892,"bā·‘îr,",in the city,"Prep‑b, Art | N‑fs",H5892,Proverbs,1,123
אֲמָרֶ֥יהָ,H561,’ă·mā·re·hā,her words,N‑mpc | 3fs,H561,Proverbs,1,124
תֹאמֵֽר׃,H559,ṯō·mêr.,she speaks,V‑Qal‑Imperf‑3fs,H559,Proverbs,1,125
מָתַ֣י ׀,H4970,mā·ṯay,long,Interrog,H4970,Proverbs,1,126
פְּתָיִם֮,H6612,pə·ṯā·yim,you simple ones,N‑mp,H6612,Proverbs,1,127
תְּֽאֵהֲב֫וּ,H157,tə·’ê·hă·ḇū,will you love,V‑Qal‑Imperf‑2mp,H157,Proverbs,1,128
פֶ֥תִי,H6612,p̄e·ṯî,simplicity,N‑ms,H6612,Proverbs,1,129
וְלֵצִ֗ים,H3887,"wə·lê·ṣîm,",for scorners,Conj‑w | V‑Qal‑Prtcpl‑mp,H3887,Proverbs,1,130
לָ֭צוֹן,H3944,lā·ṣō·wn,scorning,N‑ms,H3944,Proverbs,1,131
חָמְד֣וּ,H2530,ḥā·mə·ḏū,delight,V‑Qal‑Perf‑3cp,H2530,Proverbs,1,132
לָהֶ֑ם,H1992,lā·hem;,in their,Prep‑l | Pro‑3mp,H1992,Proverbs,1,133
וּ֝כְסִילִ֗ים,H3684,"ū·ḵə·sî·lîm,",and fools,Conj‑w | N‑mp,H3684,Proverbs,1,134
יִשְׂנְאוּ־,H8130,yiś·nə·’ū-,hate,V‑Qal‑Imperf‑3mp,H8130,Proverbs,1,135
דָֽעַת׃,H1847,ḏā·‘aṯ.,knowledge,N‑fs,H1847,Proverbs,1,136
לְֽת֫וֹכַחְתִּ֥י,H8433,lə·ṯō·w·ḵaḥ·tî,at my rebuke,Prep‑l | N‑fsc | 1cs,H8433,Proverbs,1,137
הִנֵּ֤ה,H2009,hin·nêh,surely,Interjection,H2009,Proverbs,1,138
אַבִּ֣יעָה,H5042,’ab·bî·‘āh,I will pour out,V‑Hifil‑Imperf.Cohort‑1cs,H5042,Proverbs,1,139
רוּחִ֑י,H7307,rū·ḥî;,my spirit,N‑csc | 1cs,H7307,Proverbs,1,140
אוֹדִ֖יעָה,H3045,’ō·w·ḏî·‘āh,I will make known,V‑Hifil‑Imperf.Cohort‑1cs,H3045,Proverbs,1,141
דְבָרַ֣י,H1697,ḏə·ḇā·ray,my words,N‑mpc | 1cs,H1697,Proverbs,1,142
אֶתְכֶֽם׃,H853,’eṯ·ḵem.,to you,DirObjM | 2mp,H853,Proverbs,1,143
קָ֭רָאתִי,H7121,qā·rā·ṯî,I have called,V‑Qal‑Perf‑1cs,H7121,Proverbs,1,144
וַתְּמָאֵ֑נוּ,H3985,wat·tə·mā·’ê·nū;,and you refused,Conj‑w | V‑Piel‑ConsecImperf‑2mp,H3985,Proverbs,1,145
נָטִ֥יתִי,H5186,nā·ṭî·ṯî,I have stretched out,V‑Qal‑Perf‑1cs,H5186,Proverbs,1,146
יָ֝דִ֗י,H3027,"yā·ḏî,",my hand,N‑fsc | 1cs,H3027,Proverbs,1,147
וְאֵ֣ין,H369,wə·’ên,and no one,Conj‑w | Adv,H369,Proverbs,1,148
מַקְשִֽׁיב׃,H7181,maq·šîḇ.,regarded,V‑Hifil‑Prtcpl‑ms,H7181,Proverbs,1,149
כָל־,H3605,ḵāl,all,N‑msc,H3605,Proverbs,1,150
עֲצָתִ֑י,H6098,‘ă·ṣā·ṯî;,my counsel,N‑fsc | 1cs,H6098,Proverbs,1,151
וְ֝תוֹכַחְתִּ֗י,H8433,"wə·ṯō·w·ḵaḥ·tî,",and of my rebuke,Conj‑w | N‑fsc | 1cs,H8433,Proverbs,1,152
לֹ֣א,H3808,lō,none,Adv‑NegPrt,H3808,Proverbs,1,153
אֲבִיתֶֽם׃,H14,’ă·ḇî·ṯem.,would have,V‑Qal‑Perf‑2mp,H14,Proverbs,1,154
אֲ֭נִי,H589,’ă·nî,I,Pro‑1cs,H589,Proverbs,1,155
בְּאֵידְכֶ֣ם,H343,bə·’ê·ḏə·ḵem,at your calamity,Prep‑b | N‑msc | 2mp,H343,Proverbs,1,156
אֶשְׂחָ֑ק,H7832,’eś·ḥāq;,will laugh,V‑Qal‑Imperf‑1cs,H7832,Proverbs,1,157
אֶ֝לְעַ֗ג,H3932,"’el·‘aḡ,",I will mock,V‑Qal‑Imperf‑1cs,H3932,Proverbs,1,158
בְּבֹ֣א,H935,bə·ḇō,when comes,Prep‑b | V‑Qal‑Inf,H935,Proverbs,1,159
פַחְדְּכֶֽם׃,H6343,p̄aḥ·də·ḵem.,your terror,N‑msc | 2mp,H6343,Proverbs,1,160
(כְשׁוֹאָ֨ה ׀),H7584,ḵə·šō·w·’āh,like a storm,Prep‑k | N‑fs,H7584,Proverbs,1,161
פַּחְדְּכֶ֗ם,H6343,"paḥ·də·ḵem,",your terror,N‑msc | 2mp,H6343,Proverbs,1,162
וְֽ֭אֵידְכֶם,H343,wə·’ê·ḏə·ḵem,and your destruction,Conj‑w | N‑msc | 3mp,H343,Proverbs,1,163
כְּסוּפָ֣ה,H5492,kə·sū·p̄āh,like a whirlwind,Prep‑k | N‑fs,H5492,Proverbs,1,164
יֶאֱתֶ֑ה,H857,ye·’ĕ·ṯeh;,comes,V‑Qal‑Imperf‑3ms,H857,Proverbs,1,165
בְּבֹ֥א,H935,bə·ḇō,when come,Prep‑b | V‑Qal‑Inf,H935,Proverbs,1,166
עֲ֝לֵיכֶ֗ם,H5921,"‘ă·lê·ḵem,",upon you,Prep | 2mp,H5921,Proverbs,1,167
צָרָ֥ה,H6869,ṣā·rāh,distress,N‑fs,H6869,Proverbs,1,168
וְצוּקָֽה׃,H6695,wə·ṣū·qāh.,and anguish,Conj‑w | N‑fs,H6695,Proverbs,1,169
יִ֭קְרָאֻנְנִי,H7121,yiq·rā·’un·nî,they will call on me,"V‑Qal‑Imperf‑3mp | 1cs, Pn",H7121,Proverbs,1,170
וְלֹ֣א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Proverbs,1,171
אֶֽעֱנֶ֑ה,H6030,’e·‘ĕ·neh;,I will answer,V‑Qal‑Imperf‑1cs,H6030,Proverbs,1,172
יְ֝שַׁחֲרֻ֗נְנִי,H7836,"yə·ša·ḥă·run·nî,",they will seek me diligently,"V‑Piel‑Imperf‑3mp | 1cs, Pn",H7836,Proverbs,1,173
וְלֹ֣א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Proverbs,1,174
יִמְצָאֻֽנְנִי׃,H4672,yim·ṣā·’un·nî.,they will find me,"V‑Qal‑Imperf‑3mp | 1cs, Pn",H4672,Proverbs,1,175
כִּי־,H3588,kî-,that,Conj,H3588,Proverbs,1,176
שָׂ֣נְאוּ,H8130,śā·nə·’ū,they hated,V‑Qal‑Perf‑3cp,H8130,Proverbs,1,177
דָ֑עַת,H1847,ḏā·‘aṯ;,knowledge,N‑fs,H1847,Proverbs,1,178
וְיִרְאַ֥ת,H3374,wə·yir·’aṯ,and the fear,Conj‑w | N‑fsc,H3374,Proverbs,1,179
יְ֝הֹוָ֗ה,H3068,Yah·weh,of Yahweh,N‑proper‑ms,H3068,Proverbs,1,180
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Proverbs,1,181
בָחָֽרוּ׃,H977,ḇā·ḥā·rū.,did choose,V‑Qal‑Perf‑3cp,H977,Proverbs,1,182
אָב֥וּ,H14,’ā·ḇū,they would have,V‑Qal‑Perf‑3cp,H14,Proverbs,1,183
לַעֲצָתִ֑י,H6098,la·‘ă·ṣā·ṯî;,of my counsel,Prep‑l | N‑fsc | 1cs,H6098,Proverbs,1,184
נָ֝אֲצ֗וּ,H5006,"nā·’ă·ṣū,",[And] despised,V‑Qal‑Perf‑3cp,H5006,Proverbs,1,185
כָּל־,H3605,kāl-,every,N‑msc,H3605,Proverbs,1,186
תּוֹכַחְתִּֽי׃,H8433,tō·w·ḵaḥ·tî.,my rebuke,N‑fsc | 1cs,H8433,Proverbs,1,187
מִפְּרִ֣י,H6529,mip·pə·rî,the fruit,Prep‑m | N‑msc,H6529,Proverbs,1,188
דַרְכָּ֑ם,H1870,ḏar·kām;,of their own way,N‑csc | 3mp,H1870,Proverbs,1,189
וּֽמִמֹּעֲצֹ֖תֵיהֶ֣ם,H4156,ū·mim·mō·‘ă·ṣō·ṯê·hem,and with their own fancies,"Conj‑w, Prep‑m | N‑fpc | 3mp",H4156,Proverbs,1,190
יִשְׂבָּֽעוּ׃,H7646,yiś·bā·‘ū.,be filled to the full,V‑Qal‑Imperf‑3mp,H7646,Proverbs,1,191
מְשׁוּבַ֣ת,H4878,mə·šū·ḇaṯ,the turning away,N‑fsc,H4878,Proverbs,1,192
פְּתָיִ֣ם,H6612,pə·ṯā·yim,of the simple,N‑mp,H6612,Proverbs,1,193
תַּֽהַרְגֵ֑ם,H2026,ta·har·ḡêm;,will slay them,V‑Qal‑Imperf‑3fs | 3mp,H2026,Proverbs,1,194
וְשַׁלְוַ֖ת,H7962,wə·šal·waṯ,and the complacency,Conj‑w | N‑fsc,H7962,Proverbs,1,195
כְּסִילִ֣ים,H3684,kə·sî·lîm,of fools,N‑mp,H3684,Proverbs,1,196
תְּאַבְּדֵֽם׃,H6,tə·’ab·bə·ḏêm.,will destroy them,V‑Piel‑Imperf‑3fs | 3mp,H6,Proverbs,1,197
יִשְׁכָּן־,H7931,yiš·kān-,will dwell,V‑Qal‑Imperf‑3ms,H7931,Proverbs,1,198
בֶּ֑טַח,H983,be·ṭaḥ;,safely,N‑ms,H983,Proverbs,1,199
וְ֝שַׁאֲנַ֗ן,H7599,"wə·ša·’ă·nan,",and will be secure,Conj‑w | V‑Piel‑ConjPerf‑3ms,H7599,Proverbs,1,200
מִפַּ֥חַד,H6343,mip·pa·ḥaḏ,without fear,Prep‑m | N‑msc,H6343,Proverbs,1,201
רָעָֽה׃,H7451,rā·‘āh.,of evil,Adj‑fs,H7451,Proverbs,1,202
אִם־,H518,’im-,if,Conj,H518,Proverbs,2,203
תִּקַּ֣ח,H3947,tiq·qaḥ,you receive,V‑Qal‑Imperf‑2ms,H3947,Proverbs,2,204
אֲמָרָ֑י,H561,’ă·mā·rāy;,my words,N‑mpc | 1cs,H561,Proverbs,2,205
וּ֝מִצְוֺתַ֗י,H4687,"ū·miṣ·wō·ṯay,",and my commands,Conj‑w | N‑fpc | 1cs,H4687,Proverbs,2,206
תִּצְפֹּ֥ן,H6845,tiṣ·pōn,treasure,V‑Qal‑Imperf‑2ms,H6845,Proverbs,2,207
אִתָּֽךְ׃,H854,’it·tāḵ.,within you,Prep | 2ms,H854,Proverbs,2,208
לַֽחָכְמָ֣ה,H2451,la·ḥā·ḵə·māh,to wisdom,"Prep‑l, Art | N‑fs",H2451,Proverbs,2,209
אָזְנֶ֑ךָ,H241,’ā·zə·ne·ḵā;,your ear,N‑fsc | 2ms,H241,Proverbs,2,210
תַּטֶּ֥ה,H5186,taṭ·ṭeh,[And] apply,V‑Hifil‑Imperf‑2ms,H5186,Proverbs,2,211
לִ֝בְּךָ֗,H3820,"lib·bə·ḵā,",your heart,N‑msc | 2ms,H3820,Proverbs,2,212
לַתְּבוּנָֽה׃,H8394,lat·tə·ḇū·nāh.,to understanding,"Prep‑l, Art | N‑fs",H8394,Proverbs,2,213
אִ֣ם,H518,’im,if,Conj,H518,Proverbs,2,214
לַבִּינָ֣ה,H998,lab·bî·nāh,for discernment,"Prep‑l, Art | N‑fs",H998,Proverbs,2,215
תִקְרָ֑א,H7121,ṯiq·rā;,you cry out,V‑Qal‑Imperf‑2ms,H7121,Proverbs,2,216
לַ֝תְּבוּנָ֗ה,H8394,"lat·tə·ḇū·nāh,",for understanding,"Prep‑l, Art | N‑fs",H8394,Proverbs,2,217
תִּתֵּ֥ן,H5414,tit·tên,[And] lift up,V‑Qal‑Imperf‑2ms,H5414,Proverbs,2,218
קוֹלֶֽךָ׃,H6963,qō·w·le·ḵā.,your voice,N‑msc | 2ms,H6963,Proverbs,2,219
תְּבַקְשֶׁ֥נָּה,H1245,tə·ḇaq·šen·nāh,you seek her,V‑Piel‑Imperf‑2ms | 3fse,H1245,Proverbs,2,220
כַכָּ֑סֶף,H3701,ḵak·kā·sep̄;,as silver,"Prep‑k, Art | N‑ms",H3701,Proverbs,2,221
וְֽכַמַּטְמוֹנִ֥ים,H4301,wə·ḵam·maṭ·mō·w·nîm,and as [for] hidden treasures,"Conj‑w, Prep‑k, Art | N‑mp",H4301,Proverbs,2,222
תַּחְפְּשֶֽׂנָּה׃,H2664,taḥ·pə·śen·nāh.,search for her,V‑Qal‑Imperf‑2ms | 3fse,H2664,Proverbs,2,223
תָּ֭בִין,H995,tā·ḇîn,you will understand,V‑Qal‑Imperf‑2ms,H995,Proverbs,2,224
יִרְאַ֣ת,H3374,yir·’aṯ,the fear,N‑fsc,H3374,Proverbs,2,225
יְהוָ֑ה,H3068,Yah·weh;,of Yahweh,N‑proper‑ms,H3068,Proverbs,2,226
וְדַ֖עַת,H1847,wə·ḏa·‘aṯ,and the knowledge,Conj‑w | N‑fsc,H1847,Proverbs,2,227
אֱלֹהִ֣ים,H430,’ĕ·lō·hîm,of God,N‑mp,H430,Proverbs,2,228
תִּמְצָֽא׃,H4672,tim·ṣā.,find,V‑Qal‑Imperf‑2ms,H4672,Proverbs,2,229
