hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
יִשָּׁמֵ֑עַ,H8085,yiš·šā·mê·a‘;,was heard,V‑Nifal‑Imperf‑3ms,H8085,1 Samuel,1,177
וַיַּחְשְׁבֶ֥הָ,H2803,way·yaḥ·šə·ḇe·hā,Therefore thought,Conj‑w | V‑Qal‑ConsecImperf‑3ms | 3fs,H2803,1 Samuel,1,178
לְשִׁכֹּרָֽה׃,H7910,lə·šik·kō·rāh.,was drunk,Prep‑l | Adj‑fs,H7910,1 Samuel,1,180
אֵלֶ֙יהָ֙,H413,’ê·le·hā,to her,Prep | 3fs,H413,1 Samuel,1,181
עַד־,H5704,‘aḏ-,how,Prep,H5704,1 Samuel,1,183
מָתַ֖י,H4970,mā·ṯay,long,Interrog,H4970,1 Samuel,1,184
תִּשְׁתַּכָּרִ֑ין,H7937,tiš·tak·kā·rîn;,will you be drunk,V‑Hitpael‑Imperf‑2fs | Pn,H7937,1 Samuel,1,185
הָסִ֥ירִי,H5493,hā·sî·rî,Put away,V‑Hifil‑Imp‑fs,H5493,1 Samuel,1,186
יֵינֵ֖ךְ,H3196,yê·nêḵ,your wine,N‑msc | 2fs,H3196,1 Samuel,1,188
אֲדֹנִ֔י,H113,"’ă·ḏō·nî,",my lord,N‑msc | 1cs,H113,1 Samuel,1,193
קְשַׁת־,H7186,qə·šaṯ-,of sorrowful,Adj‑fsc,H7186,1 Samuel,1,195
ר֙וּחַ֙,H7307,rū·aḥ,spirit,N‑cs,H7307,1 Samuel,1,196
וְשֵׁכָ֖ר,H7941,wə·šê·ḵār,nor drink,Conj‑w | N‑ms,H7941,1 Samuel,1,199
וָאֶשְׁפֹּ֥ךְ,H8210,wā·’eš·pōḵ,but have poured out,Conj‑w | V‑Qal‑ConsecImperf‑1cs,H8210,1 Samuel,1,202
בְּלִיָּ֑עַל,H1100,bə·lî·yā·‘al;,wicked,N‑ms,H1100,1 Samuel,1,212
מֵרֹ֥ב,H7230,mê·rōḇ,out of the abundance,Prep‑m | N‑msc,H7230,1 Samuel,1,214
שִׂיחִ֛י,H7879,śî·ḥî,of my anguish,N‑msc | 1cs,H7879,1 Samuel,1,215
הֵֽנָּה׃,H2008,hên·nāh.,until now,Adv,H2008,1 Samuel,1,219
לְכִ֣י,H1980,lə·ḵî,go,V‑Qal‑Imp‑fs,H1980,1 Samuel,1,222
לְשָׁל֑וֹם,H7965,lə·šā·lō·wm;,in peace,Prep‑l | N‑ms,H7965,1 Samuel,1,223
וֵאלֹהֵ֣י,H430,wê·lō·hê,and the God,Conj‑w | N‑mpc,H430,1 Samuel,1,224
יִשְׂרָאֵ֗ל,H3478,"yiś·rā·’êl,",of Israel,N‑proper‑ms,H3478,1 Samuel,1,225
שֵׁ֣לָתֵ֔ךְ,H7596,"šê·lā·ṯêḵ,",your petition,N‑fsc | 2fs,H7596,1 Samuel,1,228
אֲשֶׁ֥ר,H834,’ă·šer,which,Pro‑r,H834,1 Samuel,1,229
שָׁאַ֖לְתְּ,H7592,šā·’alt,you have asked,V‑Qal‑Perf‑2fs,H7592,1 Samuel,1,230
מֵעִמּֽוֹ׃,H5973,mê·‘im·mōw.,of Him,Prep‑m | 3ms,H5973,1 Samuel,1,231
תִּמְצָ֧א,H4672,tim·ṣā,let find,V‑Qal‑Imperf‑3fs,H4672,1 Samuel,1,232
שִׁפְחָתְךָ֛,H8198,šip̄·ḥā·ṯə·ḵā,your maidservant,N‑fsc | 2ms,H8198,1 Samuel,1,233
חֵ֖ן,H2580,ḥên,favor,N‑ms,H2580,1 Samuel,1,234
בְּעֵינֶ֑יךָ,H5869,bə·‘ê·ne·ḵā;,in your sight,Prep‑b | N‑cdc | 2ms,H5869,1 Samuel,1,235
לְדַרְכָּהּ֙,H1870,lə·ḏar·kāh,her way,Prep‑l | N‑csc | 3fs,H1870,1 Samuel,1,238
עֽוֹד׃,H5750,‘ō·wḏ.,longer,Adv,H5750,1 Samuel,1,243
בַבֹּ֗קֶר,H1242,"ḇab·bō·qer,",in the morning,"Prep‑b, Art | N‑ms",H1242,1 Samuel,1,244
וַיָּשֻׁ֛בוּ,H7725,way·yā·šu·ḇū,and returned,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H7725,1 Samuel,1,248
וַיָּבֹ֥אוּ,H935,way·yā·ḇō·’ū,and came,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H935,1 Samuel,1,249
הָרָמָ֑תָה,H7414,hā·rā·mā·ṯāh;,at Ramah,Art | N‑proper‑fs | 3fs,H7414,1 Samuel,1,252
וַיֵּ֤דַע,H3045,way·yê·ḏa‘,And knew,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H3045,1 Samuel,1,253
לִתְקֻפ֣וֹת,H8622,liṯ·qu·p̄ō·wṯ,in process,Prep‑l | N‑fpc,H8622,1 Samuel,1,260
וַתַּ֥הַר,H2029,wat·ta·har,that conceived,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H2029,1 Samuel,1,262
וַתֵּ֣לֶד,H3205,wat·tê·leḏ,and bore,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H3205,1 Samuel,1,264
וַתִּקְרָ֤א,H7121,wat·tiq·rā,and called,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H7121,1 Samuel,1,266
שְׁמוּאֵ֔ל,H8050,"šə·mū·’êl,",Samuel,N‑proper‑ms,H8050,1 Samuel,1,269
זֶ֥בַח,H2077,ze·ḇaḥ,sacrifice,N‑msc,H2077,1 Samuel,1,280
יִגָּמֵ֤ל,H1580,yig·gā·mêl,is weaned,V‑Nifal‑Imperf‑3ms,H1580,1 Samuel,1,290
הַנַּ֙עַר֙,H5288,han·na·‘ar,the child,Art | N‑ms,H5288,1 Samuel,1,291
עוֹלָֽם׃,H5769,‘ō·w·lām.,forever,N‑ms,H5769,1 Samuel,1,300
אַ֛ךְ,H389,’aḵ,only,Adv,H389,1 Samuel,1,310
יָקֵ֥ם,H6965,yā·qêm,let establish,V‑Hifil‑Imperf.Jus‑3ms,H6965,1 Samuel,1,311
דְּבָר֑וֹ,H1697,də·ḇā·rōw;,His word,N‑msc | 3ms,H1697,1 Samuel,1,314
וַתֵּ֣ינֶק,H3243,wat·tê·neq,and nursed,Conj‑w | V‑Hifil‑ConsecImperf‑3fs,H3243,1 Samuel,1,317
בְּפָרִ֤ים,H6499,bə·p̄ā·rîm,with bulls,Prep‑b | N‑mp,H6499,1 Samuel,1,326
שְׁלֹשָׁה֙,H7969,šə·lō·šāh,three,Number‑ms,H7969,1 Samuel,1,327
וְאֵיפָ֨ה,H374,wə·’ê·p̄āh,and ephah,Conj‑w | N‑fs,H374,1 Samuel,1,328
קֶ֙מַח֙,H7058,qe·maḥ,flour,N‑ms,H7058,1 Samuel,1,330
וְנֵ֣בֶל,H5035,wə·nê·ḇel,and a skin,Conj‑w | N‑ms,H5035,1 Samuel,1,331
בִּ֣י,H994,bî,Oh,Prep | 1cs,H994,1 Samuel,1,346
אֲנִ֣י,H589,’ă·nî,I [am],Pro‑1cs,H589,1 Samuel,1,351
הַנִּצֶּ֤בֶת,H5324,han·niṣ·ṣe·ḇeṯ,who stood,Art | V‑Nifal‑Prtcpl‑fs,H5324,1 Samuel,1,353
בָּזֶ֔ה,H2088,"bā·zeh,",in this [place],Prep‑b | Pro‑ms,H2088,1 Samuel,1,355
עָלַ֤ץ,H5970,‘ā·laṣ,rejoices,V‑Qal‑Perf‑3ms,H5970,1 Samuel,2,384
רָ֥מָה,H7311,rā·māh,is exalted,V‑Qal‑Perf‑3fs,H7311,1 Samuel,2,387
קַרְנִ֖י,H7161,qar·nî,My horn,N‑fsc | 1cs,H7161,1 Samuel,2,388
רָ֤חַב,H7337,rā·ḥaḇ,I smile,V‑Qal‑Perf‑3ms,H7337,1 Samuel,2,390
א֣וֹיְבַ֔י,H341,"’ō·wy·ḇay,",my enemies,V‑Qal‑Prtcpl‑mpc | 1cs,H341,1 Samuel,2,393
שָׂמַ֖חְתִּי,H8055,śā·maḥ·tî,I rejoice,V‑Qal‑Perf‑1cs,H8055,1 Samuel,2,395
בִּישׁוּעָתֶֽךָ׃,H3444,bî·šū·‘ā·ṯe·ḵā.,in Your salvation,Prep‑b | N‑fsc | 2ms,H3444,1 Samuel,2,396
קָד֥וֹשׁ,H6918,qā·ḏō·wōš,is holy,Adj‑ms,H6918,1 Samuel,2,397
בִּלְתֶּ֑ךָ,H1115,bil·te·ḵā;,besides You,Prep | 2ms,H1115,1 Samuel,2,401
צ֖וּר,H6697,ṣūr,rock,N‑ms,H6697,1 Samuel,2,403
גְּבֹהָ֣ה,H1364,gə·ḇō·hāh,high,Adj‑fs,H1364,1 Samuel,2,407
יֵצֵ֥א,H3318,yê·ṣê,let come,V‑Qal‑Imperf‑3ms,H3318,1 Samuel,2,409
עָתָ֖ק,H6277,‘ā·ṯāq,no arrogance,N‑ms,H6277,1 Samuel,2,410
אֵ֤ל,H410,’êl,the God,N‑msc,H410,1 Samuel,2,413
דֵּעוֹת֙,H1844,dê·‘ō·wṯ,of knowledge,N‑fp,H1844,1 Samuel,2,414
נִתְכְּנ֖וּ,H8505,niṯ·kə·nū,are weighed,V‑Nifal‑Perf‑3cp,H8505,1 Samuel,2,417
עֲלִלֽוֹת׃,H5949,‘ă·li·lō·wṯ.,actions,N‑fp,H5949,1 Samuel,2,418
גִּבֹּרִ֖ים,H1368,gib·bō·rîm,of the mighty men,Adj‑mp,H1368,1 Samuel,2,419
חַתִּ֑ים,H2844,ḥat·tîm;,[are] broken,Adj‑mp,H2844,1 Samuel,2,420
וְנִכְשָׁלִ֖ים,H3782,wə·niḵ·šā·lîm,and those who stumbled,Conj‑w | V‑Nifal‑Prtcpl‑mp,H3782,1 Samuel,2,421
אָ֥זְרוּ,H247,’ā·zə·rū,are girded with,V‑Qal‑Perf‑3cp,H247,1 Samuel,2,422
חָֽיִל׃,H2428,ḥā·yil.,strength,N‑ms,H2428,1 Samuel,2,423
בַּלֶּ֙חֶם֙,H3899,bal·le·ḥem,for bread,"Prep‑b, Art | N‑ms",H3899,1 Samuel,2,424
נִשְׂכָּ֔רוּ,H7936,"niś·kā·rū,",have hired themselves out,V‑Nifal‑Perf‑3cp,H7936,1 Samuel,2,425
וּרְעֵבִ֖ים,H7457,ū·rə·‘ê·ḇîm,and the hungry,Conj‑w | Adj‑mp,H7457,1 Samuel,2,426
חָדֵ֑לּוּ,H2308,ḥā·ḏêl·lū;,have ceased [to hunger],V‑Qal‑Perf‑3cp,H2308,1 Samuel,2,427
עֲקָרָה֙,H6135,‘ă·qā·rāh,the barren,Adj‑fs,H6135,1 Samuel,2,429
שִׁבְעָ֔ה,H7651,"šiḇ·‘āh,",seven,Number‑ms,H7651,1 Samuel,2,431
וְרַבַּ֥ת,H7227,wə·rab·baṯ,and she who has many,Conj‑w | Adj‑fsc,H7227,1 Samuel,2,432
אֻמְלָֽלָה׃,H535,’um·lā·lāh.,has become feeble,V‑Pual‑Perf‑3fs,H535,1 Samuel,2,434
מֵמִ֣ית,H4191,mê·mîṯ,kills,V‑Hifil‑Prtcpl‑ms,H4191,1 Samuel,2,435
וּמְחַיֶּ֑ה,H2421,ū·mə·ḥay·yeh;,and makes alive,Conj‑w | V‑Piel‑Prtcpl‑ms,H2421,1 Samuel,2,436
מוֹרִ֥יד,H3381,mō·w·rîḏ,He brings down,V‑Hifil‑Prtcpl‑ms,H3381,1 Samuel,2,437
שְׁא֖וֹל,H7585,šə·’ō·wl,to the grave,N‑cs,H7585,1 Samuel,2,438
מוֹרִ֣ישׁ,H3423,mō·w·rîš,makes poor,V‑Hifil‑Prtcpl‑ms,H3423,1 Samuel,2,440
וּמַעֲשִׁ֑יר,H6238,ū·ma·‘ă·šîr;,and makes rich,Conj‑w | V‑Hifil‑Prtcpl‑ms,H6238,1 Samuel,2,441
מַשְׁפִּ֖יל,H8213,maš·pîl,He brings low,V‑Hifil‑Prtcpl‑ms,H8213,1 Samuel,2,442
אַף־,H637,’ap̄-,and,Conj,H637,1 Samuel,2,443
מֵעָפָ֜ר,H6083,mê·‘ā·p̄ār,from the dust,Prep‑m | N‑ms,H6083,1 Samuel,2,445
דָּ֗ל,H1800,"dāl,",the poor,Adj‑msc,H1800,1 Samuel,2,446
מֵֽאַשְׁפֹּת֙,H830,mê·’aš·pōṯ,from the ash heap,Prep‑m | N‑ms,H830,1 Samuel,2,447
אֶבְי֔וֹן,H34,"’eḇ·yō·wn,",the needy,Adj‑ms,H34,1 Samuel,2,449
נְדִיבִ֔ים,H5081,"nə·ḏî·ḇîm,",princes,Adj‑mp,H5081,1 Samuel,2,452
כָב֖וֹד,H3519,ḵā·ḇō·wḏ,of glory,N‑ms,H3519,1 Samuel,2,454
יַנְחִלֵ֑ם,H5157,yan·ḥi·lêm;,make them inherit,V‑Hifil‑Imperf‑3ms | 3mp,H5157,1 Samuel,2,455
מְצֻ֣קֵי,H4690,mə·ṣu·qê,the pillars,N‑mpc,H4690,1 Samuel,2,458
אֶ֔רֶץ,H776,"’e·reṣ,",of the earth [are],N‑fs,H776,1 Samuel,2,459
וַיָּ֥שֶׁת,H7896,way·yā·šeṯ,and He has set,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7896,1 Samuel,2,460
תֵּבֵֽל׃,H8398,tê·ḇêl.,the world,N‑fs,H8398,1 Samuel,2,462
(חֲסִידָיו֙),H2623,ḥă·sî·ḏāw,His saints,N‑mpc | 3ms,H2623,1 Samuel,2,463
וּרְשָׁעִ֖ים,H7563,ū·rə·šā·‘îm,but the wicked,Conj‑w | Adj‑mp,H7563,1 Samuel,2,465
בַּחֹ֣שֶׁךְ,H2822,ba·ḥō·šeḵ,in darkness,"Prep‑b, Art | N‑ms",H2822,1 Samuel,2,466
יִדָּ֑מּוּ,H1826,yid·dām·mū;,shall be silent,V‑Nifal‑Imperf‑3mp,H1826,1 Samuel,2,467
בְכֹ֖חַ,H3581,ḇə·ḵō·aḥ,by strength,Prep‑b | N‑ms,H3581,1 Samuel,2,470
יִגְבַּר־,H1396,yiḡ·bar-,shall prevail,V‑Qal‑Imperf‑3ms,H1396,1 Samuel,2,471
יֵחַ֣תּוּ,H5181,yê·ḥat·tū,shall be broken in pieces,V‑Nifal‑Imperf‑3mp,H5181,1 Samuel,2,473
(מְרִיבָ֗יו),H7378,"mə·rî·ḇāw,",the adversaries of,V‑Hifil‑Prtcpl‑mpc | 3ms,H7378,1 Samuel,2,474
בַּשָּׁמַ֣יִם,H8064,baš·šā·ma·yim,from heaven,"Prep‑b, Art | N‑mp",H8064,1 Samuel,2,476
יָדִ֣ין,H1777,yā·ḏîn,will judge,V‑Qal‑Imperf‑3ms,H1777,1 Samuel,2,479
אַפְסֵי־,H657,’ap̄·sê-,the ends,Adv,H657,1 Samuel,2,480
עֹ֣ז,H5797,‘ōz,strength,N‑ms,H5797,1 Samuel,2,483
לְמַלְכּ֔וֹ,H4428,"lə·mal·kōw,",to His king,Prep‑l | N‑msc | 3ms,H4428,1 Samuel,2,484
מְשִׁיחֽוֹ׃,H4899,mə·šî·ḥōw.,of His anointed,Adj‑msc | 3ms,H4899,1 Samuel,2,487
מְשָׁרֵת֙,H8334,mə·šā·rêṯ,ministered,V‑Piel‑Prtcpl‑ms,H8334,1 Samuel,2,494
אֶת־,H854,’eṯ-,with,Prep,H854,1 Samuel,2,509
הָעָ֑ם,H5971,hā·‘ām;,the people,Art | N‑ms,H5971,1 Samuel,2,510
כְּבַשֵּׁ֣ל,H1310,kə·ḇaš·šêl,while was boiling,Prep‑k | V‑Piel‑Inf,H1310,1 Samuel,2,518
הַבָּשָׂ֔ר,H1320,"hab·bā·śār,",the meat,Art | N‑ms,H1320,1 Samuel,2,519
וְהַמַּזְלֵ֛ג,H4207,wə·ham·maz·lêḡ,and with a fleshhook,"Conj‑w, Art | N‑ms",H4207,1 Samuel,2,520
הַשִּׁנַּ֖יִם,H8127,haš·šin·na·yim,prongs,Art | N‑cd,H8127,1 Samuel,2,522
בְּיָדֽוֹ׃,H3027,bə·yā·ḏōw.,in his hand,Prep‑b | N‑fsc | 3ms,H3027,1 Samuel,2,523
