hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
שָׁמָ֑יִם,H8064,šā·mā·yim;,sky,N‑mp,H8064,Genesis,1,76
וַֽיְהִי־,H1961,way·hî-,And there was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,77
עֶ֥רֶב,H6153,‘e·reḇ,evening,N‑ms,H6153,Genesis,1,78
וַֽיְהִי־,H1961,way·hî-,and there was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,79
בֹ֖קֶר,H1242,ḇō·qer,morning,N‑ms,H1242,Genesis,1,80
י֥וֹם,H3117,yō·wm,day,N‑ms,H3117,Genesis,1,81
שֵׁנִֽי׃,H8145,šê·nî.,the second,Number‑oms,H8145,Genesis,1,82
אֱלֹהִ֗ים,H430,"’ĕ·lō·hîm,",God,N‑mp,H430,Genesis,1,83
יִקָּו֨וּ,H6960,yiq·qā·wū,let be gathered together,V‑Nifal‑Imperf‑3mp,H6960,Genesis,1,84
הַמַּ֜יִם,H4325,ham·ma·yim,the waters,Art | N‑mp,H4325,Genesis,1,85
מִתַּ֤חַת,H8478,mit·ta·ḥaṯ,under,Prep‑m,H8478,Genesis,1,86
הַשָּׁמַ֙יִם֙,H8064,haš·šā·ma·yim,the heavens,Art | N‑mp,H8064,Genesis,1,87
אֶל־,H413,’el-,into,Prep,H413,Genesis,1,88
מָק֣וֹם,H4725,mā·qō·wm,place,N‑ms,H4725,Genesis,1,89
אֶחָ֔ד,H259,"’e·ḥāḏ,",one,Number‑ms,H259,Genesis,1,90
וְתֵרָאֶ֖ה,H7200,wə·ṯê·rā·’eh,and let appear,Conj‑w | V‑Nifal‑ConjImperf‑3fs,H7200,Genesis,1,91
הַיַּבָּשָׁ֑ה,H3004,hay·yab·bā·šāh;,the dry [land],Art | N‑fs,H3004,Genesis,1,92
וַֽיְהִי־,H1961,way·hî-,and it was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,93
כֵֽן׃,H3651,ḵên.,so,Adv,H3651,Genesis,1,94
אֱלֹהִ֤ים ׀,H430,’ĕ·lō·hîm,God,N‑mp,H430,Genesis,1,95
לַיַּבָּשָׁה֙,H3004,lay·yab·bā·šāh,the dry [land],"Prep‑l, Art | N‑fs",H3004,Genesis,1,96
אֶ֔רֶץ,H776,"’e·reṣ,",Earth,N‑fs,H776,Genesis,1,97
וּלְמִקְוֵ֥ה,H4723,ū·lə·miq·wêh,and the collection,"Conj‑w, Prep‑l | N‑msc",H4723,Genesis,1,98
הַמַּ֖יִם,H4325,ham·ma·yim,of the waters,Art | N‑mp,H4325,Genesis,1,99
קָרָ֣א,H7121,qā·rā,He called,V‑Qal‑Perf‑3ms,H7121,Genesis,1,100
יַמִּ֑ים,H3220,yam·mîm;,Seas,N‑mp,H3220,Genesis,1,101
וַיַּ֥רְא,H7200,way·yar,And saw,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7200,Genesis,1,102
אֱלֹהִ֖ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Genesis,1,103
כִּי־,H3588,kî-,that,Conj,H3588,Genesis,1,104
טֽוֹב׃,H2896,ṭō·wḇ.,[it was] good,Adj‑ms,H2896,Genesis,1,105
אֱלֹהִ֗ים,H430,"’ĕ·lō·hîm,",God,N‑mp,H430,Genesis,1,106
תַּֽדְשֵׁ֤א,H1876,taḏ·šê,let bring forth,V‑Hifil‑Imperf.Jus‑3fs,H1876,Genesis,1,107
הָאָ֙רֶץ֙,H776,hā·’ā·reṣ,the earth,Art | N‑fs,H776,Genesis,1,108
דֶּ֔שֶׁא,H1877,"de·še,",grass,N‑ms,H1877,Genesis,1,109
עֵ֚שֶׂב,H6212,‘ê·śeḇ,the herb,N‑ms,H6212,Genesis,1,110
מַזְרִ֣יעַ,H2232,maz·rî·a‘,[that] yields,V‑Hifil‑Prtcpl‑ms,H2232,Genesis,1,111
זֶ֔רַע,H2233,"ze·ra‘,",seed,N‑ms,H2233,Genesis,1,112
עֵ֣ץ,H6086,‘êṣ,[and] the tree,N‑msc,H6086,Genesis,1,113
פְּרִ֞י,H6529,pə·rî,fruit,N‑ms,H6529,Genesis,1,114
עֹ֤שֶׂה,H6213,‘ō·śeh,[that] yields,V‑Qal‑Prtcpl‑ms,H6213,Genesis,1,115
פְּרִי֙,H6529,pə·rî,fruit,N‑ms,H6529,Genesis,1,116
לְמִינ֔וֹ,H4327,"lə·mî·nōw,",according to its kind,Prep‑l | N‑msc | 3ms,H4327,Genesis,1,117
אֲשֶׁ֥ר,H834,’ă·šer,whose,Pro‑r,H834,Genesis,1,118
זַרְעוֹ־,H2233,zar·‘ōw-,seed [is],N‑msc | 3ms,H2233,Genesis,1,119
עַל־,H5921,‘al-,on,Prep,H5921,Genesis,1,120
הָאָ֑רֶץ,H776,hā·’ā·reṣ;,the earth,Art | N‑fs,H776,Genesis,1,121
וַֽיְהִי־,H1961,way·hî-,and it was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,122
כֵֽן׃,H3651,ḵên.,so,Adv,H3651,Genesis,1,123
הָאָ֜רֶץ,H776,hā·’ā·reṣ,the earth,Art | N‑fs,H776,Genesis,1,124
דֶּ֠שֶׁא,H1877,de·še,grass,N‑ms,H1877,Genesis,1,125
עֵ֣שֶׂב,H6212,‘ê·śeḇ,the herb,N‑ms,H6212,Genesis,1,126
מַזְרִ֤יעַ,H2232,maz·rî·a‘,[that] yields,V‑Hifil‑Prtcpl‑ms,H2232,Genesis,1,127
זֶ֙רַע֙,H2233,ze·ra‘,seed,N‑ms,H2233,Genesis,1,128
לְמִינֵ֔הוּ,H4327,"lə·mî·nê·hū,",according to its kind,Prep‑l | N‑msc | 3ms,H4327,Genesis,1,129
וְעֵ֧ץ,H6086,wə·‘êṣ,and the tree,Conj‑w | N‑ms,H6086,Genesis,1,130
עֹֽשֶׂה־,H6213,‘ō·śeh-,[that] yields,V‑Qal‑Prtcpl‑ms,H6213,Genesis,1,131
פְּרִ֛י,H6529,pə·rî,fruit,N‑ms,H6529,Genesis,1,132
אֲשֶׁ֥ר,H834,’ă·šer,whose,Pro‑r,H834,Genesis,1,133
זַרְעוֹ־,H2233,zar·‘ōw-,seed [is],N‑msc | 3ms,H2233,Genesis,1,134
לְמִינֵ֑הוּ,H4327,lə·mî·nê·hū;,according to its kind,Prep‑l | N‑msc | 3ms,H4327,Genesis,1,135
וַיַּ֥רְא,H7200,way·yar,and saw,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7200,Genesis,1,136
אֱלֹהִ֖ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Genesis,1,137
כִּי־,H3588,kî-,that,Conj,H3588,Genesis,1,138
טֽוֹב׃,H2896,ṭō·wḇ.,[it was] good,Adj‑ms,H2896,Genesis,1,139
עֶ֥רֶב,H6153,‘e·reḇ,evening,N‑ms,H6153,Genesis,1,140
וַֽיְהִי־,H1961,way·hî-,and there was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,141
בֹ֖קֶר,H1242,ḇō·qer,morning,N‑ms,H1242,Genesis,1,142
י֥וֹם,H3117,yō·wm,day,N‑ms,H3117,Genesis,1,143
שְׁלִישִֽׁי׃,H7992,šə·lî·šî.,the third,Number‑oms,H7992,Genesis,1,144
אֱלֹהִ֗ים,H430,"’ĕ·lō·hîm,",God,N‑mp,H430,Genesis,1,145
יְהִ֤י,H1961,yə·hî,let there be,V‑Qal‑Imperf.Jus‑3ms,H1961,Genesis,1,146
מְאֹרֹת֙,H3974,mə·’ō·rōṯ,lights,N‑mp,H3974,Genesis,1,147
בִּרְקִ֣יעַ,H7549,bir·qî·a‘,in the firmament,Prep‑b | N‑msc,H7549,Genesis,1,148
הַשָּׁמַ֔יִם,H8064,"haš·šā·ma·yim,",of the heavens,Art | N‑mp,H8064,Genesis,1,149
לְהַבְדִּ֕יל,H914,lə·haḇ·dîl,to divide,Prep‑l | V‑Hifil‑Inf,H914,Genesis,1,150
בֵּ֥ין,H996,bên,between,Prep,H996,Genesis,1,151
הַיּ֖וֹם,H3117,hay·yō·wm,the day,Art | N‑ms,H3117,Genesis,1,152
וּבֵ֣ין,H996,ū·ḇên,and between,Conj‑w | Prep,H996,Genesis,1,153
הַלָּ֑יְלָה,H3915,hal·lā·yə·lāh;,the night,Art | N‑ms,H3915,Genesis,1,154
וְהָי֤וּ,H1961,wə·hā·yū,and let them be,Conj‑w | V‑Qal‑ConjPerf‑3cp,H1961,Genesis,1,155
לְאֹתֹת֙,H226,lə·’ō·ṯōṯ,for signs,Prep‑l | N‑cp,H226,Genesis,1,156
וּלְמ֣וֹעֲדִ֔ים,H4150,"ū·lə·mō·w·‘ă·ḏîm,",and seasons,"Conj‑w, Prep‑l | N‑mp",H4150,Genesis,1,157
וּלְיָמִ֖ים,H3117,ū·lə·yā·mîm,for days,"Conj‑w, Prep‑l | N‑mp",H3117,Genesis,1,158
וְשָׁנִֽים׃,H8141,wə·šā·nîm.,and years,Conj‑w | N‑fp,H8141,Genesis,1,159
לִמְאוֹרֹת֙,H3974,lim·’ō·w·rōṯ,for lights,Prep‑l | N‑mp,H3974,Genesis,1,160
בִּרְקִ֣יעַ,H7549,bir·qî·a‘,in the firmament,Prep‑b | N‑msc,H7549,Genesis,1,161
הַשָּׁמַ֔יִם,H8064,"haš·šā·ma·yim,",of the heavens,Art | N‑mp,H8064,Genesis,1,162
לְהָאִ֖יר,H215,lə·hā·’îr,to shine,Prep‑l | V‑Hifil‑Inf,H215,Genesis,1,163
עַל־,H5921,‘al-,upon,Prep,H5921,Genesis,1,164
הָאָ֑רֶץ,H776,hā·’ā·reṣ;,the earth,Art | N‑fs,H776,Genesis,1,165
וַֽיְהִי־,H1961,way·hî-,and it was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,166
כֵֽן׃,H3651,ḵên.,so,Adv,H3651,Genesis,1,167
אֱלֹהִ֔ים,H430,"’ĕ·lō·hîm,",God,N‑mp,H430,Genesis,1,168
אֶת־,H853,’eṯ-,-,DirObjM,H853,Genesis,1,169
שְׁנֵ֥י,H8147,šə·nê,two,Number‑mdc,H8147,Genesis,1,170
הַמְּאֹרֹ֖ת,H3974,ham·mə·’ō·rōṯ,lights,Art | N‑mp,H3974,Genesis,1,171
הַגְּדֹלִ֑ים,H1419,hag·gə·ḏō·lîm;,great,Art | Adj‑mp,H1419,Genesis,1,172
אֶת־,H853,’eṯ-,-,DirObjM,H853,Genesis,1,173
הַמָּא֤וֹר,H3974,ham·mā·’ō·wr,the light,Art | N‑ms,H3974,Genesis,1,174
הַגָּדֹל֙,H1419,hag·gā·ḏōl,greater,Art | Adj‑ms,H1419,Genesis,1,175
לְמֶמְשֶׁ֣לֶת,H4475,lə·mem·še·leṯ,to rule,Prep‑l | N‑fsc,H4475,Genesis,1,176
הַיּ֔וֹם,H3117,"hay·yō·wm,",the day,Art | N‑ms,H3117,Genesis,1,177
וְאֶת־,H853,wə·’eṯ-,and,Conj‑w | DirObjM,H853,Genesis,1,178
הַמָּא֤וֹר,H3974,ham·mā·’ō·wr,the light,Art | N‑ms,H3974,Genesis,1,179
הַקָּטֹן֙,H6996,haq·qā·ṭōn,lesser,Art | Adj‑ms,H6996,Genesis,1,180
לְמֶמְשֶׁ֣לֶת,H4475,lə·mem·še·leṯ,to rule,Prep‑l | N‑fsc,H4475,Genesis,1,181
הַלַּ֔יְלָה,H3915,"hal·lay·lāh,",the night,Art | N‑ms,H3915,Genesis,1,182
וְאֵ֖ת,H853,wə·’êṯ,and [He made],Conj‑w | DirObjM,H853,Genesis,1,183
הַכּוֹכָבִֽים׃,H3556,hak·kō·w·ḵā·ḇîm.,the stars,Art | N‑mp,H3556,Genesis,1,184
אֹתָ֛ם,H853,’ō·ṯām,them,DirObjM | 3mp,H853,Genesis,1,185
אֱלֹהִ֖ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Genesis,1,186
בִּרְקִ֣יעַ,H7549,bir·qî·a‘,in the firmament,Prep‑b | N‑msc,H7549,Genesis,1,187
הַשָּׁמָ֑יִם,H8064,haš·šā·mā·yim;,of the heavens,Art | N‑mp,H8064,Genesis,1,188
לְהָאִ֖יר,H215,lə·hā·’îr,to shine,Prep‑l | V‑Hifil‑Inf,H215,Genesis,1,189
עַל־,H5921,‘al-,upon,Prep,H5921,Genesis,1,190
הָאָֽרֶץ׃,H776,hā·’ā·reṣ.,the earth,Art | N‑fs,H776,Genesis,1,191
בַּיּ֣וֹם,H3117,bay·yō·wm,over the day,"Prep‑b, Art | N‑ms",H3117,Genesis,1,192
וּבַלַּ֔יְלָה,H3915,"ū·ḇal·lay·lāh,",and over the night,"Conj‑w, Prep‑b, Art | N‑ms",H3915,Genesis,1,193
וּֽלֲהַבְדִּ֔יל,H914,"ū·lă·haḇ·dîl,",and to divide,"Conj‑w, Prep‑l | V‑Hifil‑Inf",H914,Genesis,1,194
בֵּ֥ין,H996,bên,between,Prep,H996,Genesis,1,195
הָא֖וֹר,H216,hā·’ō·wr,the light,Art | N‑cs,H216,Genesis,1,196
וּבֵ֣ין,H996,ū·ḇên,and between,Conj‑w | Prep,H996,Genesis,1,197
הַחֹ֑שֶׁךְ,H2822,ha·ḥō·šeḵ;,the darkness,Art | N‑ms,H2822,Genesis,1,198
וַיַּ֥רְא,H7200,way·yar,And saw,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7200,Genesis,1,199
אֱלֹהִ֖ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Genesis,1,200
כִּי־,H3588,kî-,that,Conj,H3588,Genesis,1,201
טֽוֹב׃,H2896,ṭō·wḇ.,[it was] good,Adj‑ms,H2896,Genesis,1,202
עֶ֥רֶב,H6153,‘e·reḇ,evening,N‑ms,H6153,Genesis,1,203
וַֽיְהִי־,H1961,way·hî-,and there was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,204
בֹ֖קֶר,H1242,ḇō·qer,morning,N‑ms,H1242,Genesis,1,205
י֥וֹם,H3117,yō·wm,day,N‑ms,H3117,Genesis,1,206
רְבִיעִֽי׃,H7243,rə·ḇî·‘î.,the fourth,Number‑oms,H7243,Genesis,1,207
אֱלֹהִ֔ים,H430,"’ĕ·lō·hîm,",God,N‑mp,H430,Genesis,1,208
יִשְׁרְצ֣וּ,H8317,yiš·rə·ṣū,let abound,V‑Qal‑Imperf‑3mp,H8317,Genesis,1,209
הַמַּ֔יִם,H4325,"ham·ma·yim,",the waters,Art | N‑mp,H4325,Genesis,1,210
שֶׁ֖רֶץ,H8318,še·reṣ,with an abundance,N‑msc,H8318,Genesis,1,211
נֶ֣פֶשׁ,H5315,ne·p̄eš,of creatures,N‑fs,H5315,Genesis,1,212
חַיָּ֑ה,H2416,ḥay·yāh;,living,Adj‑fs,H2416,Genesis,1,213
וְעוֹף֙,H5775,wə·‘ō·wp̄,and birds,Conj‑w | N‑ms,H5775,Genesis,1,214
יְעוֹפֵ֣ף,H5774,yə·‘ō·w·p̄êp̄,let fly,V‑Piel‑Imperf‑3ms,H5774,Genesis,1,215
עַל־,H5921,‘al-,above,Prep,H5921,Genesis,1,216
הָאָ֔רֶץ,H776,"hā·’ā·reṣ,",the earth,Art | N‑fs,H776,Genesis,1,217
עַל־,H5921,‘al-,across,Prep,H5921,Genesis,1,218
פְּנֵ֖י,H6440,pə·nê,the face,N‑cpc,H6440,Genesis,1,219
רְקִ֥יעַ,H7549,rə·qî·a‘,of the firmament,N‑msc,H7549,Genesis,1,220
הַשָּׁמָֽיִם׃,H8064,haš·šā·mā·yim.,of the sky,Art | N‑mp,H8064,Genesis,1,221
אֱלֹהִ֔ים,H430,"’ĕ·lō·hîm,",God,N‑mp,H430,Genesis,1,222
אֶת־,H853,’eṯ-,-,DirObjM,H853,Genesis,1,223
הַתַּנִּינִ֖ם,H8577,hat·tan·nî·nim,sea creatures,Art | N‑mp,H8577,Genesis,1,224
הַגְּדֹלִ֑ים,H1419,hag·gə·ḏō·lîm;,great,Art | Adj‑mp,H1419,Genesis,1,225
וְאֵ֣ת,H853,wə·’êṯ,and,Conj‑w | DirObjM,H853,Genesis,1,226
כָּל־,H3605,kāl-,every,N‑msc,H3605,Genesis,1,227
נֶ֣פֶשׁ,H5315,ne·p̄eš,thing,N‑fs,H5315,Genesis,1,228
הַֽחַיָּ֣ה ׀,H2416,ha·ḥay·yāh,living,Art | Adj‑fs,H2416,Genesis,1,229
הָֽרֹמֶ֡שֶׂת,H7430,hā·rō·me·śeṯ,that moves,Art | V‑Qal‑Prtcpl‑fs,H7430,Genesis,1,230
אֲשֶׁר֩,H834,’ă·šer,with which,Pro‑r,H834,Genesis,1,231
שָׁרְצ֨וּ,H8317,šā·rə·ṣū,abounded,V‑Qal‑Perf‑3cp,H8317,Genesis,1,232
הַמַּ֜יִם,H4325,ham·ma·yim,the waters,Art | N‑mp,H4325,Genesis,1,233
לְמִֽינֵהֶ֗ם,H4327,"lə·mî·nê·hem,",according to their kinds,Prep‑l | N‑mpc | 3mp,H4327,Genesis,1,234
וְאֵ֨ת,H853,wə·’êṯ,and,Conj‑w | DirObjM,H853,Genesis,1,235
כָּל־,H3605,kāl-,every,N‑msc,H3605,Genesis,1,236
ע֤וֹף,H5775,‘ō·wp̄,bird,N‑ms,H5775,Genesis,1,237
כָּנָף֙,H3671,kā·nāp̄,winged,N‑fs,H3671,Genesis,1,238
לְמִינֵ֔הוּ,H4327,"lə·mî·nê·hū,",according to its kind,Prep‑l | N‑msc | 3ms,H4327,Genesis,1,239
וַיַּ֥רְא,H7200,way·yar,And saw,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7200,Genesis,1,240
אֱלֹהִ֖ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Genesis,1,241
כִּי־,H3588,kî-,that,Conj,H3588,Genesis,1,242
טֽוֹב׃,H2896,ṭō·wḇ.,[it was] good,Adj‑ms,H2896,Genesis,1,243
אֹתָ֛ם,H853,’ō·ṯām,them,DirObjM | 3mp,H853,Genesis,1,244
אֱלֹהִ֖ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Genesis,1,245
לֵאמֹ֑ר,H559,lê·mōr;,saying,Prep‑l | V‑Qal‑Inf,H559,Genesis,1,246
פְּר֣וּ,H6509,pə·rū,Be fruitful,V‑Qal‑Imp‑mp,H6509,Genesis,1,247
וּרְב֗וּ,H7235,"ū·rə·ḇū,",and multiply,Conj‑w | V‑Qal‑Imp‑mp,H7235,Genesis,1,248
וּמִלְא֤וּ,H4390,ū·mil·’ū,and fill,Conj‑w | V‑Qal‑Imp‑mp,H4390,Genesis,1,249
אֶת־,H853,’eṯ-,-,DirObjM,H853,Genesis,1,250
הַמַּ֙יִם֙,H4325,ham·ma·yim,the waters,Art | N‑mp,H4325,Genesis,1,251
בַּיַּמִּ֔ים,H3220,"bay·yam·mîm,",in the seas,"Prep‑b, Art | N‑mp",H3220,Genesis,1,252
וְהָע֖וֹף,H5775,wə·hā·‘ō·wp̄,and birds,"Conj‑w, Art | N‑ms",H5775,Genesis,1,253
יִ֥רֶב,H7235,yi·reḇ,let multiply,V‑Qal‑Imperf.Jus‑3ms,H7235,Genesis,1,254
בָּאָֽרֶץ׃,H776,bā·’ā·reṣ.,on the earth,"Prep‑b, Art | N‑fs",H776,Genesis,1,255
עֶ֥רֶב,H6153,‘e·reḇ,evening,N‑ms,H6153,Genesis,1,256
וַֽיְהִי־,H1961,way·hî-,and there was,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Genesis,1,257
בֹ֖קֶר,H1242,ḇō·qer,morning,N‑ms,H1242,Genesis,1,258
י֥וֹם,H3117,yō·wm,day,N‑ms,H3117,Genesis,1,259
חֲמִישִֽׁי׃,H2549,ḥă·mî·šî.,the fifth,Number‑oms,H2549,Genesis,1,260
