hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
מַחְל֣וֹן,H4248,maḥ·lō·wn,Mahlon,N‑proper‑ms,H4248,Ruth,1,57
וְכִלְי֑וֹן,H3630,wə·ḵil·yō·wn;,and Chilion,Conj‑w | N‑proper‑ms,H3630,Ruth,1,58
וַתִּשָּׁאֵר֙,H7604,wat·tiš·šā·’êr,so survived,Conj‑w | V‑Nifal‑ConsecImperf‑3fs,H7604,Ruth,1,59
הָֽאִשָּׁ֔ה,H802,"hā·’iš·šāh,",the woman,Art | N‑fs,H802,Ruth,1,60
מִשְּׁנֵ֥י,H8147,miš·šə·nê,two,Prep‑m | Number‑mdc,H8147,Ruth,1,61
יְלָדֶ֖יהָ,H3206,yə·lā·ḏe·hā,her sons,N‑mpc | 3fs,H3206,Ruth,1,62
וּמֵאִישָֽׁהּ׃,H376,ū·mê·’î·šāh.,and her husband,"Conj‑w, Prep‑m | N‑msc | 3fs",H376,Ruth,1,63
הִיא֙,H1931,hî,she,Pro‑3fs,H1931,Ruth,1,64
וְכַלֹּתֶ֔יהָ,H3618,"wə·ḵal·lō·ṯe·hā,",and with her daughters-in-law,Conj‑w | N‑fpc | 3fs,H3618,Ruth,1,65
וַתָּ֖שָׁב,H7725,wat·tā·šāḇ,that she might return,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H7725,Ruth,1,66
מִשְּׂדֵ֣י,H7704,miś·śə·ḏê,from the country,Prep‑m | N‑mpc,H7704,Ruth,1,67
מוֹאָ֑ב,H4124,mō·w·’āḇ;,of Moab,N‑proper‑fs,H4124,Ruth,1,68
כִּ֤י,H3588,kî,for,Conj,H3588,Ruth,1,69
שָֽׁמְעָה֙,H8085,šā·mə·‘āh,she had heard,V‑Qal‑Perf‑3fs,H8085,Ruth,1,70
בִּשְׂדֵ֣ה,H7704,biś·ḏêh,in the country,Prep‑b | N‑msc,H7704,Ruth,1,71
מוֹאָ֔ב,H4124,"mō·w·’āḇ,",of Moab,N‑proper‑fs,H4124,Ruth,1,72
כִּֽי־,H3588,kî-,that,Conj,H3588,Ruth,1,73
פָקַ֤ד,H6485,p̄ā·qaḏ,had attended to,V‑Qal‑Perf‑3ms,H6485,Ruth,1,74
יְהוָה֙,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Ruth,1,75
אֶת־,H853,’eṯ-,-,DirObjM,H853,Ruth,1,76
עַמּ֔וֹ,H5971,"‘am·mōw,",His people,N‑msc | 3ms,H5971,Ruth,1,77
לָתֵ֥ת,H5414,lā·ṯêṯ,by giving,Prep‑l | V‑Qal‑Inf,H5414,Ruth,1,78
לָֽחֶם׃,H3899,lā·ḥem.,bread,N‑ms,H3899,Ruth,1,79
מִן־,H4480,min-,from,Prep,H4480,Ruth,1,80
הַמָּקוֹם֙,H4725,ham·mā·qō·wm,the place,Art | N‑ms,H4725,Ruth,1,81
אֲשֶׁ֣ר,H834,’ă·šer,where,Pro‑r,H834,Ruth,1,82
הָיְתָה־,H1961,hā·yə·ṯāh-,she was,V‑Qal‑Perf‑3fs,H1961,Ruth,1,83
שָׁ֔מָּה,H8033,"šām·māh,",there,Adv | 3fs,H8033,Ruth,1,84
וּשְׁתֵּ֥י,H8147,ū·šə·tê,and two,Conj‑w | Number‑fdc,H8147,Ruth,1,85
כַלֹּתֶ֖יהָ,H3618,ḵal·lō·ṯe·hā,her daughters-in-law,N‑fpc | 3fs,H3618,Ruth,1,86
עִמָּ֑הּ,H5973,‘im·māh;,with her,Prep | 3fs,H5973,Ruth,1,87
וַתֵּלַ֣כְנָה,H1980,wat·tê·laḵ·nāh,and they went,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H1980,Ruth,1,88
בַדֶּ֔רֶךְ,H1870,"ḇad·de·reḵ,",on the way,"Prep‑b, Art | N‑cs",H1870,Ruth,1,89
לָשׁ֖וּב,H7725,lā·šūḇ,to return,Prep‑l | V‑Qal‑Inf,H7725,Ruth,1,90
אֶל־,H413,’el-,to,Prep,H413,Ruth,1,91
אֶ֥רֶץ,H776,’e·reṣ,the land,N‑fsc,H776,Ruth,1,92
יְהוּדָֽה׃,H3063,yə·hū·ḏāh.,of Judah,N‑proper‑ms,H3063,Ruth,1,93
נָעֳמִי֙,H5281,nā·‘o·mî,Naomi,N‑proper‑fs,H5281,Ruth,1,94
לִשְׁתֵּ֣י,H8147,liš·tê,to two,Prep‑l | Number‑fdc,H8147,Ruth,1,95
כַלֹּתֶ֔יהָ,H3618,"ḵal·lō·ṯe·hā,",her daughters-in-law,N‑fpc | 3fs,H3618,Ruth,1,96
לֵ֣כְנָה,H1980,lê·ḵə·nāh,go,V‑Qal‑Imp‑fp,H1980,Ruth,1,97
שֹּׁ֔בְנָה,H7725,"šō·ḇə·nāh,",return,V‑Qal‑Imp‑fp,H7725,Ruth,1,98
אִשָּׁ֖ה,H802,’iš·šāh,each,N‑fs,H802,Ruth,1,99
לְבֵ֣ית,H1004,lə·ḇêṯ,to house,Prep‑l | N‑msc,H1004,Ruth,1,100
אִמָּ֑הּ,H517,’im·māh;,Of her mother,N‑fsc | 3fs,H517,Ruth,1,101
(יַ֣עַשׂ),H6213,ya·‘aś,deal,V‑Qal‑Imperf.Jus‑3ms,H6213,Ruth,1,102
יְהוָ֤ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Ruth,1,103
עִמָּכֶם֙,H5973,‘im·mā·ḵem,with you,Prep | 2mp,H5973,Ruth,1,104
חֶ֔סֶד,H2617,"ḥe·seḏ,",[with] loving faithfulness,N‑ms,H2617,Ruth,1,105
כַּאֲשֶׁ֧ר,H834,ka·’ă·šer,as,Prep‑k | Pro‑r,H834,Ruth,1,106
עֲשִׂיתֶ֛ם,H6213,‘ă·śî·ṯem,you have dealt,V‑Qal‑Perf‑2mp,H6213,Ruth,1,107
עִם־,H5973,‘im-,with,Prep,H5973,Ruth,1,108
הַמֵּתִ֖ים,H4191,ham·mê·ṯîm,the dead,Art | V‑Qal‑Prtcpl‑mp,H4191,Ruth,1,109
וְעִמָּדִֽי׃,H5973,wə·‘im·mā·ḏî.,and with me,Conj‑w | Prep | 1cs,H5973,Ruth,1,110
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Ruth,1,111
וּמְצֶ֣אןָ,H4672,ū·mə·ṣe·nā,that may find,Conj‑w | V‑Qal‑Imp‑fp,H4672,Ruth,1,112
מְנוּחָ֔ה,H4496,"mə·nū·ḥāh,",rest,N‑fs,H4496,Ruth,1,113
אִשָּׁ֖ה,H802,’iš·šāh,each,N‑fs,H802,Ruth,1,114
בֵּ֣ית,H1004,bêṯ,in the house,N‑msc,H1004,Ruth,1,115
אִישָׁ֑הּ,H376,’î·šāh;,of her husband,N‑msc | 3fs,H376,Ruth,1,116
וַתִּשַּׁ֣ק,H5401,wat·tiš·šaq,And she kissed,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H5401,Ruth,1,117
וַתִּשֶּׂ֥אנָה,H5375,wat·tiś·śe·nāh,and they lifted up,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H5375,Ruth,1,118
קוֹלָ֖ן,H6963,qō·w·lān,their voices,N‑msc | 3fp,H6963,Ruth,1,119
וַתִּבְכֶּֽינָה׃,H1058,wat·tiḇ·ke·nāh.,and wept,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H1058,Ruth,1,120
כִּי־,H3588,kî-,surely,Conj,H3588,Ruth,1,121
אִתָּ֥ךְ,H854,’it·tāḵ,with you,Prep | 2fs,H854,Ruth,1,122
נָשׁ֖וּב,H7725,nā·šūḇ,we will return,V‑Qal‑Imperf‑1cp,H7725,Ruth,1,123
לְעַמֵּֽךְ׃,H5971,lə·‘am·mêḵ.,to your people,Prep‑l | N‑msc | 2fs,H5971,Ruth,1,124
נָעֳמִי֙,H5281,nā·‘o·mî,Naomi,N‑proper‑fs,H5281,Ruth,1,125
שֹׁ֣בְנָה,H7725,šō·ḇə·nāh,Turn back,V‑Qal‑Imp‑fp,H7725,Ruth,1,126
בְנֹתַ֔י,H1323,"ḇə·nō·ṯay,",my daughters,N‑fpc | 1cs,H1323,Ruth,1,127
לָ֥מָּה,H4100,lām·māh,Why,Interrog,H4100,Ruth,1,128
תֵלַ֖כְנָה,H1980,ṯê·laḵ·nāh,will you go,V‑Qal‑Imperf‑2fp,H1980,Ruth,1,129
עִמִּ֑י,H5973,‘im·mî;,with me,Prep | 1cs,H5973,Ruth,1,130
הַֽעֽוֹד־,H5750,ha·‘ō·wḏ-,[Are] there still,Adv,H5750,Ruth,1,131
בָנִים֙,H1121,ḇā·nîm,sons,N‑mp,H1121,Ruth,1,132
בְּֽמֵעַ֔י,H4578,"bə·mê·‘ay,",in my womb,Prep‑b | N‑mpc | 1cs,H4578,Ruth,1,133
וְהָי֥וּ,H1961,wə·hā·yū,that they may be,Conj‑w | V‑Qal‑ConjPerf‑3cp,H1961,Ruth,1,134
לַאֲנָשִֽׁים׃,H376,la·’ă·nā·šîm.,husbands,Prep‑l | N‑mp,H376,Ruth,1,135
בְנֹתַי֙,H1323,ḇə·nō·ṯay,my daughters,N‑fpc | 1cs,H1323,Ruth,1,136
לֵ֔כְןָ,H1980,"lê·ḵə·nā,",go,V‑Qal‑Imp‑fp,H1980,Ruth,1,137
כִּ֥י,H3588,kî,for,Conj,H3588,Ruth,1,138
זָקַ֖נְתִּי,H2204,zā·qan·tî,I am too old,V‑Qal‑Perf‑1cs,H2204,Ruth,1,139
מִהְי֣וֹת,H1961,mih·yō·wṯ,to have,Prep‑m | V‑Qal‑Inf,H1961,Ruth,1,140
לְאִ֑ישׁ,H376,lə·’îš;,a husband,Prep‑l | N‑ms,H376,Ruth,1,141
כִּ֤י,H3588,kî,If,Conj,H3588,Ruth,1,142
אָמַ֙רְתִּי֙,H559,’ā·mar·tî,I should say,V‑Qal‑Perf‑1cs,H559,Ruth,1,143
יֶשׁ־,H3426,yeš-,have,Adv,H3426,Ruth,1,144
תִקְוָ֔ה,H8615,"ṯiq·wāh,",hope,N‑fs,H8615,Ruth,1,145
גַּ֣ם,H1571,gam,also,Conj,H1571,Ruth,1,146
הָיִ֤יתִי,H1961,hā·yî·ṯî,[if] I should have,V‑Qal‑Perf‑1cs,H1961,Ruth,1,147
הַלַּ֙יְלָה֙,H3915,hal·lay·lāh,tonight,Art | N‑ms,H3915,Ruth,1,148
לְאִ֔ישׁ,H376,"lə·’îš,",a husband,Prep‑l | N‑ms,H376,Ruth,1,149
וְגַ֖ם,H1571,wə·ḡam,and also,Conj‑w | Conj,H1571,Ruth,1,150
יָלַ֥דְתִּי,H3205,yā·laḏ·tî,should bear,V‑Qal‑Perf‑1cs,H3205,Ruth,1,151
בָנִֽים׃,H1121,ḇā·nîm.,sons,N‑mp,H1121,Ruth,1,152
תְּשַׂבֵּ֗רְנָה,H7663,"tə·śab·bê·rə·nāh,",you wait,V‑Piel‑Imperf‑2fp,H7663,Ruth,1,153
עַ֚ד,H5704,‘aḏ,until,Prep,H5704,Ruth,1,154
אֲשֶׁ֣ר,H834,’ă·šer,till,Pro‑r,H834,Ruth,1,155
יִגְדָּ֔לוּ,H1431,"yiḡ·dā·lū,",they were grown,V‑Qal‑Imperf‑3mp,H1431,Ruth,1,156
הֲלָהֵן֙,H3860,hă·lā·hên,would,Conj,H3860,Ruth,1,157
תֵּֽעָגֵ֔נָה,H5702,"tê·‘ā·ḡê·nāh,",you restrain yourselves,V‑Nifal‑Imperf‑2fp,H5702,Ruth,1,158
לְבִלְתִּ֖י,H1115,lə·ḇil·tî,from,Prep‑l,H1115,Ruth,1,159
הֱי֣וֹת,H1961,hĕ·yō·wṯ,having,V‑Qal‑Inf,H1961,Ruth,1,160
לְאִ֑ישׁ,H376,lə·’îš;,husbands,Prep‑l | N‑ms,H376,Ruth,1,161
אַ֣ל,H408,’al,No,Adv,H408,Ruth,1,162
בְּנֹתַ֗י,H1323,"bə·nō·ṯay,",my daughters,N‑fpc | 1cs,H1323,Ruth,1,163
כִּֽי־,H3588,kî-,for,Conj,H3588,Ruth,1,164
מַר־,H4843,mar-,it grieves,V‑Qal‑Perf‑3ms,H4843,Ruth,1,165
מְאֹד֙,H3966,mə·’ōḏ,very much,Adv,H3966,Ruth,1,166
מִכֶּ֔ם,H4480,"mik·kem,",for,Prep | 2mp,H4480,Ruth,1,167
כִּֽי־,H3588,kî-,your sakes that,Conj,H3588,Ruth,1,168
יָצְאָ֥ה,H3318,yā·ṣə·’āh,has gone out,V‑Qal‑Perf‑3fs,H3318,Ruth,1,169
יַד־,H3027,yaḏ-,the hand,N‑fsc,H3027,Ruth,1,170
יְהוָֽה׃,H3068,Yah·weh.,of Yahweh,N‑proper‑ms,H3068,Ruth,1,171
קוֹלָ֔ן,H6963,"qō·w·lān,",their voices,N‑msc | 3fp,H6963,Ruth,1,172
וַתִּבְכֶּ֖ינָה,H1058,wat·tiḇ·ke·nāh,and wept,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H1058,Ruth,1,173
ע֑וֹד,H5750,‘ō·wḏ;,again,Adv,H5750,Ruth,1,174
וַתִּשַּׁ֤ק,H5401,wat·tiš·šaq,and kissed,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H5401,Ruth,1,175
עָרְפָּה֙,H6204,‘ā·rə·pāh,Orpah,N‑proper‑fs,H6204,Ruth,1,176
לַחֲמוֹתָ֔הּ,H2545,"la·ḥă·mō·w·ṯāh,",her mother-in-law,Prep‑l | N‑fsc | 3fs,H2545,Ruth,1,177
וְר֖וּת,H7327,wə·rūṯ,but Ruth,Conj‑w | N‑proper‑fs,H7327,Ruth,1,178
דָּ֥בְקָה,H1692,dā·ḇə·qāh,clung,V‑Qal‑Perf‑3fs,H1692,Ruth,1,179
הִנֵּה֙,H2009,hin·nêh,Look,Interjection,H2009,Ruth,1,180
שָׁ֣בָה,H7725,šā·ḇāh,has gone back,V‑Qal‑Perf‑3fs,H7725,Ruth,1,181
יְבִמְתֵּ֔ךְ,H2994,"yə·ḇim·têḵ,",your sister-in-law,N‑fsc | 2fs,H2994,Ruth,1,182
אֶל־,H413,’el-,to,Prep,H413,Ruth,1,183
עַמָּ֖הּ,H5971,‘am·māh,her people,N‑msc | 3fs,H5971,Ruth,1,184
וְאֶל־,H413,wə·’el-,and to,Conj‑w | Prep,H413,Ruth,1,185
אֱלֹהֶ֑יהָ,H430,’ĕ·lō·he·hā;,her gods,N‑mpc | 3fs,H430,Ruth,1,186
שׁ֖וּבִי,H7725,šū·ḇî,return,V‑Qal‑Imp‑fs,H7725,Ruth,1,187
אַחֲרֵ֥י,H310,’a·ḥă·rê,after,Prep,H310,Ruth,1,188
יְבִמְתֵּֽךְ׃,H2994,yə·ḇim·têḵ.,your sister-in-law,N‑fsc | 2fs,H2994,Ruth,1,189
רוּת֙,H7327,rūṯ,Ruth,N‑proper‑fs,H7327,Ruth,1,190
אַל־,H408,’al-,not,Adv,H408,Ruth,1,191
תִּפְגְּעִי־,H6293,tip̄·gə·‘î-,Entreat,V‑Qal‑Imperf‑2fs,H6293,Ruth,1,192
לְעָזְבֵ֖ךְ,H5800,lə·‘ā·zə·ḇêḵ,to leave you,Prep‑l | V‑Qal‑Inf | 2fs,H5800,Ruth,1,193
לָשׁ֣וּב,H7725,lā·šūḇ,[Or [to] turn back,Prep‑l | V‑Qal‑Inf,H7725,Ruth,1,194
מֵאַחֲרָ֑יִךְ,H310,mê·’a·ḥă·rā·yiḵ;,from following after you,Prep‑m | 2fs,H310,Ruth,1,195
כִּ֠י,H3588,kî,for,Conj,H3588,Ruth,1,196
אֶל־,H413,’el-,there,Prep,H413,Ruth,1,197
אֲשֶׁ֨ר,H834,’ă·šer,wherever,Pro‑r,H834,Ruth,1,198
תֵּלְכִ֜י,H1980,tê·lə·ḵî,you go,V‑Qal‑Imperf‑2fs,H1980,Ruth,1,199
אֵלֵ֗ךְ,H1980,"’ê·lêḵ,",I will go,V‑Qal‑Imperf‑1cs,H1980,Ruth,1,200
וּבַאֲשֶׁ֤ר,H834,ū·ḇa·’ă·šer,and wherever,"Conj‑w, Prep‑b | Pro‑r",H834,Ruth,1,201
תָּלִ֙ינִי֙,H3885,tā·lî·nî,you lodge,V‑Qal‑Imperf‑2fs,H3885,Ruth,1,202
אָלִ֔ין,H3885,"’ā·lîn,",I will lodge,V‑Qal‑Imperf‑1cs,H3885,Ruth,1,203
עַמֵּ֣ךְ,H5971,‘am·mêḵ,Your people,N‑msc | 2fs,H5971,Ruth,1,204
עַמִּ֔י,H5971,"‘am·mî,",[shall be] my people,N‑msc | 1cs,H5971,Ruth,1,205
וֵאלֹהַ֖יִךְ,H430,wê·lō·ha·yiḵ,and your God,Conj‑w | N‑mpc | 2fs,H430,Ruth,1,206
אֱלֹהָֽי׃,H430,’ĕ·lō·hāy.,my God,N‑mpc | 1cs,H430,Ruth,1,207
תָּמ֙וּתִי֙,H4191,tā·mū·ṯî,you die,V‑Qal‑Imperf‑2fs,H4191,Ruth,1,208
אָמ֔וּת,H4191,"’ā·mūṯ,",I will die,V‑Qal‑Imperf‑1cs,H4191,Ruth,1,209
וְשָׁ֖ם,H8033,wə·šām,and there,Conj‑w | Adv,H8033,Ruth,1,210
אֶקָּבֵ֑ר,H6912,’eq·qā·ḇêr;,will I be buried,V‑Nifal‑Imperf‑1cs,H6912,Ruth,1,211
כֹּה֩,H3541,kōh,So,Adv,H3541,Ruth,1,212
יַעֲשֶׂ֨ה,H6213,ya·‘ă·śeh,do,V‑Qal‑Imperf‑3ms,H6213,Ruth,1,213
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Ruth,1,214
וְכֹ֣ה,H3541,wə·ḵōh,and also,Conj‑w | Adv,H3541,Ruth,1,215
יֹסִ֔יף,H3254,"yō·sîp̄,",more,V‑Hifil‑Imperf‑3ms,H3254,Ruth,1,216
כִּ֣י,H3588,kî,if,Conj,H3588,Ruth,1,217
הַמָּ֔וֶת,H4194,"ham·mā·weṯ,",[anything but] death,Art | N‑ms,H4194,Ruth,1,218
יַפְרִ֖יד,H6504,yap̄·rîḏ,parts,V‑Hifil‑Imperf‑3ms,H6504,Ruth,1,219
בֵּינִ֥י,H996,bê·nî,you,Prep | 1cs,H996,Ruth,1,220
וּבֵינֵֽךְ׃,H996,ū·ḇê·nêḵ.,and me,Conj‑w | Prep | 2fs,H996,Ruth,1,221
כִּֽי־,H3588,kî-,that,Conj,H3588,Ruth,1,222
מִתְאַמֶּ֥צֶת,H553,miṯ·’am·me·ṣeṯ,was determined,V‑Hitpael‑Prtcpl‑fs,H553,Ruth,1,223
הִ֖יא,H1931,hî,she,Pro‑3fs,H1931,Ruth,1,224
לָלֶ֣כֶת,H1980,lā·le·ḵeṯ,to go,Prep‑l | V‑Qal‑Inf,H1980,Ruth,1,225
אִתָּ֑הּ,H854,’it·tāh;,with her,Prep | 3fs,H854,Ruth,1,226
וַתֶּחְדַּ֖ל,H2308,wat·teḥ·dal,and she stopped,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H2308,Ruth,1,227
לְדַבֵּ֥ר,H1696,lə·ḏab·bêr,speaking,Prep‑l | V‑Piel‑Inf,H1696,Ruth,1,228
אֵלֶֽיהָ׃,H413,’ê·le·hā.,to her,Prep | 3fs,H413,Ruth,1,229
שְׁתֵּיהֶ֔ם,H8147,"šə·tê·hem,",the two of them,Number‑fdc | 3mp,H8147,Ruth,1,230
עַד־,H5704,‘aḏ-,until,Prep,H5704,Ruth,1,231
בֹּאָ֖נָה,H935,bō·’ā·nāh,they came,V‑Qal‑Inf | 3fp,H935,Ruth,1,232
לָ֑חֶם,H1035,lā·ḥem;,Bethlehem,N‑proper‑fs,H1035,Ruth,1,233
וַיְהִ֗י,H1961,"way·hî,",And it came to pass,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Ruth,1,234
כְּבֹאָ֙נָה֙,H935,kə·ḇō·’ā·nāh,when they had come,Prep‑k | V‑Qal‑Inf | 3fp,H935,Ruth,1,235
לֶ֔חֶם,H1035,"le·ḥem,",Bethlehem,N‑proper‑fs,H1035,Ruth,1,236
וַתֵּהֹ֤ם,H1949,wat·tê·hōm,that was excited,Conj‑w | V‑Nifal‑ConsecImperf‑3fs,H1949,Ruth,1,237
כָּל־,H3605,kāl-,all,N‑msc,H3605,Ruth,1,238
הָעִיר֙,H5892,hā·‘îr,the city,Art | N‑fs,H5892,Ruth,1,239
עֲלֵיהֶ֔ן,H5921,"‘ă·lê·hen,",because of them,Prep | 3fp,H5921,Ruth,1,240
וַתֹּאמַ֖רְנָה,H559,wat·tō·mar·nāh,and the women said,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H559,Ruth,1,241
הֲזֹ֥את,H2063,hă·zōṯ,[Is] this,Art | Pro‑fs,H2063,Ruth,1,242
נָעֳמִֽי׃,H5281,nā·‘o·mî.,Naomi,N‑proper‑fs,H5281,Ruth,1,243
אֲלֵיהֶ֔ן,H413,"’ă·lê·hen,",to them,Prep | 3fp,H413,Ruth,1,244
אַל־,H408,’al-,not,Adv,H408,Ruth,1,245
תִּקְרֶ֥אנָה,H7121,tiq·re·nāh,do call,V‑Qal‑Imperf‑2fp,H7121,Ruth,1,246
נָעֳמִ֑י,H5281,nā·‘o·mî;,Naomi,N‑proper‑fs,H5281,Ruth,1,247
