hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
תּוֹרַ֥ת,H8451,tō·w·raṯ,to the law,N‑fsc,H8451,Isaiah,1,117
אֱלֹהֵ֖ינוּ,H430,’ĕ·lō·hê·nū,of our God,N‑mpc | 1cp,H430,Isaiah,1,118
רֹב־,H7230,rōḇ-,the multitude,N‑msc,H7230,Isaiah,1,121
זִבְחֵיכֶם֙,H2077,ziḇ·ḥê·ḵem,of your sacrifices,N‑mpc | 2mp,H2077,Isaiah,1,122
יֹאמַ֣ר,H559,yō·mar,says,V‑Qal‑Imperf‑3ms,H559,Isaiah,1,123
שָׂבַ֛עְתִּי,H7646,śā·ḇa‘·tî,I have had enough,V‑Qal‑Perf‑1cs,H7646,Isaiah,1,125
עֹל֥וֹת,H5930,‘ō·lō·wṯ,of burnt offerings,N‑fpc,H5930,Isaiah,1,126
אֵילִ֖ים,H352,’ê·lîm,of rams,N‑mp,H352,Isaiah,1,127
וְחֵ֣לֶב,H2459,wə·ḥê·leḇ,and the fat,Conj‑w | N‑msc,H2459,Isaiah,1,128
מְרִיאִ֑ים,H4806,mə·rî·’îm;,of fed cattle,N‑mp,H4806,Isaiah,1,129
וְדַ֨ם,H1818,wə·ḏam,and the blood,Conj‑w | N‑msc,H1818,Isaiah,1,130
פָּרִ֧ים,H6499,pā·rîm,of bulls,N‑mp,H6499,Isaiah,1,131
וּכְבָשִׂ֛ים,H3532,ū·ḵə·ḇā·śîm,Or of lambs,Conj‑w | N‑mp,H3532,Isaiah,1,132
וְעַתּוּדִ֖ים,H6260,wə·‘at·tū·ḏîm,or goats,Conj‑w | N‑mp,H6260,Isaiah,1,133
חָפָֽצְתִּי׃,H2654,ḥā·p̄ā·ṣə·tî.,I do delight in,V‑Qal‑Perf‑1cs,H2654,Isaiah,1,135
תָבֹ֔אוּ,H935,"ṯā·ḇō·’ū,",you come,V‑Qal‑Imperf‑2mp,H935,Isaiah,1,136
לֵרָא֖וֹת,H7200,lê·rā·’ō·wṯ,to appear,Prep‑l | V‑Nifal‑Inf,H7200,Isaiah,1,137
פָּנָ֑י,H6440,pā·nāy;,before Me,N‑mpc | 1cs,H6440,Isaiah,1,138
מִי־,H4310,mî-,who,Interrog,H4310,Isaiah,1,139
בִקֵּ֥שׁ,H1245,ḇiq·qêš,has required,V‑Piel‑Perf‑3ms,H1245,Isaiah,1,140
זֹ֛את,H2063,zōṯ,this,Pro‑fs,H2063,Isaiah,1,141
מִיֶּדְכֶ֖ם,H3027,mî·yeḏ·ḵem,from your hand,Prep‑m | N‑fsc | 2mp,H3027,Isaiah,1,142
רְמֹ֥ס,H7429,rə·mōs,to trample,V‑Qal‑Inf,H7429,Isaiah,1,143
חֲצֵרָֽי׃,H2691,ḥă·ṣê·rāy.,My courts,N‑cpc | 1cs,H2691,Isaiah,1,144
מִנְחַת־,H4503,min·ḥaṯ-,sacrifices,N‑fsc,H4503,Isaiah,1,147
שָׁ֔וְא,H7723,"šāw,",futile,N‑ms,H7723,Isaiah,1,148
קְטֹ֧רֶת,H7004,qə·ṭō·reṯ,Incense,N‑fs,H7004,Isaiah,1,149
תּוֹעֵבָ֛ה,H8441,tō·w·‘ê·ḇāh,an abomination,N‑fs,H8441,Isaiah,1,150
הִ֖יא,H1931,hî,is,Pro‑3fs,H1931,Isaiah,1,151
חֹ֤דֶשׁ,H2320,ḥō·ḏeš,the New Moons,N‑ms,H2320,Isaiah,1,152
וְשַׁבָּת֙,H7676,wə·šab·bāṯ,and the Sabbaths,Conj‑w | N‑cs,H7676,Isaiah,1,153
קְרֹ֣א,H7121,qə·rō,and the calling,V‑Qal‑Inf,H7121,Isaiah,1,154
מִקְרָ֔א,H4744,"miq·rā,",of assemblies,N‑ms,H4744,Isaiah,1,155
אוּכַ֥ל,H3201,’ū·ḵal,I endure,V‑Qal‑Imperf‑1cs,H3201,Isaiah,1,157
אָ֖וֶן,H205,’ā·wen,iniquity,N‑ms,H205,Isaiah,1,158
וַעֲצָרָֽה׃,H6116,wa·‘ă·ṣā·rāh.,and the sacred meeting,Conj‑w | N‑fs,H6116,Isaiah,1,159
וּמוֹעֲדֵיכֶם֙,H4150,ū·mō·w·‘ă·ḏê·ḵem,and your appointed feasts,Conj‑w | N‑mpc | 2mp,H4150,Isaiah,1,160
שָׂנְאָ֣ה,H8130,śā·nə·’āh,hates,V‑Qal‑Perf‑3fs,H8130,Isaiah,1,161
נַפְשִׁ֔י,H5315,"nap̄·šî,",My soul,N‑fsc | 1cs,H5315,Isaiah,1,162
לָטֹ֑רַח,H2960,lā·ṭō·raḥ;,a trouble,Prep‑l | N‑ms,H2960,Isaiah,1,165
נִלְאֵ֖יתִי,H3811,nil·’ê·ṯî,I am weary,V‑Nifal‑Perf‑1cs,H3811,Isaiah,1,166
נְשֹֽׂא׃,H5375,nə·śō.,of bearing [them],V‑Qal‑Inf,H5375,Isaiah,1,167
כַּפֵּיכֶ֗ם,H3709,"kap·pê·ḵem,",your hands,N‑fdc | 2mp,H3709,Isaiah,1,168
אַעְלִ֤ים,H5956,’a‘·lîm,I will hide,V‑Hifil‑Imperf‑1cs,H5956,Isaiah,1,169
עֵינַי֙,H5869,‘ê·nay,My eyes,N‑cdc | 1cs,H5869,Isaiah,1,170
מִכֶּ֔ם,H4480,"mik·kem,",from you,Prep | 2mp,H4480,Isaiah,1,171
גַּ֛ם,H1571,gam,Even,Conj,H1571,Isaiah,1,172
תַרְבּ֥וּ,H7235,ṯar·bū,you make many,V‑Hifil‑Imperf‑2mp,H7235,Isaiah,1,174
תְפִלָּ֖ה,H8605,ṯə·p̄il·lāh,prayers,N‑fs,H8605,Isaiah,1,175
שֹׁמֵ֑עַ,H8085,šō·mê·a‘;,I will hear,V‑Qal‑Prtcpl‑ms,H8085,Isaiah,1,177
מָלֵֽאוּ׃,H4390,mā·lê·’ū.,are full of,V‑Qal‑Perf‑3cp,H4390,Isaiah,1,180
הִזַּכּ֔וּ,H2135,"hiz·zak·kū,",make yourselves clean,V‑Hitpael‑Imp‑mp,H2135,Isaiah,1,181
הָסִ֛ירוּ,H5493,hā·sî·rū,Put away,V‑Hifil‑Imp‑mp,H5493,Isaiah,1,182
רֹ֥עַ,H7455,rō·a‘,the evil,N‑msc,H7455,Isaiah,1,183
מַעַלְלֵיכֶ֖ם,H4611,ma·‘al·lê·ḵem,of your doings,N‑mpc | 2mp,H4611,Isaiah,1,184
חִדְל֖וּ,H2308,ḥiḏ·lū,Cease,V‑Qal‑Imp‑mp,H2308,Isaiah,1,187
הֵיטֵ֛ב,H3190,hê·ṭêḇ,to do good,V‑Hifil‑InfAbs,H3190,Isaiah,1,189
דִּרְשׁ֥וּ,H1875,dir·šū,Seek,V‑Qal‑Imp‑mp,H1875,Isaiah,1,190
מִשְׁפָּ֖ט,H4941,miš·pāṭ,justice,N‑ms,H4941,Isaiah,1,191
אַשְּׁר֣וּ,H833,’aš·šə·rū,Rebuke,V‑Piel‑Imp‑mp,H833,Isaiah,1,192
חָמ֑וֹץ,H2541,ḥā·mō·wṣ;,the oppressor,N‑ms,H2541,Isaiah,1,193
שִׁפְט֣וּ,H8199,šip̄·ṭū,Defend,V‑Qal‑Imp‑mp,H8199,Isaiah,1,194
יָת֔וֹם,H3490,"yā·ṯō·wm,",the fatherless,N‑ms,H3490,Isaiah,1,195
רִ֖יבוּ,H7378,rî·ḇū,Plead for,V‑Qal‑Imp‑mp,H7378,Isaiah,1,196
אַלְמָנָֽה׃,H490,’al·mā·nāh.,the widow,N‑fs,H490,Isaiah,1,197
נָ֛א,H4994,nā,now,Interjection,H4994,Isaiah,1,198
וְנִוָּֽכְחָ֖ה,H3198,wə·niw·wā·ḵə·ḥāh,and let us reason together,Conj‑w | V‑Nifal‑ConjImperf.Cohort‑1cp,H3198,Isaiah,1,199
אִם־,H518,’im-,Though,Conj,H518,Isaiah,1,202
חֲטָאֵיכֶ֤ם,H2399,ḥă·ṭā·’ê·ḵem,your sins,N‑mpc | 2mp,H2399,Isaiah,1,204
כַּשָּׁנִים֙,H8144,kaš·šā·nîm,like scarlet,"Prep‑k, Art | N‑mp",H8144,Isaiah,1,205
כַּשֶּׁ֣לֶג,H7950,kaš·še·leḡ,as snow,"Prep‑k, Art | N‑ms",H7950,Isaiah,1,206
יַלְבִּ֔ינוּ,H3835,"yal·bî·nū,",they shall be as white,V‑Hifil‑Imperf‑3mp,H3835,Isaiah,1,207
יַאְדִּ֥ימוּ,H119,ya’·dî·mū,they are red,V‑Hifil‑Imperf‑3mp,H119,Isaiah,1,209
כַתּוֹלָ֖ע,H8438,ḵat·tō·w·lā‘,like crimson,"Prep‑k, Art | N‑ms",H8438,Isaiah,1,210
כַּצֶּ֥מֶר,H6785,kaṣ·ṣe·mer,as wool,"Prep‑k, Art | N‑ms",H6785,Isaiah,1,211
תֹּאב֖וּ,H14,tō·ḇū,you are willing,V‑Qal‑Imperf‑2mp,H14,Isaiah,1,213
ט֥וּב,H2898,ṭūḇ,the good,N‑msc,H2898,Isaiah,1,215
תְּמָאֲנ֖וּ,H3985,tə·mā·’ă·nū,you refuse,V‑Piel‑Imperf‑2mp,H3985,Isaiah,1,218
וּמְרִיתֶ֑ם,H4784,ū·mə·rî·ṯem;,and rebel,Conj‑w | V‑Qal‑ConjPerf‑2mp,H4784,Isaiah,1,219
חֶ֣רֶב,H2719,ḥe·reḇ,the sword,N‑fs,H2719,Isaiah,1,220
פִּ֥י,H6310,pî,the mouth,N‑msc,H6310,Isaiah,1,223
לְזוֹנָ֔ה,H2181,"lə·zō·w·nāh,",a harlot,Prep‑l | N‑fs,H2181,Isaiah,1,227
קִרְיָ֖ה,H7151,qir·yāh,the city,N‑fs,H7151,Isaiah,1,228
נֶאֱמָנָ֑ה,H539,ne·’ĕ·mā·nāh;,faithful,V‑Nifal‑Prtcpl‑fs,H539,Isaiah,1,229
מְלֵאֲתִ֣י,H4395,mə·lê·’ă·ṯî,it was full,Adj‑fsc,H4395,Isaiah,1,230
צֶ֛דֶק,H6664,ṣe·ḏeq,Righteousness,N‑ms,H6664,Isaiah,1,232
יָלִ֥ין,H3885,yā·lîn,lodged,V‑Qal‑Imperf‑3ms,H3885,Isaiah,1,233
וְעַתָּ֥ה,H6258,wə·‘at·tāh,but now,Conj‑w | Adv,H6258,Isaiah,1,234
מְרַצְּחִֽים׃,H7523,mə·raṣ·ṣə·ḥîm.,murderers,V‑Piel‑Prtcpl‑mp,H7523,Isaiah,1,235
לְסִיגִ֑ים,H5509,lə·sî·ḡîm;,dross,Prep‑l | N‑mp,H5509,Isaiah,1,237
סָבְאֵ֖ךְ,H5435,sā·ḇə·’êḵ,Your wine,N‑msc | 2fs,H5435,Isaiah,1,238
מָה֥וּל,H4107,mā·hūl,mixed,V‑Qal‑QalPassPrtcpl‑ms,H4107,Isaiah,1,239
בַּמָּֽיִם׃,H4325,bam·mā·yim.,with water,"Prep‑b, Art | N‑mp",H4325,Isaiah,1,240
סוֹרְרִ֗ים,H5637,"sō·wr·rîm,",[are] rebellious,V‑Qal‑Prtcpl‑mp,H5637,Isaiah,1,241
וְחַבְרֵי֙,H2270,wə·ḥaḇ·rê,and companions,Conj‑w | N‑mpc,H2270,Isaiah,1,242
גַּנָּבִ֔ים,H1590,"gan·nā·ḇîm,",of thieves,N‑mp,H1590,Isaiah,1,243
אֹהֵ֣ב,H157,’ō·hêḇ,loves,V‑Qal‑Prtcpl‑ms,H157,Isaiah,1,245
שֹׁ֔חַד,H7810,"šō·ḥaḏ,",bribes,N‑ms,H7810,Isaiah,1,246
וְרֹדֵ֖ף,H7291,wə·rō·ḏêp̄,and follows after,Conj‑w | V‑Qal‑Prtcpl‑ms,H7291,Isaiah,1,247
שַׁלְמֹנִ֑ים,H8021,šal·mō·nîm;,rewards,N‑mp,H8021,Isaiah,1,248
וְרִ֥יב,H7379,wə·rîḇ,and the cause,Conj‑w | N‑msc,H7379,Isaiah,1,252
אֲלֵיהֶֽם׃,H413,’ă·lê·hem.,before them,Prep | 3mp,H413,Isaiah,1,256
נְאֻ֤ם,H5002,nə·’um,says,N‑msc,H5002,Isaiah,1,257
הָֽאָדוֹן֙,H113,hā·’ā·ḏō·wn,the Lord,Art | N‑ms,H113,Isaiah,1,258
אֲבִ֖יר,H46,’ă·ḇîr,the Mighty one,N‑msc,H46,Isaiah,1,261
ה֚וֹי,H1945,hō·w,Ah,Interjection,H1945,Isaiah,1,263
אֶנָּחֵ֣ם,H5162,’en·nā·ḥêm,I will rid Myself,V‑Nifal‑Imperf.h‑1cs,H5162,Isaiah,1,264
מִצָּרַ֔י,H6862,"miṣ·ṣā·ray,",of My adversaries,Prep‑m | N‑mpc | 1cs,H6862,Isaiah,1,265
וְאִנָּקְמָ֖ה,H5358,wə·’in·nā·qə·māh,and take vengeance,Conj‑w | V‑Nifal‑ConjImperf.Cohort‑1cs,H5358,Isaiah,1,266
מֵאוֹיְבָֽי׃,H341,mê·’ō·wy·ḇāy.,on My enemies,Prep‑m | V‑Qal‑Prtcpl‑mpc | 1cs,H341,Isaiah,1,267
וְאֶצְרֹ֥ף,H6884,wə·’eṣ·rōp̄,and purge away,Conj‑w | V‑Qal‑ConjImperf.h‑1cs,H6884,Isaiah,1,270
כַּבֹּ֖ר,H1252,kab·bōr,thoroughly,"Prep‑k, Art | N‑ms",H1252,Isaiah,1,271
בְּדִילָֽיִךְ׃,H913,bə·ḏî·lā·yiḵ.,your alloy,N‑mpc | 2fs,H913,Isaiah,1,275
כְּבָרִ֣אשֹׁנָ֔ה,H7223,"kə·ḇā·ri·šō·nāh,",as at the first,"Prep‑k, Prep‑b, Art | Adj‑fs",H7223,Isaiah,1,277
וְיֹעֲצַ֖יִךְ,H3289,wə·yō·‘ă·ṣa·yiḵ,and your counselors,Conj‑w | V‑Qal‑Prtcpl‑mpc | 2fs,H3289,Isaiah,1,278
כְּבַתְּחִלָּ֑ה,H8462,kə·ḇat·tə·ḥil·lāh;,as at the beginning,"Prep‑k, Prep‑b, Art | N‑fs",H8462,Isaiah,1,279
אַחֲרֵי־,H310,’a·ḥă·rê-,afterward,Prep,H310,Isaiah,1,280
כֵ֗ן,H3651,"ḵên,",afterward,Adv,H3651,Isaiah,1,281
תִּפָּדֶ֑ה,H6299,tip·pā·ḏeh;,shall be redeemed,V‑Nifal‑Imperf‑3fs,H6299,Isaiah,1,288
וְשָׁבֶ֖יהָ,H7725,wə·šā·ḇe·hā,and her penitents,Conj‑w | V‑Qal‑Prtcpl‑mpc | 3fs,H7725,Isaiah,1,289
בִּצְדָקָֽה׃,H6666,biṣ·ḏā·qāh.,with righteousness,Prep‑b | N‑fs,H6666,Isaiah,1,290
וְחַטָּאִ֖ים,H2400,wə·ḥaṭ·ṭā·’îm,and of the sinful,Conj‑w | Adj‑mp,H2400,Isaiah,1,292
יַחְדָּ֑ו,H3162,yaḥ·dāw;,[shall be] together,Adv,H3162,Isaiah,1,293
יִכְלֽוּ׃,H3615,yiḵ·lū.,shall be consumed,V‑Qal‑Imperf‑3mp,H3615,Isaiah,1,296
יֵבֹ֔שׁוּ,H954,"yê·ḇō·šū,",they shall be ashamed,V‑Qal‑Imperf‑3mp,H954,Isaiah,1,297
חֲמַדְתֶּ֑ם,H2530,ḥă·maḏ·tem;,you have desired,V‑Qal‑Perf‑2mp,H2530,Isaiah,1,300
וְתַ֨חְפְּר֔וּ,H2659,"wə·ṯaḥ·pə·rū,",and you shall be embarrassed,Conj‑w | V‑Qal‑ConjImperf‑2mp,H2659,Isaiah,1,301
מֵהַגַּנּ֖וֹת,H1593,mê·hag·gan·nō·wṯ,because of the gardens,"Prep‑m, Art | N‑fp",H1593,Isaiah,1,302
בְּחַרְתֶּֽם׃,H977,bə·ḥar·tem.,you have chosen,V‑Qal‑Perf‑2mp,H977,Isaiah,1,304
כְּאֵלָ֖ה,H424,kə·’ê·lāh,as a terebinth,Prep‑k | N‑fs,H424,Isaiah,1,306
נֹבֶ֣לֶת,H5034,nō·ḇe·leṯ,fades,V‑Qal‑Prtcpl‑fsc,H5034,Isaiah,1,307
עָלֶ֑הָ,H5929,‘ā·le·hā;,whose leaf,N‑msc | 3fs,H5929,Isaiah,1,308
הֶחָסֹן֙,H2634,he·ḥā·sōn,the strong,Art | Adj‑ms,H2634,Isaiah,1,313
לִנְעֹ֔רֶת,H5296,"lin·‘ō·reṯ,",as tinder,Prep‑l | N‑fs,H5296,Isaiah,1,314
וּפֹעֲל֖וֹ,H6467,ū·p̄ō·‘ă·lōw,and the work of it,Conj‑w | N‑msc | 3ms,H6467,Isaiah,1,315
לְנִיצ֑וֹץ,H5213,lə·nî·ṣō·wṣ;,as a spark,Prep‑l | N‑ms,H5213,Isaiah,1,316
