hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
הַיָּ֔ם,H3220,"hay·yām,",the sea,Art | N‑ms,H3220,Ecclesiastes,1,51
וְהַיָּ֖ם,H3220,wə·hay·yām,and yet the sea,"Conj‑w, Art | N‑ms",H3220,Ecclesiastes,1,52
אֵינֶ֣נּוּ,H369,’ê·nen·nū,[is] not,Adv | 3ms,H369,Ecclesiastes,1,53
מָלֵ֑א,H4392,mā·lê;,full,Adj‑ms,H4392,Ecclesiastes,1,54
אֶל־,H413,’el-,to,Prep,H413,Ecclesiastes,1,55
מְק֗וֹם,H4725,"mə·qō·wm,",the place,N‑msc,H4725,Ecclesiastes,1,56
שֶׁ֤הַנְּחָלִים֙,H5158,še·han·nə·ḥā·lîm,from which the rivers,"Pro‑r, Art | N‑mp",H5158,Ecclesiastes,1,57
הֹֽלְכִ֔ים,H1980,"hō·lə·ḵîm,",come,V‑Qal‑Prtcpl‑mp,H1980,Ecclesiastes,1,58
שָׁ֛ם,H8033,šām,there,Adv,H8033,Ecclesiastes,1,59
הֵ֥ם,H1992,hêm,they,Pro‑3mp,H1992,Ecclesiastes,1,60
שָׁבִ֖ים,H7725,šā·ḇîm,return,V‑Qal‑Prtcpl‑mp,H7725,Ecclesiastes,1,61
לָלָֽכֶת׃,H1980,lā·lā·ḵeṯ.,again,Prep‑l | V‑Qal‑Inf,H1980,Ecclesiastes,1,62
הַדְּבָרִ֣ים,H1697,had·də·ḇā·rîm,things [are],Art | N‑mp,H1697,Ecclesiastes,1,63
יְגֵעִ֔ים,H3023,"yə·ḡê·‘îm,",wearisome,Adj‑mp,H3023,Ecclesiastes,1,64
לֹא־,H3808,lō-,nor,Adv‑NegPrt,H3808,Ecclesiastes,1,65
יוּכַ֥ל,H3201,yū·ḵal,cannot,V‑Qal‑Imperf‑3ms,H3201,Ecclesiastes,1,66
אִ֖ישׁ,H376,’îš,Man,N‑ms,H376,Ecclesiastes,1,67
לְדַבֵּ֑ר,H1696,lə·ḏab·bêr;,express [it],Prep‑l | V‑Piel‑Inf,H1696,Ecclesiastes,1,68
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Ecclesiastes,1,69
תִשְׂבַּ֥ע,H7646,ṯiś·ba‘,is satisfied,V‑Qal‑Imperf‑3fs,H7646,Ecclesiastes,1,70
עַ֙יִן֙,H5869,‘a·yin,the eye,N‑cs,H5869,Ecclesiastes,1,71
לִרְא֔וֹת,H7200,"lir·’ō·wṯ,",with seeing,Prep‑l | V‑Qal‑Inf,H7200,Ecclesiastes,1,72
וְלֹא־,H3808,wə·lō-,nor,Conj‑w | Adv‑NegPrt,H3808,Ecclesiastes,1,73
תִמָּלֵ֥א,H4390,ṯim·mā·lê,filled,V‑Nifal‑Imperf‑3fs,H4390,Ecclesiastes,1,74
אֹ֖זֶן,H241,’ō·zen,the ear,N‑fs,H241,Ecclesiastes,1,75
מִשְּׁמֹֽעַ׃,H8085,miš·šə·mō·a‘.,with hearing,Prep‑m | V‑Qal‑Inf,H8085,Ecclesiastes,1,76
שֶּֽׁהָיָה֙,H1961,še·hā·yāh,has been,Pro‑r | V‑Qal‑Perf‑3ms,H1961,Ecclesiastes,1,77
ה֣וּא,H1931,hū,is,Pro‑3ms,H1931,Ecclesiastes,1,78
שֶׁיִּהְיֶ֔ה,H1961,"še·yih·yeh,",what will be,Pro‑r | V‑Qal‑Imperf‑3ms,H1961,Ecclesiastes,1,79
וּמַה־,H4100,ū·mah-,and what,Conj‑w | Interrog,H4100,Ecclesiastes,1,80
שֶׁנַּֽעֲשָׂ֔ה,H6213,"šen·na·‘ă·śāh,",[is] done,Pro‑r | V‑Nifal‑Perf‑3ms,H6213,Ecclesiastes,1,81
ה֖וּא,H1931,hū,is,Pro‑3ms,H1931,Ecclesiastes,1,82
שֶׁיֵּעָשֶׂ֑ה,H6213,še·yê·‘ā·śeh;,what will be done,Pro‑r | V‑Nifal‑Imperf‑3ms,H6213,Ecclesiastes,1,83
וְאֵ֥ין,H369,wə·’ên,And [there is] nothing,Conj‑w | Adv,H369,Ecclesiastes,1,84
כָּל־,H3605,kāl-,all,N‑msc,H3605,Ecclesiastes,1,85
חָדָ֖שׁ,H2319,ḥā·ḏāš,new,Adj‑ms,H2319,Ecclesiastes,1,86
תַּ֥חַת,H8478,ta·ḥaṯ,under,Prep,H8478,Ecclesiastes,1,87
הַשָּֽׁמֶשׁ׃,H8121,haš·šā·meš.,the sun,Art | N‑cs,H8121,Ecclesiastes,1,88
דָּבָ֛ר,H1697,dā·ḇār,anything,N‑ms,H1697,Ecclesiastes,1,89
שֶׁיֹּאמַ֥ר,H559,še·yō·mar,of which it may be said,Pro‑r | V‑Qal‑Imperf‑3ms,H559,Ecclesiastes,1,90
רְאֵה־,H7200,rə·’êh-,See,V‑Qal‑Imp‑ms,H7200,Ecclesiastes,1,91
זֶ֖ה,H2088,zeh,this [is],Pro‑ms,H2088,Ecclesiastes,1,92
חָדָ֣שׁ,H2319,ḥā·ḏāš,new,Adj‑ms,H2319,Ecclesiastes,1,93
ה֑וּא,H1931,hū;,it,Pro‑3ms,H1931,Ecclesiastes,1,94
כְּבָר֙,H3528,kə·ḇār,already,Adv,H3528,Ecclesiastes,1,95
הָיָ֣ה,H1961,hā·yāh,has been,V‑Qal‑Perf‑3ms,H1961,Ecclesiastes,1,96
לְעֹֽלָמִ֔ים,H5769,"lə·‘ō·lā·mîm,",in ancient times,Prep‑l | N‑mp,H5769,Ecclesiastes,1,97
אֲשֶׁ֥ר,H834,’ă·šer,that,Pro‑r,H834,Ecclesiastes,1,98
הָיָ֖ה,H1961,hā·yāh,was,V‑Qal‑Perf‑3ms,H1961,Ecclesiastes,1,99
מִלְּפָנֵֽנוּ׃,H6440,mil·lə·p̄ā·nê·nū.,before us,"Prep‑m, Prep‑l | N‑cpc | 1cp",H6440,Ecclesiastes,1,100
זִכְר֖וֹן,H2146,ziḵ·rō·wn,remembrance,N‑msc,H2146,Ecclesiastes,1,101
לָרִאשֹׁנִ֑ים,H7223,lā·ri·šō·nîm;,of former [things],"Prep‑l, Art | Adj‑mp",H7223,Ecclesiastes,1,102
וְגַ֨ם,H1571,wə·ḡam,and,Conj‑w | Conj,H1571,Ecclesiastes,1,103
לָאַחֲרֹנִ֜ים,H314,lā·’a·ḥă·rō·nîm,of the later,"Prep‑l, Art | Adj‑mp",H314,Ecclesiastes,1,104
שֶׁיִּהְי֗וּ,H1961,"še·yih·yū,",That will there be,Pro‑r | V‑Qal‑Imperf‑3mp,H1961,Ecclesiastes,1,105
לֹֽא־,H3808,lō-,nor,Adv‑NegPrt,H3808,Ecclesiastes,1,106
יִהְיֶ֤ה,H1961,yih·yeh,are to come,V‑Qal‑Imperf‑3ms,H1961,Ecclesiastes,1,107
לָהֶם֙,H1992,lā·hem,of [things],Prep‑l | Pro‑3mp,H1992,Ecclesiastes,1,108
זִכָּר֔וֹן,H2146,"zik·kā·rō·wn,",any remembrance,N‑ms,H2146,Ecclesiastes,1,109
עִ֥ם,H5973,‘im,by,Prep,H5973,Ecclesiastes,1,110
שֶׁיִּהְי֖וּ,H1961,še·yih·yū,[those] who will come,Pro‑r | V‑Qal‑Imperf‑3mp,H1961,Ecclesiastes,1,111
לָאַחֲרֹנָֽה׃,H314,lā·’a·ḥă·rō·nāh.,after,"Prep‑l, Art | Adj‑fs",H314,Ecclesiastes,1,112
קֹהֶ֗לֶת,H6953,"qō·he·leṯ,",the Teacher,N‑ms,H6953,Ecclesiastes,1,113
הָיִ֥יתִי,H1961,hā·yî·ṯî,was,V‑Qal‑Perf‑1cs,H1961,Ecclesiastes,1,114
מֶ֛לֶךְ,H4428,me·leḵ,king,N‑ms,H4428,Ecclesiastes,1,115
עַל־,H5921,‘al-,over,Prep,H5921,Ecclesiastes,1,116
יִשְׂרָאֵ֖ל,H3478,yiś·rā·’êl,Israel,N‑proper‑ms,H3478,Ecclesiastes,1,117
בִּירוּשָׁלִָֽם׃,H3389,bî·rū·šā·lim.,in Jerusalem,Prep‑b | N‑proper‑fs,H3389,Ecclesiastes,1,118
אֶת־,H853,’eṯ-,-,DirObjM,H853,Ecclesiastes,1,119
לִבִּ֗י,H3820,"lib·bî,",my heart,N‑msc | 1cs,H3820,Ecclesiastes,1,120
לִדְר֤וֹשׁ,H1875,liḏ·rō·wōš,to seek,Prep‑l | V‑Qal‑Inf,H1875,Ecclesiastes,1,121
וְלָתוּר֙,H8446,wə·lā·ṯūr,and search out,"Conj‑w, Prep‑l | V‑Qal‑Inf",H8446,Ecclesiastes,1,122
בַּֽחָכְמָ֔ה,H2451,"ba·ḥā·ḵə·māh,",by wisdom,"Prep‑b, Art | N‑fs",H2451,Ecclesiastes,1,123
עַ֛ל,H5921,‘al,concerning,Prep,H5921,Ecclesiastes,1,124
כָּל־,H3605,kāl-,all,N‑msc,H3605,Ecclesiastes,1,125
אֲשֶׁ֥ר,H834,’ă·šer,that,Pro‑r,H834,Ecclesiastes,1,126
נַעֲשָׂ֖ה,H6213,na·‘ă·śāh,is done,V‑Nifal‑Perf‑3ms,H6213,Ecclesiastes,1,127
תַּ֣חַת,H8478,ta·ḥaṯ,under,Prep,H8478,Ecclesiastes,1,128
הַשָּׁמָ֑יִם,H8064,haš·šā·mā·yim;,heaven,Art | N‑mp,H8064,Ecclesiastes,1,129
ה֣וּא ׀,H1931,hū,That,Pro‑3ms,H1931,Ecclesiastes,1,130
עִנְיַ֣ן,H6045,‘in·yan,task,N‑msc,H6045,Ecclesiastes,1,131
רָ֗ע,H7451,"rā‘,",burdensome,Adj‑ms,H7451,Ecclesiastes,1,132
נָתַ֧ן,H5414,nā·ṯan,has given,V‑Qal‑Perf‑3ms,H5414,Ecclesiastes,1,133
אֱלֹהִ֛ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Ecclesiastes,1,134
לִבְנֵ֥י,H1121,liḇ·nê,to the sons,Prep‑l | N‑mpc,H1121,Ecclesiastes,1,135
הָאָדָ֖ם,H120,hā·’ā·ḏām,of man,Art | N‑ms,H120,Ecclesiastes,1,136
לַעֲנ֥וֹת,H6031,la·‘ă·nō·wṯ,they may be exercised,Prep‑l | V‑Qal‑Inf,H6031,Ecclesiastes,1,137
אֶת־,H853,’eṯ-,-,DirObjM,H853,Ecclesiastes,1,138
כָּל־,H3605,kāl-,all,N‑msc,H3605,Ecclesiastes,1,139
הַֽמַּעֲשִׂ֔ים,H4639,"ham·ma·‘ă·śîm,",the works,Art | N‑mp,H4639,Ecclesiastes,1,140
שֶֽׁנַּעֲשׂ֖וּ,H6213,šen·na·‘ă·śū,that are done,Pro‑r | V‑Nifal‑Perf‑3cp,H6213,Ecclesiastes,1,141
תַּ֣חַת,H8478,ta·ḥaṯ,under,Prep,H8478,Ecclesiastes,1,142
הַשָּׁ֑מֶשׁ,H8121,haš·šā·meš;,the sun,Art | N‑cs,H8121,Ecclesiastes,1,143
וְהִנֵּ֥ה,H2009,wə·hin·nêh,and indeed,Conj‑w | Interjection,H2009,Ecclesiastes,1,144
הַכֹּ֛ל,H3605,hak·kōl,all,Art | N‑ms,H3605,Ecclesiastes,1,145
הֶ֖בֶל,H1892,he·ḇel,[is] vanity,N‑ms,H1892,Ecclesiastes,1,146
וּרְע֥וּת,H7469,ū·rə·‘ūṯ,and grasping for,Conj‑w | N‑fsc,H7469,Ecclesiastes,1,147
רֽוּחַ׃,H7307,rū·aḥ.,the wind,N‑cs,H7307,Ecclesiastes,1,148
לֹא־,H3808,lō-,cannot,Adv‑NegPrt,H3808,Ecclesiastes,1,149
יוּכַ֣ל,H3201,yū·ḵal,be made,V‑Qal‑Imperf‑3ms,H3201,Ecclesiastes,1,150
לִתְקֹ֑ן,H8626,liṯ·qōn;,straight,Prep‑l | V‑Qal‑Inf,H8626,Ecclesiastes,1,151
וְחֶסְר֖וֹן,H2642,wə·ḥes·rō·wn,and what is lacking,Conj‑w | N‑ms,H2642,Ecclesiastes,1,152
לֹא־,H3808,lō-,cannot,Adv‑NegPrt,H3808,Ecclesiastes,1,153
יוּכַ֥ל,H3201,yū·ḵal,be,V‑Qal‑Imperf‑3ms,H3201,Ecclesiastes,1,154
לְהִמָּנֽוֹת׃,H4487,lə·him·mā·nō·wṯ.,numbered,Prep‑l | V‑Nifal‑Inf,H4487,Ecclesiastes,1,155
אֲנִ֤י,H589,’ă·nî,I,Pro‑1cs,H589,Ecclesiastes,1,156
עִם־,H5973,‘im-,with,Prep,H5973,Ecclesiastes,1,157
לִבִּי֙,H3820,lib·bî,my heart,N‑msc | 1cs,H3820,Ecclesiastes,1,158
לֵאמֹ֔ר,H559,"lê·mōr,",saying,Prep‑l | V‑Qal‑Inf,H559,Ecclesiastes,1,159
אֲנִ֗י,H589,"’ă·nî,",I,Pro‑1cs,H589,Ecclesiastes,1,160
הִנֵּ֨ה,H2009,hin·nêh,Look,Interjection,H2009,Ecclesiastes,1,161
הִגְדַּ֤לְתִּי,H1431,hiḡ·dal·tî,have attained greatness,V‑Hifil‑Perf‑1cs,H1431,Ecclesiastes,1,162
וְהוֹסַ֙פְתִּי֙,H3254,wə·hō·w·sap̄·tî,and have gained more,Conj‑w | V‑Hifil‑ConjPerf‑1cs,H3254,Ecclesiastes,1,163
חָכְמָ֔ה,H2451,ḥāḵ·māh,wisdom,N‑fs,H2451,Ecclesiastes,1,164
עַ֛ל,H5921,‘al,than,Prep,H5921,Ecclesiastes,1,165
כָּל־,H3605,kāl-,all,N‑msc,H3605,Ecclesiastes,1,166
אֲשֶׁר־,H834,’ă·šer-,who,Pro‑r,H834,Ecclesiastes,1,167
הָיָ֥ה,H1961,hā·yāh,were,V‑Qal‑Perf‑3ms,H1961,Ecclesiastes,1,168
לְפָנַ֖י,H6440,lə·p̄ā·nay,before me,Prep‑l | N‑mpc | 1cs,H6440,Ecclesiastes,1,169
עַל־,H5921,‘al-,in,Prep,H5921,Ecclesiastes,1,170
יְרוּשָׁלִָ֑ם,H3389,yə·rū·šā·lim;,Jerusalem,N‑proper‑fs,H3389,Ecclesiastes,1,171
וְלִבִּ֛י,H3820,wə·lib·bî,and My heart,Conj‑w | N‑msc | 1cs,H3820,Ecclesiastes,1,172
רָאָ֥ה,H7200,rā·’āh,has understood,V‑Qal‑Perf‑3ms,H7200,Ecclesiastes,1,173
הַרְבֵּ֖ה,H7235,har·bêh,great,V‑Hifil‑InfAbs,H7235,Ecclesiastes,1,174
חָכְמָ֥ה,H2451,ḥāḵ·māh,wisdom,N‑fs,H2451,Ecclesiastes,1,175
וָדָֽעַת׃,H1847,wā·ḏā·‘aṯ.,and knowledge,Conj‑w | N‑fs,H1847,Ecclesiastes,1,176
לִבִּי֙,H3820,lib·bî,my heart,N‑msc | 1cs,H3820,Ecclesiastes,1,177
לָדַ֣עַת,H3045,lā·ḏa·‘aṯ,to know,Prep‑l | V‑Qal‑Inf,H3045,Ecclesiastes,1,178
חָכְמָ֔ה,H2451,ḥāḵ·māh,wisdom,N‑fs,H2451,Ecclesiastes,1,179
וְדַ֥עַת,H3045,wə·ḏa·‘aṯ,and to know,Conj‑w | V‑Qal‑Inf,H3045,Ecclesiastes,1,180
הוֹלֵל֖וֹת,H1947,hō·w·lê·lō·wṯ,madness,N‑fp,H1947,Ecclesiastes,1,181
וְשִׂכְל֑וּת,H5531,wə·śiḵ·lūṯ;,and folly,Conj‑w | N‑fs,H5531,Ecclesiastes,1,182
יָדַ֕עְתִּי,H3045,yā·ḏa‘·tî,I perceived,V‑Qal‑Perf‑1cs,H3045,Ecclesiastes,1,183
שֶׁגַּם־,H1571,šeg·gam-,that also,Pro‑r | Conj,H1571,Ecclesiastes,1,184
זֶ֥ה,H2088,zeh,this,Pro‑ms,H2088,Ecclesiastes,1,185
ה֖וּא,H1931,hū,is,Pro‑3ms,H1931,Ecclesiastes,1,186
רַעְי֥וֹן,H7475,ra‘·yō·wn,grasping for,N‑msc,H7475,Ecclesiastes,1,187
רֽוּחַ׃,H7307,rū·aḥ.,the wind,N‑cs,H7307,Ecclesiastes,1,188
בְּרֹ֥ב,H7230,bə·rōḇ,in much,Prep‑b | N‑msc,H7230,Ecclesiastes,1,189
חָכְמָ֖ה,H2451,ḥāḵ·māh,wisdom,N‑fs,H2451,Ecclesiastes,1,190
רָב־,H7227,rāḇ-,[is] much,N‑msc,H7227,Ecclesiastes,1,191
כָּ֑עַס,H3708,kā·‘as;,grief,N‑ms,H3708,Ecclesiastes,1,192
וְיוֹסִ֥יף,H3254,wə·yō·w·sîp̄,and he who increases,Conj‑w | V‑Hifil‑ConjImperf‑3ms,H3254,Ecclesiastes,1,193
דַּ֖עַת,H1847,da·‘aṯ,knowledge,N‑fs,H1847,Ecclesiastes,1,194
יוֹסִ֥יף,H3254,yō·w·sîp̄,increases,V‑Hifil‑Imperf‑3ms,H3254,Ecclesiastes,1,195
מַכְאֽוֹב׃,H4341,maḵ·’ō·wḇ.,sorrow,N‑ms,H4341,Ecclesiastes,1,196
אֲנִי֙,H589,’ă·nî,I,Pro‑1cs,H589,Ecclesiastes,2,197
בְּלִבִּ֔י,H3820,"bə·lib·bî,",in my heart,Prep‑b | N‑msc | 1cs,H3820,Ecclesiastes,2,198
לְכָה־,H1980,lə·ḵāh-,come,V‑Qal‑Imp‑ms | 3fs,H1980,Ecclesiastes,2,199
נָּ֛א,H4994,nā,now,Interjection,H4994,Ecclesiastes,2,200
אֲנַסְּכָ֛ה,H5254,’ă·nas·sə·ḵāh,I will test you,V‑Piel‑Imperf.h‑1cs | 2ms,H5254,Ecclesiastes,2,201
בְשִׂמְחָ֖ה,H8057,ḇə·śim·ḥāh,with mirth,Prep‑b | N‑fs,H8057,Ecclesiastes,2,202
וּרְאֵ֣ה,H7200,ū·rə·’êh,therefore enjoy,Conj‑w | V‑Qal‑Imp‑ms,H7200,Ecclesiastes,2,203
בְט֑וֹב,H2896,ḇə·ṭō·wḇ;,pleasure,Prep‑b | N‑ms,H2896,Ecclesiastes,2,204
וְהִנֵּ֥ה,H2009,wə·hin·nêh,but surely,Conj‑w | Interjection,H2009,Ecclesiastes,2,205
גַם־,H1571,ḡam-,also,Conj,H1571,Ecclesiastes,2,206
ה֖וּא,H1931,hū,that,Pro‑3ms,H1931,Ecclesiastes,2,207
הָֽבֶל׃,H1892,hā·ḇel.,[was] vanity,N‑ms,H1892,Ecclesiastes,2,208
אָמַ֣רְתִּי,H559,’ā·mar·tî,I said,V‑Qal‑Perf‑1cs,H559,Ecclesiastes,2,209
מְהוֹלָ֑ל,H1984,mə·hō·w·lāl;,Madness,V‑Pual‑Prtcpl‑ms,H1984,Ecclesiastes,2,210
וּלְשִׂמְחָ֖ה,H8057,ū·lə·śim·ḥāh,and of mirth,"Conj‑w, Prep‑l | N‑fs",H8057,Ecclesiastes,2,211
מַה־,H4100,mah-,what,Interrog,H4100,Ecclesiastes,2,212
זֹּ֥ה,H2090,zōh,this,Pro‑fs,H2090,Ecclesiastes,2,213
עֹשָֽׂה׃,H6213,‘ō·śāh.,does accomplish,V‑Qal‑Prtcpl‑fs,H6213,Ecclesiastes,2,214
בְלִבִּ֔י,H3820,"ḇə·lib·bî,",in my heart,Prep‑b | N‑msc | 1cs,H3820,Ecclesiastes,2,215
לִמְשׁ֥וֹךְ,H4900,lim·šō·wḵ,[how] to gratify,Prep‑l | V‑Qal‑Inf,H4900,Ecclesiastes,2,216
בַּיַּ֖יִן,H3196,bay·ya·yin,with wine,"Prep‑b, Art | N‑ms",H3196,Ecclesiastes,2,217
אֶת־,H853,’eṯ-,-,DirObjM,H853,Ecclesiastes,2,218
בְּשָׂרִ֑י,H1320,bə·śā·rî;,my flesh,N‑msc | 1cs,H1320,Ecclesiastes,2,219
וְלִבִּ֞י,H3820,wə·lib·bî,and while my heart,Conj‑w | N‑msc | 1cs,H3820,Ecclesiastes,2,220
נֹהֵ֤ג,H5090,nō·hêḡ,guiding,V‑Qal‑Prtcpl‑ms,H5090,Ecclesiastes,2,221
בַּֽחָכְמָה֙,H2451,ba·ḥā·ḵə·māh,with wisdom,"Prep‑b, Art | N‑fs",H2451,Ecclesiastes,2,222
וְלֶאֱחֹ֣ז,H270,wə·le·’ĕ·ḥōz,and how to lay hold,"Conj‑w, Prep‑l | V‑Qal‑Inf",H270,Ecclesiastes,2,223
בְּסִכְל֔וּת,H5531,"bə·siḵ·lūṯ,",on folly,Prep‑b | N‑fs,H5531,Ecclesiastes,2,224
עַ֣ד,H5704,‘aḏ,until,Prep,H5704,Ecclesiastes,2,225
אֲשֶׁר־,H834,’ă·šer-,till,Pro‑r,H834,Ecclesiastes,2,226
אֶרְאֶ֗ה,H7200,"’er·’eh,",I might see,V‑Qal‑Imperf‑1cs,H7200,Ecclesiastes,2,227
אֵי־,H335,’ê-,where,Interrog,H335,Ecclesiastes,2,228
זֶ֨ה,H2088,zeh,that [was],Pro‑ms,H2088,Ecclesiastes,2,229
ט֜וֹב,H2896,ṭō·wḇ,[was] good,N‑ms,H2896,Ecclesiastes,2,230
לִבְנֵ֤י,H1121,liḇ·nê,for the sons,Prep‑l | N‑mpc,H1121,Ecclesiastes,2,231
הָאָדָם֙,H120,hā·’ā·ḏām,of men,Art | N‑ms,H120,Ecclesiastes,2,232
אֲשֶׁ֤ר,H834,’ă·šer,that,Pro‑r,H834,Ecclesiastes,2,233
יַעֲשׂוּ֙,H6213,ya·‘ă·śū,to do,V‑Qal‑Imperf‑3mp,H6213,Ecclesiastes,2,234
תַּ֣חַת,H8478,ta·ḥaṯ,under,Prep,H8478,Ecclesiastes,2,235
הַשָּׁמַ֔יִם,H8064,"haš·šā·ma·yim,",the heaven,Art | N‑mp,H8064,Ecclesiastes,2,236
מִסְפַּ֖ר,H4557,mis·par,all,N‑msc,H4557,Ecclesiastes,2,237
