hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
וּמַעֲשֵׂיהֶם֙,H4639,ū·ma·‘ă·śê·hem,and their workings [was],Conj‑w | N‑mpc | 3mp,H4639,Ezekiel,1,176,34
כְּעֵ֣ין,H5869,kə·‘ên,like the color,Prep‑k | N‑csc,H5869,Ezekiel,1,177,34
תַּרְשִׁ֔ישׁ,H8658,"tar·šîš,",of beryl,N‑ms,H8658,Ezekiel,1,178,34
וּדְמ֥וּת,H1823,ū·ḏə·mūṯ,and likeness,Conj‑w | N‑fs,H1823,Ezekiel,1,179,34
אֶחָ֖ד,H259,’e·ḥāḏ,one,Number‑ms,H259,Ezekiel,1,180,34
לְאַרְבַּעְתָּ֑ן,H702,lə·’ar·ba‘·tān;,had {all] four,Prep‑l | Number‑msc | 3fp,H702,Ezekiel,1,181,34
וּמַרְאֵיהֶם֙,H4758,ū·mar·’ê·hem,and the appearance [was],Conj‑w | N‑mpc | 3mp,H4758,Ezekiel,1,182,34
וּמַ֣עֲשֵׂיהֶ֔ם,H4639,"ū·ma·‘ă·śê·hem,",and of their workings,Conj‑w | N‑mpc | 3mp,H4639,Ezekiel,1,183,34
כַּאֲשֶׁ֛ר,H834,ka·’ă·šer,as,Prep‑k | Pro‑r,H834,Ezekiel,1,184,34
יִהְיֶ֥ה,H1961,yih·yeh,it were,V‑Qal‑Imperf‑3ms,H1961,Ezekiel,1,185,34
הָאוֹפַ֖ן,H212,hā·’ō·w·p̄an,a wheel,Art | N‑ms,H212,Ezekiel,1,186,34
בְּת֥וֹךְ,H8432,bə·ṯō·wḵ,in the middle,Prep‑b | N‑msc,H8432,Ezekiel,1,187,34
הָאוֹפָֽן׃,H212,hā·’ō·w·p̄ān.,of a wheel,Art | N‑ms,H212,Ezekiel,1,188,34
אַרְבַּ֥עַת,H702,’ar·ba·‘aṯ,four,Number‑msc,H702,Ezekiel,1,189,34
רִבְעֵיהֶ֖ן,H7253,riḇ·‘ê·hen,any one of directions,N‑mpc | 3fp,H7253,Ezekiel,1,190,34
בְּלֶכְתָּ֣ם,H1980,bə·leḵ·tām,when they moved,Prep‑b | V‑Qal‑Inf | 3mp,H1980,Ezekiel,1,191,34
יֵלֵ֑כוּ,H1980,yê·lê·ḵū;,they went,V‑Qal‑Imperf‑3mp,H1980,Ezekiel,1,192,34
לֹ֥א,H3808,lō,not,Adv‑NegPrt,H3808,Ezekiel,1,193,34
יִסַּ֖בּוּ,H5437,yis·sab·bū,they did turn aside,V‑Nifal‑Imperf‑3mp,H5437,Ezekiel,1,194,34
בְּלֶכְתָּֽן׃,H1980,bə·leḵ·tān.,when they went,Prep‑b | V‑Qal‑Inf | 3fp,H1980,Ezekiel,1,195,34
וְגֹ֥בַהּ,H1363,wə·ḡō·ḇah,so high,Conj‑w | N‑ms,H1363,Ezekiel,1,196,34
לָהֶ֖ם,H1992,lā·hem,they were,Prep‑l | Pro‑3mp,H1992,Ezekiel,1,197,34
וְיִרְאָ֣ה,H3374,wə·yir·’āh,and were awesome,Conj‑w | N‑fs,H3374,Ezekiel,1,198,34
לָהֶ֑ם,H1992,lā·hem;,they,Prep‑l | Pro‑3mp,H1992,Ezekiel,1,199,34
וְגַבֹּתָ֗ם,H1354,"wə·ḡab·bō·ṯām,",and their rims [were],Conj‑w | N‑cpc | 3mp,H1354,Ezekiel,1,200,34
מְלֵאֹ֥ת,H4392,mə·lê·’ōṯ,full,Adj‑fpc,H4392,Ezekiel,1,201,34
עֵינַ֛יִם,H5869,‘ê·na·yim,of eyes,N‑cd,H5869,Ezekiel,1,202,34
סָבִ֖יב,H5439,sā·ḇîḇ,all around,Adv,H5439,Ezekiel,1,203,34
לְאַרְבַּעְתָּֽן׃,H702,lə·’ar·ba‘·tān.,the four of them,Prep‑l | Number‑msc | 3fp,H702,Ezekiel,1,204,34
הַֽחַיּ֔וֹת,H2416,"ha·ḥay·yō·wṯ,",the living creatures,Art | N‑fp,H2416,Ezekiel,1,205,34
יֵלְכ֥וּ,H1980,yê·lə·ḵū,went,V‑Qal‑Imperf‑3mp,H1980,Ezekiel,1,206,34
הָאוֹפַנִּ֖ים,H212,hā·’ō·w·p̄an·nîm,the wheels,Art | N‑mp,H212,Ezekiel,1,207,34
אֶצְלָ֑ם,H681,’eṣ·lām;,beside them,Prep | 3mp,H681,Ezekiel,1,208,34
וּבְהִנָּשֵׂ֤א,H5375,ū·ḇə·hin·nā·śê,and when were lifted up,"Conj‑w, Prep‑b | V‑Nifal‑Inf",H5375,Ezekiel,1,209,34
הַֽחַיּוֹת֙,H2416,ha·ḥay·yō·wṯ,the living creatures,Art | N‑fp,H2416,Ezekiel,1,210,34
מֵעַ֣ל,H5921,mê·‘al,from,Prep‑m,H5921,Ezekiel,1,211,34
הָאָ֔רֶץ,H776,"hā·’ā·reṣ,",the earth,Art | N‑fs,H776,Ezekiel,1,212,34
יִנָּשְׂא֖וּ,H5375,yin·nā·śə·’ū,were lifted up,V‑Nifal‑Imperf‑3mp,H5375,Ezekiel,1,213,34
הָאוֹפַנִּֽים׃,H212,hā·’ō·w·p̄an·nîm.,the wheels,Art | N‑mp,H212,Ezekiel,1,214,34
אֲשֶׁר֩,H834,’ă·šer,wherever,Pro‑r,H834,Ezekiel,1,215,34
יִֽהְיֶה־,H1961,yih·yeh-,wanted,V‑Qal‑Imperf‑3ms,H1961,Ezekiel,1,216,34
שָּׁ֨ם,H8033,šām,there,Adv,H8033,Ezekiel,1,217,34
הָר֤וּחַ,H7307,hā·rū·aḥ,the spirit,Art | N‑cs,H7307,Ezekiel,1,218,34
לָלֶ֙כֶת֙,H1980,lā·le·ḵeṯ,to go,Prep‑l | V‑Qal‑Inf,H1980,Ezekiel,1,219,34
יֵלֵ֔כוּ,H1980,"yê·lê·ḵū,",they went,V‑Qal‑Imperf‑3mp,H1980,Ezekiel,1,220,34
שָׁ֥מָּה,H8033,šām·māh,[because] there,Adv | 3fs,H8033,Ezekiel,1,221,34
הָר֖וּחַ,H7307,hā·rū·aḥ,the spirit,Art | N‑cs,H7307,Ezekiel,1,222,34
לָלֶ֑כֶת,H1980,lā·le·ḵeṯ;,went,Prep‑l | V‑Qal‑Inf,H1980,Ezekiel,1,223,34
וְהָאוֹפַנִּ֗ים,H212,"wə·hā·’ō·w·p̄an·nîm,",and the wheels,"Conj‑w, Art | N‑mp",H212,Ezekiel,1,224,34
יִנָּשְׂאוּ֙,H5375,yin·nā·śə·’ū,were lifted,V‑Nifal‑Imperf‑3mp,H5375,Ezekiel,1,225,34
לְעֻמָּתָ֔ם,H5980,"lə·‘um·mā·ṯām,",together with them,Prep‑l | 3mp,H5980,Ezekiel,1,226,34
כִּ֛י,H3588,kî,for,Conj,H3588,Ezekiel,1,227,34
