hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
בַּשָּׁמַ֣יִם,H8064,baš·šā·ma·yim,in the heavens,"Prep‑b, Art | N‑mp",H8064,Psalms,2,81,33
יִשְׂחָ֑ק,H7832,yiś·ḥāq;,shall laugh,V‑Qal‑Imperf‑3ms,H7832,Psalms,2,82,33
אֲ֝דֹנָ֗י,H136,"’ă·ḏō·nāy,",Yahweh,N‑proper‑ms,H136,Psalms,2,83,33
יִלְעַג־,H3932,yil·‘aḡ-,shall hold in derision,V‑Qal‑Imperf‑3ms,H3932,Psalms,2,84,33
יְדַבֵּ֣ר,H1696,yə·ḏab·bêr,He shall speak,V‑Piel‑Imperf‑3ms,H1696,Psalms,2,85,33
אֵלֵ֣ימוֹ,H413,’ê·lê·mōw,to them,Prep | 3mp,H413,Psalms,2,86,33
בְאַפּ֑וֹ,H639,ḇə·’ap·pōw;,in His wrath,Prep‑b | N‑msc | 3ms,H639,Psalms,2,87,33
וּֽבַחֲרוֹנ֥וֹ,H2740,ū·ḇa·ḥă·rō·w·nōw,and in His deep displeasure,"Conj‑w, Prep‑b | N‑msc | 3ms",H2740,Psalms,2,88,33
יְבַהֲלֵֽמוֹ׃,H926,yə·ḇa·hă·lê·mōw.,distress them,V‑Piel‑Imperf‑3ms | 3mp,H926,Psalms,2,89,33
נָסַ֣כְתִּי,H5258,nā·saḵ·tî,have set,V‑Qal‑Perf‑1cs,H5258,Psalms,2,90,33
מַלְכִּ֑י,H4428,mal·kî;,My King,N‑msc | 1cs,H4428,Psalms,2,91,33
עַל־,H5921,‘al-,On,Prep,H5921,Psalms,2,92,33
צִ֝יּ֗וֹן,H6726,"ṣî·yō·wn,",Zion,N‑proper‑fs,H6726,Psalms,2,93,33
הַר־,H2022,har-,hill,N‑msc,H2022,Psalms,2,94,33
קָדְשִֽׁי׃,H6944,qāḏ·šî,of My holy,N‑msc | 1cs,H6944,Psalms,2,95,33
אֶֽ֫ל,H413,’el,unto,Prep,H413,Psalms,2,96,33
חֹ֥ק,H2706,ḥōq,the decree,N‑ms,H2706,Psalms,2,97,33
יְֽהוָ֗ה,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Psalms,2,98,33
אָמַ֘ר,H559,’ā·mar,has said,V‑Qal‑Perf‑3ms,H559,Psalms,2,99,33
אֵלַ֥י,H413,’ê·lay,to Me,Prep | 1cs,H413,Psalms,2,100,33
בְּנִ֥י,H1121,bə·nî,My Son,N‑msc | 1cs,H1121,Psalms,2,101,33
אַ֑תָּה,H859,’at·tāh;,You [are],Pro‑2ms,H859,Psalms,2,102,33
אֲ֝נִ֗י,H589,"’ă·nî,",I,Pro‑1cs,H589,Psalms,2,103,33
הַיּ֥וֹם,H3117,hay·yō·wm,Today,Art | N‑ms,H3117,Psalms,2,104,33
יְלִדְתִּֽיךָ׃,H3205,yə·liḏ·tî·ḵā.,have begotten You,V‑Qal‑Perf‑1cs | 2ms,H3205,Psalms,2,105,33
מִמֶּ֗נִּי,H4480,"mim·men·nî,",of Me,Prep | 1cs,H4480,Psalms,2,106,33
וְאֶתְּנָ֣ה,H5414,wə·’et·tə·nāh,and I will give [You],Conj‑w | V‑Qal‑ConjImperf.Cohort‑1cs,H5414,Psalms,2,107,33
ג֭וֹיִם,H1471,ḡō·w·yim,the nations,N‑mp,H1471,Psalms,2,108,33
נַחֲלָתֶ֑ךָ,H5159,na·ḥă·lā·ṯe·ḵā;,[for] Your inheritance,N‑fsc | 2ms,H5159,Psalms,2,109,33
וַ֝אֲחֻזָּתְךָ֗,H272,"wa·’ă·ḥuz·zā·ṯə·ḵā,",and [for] Your possession,Conj‑w | N‑fsc | 2ms,H272,Psalms,2,110,33
אַפְסֵי־,H657,’ap̄·sê-,the ends [of],Adv,H657,Psalms,2,111,33
אָֽרֶץ׃,H776,’ā·reṣ.,the earth,N‑fs,H776,Psalms,2,112,33
בְּשֵׁ֣בֶט,H7626,bə·šê·ḇeṭ,with a rod,Prep‑b | N‑msc,H7626,Psalms,2,113,33
בַּרְזֶ֑ל,H1270,bar·zel;,of iron,N‑ms,H1270,Psalms,2,114,33
כִּכְלִ֖י,H3627,kiḵ·lî,like a vessel,Prep‑k | N‑msc,H3627,Psalms,2,115,33
יוֹצֵ֣ר,H3335,yō·w·ṣêr,of potter,V‑Qal‑Prtcpl‑ms,H3335,Psalms,2,116,33
תְּנַפְּצֵֽם׃,H5310,tə·nap·pə·ṣêm.,You shall dash them to pieces,V‑Piel‑Imperf‑2ms | 3mp,H5310,Psalms,2,117,33
מְלָכִ֣ים,H4428,mə·lā·ḵîm,kings,N‑mp,H4428,Psalms,2,118,33
הַשְׂכִּ֑ילוּ,H7919,haś·kî·lū;,be wise,V‑Hifil‑Imp‑mp,H7919,Psalms,2,119,33
הִ֝וָּסְר֗וּ,H3256,"hiw·wā·sə·rū,",Be instructed,V‑Nifal‑Imp‑mp,H3256,Psalms,2,120,33
שֹׁ֣פְטֵי,H8199,šō·p̄ə·ṭê,you judges,V‑Qal‑Prtcpl‑mpc,H8199,Psalms,2,121,33
אָֽרֶץ׃,H776,’ā·reṣ.,of the earth,N‑fs,H776,Psalms,2,122,33
אֶת־,H853,’eṯ-,-,DirObjM,H853,Psalms,2,123,33
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Psalms,2,124,33
בְּיִרְאָ֑ה,H3374,bə·yir·’āh;,with fear,Prep‑b | N‑fs,H3374,Psalms,2,125,33
וְ֝גִ֗ילוּ,H1523,"wə·ḡî·lū,",and rejoice,Conj‑w | V‑Qal‑Imp‑mp,H1523,Psalms,2,126,33
בִּרְעָדָֽה׃,H7461,bir·‘ā·ḏāh.,with trembling,Prep‑b | N‑fs,H7461,Psalms,2,127,33
בַ֡ר,H1248,ḇar,the Son,N‑ms,H1248,Psalms,2,128,33
פֶּן־,H6435,pen-,lest,Conj,H6435,Psalms,2,129,33
יֶאֱנַ֤ף ׀,H599,ye·’ĕ·nap̄,He be angry,V‑Qal‑Imperf‑3ms,H599,Psalms,2,130,33
וְתֹ֬אבְדוּ,H6,wə·ṯō·ḇə·ḏū,and you perish,Conj‑w | V‑Qal‑ConjImperf‑2mp,H6,Psalms,2,131,33
דֶ֗רֶךְ,H1870,"ḏe·reḵ,",[in] the way,N‑cs,H1870,Psalms,2,132,33
כִּֽי־,H3588,kî-,when,Conj,H3588,Psalms,2,133,33
יִבְעַ֣ר,H1197,yiḇ·‘ar,is kindled,V‑Qal‑Imperf‑3ms,H1197,Psalms,2,134,33
כִּמְעַ֣ט,H4592,kim·‘aṭ,but a little,Prep‑k | Adj‑ms,H4592,Psalms,2,135,33
אַפּ֑וֹ,H639,’ap·pōw;,His wrath,N‑msc | 3ms,H639,Psalms,2,136,33
אַ֝שְׁרֵ֗י,H835,"’aš·rê,",Blessed [are],Interjection,H835,Psalms,2,137,33
כָּל־,H3605,kāl-,all,N‑msc,H3605,Psalms,2,138,33
ח֥וֹסֵי,H2620,ḥō·w·sê,those who put their trust,V‑Qal‑Prtcpl‑mpc,H2620,Psalms,2,139,33
לְדָוִ֑ד,H1732,lə·ḏā·wiḏ;,of David,Prep‑l | N‑proper‑ms,H1732,Psalms,3,140,33
בְּ֝בָרְח֗וֹ,H1272,"bə·ḇā·rə·ḥōw,",when he fled,Prep‑b | V‑Qal‑Inf | 3ms,H1272,Psalms,3,141,33
מִפְּנֵ֤י ׀,H6440,mip·pə·nê,from,Prep‑m | N‑cpc,H6440,Psalms,3,142,33
אַבְשָׁל֬וֹם,H53,’aḇ·šā·lō·wm,Absalom,N‑proper‑ms,H53,Psalms,3,143,33
בְּנֽוֹ׃,H1121,bə·nōw.,his son,N‑msc | 3ms,H1121,Psalms,3,144,33
יְ֭הוָה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Psalms,3,145,33
מָֽה־,H4100,māh-,how,Interrog,H4100,Psalms,3,146,33
רַבּ֣וּ,H7231,rab·bū,they have increased,V‑Qal‑Perf‑3cp,H7231,Psalms,3,147,33
צָרָ֑י,H6862,ṣā·rāy;,who trouble me,N‑mpc | 1cs,H6862,Psalms,3,148,33
רַ֝בִּ֗ים,H7227,"rab·bîm,",Many [are],Adj‑mp,H7227,Psalms,3,149,33
קָמִ֥ים,H6965,qā·mîm,they who rise up,V‑Qal‑Prtcpl‑mp,H6965,Psalms,3,150,33
עָלָֽי׃,H5921,‘ā·lāy.,against me,Prep | 1cs,H5921,Psalms,3,151,33
אֹמְרִ֪ים,H559,’ō·mə·rîm,they who say,V‑Qal‑Prtcpl‑mp,H559,Psalms,3,152,33
לְנַ֫פְשִׁ֥י,H5315,lə·nap̄·šî,of me,Prep‑l | N‑fsc | 1cs,H5315,Psalms,3,153,33
אֵ֤ין,H369,’ên,[There is] no,Adv,H369,Psalms,3,154,33
יְֽשׁוּעָ֓תָה,H3444,yə·šū·‘ā·ṯāh,help,N‑fs | 3fs,H3444,Psalms,3,155,33
בֵֽאלֹהִ֬ים,H430,ḇê·lō·hîm,in God,Prep‑b | N‑mp,H430,Psalms,3,156,33
סֶֽלָה׃,H5542,se·lāh.,Selah,Interjection,H5542,Psalms,3,157,33
יְ֭הוָה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Psalms,3,158,33
מָגֵ֣ן,H4043,mā·ḡên,a shield,N‑cs,H4043,Psalms,3,159,33
בַּעֲדִ֑י,H1157,ba·‘ă·ḏî;,for me,Prep | 1cs,H1157,Psalms,3,160,33
כְּ֝בוֹדִ֗י,H3519,"kə·ḇō·w·ḏî,",My glory,N‑msc | 1cs,H3519,Psalms,3,161,33
וּמֵרִ֥ים,H7311,ū·mê·rîm,and the one who lifts up,Conj‑w | V‑Hifil‑Prtcpl‑ms,H7311,Psalms,3,162,33
רֹאשִֽׁי׃,H7218,rō·šî.,my head,N‑msc | 1cs,H7218,Psalms,3,163,33
אֶל־,H413,’el-,to,Prep,H413,Psalms,3,164,33
יְהוָ֣ה,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Psalms,3,165,33
אֶקְרָ֑א,H7121,’eq·rā;,I cried,V‑Qal‑Imperf‑1cs,H7121,Psalms,3,166,33
וַיַּֽעֲנֵ֨נִי,H6030,way·ya·‘ă·nê·nî,and He heard me,Conj‑w | V‑Qal‑ConsecImperf‑3ms | 1cs,H6030,Psalms,3,167,33
מֵהַ֖ר,H2022,mê·har,from hill,Prep‑m | N‑msc,H2022,Psalms,3,168,33
קָדְשׁ֣וֹ,H6944,qā·ḏə·šōw,His holy,N‑msc | 3ms,H6944,Psalms,3,169,33
סֶֽלָה׃,H5542,se·lāh.,Selah,Interjection,H5542,Psalms,3,170,33
שָׁכַ֗בְתִּי,H7901,"šā·ḵaḇ·tî,",lay down,V‑Qal‑Perf‑1cs,H7901,Psalms,3,171,33
וָֽאִ֫ישָׁ֥נָה,H3462,wā·’î·šā·nāh,and slept,Conj‑w | V‑Qal‑ConsecImperf‑1cs | 3fs,H3462,Psalms,3,172,33
הֱקִיצ֑וֹתִי,H6974,hĕ·qî·ṣō·w·ṯî;,I awoke,V‑Hifil‑Perf‑1cs,H6974,Psalms,3,173,33
כִּ֖י,H3588,kî,for,Conj,H3588,Psalms,3,174,33
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Psalms,3,175,33
יִסְמְכֵֽנִי׃,H5564,yis·mə·ḵê·nî.,sustained me,V‑Qal‑Imperf‑3ms | 1cs,H5564,Psalms,3,176,33
אִ֭ירָא,H3372,’î·rā,I will be afraid,V‑Qal‑Imperf‑1cs,H3372,Psalms,3,177,33
מֵרִבְב֥וֹת,H7233,mê·riḇ·ḇō·wṯ,of ten thousands,Prep‑m | Number‑fpc,H7233,Psalms,3,178,33
עָ֑ם,H5971,‘ām;,of people,N‑ms,H5971,Psalms,3,179,33
אֲשֶׁ֥ר,H834,’ă·šer,who,Pro‑r,H834,Psalms,3,180,33
סָ֝בִ֗יב,H5439,"sā·ḇîḇ,",all around,Adv,H5439,Psalms,3,181,33
שָׁ֣תוּ,H7896,šā·ṯū,have set [themselves],V‑Qal‑Perf‑3cp,H7896,Psalms,3,182,33
עָלָֽי׃,H5921,‘ā·lāy.,against me,Prep | 1cs,H5921,Psalms,3,183,33
יְהוָ֨ה ׀,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Psalms,3,184,33
הוֹשִׁ֘יעֵ֤נִי,H3467,hō·wō·šî·‘ê·nî,Save me,V‑Hifil‑Imp‑ms | 1cs,H3467,Psalms,3,185,33
אֱלֹהַ֗י,H430,"’ĕ·lō·hay,",my God,N‑mpc | 1cs,H430,Psalms,3,186,33
כִּֽי־,H3588,kî-,for,Conj,H3588,Psalms,3,187,33
הִכִּ֣יתָ,H5221,hik·kî·ṯā,You have struck,V‑Hifil‑Perf‑2ms,H5221,Psalms,3,188,33
אֶת־,H853,’eṯ-,-,DirObjM,H853,Psalms,3,189,33
כָּל־,H3605,kāl-,all,N‑msc,H3605,Psalms,3,190,33
אֹיְבַ֣י,H341,’ō·yə·ḇay,my enemies,V‑Qal‑Prtcpl‑mpc | 1cs,H341,Psalms,3,191,33
לֶ֑חִי,H3895,le·ḥî;,on the cheekbone,N‑fs,H3895,Psalms,3,192,33
שִׁנֵּ֖י,H8127,šin·nê,the teeth,N‑cdc,H8127,Psalms,3,193,33
רְשָׁעִ֣ים,H7563,rə·šā·‘îm,of the ungodly,Adj‑mp,H7563,Psalms,3,194,33
שִׁבַּֽרְתָּ׃,H7665,šib·bar·tā.,You have broken,V‑Piel‑Perf‑2ms,H7665,Psalms,3,195,33
הַיְשׁוּעָ֑ה,H3444,hay·šū·‘āh;,Salvation [belongs],Art | N‑fs,H3444,Psalms,3,196,33
עַֽל־,H5921,‘al-,upon,Prep,H5921,Psalms,3,197,33
עַמְּךָ֖,H5971,‘am·mə·ḵā,Your people,N‑msc | 2ms,H5971,Psalms,3,198,33
בִרְכָתֶ֣ךָ,H1293,ḇir·ḵā·ṯe·ḵā,Your blessing [is],N‑fsc | 2ms,H1293,Psalms,3,199,33
סֶּֽלָה׃,H5542,se·lāh.,Selah,Interjection,H5542,Psalms,3,200,33
בִּנְגִינ֗וֹת,H5058,"bin·ḡî·nō·wṯ,",with stringed instruments,Prep‑b | N‑fp,H5058,Psalms,4,201,33
מִזְמ֥וֹר,H4210,miz·mō·wr,a Psalm,N‑ms,H4210,Psalms,4,202,33
לְדָוִֽד׃,H1732,lə·ḏā·wiḏ.,of David,Prep‑l | N‑proper‑ms,H1732,Psalms,4,203,33
בְּקָרְאִ֡י,H7121,bə·qā·rə·’î,When I call,Prep‑b | V‑Qal‑Inf | 1cs,H7121,Psalms,4,204,33
עֲנֵ֤נִי ׀,H6030,‘ă·nê·nî,Hear me,V‑Qal‑Imp‑ms | 1cs,H6030,Psalms,4,205,33
אֱלֹ֘הֵ֤י,H430,’ĕ·lō·hê,God,N‑mpc,H430,Psalms,4,206,33
צִדְקִ֗י,H6664,"ṣiḏ·qî,",of my righteousness,N‑msc | 1cs,H6664,Psalms,4,207,33
בַּ֭צָּר,H6862,baṣ·ṣār,in [my] distress,"Prep‑b, Art | Adj‑ms",H6862,Psalms,4,208,33
הִרְחַ֣בְתָּ,H7337,hir·ḥaḇ·tā,You have relieved,V‑Hifil‑Perf‑2ms,H7337,Psalms,4,209,33
חָ֝נֵּ֗נִי,H2603,ḥān·nê·nî,have mercy on me,V‑Qal‑Imp‑ms | 1cs,H2603,Psalms,4,210,33
וּשְׁמַ֥ע,H8085,ū·šə·ma‘,and hear,Conj‑w | V‑Qal‑Imp‑ms,H8085,Psalms,4,211,33
תְּפִלָּתִֽי׃,H8605,tə·p̄il·lā·ṯî.,my prayer,N‑fsc | 1cs,H8605,Psalms,4,212,33
אִ֡ישׁ,H376,’îš,of men,N‑ms,H376,Psalms,4,213,33
עַד־,H5704,‘aḏ-,Until,Prep,H5704,Psalms,4,214,33
מֶ֬ה,H4100,meh,what [time],Interrog,H4100,Psalms,4,215,33
כְבוֹדִ֣י,H3519,ḵə·ḇō·w·ḏî,[Will you turn] my glory,N‑msc | 1cs,H3519,Psalms,4,216,33
לִ֭כְלִמָּה,H3639,liḵ·lim·māh,to shame,Prep‑l | N‑fs,H3639,Psalms,4,217,33
תֶּאֱהָב֣וּן,H157,te·’ĕ·hā·ḇūn,[How long] will you love,V‑Qal‑Imperf‑2mp | Pn,H157,Psalms,4,218,33
רִ֑יק,H7385,rîq;,worthlessness,N‑ms,H7385,Psalms,4,219,33
תְּבַקְשׁ֖וּ,H1245,tə·ḇaq·šū,[And] seek,V‑Piel‑Imperf‑2mp,H1245,Psalms,4,220,33
כָזָ֣ב,H3577,ḵā·zāḇ,falsehood,N‑ms,H3577,Psalms,4,221,33
סֶֽלָה׃,H5542,se·lāh.,Selah,Interjection,H5542,Psalms,4,222,33
כִּֽי־,H3588,kî-,that,Conj,H3588,Psalms,4,223,33
הִפְלָ֣ה,H6395,hip̄·lāh,has set apart,V‑Hifil‑Perf‑3ms,H6395,Psalms,4,224,33
יְ֭הוָה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Psalms,4,225,33
חָסִ֣יד,H2623,ḥā·sîḏ,him who is godly,Adj‑ms,H2623,Psalms,4,226,33
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Psalms,4,227,33
יִ֝שְׁמַ֗ע,H8085,"yiš·ma‘,",will hear,V‑Qal‑Imperf‑3ms,H8085,Psalms,4,228,33
בְּקָרְאִ֥י,H7121,bə·qā·rə·’î,when I call,Prep‑b | V‑Qal‑Inf | 1cs,H7121,Psalms,4,229,33
אֵלָֽיו׃,H413,’ê·lāw.,to Him,Prep | 3ms,H413,Psalms,4,230,33
וְֽאַל־,H408,wə·’al-,and not,Conj‑w | Adv,H408,Psalms,4,231,33
תֶּ֫חֱטָ֥אוּ,H2398,te·ḥĕ·ṭā·’ū,do sin,V‑Qal‑Imperf‑2mp,H2398,Psalms,4,232,33
אִמְר֣וּ,H559,’im·rū,Meditate,V‑Qal‑Imp‑mp,H559,Psalms,4,233,33
בִ֭לְבַבְכֶם,H3824,ḇil·ḇaḇ·ḵem,within your heart,Prep‑b | N‑msc | 2mp,H3824,Psalms,4,234,33
