hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
תַּפִּ֣יל,H5307,tap·pîl,Cast in,V‑Hifil‑Imperf‑2ms,H5307,Proverbs,1,76,19
בְּתוֹכֵ֑נוּ,H8432,bə·ṯō·w·ḵê·nū;,among us,Prep‑b | N‑msc | 1cp,H8432,Proverbs,1,77,19
כִּ֥יס,H3599,kîs,purse,N‑ms,H3599,Proverbs,1,78,19
אֶ֝חָ֗ד,H259,"’e·ḥāḏ,",one,Number‑ms,H259,Proverbs,1,79,19
יִהְיֶ֥ה,H1961,yih·yeh,let have,V‑Qal‑Imperf‑3ms,H1961,Proverbs,1,80,19
לְכֻלָּֽנוּ׃,H3605,lə·ḵul·lā·nū.,us all,Prep‑l | N‑msc | 1cp,H3605,Proverbs,1,81,19
אַל־,H408,’al-,not,Adv,H408,Proverbs,1,82,19
תֵּלֵ֣ךְ,H1980,tê·lêḵ,do walk,V‑Qal‑Imperf‑2ms,H1980,Proverbs,1,83,19
בְּדֶ֣רֶךְ,H1870,bə·ḏe·reḵ,in the way,Prep‑b | N‑cs,H1870,Proverbs,1,84,19
אִתָּ֑ם,H854,’it·tām;,with them,Prep | 3mp,H854,Proverbs,1,85,19
מְנַ֥ע,H4513,mə·na‘,Keep,V‑Qal‑Imp‑ms,H4513,Proverbs,1,86,19
רַ֝גְלְךָ֗,H7272,"raḡ·lə·ḵā,",your foot,N‑fsc | 2ms,H7272,Proverbs,1,87,19
מִנְּתִיבָתָֽם׃,H5410,min·nə·ṯî·ḇā·ṯām.,from their path,Prep‑m | N‑fsc | 3mp,H5410,Proverbs,1,88,19
רַ֭גְלֵיהֶם,H7272,raḡ·lê·hem,their feet,N‑fdc | 3mp,H7272,Proverbs,1,89,19
לָרַ֣ע,H7451,lā·ra‘,to evil,"Prep‑l, Art | Adj‑ms",H7451,Proverbs,1,90,19
יָר֑וּצוּ,H7323,yā·rū·ṣū;,run,V‑Qal‑Imperf‑3mp,H7323,Proverbs,1,91,19
וִֽ֝ימַהֲר֗וּ,H4116,"wî·ma·hă·rū,",and they make haste,Conj‑w | V‑Piel‑ConjImperf‑3mp,H4116,Proverbs,1,92,19
לִשְׁפָּךְ־,H8210,liš·pāḵ-,to shed,Prep‑l | V‑Qal‑Inf,H8210,Proverbs,1,93,19
דָּֽם׃,H1818,dām.,blood,N‑ms,H1818,Proverbs,1,94,19
חִ֭נָּם,H2600,ḥin·nām,in vain,Adv,H2600,Proverbs,1,95,19
מְזֹרָ֣ה,H2219,mə·zō·rāh,is spread,V‑Pual‑Prtcpl‑fs,H2219,Proverbs,1,96,19
הָרָ֑שֶׁת,H7568,hā·rā·šeṯ;,the net,Art | N‑fs,H7568,Proverbs,1,97,19
בְּ֝עֵינֵ֗י,H5869,"bə·‘ê·nê,",in the sight,Prep‑b | N‑cdc,H5869,Proverbs,1,98,19
כָל־,H3605,ḵāl,of any,N‑msc,H3605,Proverbs,1,99,19
בַּ֥עַל‪‬,H1167,ba·‘al,owner,N‑msc,H1167,Proverbs,1,100,19
כָּנָֽף׃,H3671,kā·nāp̄.,bird,N‑fs,H3671,Proverbs,1,101,19
לְדָמָ֣ם,H1818,lə·ḏā·mām,for their [own] blood,Prep‑l | N‑msc | 3mp,H1818,Proverbs,1,102,19
יֶאֱרֹ֑בוּ,H693,ye·’ĕ·rō·ḇū;,lie in wait,V‑Qal‑Imperf‑3mp,H693,Proverbs,1,103,19
יִ֝צְפְּנ֗וּ,H6845,"yiṣ·pə·nū,",they lurk secretly,V‑Qal‑Imperf‑3mp,H6845,Proverbs,1,104,19
לְנַפְשֹׁתָֽם׃,H5315,lə·nap̄·šō·ṯām.,for their [own] lives,Prep‑l | N‑fpc | 3mp,H5315,Proverbs,1,105,19
אָ֭רְחוֹת,H734,’ā·rə·ḥō·wṯ,[are] the ways,N‑cpc,H734,Proverbs,1,106,19
כָּל־,H3605,kāl-,of everyone,N‑msc,H3605,Proverbs,1,107,19
בֹּ֣צֵֽעַ,H1214,bō·ṣê·a‘,who is greedy for,V‑Qal‑Prtcpl‑ms,H1214,Proverbs,1,108,19
בָּ֑צַע,H1215,bā·ṣa‘;,gain,N‑ms,H1215,Proverbs,1,109,19
אֶת־,H853,’eṯ-,-,DirObjM,H853,Proverbs,1,110,19
נֶ֖פֶשׁ,H5315,ne·p̄eš,the life,N‑fsc,H5315,Proverbs,1,111,19
בְּעָלָ֣יו,H1167,bə·‘ā·lāw,of its owners,N‑mpc | 3ms,H1167,Proverbs,1,112,19
יִקָּֽח׃,H3947,yiq·qāḥ.,it takes away,V‑Qal‑Imperf‑3ms,H3947,Proverbs,1,113,19
בַּח֣וּץ,H2351,ba·ḥūṣ,outside,"Prep‑b, Art | N‑ms",H2351,Proverbs,1,114,19
תָּרֹ֑נָּה,H7442,tā·rōn·nāh;,calls aloud,V‑Qal‑Imperf‑3fp,H7442,Proverbs,1,115,19
בָּ֝רְחֹב֗וֹת,H7339,"bā·rə·ḥō·ḇō·wṯ,",in the open squares,"Prep‑b, Art | N‑mp",H7339,Proverbs,1,116,19
תִּתֵּ֥ן,H5414,tit·tên,she raises,V‑Qal‑Imperf‑3fs,H5414,Proverbs,1,117,19
קוֹלָֽהּ׃,H6963,qō·w·lāh.,her voice,N‑msc | 3fs,H6963,Proverbs,1,118,19
הֹמִיּ֗וֹת,H1993,"hō·mî·yō·wṯ,",concourses,V‑Qal‑Prtcpl‑fp,H1993,Proverbs,1,119,19
תִּ֫קְרָ֥א,H7121,tiq·rā,she cries out,V‑Qal‑Imperf‑3fs,H7121,Proverbs,1,120,19
בְּפִתְחֵ֖י,H6607,bə·p̄iṯ·ḥê,at the openings,Prep‑b | N‑mpc,H6607,Proverbs,1,121,19
שְׁעָרִ֥ים,H8179,šə·‘ā·rîm,of the gates,N‑mp,H8179,Proverbs,1,122,19
בָּעִ֗יר,H5892,"bā·‘îr,",in the city,"Prep‑b, Art | N‑fs",H5892,Proverbs,1,123,19
אֲמָרֶ֥יהָ,H561,’ă·mā·re·hā,her words,N‑mpc | 3fs,H561,Proverbs,1,124,19
תֹאמֵֽר׃,H559,ṯō·mêr.,she speaks,V‑Qal‑Imperf‑3fs,H559,Proverbs,1,125,19
מָתַ֣י ׀,H4970,mā·ṯay,long,Interrog,H4970,Proverbs,1,126,19
פְּתָיִם֮,H6612,pə·ṯā·yim,you simple ones,N‑mp,H6612,Proverbs,1,127,19
תְּֽאֵהֲב֫וּ,H157,tə·’ê·hă·ḇū,will you love,V‑Qal‑Imperf‑2mp,H157,Proverbs,1,128,19
פֶ֥תִי,H6612,p̄e·ṯî,simplicity,N‑ms,H6612,Proverbs,1,129,19
וְלֵצִ֗ים,H3887,"wə·lê·ṣîm,",for scorners,Conj‑w | V‑Qal‑Prtcpl‑mp,H3887,Proverbs,1,130,19
לָ֭צוֹן,H3944,lā·ṣō·wn,scorning,N‑ms,H3944,Proverbs,1,131,19
חָמְד֣וּ,H2530,ḥā·mə·ḏū,delight,V‑Qal‑Perf‑3cp,H2530,Proverbs,1,132,19
לָהֶ֑ם,H1992,lā·hem;,in their,Prep‑l | Pro‑3mp,H1992,Proverbs,1,133,19
וּ֝כְסִילִ֗ים,H3684,"ū·ḵə·sî·lîm,",and fools,Conj‑w | N‑mp,H3684,Proverbs,1,134,19
יִשְׂנְאוּ־,H8130,yiś·nə·’ū-,hate,V‑Qal‑Imperf‑3mp,H8130,Proverbs,1,135,19
דָֽעַת׃,H1847,ḏā·‘aṯ.,knowledge,N‑fs,H1847,Proverbs,1,136,19
לְֽת֫וֹכַחְתִּ֥י,H8433,lə·ṯō·w·ḵaḥ·tî,at my rebuke,Prep‑l | N‑fsc | 1cs,H8433,Proverbs,1,137,19
הִנֵּ֤ה,H2009,hin·nêh,surely,Interjection,H2009,Proverbs,1,138,19
אַבִּ֣יעָה,H5042,’ab·bî·‘āh,I will pour out,V‑Hifil‑Imperf.Cohort‑1cs,H5042,Proverbs,1,139,19
רוּחִ֑י,H7307,rū·ḥî;,my spirit,N‑csc | 1cs,H7307,Proverbs,1,140,19
אוֹדִ֖יעָה,H3045,’ō·w·ḏî·‘āh,I will make known,V‑Hifil‑Imperf.Cohort‑1cs,H3045,Proverbs,1,141,19
דְבָרַ֣י,H1697,ḏə·ḇā·ray,my words,N‑mpc | 1cs,H1697,Proverbs,1,142,19
אֶתְכֶֽם׃,H853,’eṯ·ḵem.,to you,DirObjM | 2mp,H853,Proverbs,1,143,19
קָ֭רָאתִי,H7121,qā·rā·ṯî,I have called,V‑Qal‑Perf‑1cs,H7121,Proverbs,1,144,19
וַתְּמָאֵ֑נוּ,H3985,wat·tə·mā·’ê·nū;,and you refused,Conj‑w | V‑Piel‑ConsecImperf‑2mp,H3985,Proverbs,1,145,19
נָטִ֥יתִי,H5186,nā·ṭî·ṯî,I have stretched out,V‑Qal‑Perf‑1cs,H5186,Proverbs,1,146,19
יָ֝דִ֗י,H3027,"yā·ḏî,",my hand,N‑fsc | 1cs,H3027,Proverbs,1,147,19
וְאֵ֣ין,H369,wə·’ên,and no one,Conj‑w | Adv,H369,Proverbs,1,148,19
מַקְשִֽׁיב׃,H7181,maq·šîḇ.,regarded,V‑Hifil‑Prtcpl‑ms,H7181,Proverbs,1,149,19
כָל־,H3605,ḵāl,all,N‑msc,H3605,Proverbs,1,150,19
עֲצָתִ֑י,H6098,‘ă·ṣā·ṯî;,my counsel,N‑fsc | 1cs,H6098,Proverbs,1,151,19
וְ֝תוֹכַחְתִּ֗י,H8433,"wə·ṯō·w·ḵaḥ·tî,",and of my rebuke,Conj‑w | N‑fsc | 1cs,H8433,Proverbs,1,152,19
לֹ֣א,H3808,lō,none,Adv‑NegPrt,H3808,Proverbs,1,153,19
אֲבִיתֶֽם׃,H14,’ă·ḇî·ṯem.,would have,V‑Qal‑Perf‑2mp,H14,Proverbs,1,154,19
אֲ֭נִי,H589,’ă·nî,I,Pro‑1cs,H589,Proverbs,1,155,19
בְּאֵידְכֶ֣ם,H343,bə·’ê·ḏə·ḵem,at your calamity,Prep‑b | N‑msc | 2mp,H343,Proverbs,1,156,19
אֶשְׂחָ֑ק,H7832,’eś·ḥāq;,will laugh,V‑Qal‑Imperf‑1cs,H7832,Proverbs,1,157,19
אֶ֝לְעַ֗ג,H3932,"’el·‘aḡ,",I will mock,V‑Qal‑Imperf‑1cs,H3932,Proverbs,1,158,19
בְּבֹ֣א,H935,bə·ḇō,when comes,Prep‑b | V‑Qal‑Inf,H935,Proverbs,1,159,19
פַחְדְּכֶֽם׃,H6343,p̄aḥ·də·ḵem.,your terror,N‑msc | 2mp,H6343,Proverbs,1,160,19
(כְשׁוֹאָ֨ה ׀),H7584,ḵə·šō·w·’āh,like a storm,Prep‑k | N‑fs,H7584,Proverbs,1,161,19
פַּחְדְּכֶ֗ם,H6343,"paḥ·də·ḵem,",your terror,N‑msc | 2mp,H6343,Proverbs,1,162,19
וְֽ֭אֵידְכֶם,H343,wə·’ê·ḏə·ḵem,and your destruction,Conj‑w | N‑msc | 3mp,H343,Proverbs,1,163,19
כְּסוּפָ֣ה,H5492,kə·sū·p̄āh,like a whirlwind,Prep‑k | N‑fs,H5492,Proverbs,1,164,19
יֶאֱתֶ֑ה,H857,ye·’ĕ·ṯeh;,comes,V‑Qal‑Imperf‑3ms,H857,Proverbs,1,165,19
בְּבֹ֥א,H935,bə·ḇō,when come,Prep‑b | V‑Qal‑Inf,H935,Proverbs,1,166,19
עֲ֝לֵיכֶ֗ם,H5921,"‘ă·lê·ḵem,",upon you,Prep | 2mp,H5921,Proverbs,1,167,19
צָרָ֥ה,H6869,ṣā·rāh,distress,N‑fs,H6869,Proverbs,1,168,19
וְצוּקָֽה׃,H6695,wə·ṣū·qāh.,and anguish,Conj‑w | N‑fs,H6695,Proverbs,1,169,19
יִ֭קְרָאֻנְנִי,H7121,yiq·rā·’un·nî,they will call on me,"V‑Qal‑Imperf‑3mp | 1cs, Pn",H7121,Proverbs,1,170,19
וְלֹ֣א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Proverbs,1,171,19
אֶֽעֱנֶ֑ה,H6030,’e·‘ĕ·neh;,I will answer,V‑Qal‑Imperf‑1cs,H6030,Proverbs,1,172,19
יְ֝שַׁחֲרֻ֗נְנִי,H7836,"yə·ša·ḥă·run·nî,",they will seek me diligently,"V‑Piel‑Imperf‑3mp | 1cs, Pn",H7836,Proverbs,1,173,19
וְלֹ֣א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Proverbs,1,174,19
יִמְצָאֻֽנְנִי׃,H4672,yim·ṣā·’un·nî.,they will find me,"V‑Qal‑Imperf‑3mp | 1cs, Pn",H4672,Proverbs,1,175,19
כִּי־,H3588,kî-,that,Conj,H3588,Proverbs,1,176,19
שָׂ֣נְאוּ,H8130,śā·nə·’ū,they hated,V‑Qal‑Perf‑3cp,H8130,Proverbs,1,177,19
דָ֑עַת,H1847,ḏā·‘aṯ;,knowledge,N‑fs,H1847,Proverbs,1,178,19
וְיִרְאַ֥ת,H3374,wə·yir·’aṯ,and the fear,Conj‑w | N‑fsc,H3374,Proverbs,1,179,19
יְ֝הֹוָ֗ה,H3068,Yah·weh,of Yahweh,N‑proper‑ms,H3068,Proverbs,1,180,19
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Proverbs,1,181,19
בָחָֽרוּ׃,H977,ḇā·ḥā·rū.,did choose,V‑Qal‑Perf‑3cp,H977,Proverbs,1,182,19
אָב֥וּ,H14,’ā·ḇū,they would have,V‑Qal‑Perf‑3cp,H14,Proverbs,1,183,19
לַעֲצָתִ֑י,H6098,la·‘ă·ṣā·ṯî;,of my counsel,Prep‑l | N‑fsc | 1cs,H6098,Proverbs,1,184,19
נָ֝אֲצ֗וּ,H5006,"nā·’ă·ṣū,",[And] despised,V‑Qal‑Perf‑3cp,H5006,Proverbs,1,185,19
כָּל־,H3605,kāl-,every,N‑msc,H3605,Proverbs,1,186,19
תּוֹכַחְתִּֽי׃,H8433,tō·w·ḵaḥ·tî.,my rebuke,N‑fsc | 1cs,H8433,Proverbs,1,187,19
מִפְּרִ֣י,H6529,mip·pə·rî,the fruit,Prep‑m | N‑msc,H6529,Proverbs,1,188,19
דַרְכָּ֑ם,H1870,ḏar·kām;,of their own way,N‑csc | 3mp,H1870,Proverbs,1,189,19
וּֽמִמֹּעֲצֹ֖תֵיהֶ֣ם,H4156,ū·mim·mō·‘ă·ṣō·ṯê·hem,and with their own fancies,"Conj‑w, Prep‑m | N‑fpc | 3mp",H4156,Proverbs,1,190,19
יִשְׂבָּֽעוּ׃,H7646,yiś·bā·‘ū.,be filled to the full,V‑Qal‑Imperf‑3mp,H7646,Proverbs,1,191,19
מְשׁוּבַ֣ת,H4878,mə·šū·ḇaṯ,the turning away,N‑fsc,H4878,Proverbs,1,192,19
פְּתָיִ֣ם,H6612,pə·ṯā·yim,of the simple,N‑mp,H6612,Proverbs,1,193,19
תַּֽהַרְגֵ֑ם,H2026,ta·har·ḡêm;,will slay them,V‑Qal‑Imperf‑3fs | 3mp,H2026,Proverbs,1,194,19
וְשַׁלְוַ֖ת,H7962,wə·šal·waṯ,and the complacency,Conj‑w | N‑fsc,H7962,Proverbs,1,195,19
כְּסִילִ֣ים,H3684,kə·sî·lîm,of fools,N‑mp,H3684,Proverbs,1,196,19
תְּאַבְּדֵֽם׃,H6,tə·’ab·bə·ḏêm.,will destroy them,V‑Piel‑Imperf‑3fs | 3mp,H6,Proverbs,1,197,19
יִשְׁכָּן־,H7931,yiš·kān-,will dwell,V‑Qal‑Imperf‑3ms,H7931,Proverbs,1,198,19
בֶּ֑טַח,H983,be·ṭaḥ;,safely,N‑ms,H983,Proverbs,1,199,19
וְ֝שַׁאֲנַ֗ן,H7599,"wə·ša·’ă·nan,",and will be secure,Conj‑w | V‑Piel‑ConjPerf‑3ms,H7599,Proverbs,1,200,19
מִפַּ֥חַד,H6343,mip·pa·ḥaḏ,without fear,Prep‑m | N‑msc,H6343,Proverbs,1,201,19
רָעָֽה׃,H7451,rā·‘āh.,of evil,Adj‑fs,H7451,Proverbs,1,202,19
אִם־,H518,’im-,if,Conj,H518,Proverbs,2,203,19
תִּקַּ֣ח,H3947,tiq·qaḥ,you receive,V‑Qal‑Imperf‑2ms,H3947,Proverbs,2,204,19
אֲמָרָ֑י,H561,’ă·mā·rāy;,my words,N‑mpc | 1cs,H561,Proverbs,2,205,19
וּ֝מִצְוֺתַ֗י,H4687,"ū·miṣ·wō·ṯay,",and my commands,Conj‑w | N‑fpc | 1cs,H4687,Proverbs,2,206,19
תִּצְפֹּ֥ן,H6845,tiṣ·pōn,treasure,V‑Qal‑Imperf‑2ms,H6845,Proverbs,2,207,19
אִתָּֽךְ׃,H854,’it·tāḵ.,within you,Prep | 2ms,H854,Proverbs,2,208,19
לַֽחָכְמָ֣ה,H2451,la·ḥā·ḵə·māh,to wisdom,"Prep‑l, Art | N‑fs",H2451,Proverbs,2,209,19
אָזְנֶ֑ךָ,H241,’ā·zə·ne·ḵā;,your ear,N‑fsc | 2ms,H241,Proverbs,2,210,19
תַּטֶּ֥ה,H5186,taṭ·ṭeh,[And] apply,V‑Hifil‑Imperf‑2ms,H5186,Proverbs,2,211,19
לִ֝בְּךָ֗,H3820,"lib·bə·ḵā,",your heart,N‑msc | 2ms,H3820,Proverbs,2,212,19
לַתְּבוּנָֽה׃,H8394,lat·tə·ḇū·nāh.,to understanding,"Prep‑l, Art | N‑fs",H8394,Proverbs,2,213,19
אִ֣ם,H518,’im,if,Conj,H518,Proverbs,2,214,19
לַבִּינָ֣ה,H998,lab·bî·nāh,for discernment,"Prep‑l, Art | N‑fs",H998,Proverbs,2,215,19
תִקְרָ֑א,H7121,ṯiq·rā;,you cry out,V‑Qal‑Imperf‑2ms,H7121,Proverbs,2,216,19
לַ֝תְּבוּנָ֗ה,H8394,"lat·tə·ḇū·nāh,",for understanding,"Prep‑l, Art | N‑fs",H8394,Proverbs,2,217,19
תִּתֵּ֥ן,H5414,tit·tên,[And] lift up,V‑Qal‑Imperf‑2ms,H5414,Proverbs,2,218,19
קוֹלֶֽךָ׃,H6963,qō·w·le·ḵā.,your voice,N‑msc | 2ms,H6963,Proverbs,2,219,19
תְּבַקְשֶׁ֥נָּה,H1245,tə·ḇaq·šen·nāh,you seek her,V‑Piel‑Imperf‑2ms | 3fse,H1245,Proverbs,2,220,19
כַכָּ֑סֶף,H3701,ḵak·kā·sep̄;,as silver,"Prep‑k, Art | N‑ms",H3701,Proverbs,2,221,19
