Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
θάλασσαν,Sea,N-AFS,G2281,Mark 1,170,24
Σίμωνα,Simon,N-AMS,G4613,Mark 1,171,24
Ἀνδρέαν,Andrew,N-AMS,G406,Mark 1,172,24
ἀδελφὸν,brother,N-AMS,G80,Mark 1,173,24
Σίμωνος,of Simon,N-GMS,G4613,Mark 1,174,24
ἀμφιβάλλοντας,casting a net,V-PPA-AMP,G906,Mark 1,175,24
θαλάσσῃ,sea,N-DFS,G2281,Mark 1,176,24
ἦσαν,they were,V-IIA-3P,G1510,Mark 1,177,24
γὰρ,for,Conj,G1063,Mark 1,178,24
ἁλιεῖς,fishermen,N-NMP,G231,Mark 1,179,24
εἶπεν,said,V-AIA-3S,G2036,Mark 1,180,24
αὐτοῖς,to them,PPro-DM3P,G846,Mark 1,181,24
Δεῦτε,Come,V-M-2P,G1205,Mark 1,182,24
ποιήσω,I will make,V-FIA-1S,G4160,Mark 1,183,24
γενέσθαι,to become,V-ANM,G1096,Mark 1,184,24
ἁλιεῖς,fishers,N-AMP,G231,Mark 1,185,24
ἀνθρώπων,of men,N-GMP,G444,Mark 1,186,24
ἀφέντες,having left,V-APA-NMP,G863,Mark 1,187,24
τὰ,the,Art-ANP,G3588,Mark 1,188,24
δίκτυα,nets,N-ANP,G1350,Mark 1,189,24
ἠκολούθησαν,they followed,V-AIA-3P,G190,Mark 1,190,24
προβὰς,having gone on,V-APA-NMS,G4260,Mark 1,191,24
ὀλίγον,a little,Adj-ANS,G3641,Mark 1,192,24
Ἰάκωβον,James,N-AMS,G2385,Mark 1,193,24
Ζεβεδαίου,of Zebedee,N-GMS,G2199,Mark 1,194,24
αὐτοὺς,they,PPro-AM3P,G846,Mark 1,195,24
πλοίῳ,boat,N-DNS,G4143,Mark 1,196,24
καταρτίζοντας,adjusting,V-PPA-AMP,G2675,Mark 1,197,24
ἐκάλεσεν,He called,V-AIA-3S,G2564,Mark 1,198,24
αὐτούς,them,PPro-AM3P,G846,Mark 1,199,24
πατέρα,father,N-AMS,G3962,Mark 1,200,24
Ζεβεδαῖον,Zebedee,N-AMS,G2199,Mark 1,201,24
μισθωτῶν,hired servants,N-GMP,G3411,Mark 1,202,24
ἀπῆλθον,they went away,V-AIA-3P,G565,Mark 1,203,24
εἰσπορεύονται,they go,V-PIM/P-3P,G1531,Mark 1,204,24
Καφαρναούμ,Capernaum,N-AFS,G2584,Mark 1,205,24
τοῖς,on the,Art-DNP,G3588,Mark 1,206,24
σάββασιν,Sabbaths,N-DNP,G4521,Mark 1,207,24
εἰσελθὼν,having entered,V-APA-NMS,G1525,Mark 1,208,24
συναγωγὴν,synagogue,N-AFS,G4864,Mark 1,209,24
ἐδίδασκεν,He was teaching,V-IIA-3S,G1321,Mark 1,210,24
ἐξεπλήσσοντο,they were astonished,V-IIM/P-3P,G1605,Mark 1,211,24
ἐπὶ,at,Prep,G1909,Mark 1,212,24
διδαχῇ,teaching,N-DFS,G1322,Mark 1,213,24
διδάσκων,teaching,V-PPA-NMS,G1321,Mark 1,214,24
ἐξουσίαν,authority,N-AFS,G1849,Mark 1,215,24
ἔχων,having,V-PPA-NMS,G2192,Mark 1,216,24
οὐχ,not,Adv,G3756,Mark 1,217,24
γραμματεῖς,scribes,N-NMP,G1122,Mark 1,218,24
συναγωγῇ,synagogue,N-DFS,G4864,Mark 1,219,24
ἄνθρωπος,a man,N-NMS,G444,Mark 1,220,24
πνεύματι,a spirit,N-DNS,G4151,Mark 1,221,24
ἀκαθάρτῳ,unclean,Adj-DNS,G169,Mark 1,222,24
ἀνέκραξεν,he cried out,V-AIA-3S,G349,Mark 1,223,24
Τί,What,IPro-NNS,G5101,Mark 1,224,24
ἡμῖν,to us,PPro-D1P,G1473,Mark 1,225,24
σοί,to You,PPro-D2S,G4771,Mark 1,226,24
Ἰησοῦ,Jesus,N-VMS,G2424,Mark 1,227,24
Ναζαρηνέ,of Nazareth,N-VMS,G3479,Mark 1,228,24
ἦλθες,Did You come,V-AIA-2S,G2064,Mark 1,229,24
ἀπολέσαι,to destroy,V-ANA,G622,Mark 1,230,24
ἡμᾶς,us,PPro-A1P,G1473,Mark 1,231,24
οἶδά,I know,V-RIA-1S,G1492,Mark 1,232,24
σε,You,PPro-A2S,G4771,Mark 1,233,24
τίς,who,IPro-NMS,G5101,Mark 1,234,24
Ἅγιος,Holy One,Adj-NMS,G40,Mark 1,235,24
ἐπετίμησεν,rebuked,V-AIA-3S,G2008,Mark 1,236,24
λέγων,saying,V-PPA-NMS,G3004,Mark 1,237,24
Φιμώθητι,Be silent,V-AMP-2S,G5392,Mark 1,238,24
ἔξελθε,come forth,V-AMA-2S,G1831,Mark 1,239,24
ἐξ,out of,Prep,G1537,Mark 1,240,24
σπαράξαν,having thrown into convulsions,V-APA-NNS,G4682,Mark 1,241,24
πνεῦμα,spirit,N-NNS,G4151,Mark 1,242,24
ἀκάθαρτον,unclean,Adj-NNS,G169,Mark 1,243,24
φωνῆσαν,having cried,V-APA-NNS,G5455,Mark 1,244,24
φωνῇ,in a voice,N-DFS,G5456,Mark 1,245,24
μεγάλῃ,loud,Adj-DFS,G3173,Mark 1,246,24
ἐξῆλθεν,it came forth,V-AIA-3S,G1831,Mark 1,247,24
ἐθαμβήθησαν,were astonished,V-AIP-3P,G2284,Mark 1,248,24
ἅπαντες,all,Adj-NMP,G537,Mark 1,249,24
ὥστε,so as,Conj,G5620,Mark 1,250,24
συζητεῖν,to question,V-PNA,G4802,Mark 1,251,24
ἑαυτοὺς,themselves,RefPro-AM3P,G1438,Mark 1,252,24
λέγοντας,saying,V-PPA-AMP,G3004,Mark 1,253,24
ἐστιν,is,V-PIA-3S,G1510,Mark 1,254,24
τοῦτο,this,DPro-NNS,G3778,Mark 1,255,24
διδαχὴ,teaching,N-NFS,G1322,Mark 1,256,24
καινή,new,Adj-NFS,G2537,Mark 1,257,24
κατ,With,Prep,G2596,Mark 1,258,24
πνεύμασι,spirits,N-DNP,G4151,Mark 1,259,24
ἀκαθάρτοις,unclean,Adj-DNP,G169,Mark 1,260,24
ἐπιτάσσει,He commands,V-PIA-3S,G2004,Mark 1,261,24
ὑπακούουσιν,they obey,V-PIA-3P,G5219,Mark 1,262,24
ἀκοὴ,news,N-NFS,G189,Mark 1,263,24
πανταχοῦ,everywhere,Adv,G3837,Mark 1,264,24
ὅλην,all,Adj-AFS,G3650,Mark 1,265,24
περίχωρον,surrounding region,Adj-AFS,G4066,Mark 1,266,24
συναγωγῆς,synagogue,N-GFS,G4864,Mark 1,267,24
ἐξελθόντες,having gone forth,V-APA-NMP,G1831,Mark 1,268,24
ἦλθον,they came,V-AIA-3P,G2064,Mark 1,269,24
οἰκίαν,house,N-AFS,G3614,Mark 1,270,24
Ἀνδρέου,Andrew,N-GMS,G406,Mark 1,271,24
Ἰακώβου,James,N-GMS,G2385,Mark 1,272,24
πενθερὰ,the mother-in-law,N-NFS,G3994,Mark 1,273,24
κατέκειτο,was laying sick,V-IIM/P-3S,G2621,Mark 1,274,24
πυρέσσουσα,fevering,V-PPA-NFS,G4445,Mark 1,275,24
λέγουσιν,they speak,V-PIA-3P,G3004,Mark 1,276,24
αὐτῆς,her,PPro-GF3S,G846,Mark 1,277,24
προσελθὼν,having come to her,V-APA-NMS,G4334,Mark 1,278,24
ἤγειρεν,He raised up,V-AIA-3S,G1453,Mark 1,279,24
αὐτὴν,her,PPro-AF3S,G846,Mark 1,280,24
κρατήσας,having taken hold,V-APA-NMS,G2902,Mark 1,281,24
χειρός,hand,N-GFS,G5495,Mark 1,282,24
ἀφῆκεν,left,V-AIA-3S,G863,Mark 1,283,24
πυρετός,fever,N-NMS,G4446,Mark 1,284,24
διηκόνει,she began to minister,V-IIA-3S,G1247,Mark 1,285,24
Ὀψίας,Evening,Adj-GFS,G3798,Mark 1,286,24
γενομένης,having come,V-APM-GFS,G1096,Mark 1,287,24
ὅτε,when,Adv,G3753,Mark 1,288,24
ἔδυ,went down,V-AIA-3S,G1416,Mark 1,289,24
ἥλιος,sun,N-NMS,G2246,Mark 1,290,24
ἔφερον,they began bringing,V-IIA-3P,G5342,Mark 1,291,24
πάντας,all,Adj-AMP,G3956,Mark 1,292,24
κακῶς,sick,Adv,G2560,Mark 1,293,24
ἔχοντας,being,V-PPA-AMP,G2192,Mark 1,294,24
δαιμονιζομένους,being possessed by demons,V-PPM/P-AMP,G1139,Mark 1,295,24
ὅλη,all,Adj-NFS,G3650,Mark 1,296,24
πόλις,city,N-NFS,G4172,Mark 1,297,24
ἐπισυνηγμένη,gathered together,V-RPM/P-NFS,G1996,Mark 1,298,24
θύραν,door,N-AFS,G2374,Mark 1,299,24
ἐθεράπευσεν,He healed,V-AIA-3S,G2323,Mark 1,300,24
πολλοὺς,many,Adj-AMP,G4183,Mark 1,301,24
ποικίλαις,of various,Adj-DFP,G4164,Mark 1,302,24
νόσοις,diseases,N-DFP,G3554,Mark 1,303,24
δαιμόνια,demons,N-ANP,G1140,Mark 1,304,24
πολλὰ,many,Adj-ANP,G4183,Mark 1,305,24
ἐξέβαλεν,He cast out,V-AIA-3S,G1544,Mark 1,306,24
ἤφιεν,He would allow,V-IIA-3S,G863,Mark 1,307,24
λαλεῖν,to speak,V-PNA,G2980,Mark 1,308,24
ᾔδεισαν,they knew,V-LIA-3P,G1492,Mark 1,309,24
Χριστὸν,Christ,N-AMS,G5547,Mark 1,310,24
εἶναι,to be,V-PNA,G1510,Mark 1,311,24
πρωῒ,very early,Adv,G4404,Mark 1,312,24
ἔννυχα,in night,Adv,G1773,Mark 1,313,24
λίαν,still much,Adv,G3029,Mark 1,314,24
ἀναστὰς,having risen up,V-APA-NMS,G450,Mark 1,315,24
ἀπῆλθεν,departed,V-AIA-3S,G565,Mark 1,316,24
ἔρημον,solitary,Adj-AMS,G2048,Mark 1,317,24
τόπον,a place,N-AMS,G5117,Mark 1,318,24
κἀκεῖ,and there,Conj,G2546,Mark 1,319,24
προσηύχετο,He was praying,V-IIM/P-3S,G4336,Mark 1,320,24
κατεδίωξεν,went after,V-AIA-3S,G2614,Mark 1,321,24
Σίμων,Simon,N-NMS,G4613,Mark 1,322,24
μετ,with,Prep,G3326,Mark 1,323,24
εὗρον,having found,V-AIA-3P,G2147,Mark 1,324,24
Πάντες,Everyone,Adj-NMP,G3956,Mark 1,325,24
ζητοῦσίν,seeks,V-PIA-3P,G2212,Mark 1,326,24
λέγει,He says,V-PIA-3S,G3004,Mark 1,327,24
Ἄγωμεν,Let us go,V-PSA-1P,G71,Mark 1,328,24
ἀλλαχοῦ,another way,Adv,G237,Mark 1,329,24
ἐχομένας,neighboring,V-PPM/P-AFP,G2192,Mark 1,330,24
κωμοπόλεις,towns,N-AFP,G2969,Mark 1,331,24
ἵνα,so that,Conj,G2443,Mark 1,332,24
ἐκεῖ,there,Adv,G1563,Mark 1,333,24
κηρύξω,I might preach,V-ASA-1S,G2784,Mark 1,334,24
τοῦτο,this,DPro-ANS,G3778,Mark 1,335,24
ἐξῆλθον,have I come forth,V-AIA-1S,G1831,Mark 1,336,24
συναγωγὰς,synagogues,N-AFP,G4864,Mark 1,337,24
ἐκβάλλων,casting out,V-PPA-NMS,G1544,Mark 1,338,24
ἔρχεται,comes,V-PIM/P-3S,G2064,Mark 1,339,24
λεπρὸς,a leper,Adj-NMS,G3015,Mark 1,340,24
παρακαλῶν,imploring,V-PPA-NMS,G3870,Mark 1,341,24
γονυπετῶν,kneeling down to Him,V-PPA-NMS,G1120,Mark 1,342,24
Ἐὰν,If,Conj,G1437,Mark 1,343,24
θέλῃς,You are willing,V-PSA-2S,G2309,Mark 1,344,24
δύνασαί,You are able,V-PIM/P-2S,G1410,Mark 1,345,24
με,me,PPro-A1S,G1473,Mark 1,346,24
καθαρίσαι,to cleanse,V-ANA,G2511,Mark 1,347,24
σπλαγχνισθεὶς,having been moved with compassion,V-APP-NMS,G4697,Mark 1,348,24
ἐκτείνας,having stretched out,V-APA-NMS,G1614,Mark 1,349,24
χεῖρα,hand,N-AFS,G5495,Mark 1,350,24
ἥψατο,He touched him,V-AIM-3S,G680,Mark 1,351,24
Θέλω,I am willing,V-PIA-1S,G2309,Mark 1,352,24
καθαρίσθητι,be you cleansed,V-AMP-2S,G2511,Mark 1,353,24
ἀπ,from,Prep,G575,Mark 1,354,24
λέπρα,leprosy,N-NFS,G3014,Mark 1,355,24
ἐκαθαρίσθη,he was cleansed,V-AIP-3S,G2511,Mark 1,356,24
ἐμβριμησάμενος,having sternly warned,V-APM-NMS,G1690,Mark 1,357,24
Ὅρα,See that,V-PMA-2S,G3708,Mark 1,358,24
μηδενὶ,nothing,Adj-DMS,G3367,Mark 1,359,24
μηδὲν,to none,Adj-ANS,G3367,Mark 1,360,24
εἴπῃς,you speak,V-ASA-2S,G2036,Mark 1,361,24
ἀλλὰ,But,Conj,G235,Mark 1,362,24
ὕπαγε,go,V-PMA-2S,G5217,Mark 1,363,24
σεαυτὸν,yourself,PPro-AM2S,G4572,Mark 1,364,24
δεῖξον,show,V-AMA-2S,G1166,Mark 1,365,24
ἱερεῖ,priest,N-DMS,G2409,Mark 1,366,24
προσένεγκε,offer,V-AMA-2S,G4374,Mark 1,367,24
καθαρισμοῦ,cleansing,N-GMS,G2512,Mark 1,368,24
ἃ,what,RelPro-ANP,G3739,Mark 1,369,24
προσέταξεν,commanded,V-AIA-3S,G4367,Mark 1,370,24
Μωϋσῆς,Moses,N-NMS,G3475,Mark 1,371,24
μαρτύριον,a testimony,N-ANS,G3142,Mark 1,372,24
Ὁ,-,Art-NMS,G3588,Mark 1,373,24
ἐξελθὼν,having gone out,V-APA-NMS,G1831,Mark 1,374,24
ἤρξατο,he began,V-AIM-3S,G756,Mark 1,375,24
κηρύσσειν,to proclaim,V-PNA,G2784,Mark 1,376,24
διαφημίζειν,to spread abroad,V-PNA,G1310,Mark 1,377,24
λόγον,matter,N-AMS,G3056,Mark 1,378,24
μηκέτι,no longer,Adv,G3371,Mark 1,379,24
δύνασθαι,was able,V-PNM/P,G1410,Mark 1,380,24
φανερῶς,openly,Adv,G5320,Mark 1,381,24
πόλιν,city,N-AFS,G4172,Mark 1,382,24
εἰσελθεῖν,to enter,V-ANA,G1525,Mark 1,383,24
ἀλλ,but,Conj,G235,Mark 1,384,24
ἔξω,out,Adv,G1854,Mark 1,385,24
ἐπ,in,Prep,G1909,Mark 1,386,24
ἐρήμοις,solitary,Adj-DMP,G2048,Mark 1,387,24
τόποις,places,N-DMP,G5117,Mark 1,388,24
ἤρχοντο,they were coming,V-IIM/P-3P,G2064,Mark 1,389,24
πάντοθεν,from every quarter,Adv,G3840,Mark 1,390,24
Καὶ,And,Conj,G2532,Mark 2,391,24
εἰσελθὼν,He having entered,V-APA-NMS,G1525,Mark 2,392,24
πάλιν,again,Adv,G3825,Mark 2,393,24
εἰς,into,Prep,G1519,Mark 2,394,24
Καφαρναοὺμ,Capernaum,N-AFS,G2584,Mark 2,395,24
δι,after some,Prep,G1223,Mark 2,396,24
ἡμερῶν,days,N-GFP,G2250,Mark 2,397,24
ἠκούσθη,it was heard,V-AIP-3S,G191,Mark 2,398,24
ὅτι,that,Conj,G3754,Mark 2,399,24
ἐν,in,Prep,G1722,Mark 2,400,24
οἴκῳ,the house,N-DMS,G3624,Mark 2,401,24
ἐστίν,He is,V-PIA-3S,G1510,Mark 2,402,24
καὶ,And,Conj,G2532,Mark 2,403,24
συνήχθησαν,were gathered together,V-AIP-3P,G4863,Mark 2,404,24
πολλοὶ,many,Adj-NMP,G4183,Mark 2,405,24
ὥστε,so that,Conj,G5620,Mark 2,406,24
μηκέτι,no more,Adv,G3371,Mark 2,407,24
χωρεῖν,to have space,V-PNA,G5562,Mark 2,408,24
μηδὲ,not even,Conj,G3366,Mark 2,409,24
τὰ,-,Art-ANP,G3588,Mark 2,410,24
πρὸς,at,Prep,G4314,Mark 2,411,24
τὴν,the,Art-AFS,G3588,Mark 2,412,24
θύραν,door,N-AFS,G2374,Mark 2,413,24
ἐλάλει,He was speaking,V-IIA-3S,G2980,Mark 2,414,24
αὐτοῖς,to them,PPro-DM3P,G846,Mark 2,415,24
τὸν,the,Art-AMS,G3588,Mark 2,416,24
λόγον,word,N-AMS,G3056,Mark 2,417,24
ἔρχονται,they come,V-PIM/P-3P,G2064,Mark 2,418,24
φέροντες,bringing,V-PPA-NMP,G5342,Mark 2,419,24
αὐτὸν,Him,PPro-AM3S,G846,Mark 2,420,24
παραλυτικὸν,a paralytic,Adj-AMS,G3885,Mark 2,421,24
αἰρόμενον,being carried,V-PPM/P-AMS,G142,Mark 2,422,24
ὑπὸ,by,Prep,G5259,Mark 2,423,24
τεσσάρων,four,Adj-GMP,G5064,Mark 2,424,24
μὴ,not,Adv,G3361,Mark 2,425,24
