Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Ναζαρὲθ,Nazareth,N-NFS,G3478,Luke 1,272,1
παρθένον,a virgin,N-AFS,G3933,Luke 1,273,1
ἐμνηστευμένην,betrothed,V-RPM/P-AFS,G3423,Luke 1,274,1
ἀνδρὶ,to a man,N-DMS,G435,Luke 1,275,1
ᾧ,whose,RelPro-DMS,G3739,Luke 1,276,1
Ἰωσὴφ,Joseph,N-NMS,G2501,Luke 1,277,1
οἴκου,the house,N-GMS,G3624,Luke 1,278,1
Δαυὶδ,of David,N-GMS,G1138,Luke 1,279,1
παρθένου,virgin,N-GFS,G3933,Luke 1,280,1
Μαριάμ,was Mary,N-NFS,G3137,Luke 1,281,1
αὐτὴν,her,PPro-AF3S,G846,Luke 1,282,1
Χαῖρε,Greetings,V-PMA-2S,G5463,Luke 1,283,1
κεχαριτωμένη,you favored with grace,V-RPM/P-VFS,G5487,Luke 1,284,1
μετὰ,with,Prep,G3326,Luke 1,285,1
σοῦ,you,PPro-G2S,G4771,Luke 1,286,1
εὐλογημένη,Blessed,V-RPP-NFS,G2127,Luke 1,287,1
σὺ,are you,PPro-N2S,G4771,Luke 1,288,1
γυναιξίν,woman,N-DFP,G1135,Luke 1,289,1
Ἡ,-,Art-NFS,G3588,Luke 1,290,1
λόγῳ,statement,N-DMS,G3056,Luke 1,291,1
διεταράχθη,she was troubled,V-AIP-3S,G1298,Luke 1,292,1
διελογίζετο,was pondering,V-IIM/P-3S,G1260,Luke 1,293,1
ποταπὸς,what kind,IPro-NMS,G4217,Luke 1,294,1
εἴη,might be,V-POA-3S,G1510,Luke 1,295,1
ἀσπασμὸς,salutation,N-NMS,G783,Luke 1,296,1
οὗτος,this,DPro-NMS,G3778,Luke 1,297,1
αὐτῇ,to her,PPro-DF3S,G846,Luke 1,298,1
Μαριάμ,Mary,N-VFS,G3137,Luke 1,299,1
εὗρες,you have found,V-AIA-2S,G2147,Luke 1,300,1
χάριν,favor,N-AFS,G5485,Luke 1,301,1
παρὰ,with,Prep,G3844,Luke 1,302,1
Θεῷ,God,N-DMS,G2316,Luke 1,303,1
συλλήμψῃ,you will conceive,V-FIM-2S,G4815,Luke 1,304,1
γαστρὶ,womb,N-DFS,G1064,Luke 1,305,1
τέξῃ,will bring forth,V-FIM-2S,G5088,Luke 1,306,1
Ἰησοῦν,Jesus,N-AMS,G2424,Luke 1,307,1
Υἱὸς,Son,N-NMS,G5207,Luke 1,308,1
Ὑψίστου,of the Most High,Adj-GMS-S,G5310,Luke 1,309,1
κληθήσεται,He will be called,V-FIP-3S,G2564,Luke 1,310,1
δώσει,will give,V-FIA-3S,G1325,Luke 1,311,1
Θεὸς,God,N-NMS,G2316,Luke 1,312,1
θρόνον,throne,N-AMS,G2362,Luke 1,313,1
πατρὸς,father,N-GMS,G3962,Luke 1,314,1
βασιλεύσει,He will reign,V-FIA-3S,G936,Luke 1,315,1
Ἰακὼβ,of Jacob,N-GMS,G2384,Luke 1,316,1
τοὺς,the,Art-AMP,G3588,Luke 1,317,1
αἰῶνας,ages,N-AMP,G165,Luke 1,318,1
βασιλείας,kingdom,N-GFS,G932,Luke 1,319,1
τέλος,an end,N-NNS,G5056,Luke 1,320,1
Μαριὰμ,Mary,N-NFS,G3137,Luke 1,321,1
Πῶς,How,Adv,G4459,Luke 1,322,1
τοῦτο,this,DPro-NNS,G3778,Luke 1,323,1
ἐπεὶ,since,Conj,G1893,Luke 1,324,1
ἄνδρα,a man,N-AMS,G435,Luke 1,325,1
γινώσκω,I know,V-PIA-1S,G1097,Luke 1,326,1
Πνεῦμα,the Spirit,N-NNS,G4151,Luke 1,327,1
Ἅγιον,Holy,Adj-NNS,G40,Luke 1,328,1
ἐπελεύσεται,will come,V-FIM-3S,G1904,Luke 1,329,1
σέ,you,PPro-A2S,G4771,Luke 1,330,1
δύναμις,power,N-NFS,G1411,Luke 1,331,1
ἐπισκιάσει,will overshadow,V-FIA-3S,G1982,Luke 1,332,1
διὸ,therefore,Conj,G1352,Luke 1,333,1
γεννώμενον,being born,V-PPM/P-NNS,G1080,Luke 1,334,1
ἅγιον,Holy One,Adj-NNS,G40,Luke 1,335,1
συγγενίς,relative,N-NFS,G4773,Luke 1,336,1
αὐτὴ,she,PPro-NF3S,G846,Luke 1,337,1
συνείληφεν,has conceived,V-RIA-3S,G4815,Luke 1,338,1
υἱὸν,a son,N-AMS,G5207,Luke 1,339,1
γήρει,old age,N-DNS,G1094,Luke 1,340,1
μὴν,month,N-NMS,G3376,Luke 1,341,1
ἕκτος,the sixth,Adj-NMS,G1623,Luke 1,342,1
ἐστὶν,is,V-PIA-3S,G1510,Luke 1,343,1
καλουμένῃ,was called,V-PPM/P-DFS,G2564,Luke 1,344,1
στείρᾳ,barren,N-DFS,G4723,Luke 1,345,1
ἀδυνατήσει,will be impossible,V-FIA-3S,G101,Luke 1,346,1
ῥῆμα,thing,N-NNS,G4487,Luke 1,347,1
Ἰδοὺ,Behold,V-AMA-2S,G2400,Luke 1,348,1
δούλη,handmaid,N-NFS,G1399,Luke 1,349,1
γένοιτό,May it happen,V-AOM-3S,G1096,Luke 1,350,1
ῥῆμά,word,N-ANS,G4487,Luke 1,351,1
Ἀναστᾶσα,Having risen up,V-APA-NFS,G450,Luke 1,352,1
ταύταις,this,DPro-DFP,G3778,Luke 1,353,1
ἐπορεύθη,she went,V-AIP-3S,G4198,Luke 1,354,1
ὀρεινὴν,hill country,Adj-AFS,G3714,Luke 1,355,1
σπουδῆς,haste,N-GFS,G4710,Luke 1,356,1
Ἰούδα,of Judah,N-GMS,G2448,Luke 1,357,1
εἰσῆλθεν,she entered,V-AIA-3S,G1525,Luke 1,358,1
Ζαχαρίου,of Zechariah,N-GMS,G2197,Luke 1,359,1
ἠσπάσατο,greeted,V-AIM-3S,G782,Luke 1,360,1
Ἐλισάβετ,Elizabeth,N-AFS,G1665,Luke 1,361,1
ἤκουσεν,heard,V-AIA-3S,G191,Luke 1,362,1
ἀσπασμὸν,greeting,N-AMS,G783,Luke 1,363,1
Μαρίας,of Mary,N-GFS,G3137,Luke 1,364,1
ἐσκίρτησεν,leaped,V-AIA-3S,G4640,Luke 1,365,1
βρέφος,baby,N-NNS,G1025,Luke 1,366,1
κοιλίᾳ,womb,N-DFS,G2836,Luke 1,367,1
ἐπλήσθη,was filled,V-AIP-3S,G4130,Luke 1,368,1
ἀνεφώνησεν,she cried out,V-AIA-3S,G400,Luke 1,369,1
κραυγῇ,in a voice,N-DFS,G2906,Luke 1,370,1
μεγάλῃ,loud,Adj-DFS,G3173,Luke 1,371,1
Εὐλογημένη,Blessed are,V-RPM/P-NFS,G2127,Luke 1,372,1
γυναιξίν,women,N-DFP,G1135,Luke 1,373,1
εὐλογημένος,blessed is,V-RPM/P-NMS,G2127,Luke 1,374,1
καρπὸς,fruit,N-NMS,G2590,Luke 1,375,1
πόθεν,from where,Adv,G4159,Luke 1,376,1
ἔλθῃ,should come,V-ASA-3S,G2064,Luke 1,377,1
μήτηρ,mother,N-NFS,G3384,Luke 1,378,1
ἐμέ,me,PPro-A1S,G1473,Luke 1,379,1
φωνὴ,voice,N-NFS,G5456,Luke 1,380,1
ἀσπασμοῦ,greeting,N-GMS,G783,Luke 1,381,1
τὰ,the,Art-ANP,G3588,Luke 1,382,1
ὦτά,ears,N-ANP,G3775,Luke 1,383,1
ἀγαλλιάσει,exultation,N-DFS,G20,Luke 1,384,1
μακαρία,blessed is,Adj-NFS,G3107,Luke 1,385,1
πιστεύσασα,having believed,V-APA-NFS,G4100,Luke 1,386,1
τελείωσις,a fulfillment,N-NFS,G5050,Luke 1,387,1
τοῖς,to the things,Art-DNP,G3588,Luke 1,388,1
λελαλημένοις,spoken,V-RPM/P-DNP,G2980,Luke 1,389,1
Μεγαλύνει,Magnifies,V-PIA-3S,G3170,Luke 1,390,1
ψυχή,soul,N-NFS,G5590,Luke 1,391,1
ἠγαλλίασεν,rejoices,V-AIA-3S,G21,Luke 1,392,1
πνεῦμά,spirit,N-NNS,G4151,Luke 1,393,1
Σωτῆρί,Savior,N-DMS,G4990,Luke 1,394,1
ἐπέβλεψεν,He has looked,V-AIA-3S,G1914,Luke 1,395,1
ταπείνωσιν,humiliation,N-AFS,G5014,Luke 1,396,1
δούλης,handmaiden,N-GFS,G1399,Luke 1,397,1
νῦν,henceforth,Adv,G3568,Luke 1,398,1
μακαριοῦσίν,will count blessed,V-FIA-3P,G3106,Luke 1,399,1
με,me,PPro-A1S,G1473,Luke 1,400,1
πᾶσαι,all,Adj-NFP,G3956,Luke 1,401,1
γενεαί,generations,N-NFP,G1074,Luke 1,402,1
ἐποίησέν,has done,V-AIA-3S,G4160,Luke 1,403,1
μεγάλα,great things,Adj-ANP,G3173,Luke 1,404,1
δυνατός,Mighty One,Adj-NMS,G1415,Luke 1,405,1
ἔλεος,mercy,N-NNS,G1656,Luke 1,406,1
γενεὰς,generations,N-AFP,G1074,Luke 1,407,1
φοβουμένοις,fearing,V-PPM/P-DMP,G5399,Luke 1,408,1
Ἐποίησεν,He has shown,V-AIA-3S,G4160,Luke 1,409,1
κράτος,strength,N-ANS,G2904,Luke 1,410,1
βραχίονι,the arm,N-DMS,G1023,Luke 1,411,1
διεσκόρπισεν,He has scattered,V-AIA-3S,G1287,Luke 1,412,1
ὑπερηφάνους,the proud,Adj-AMP,G5244,Luke 1,413,1
διανοίᾳ,in the thought,N-DFS,G1271,Luke 1,414,1
καρδίας,of heart,N-GFS,G2588,Luke 1,415,1
καθεῖλεν,He has brought down,V-AIA-3S,G2507,Luke 1,416,1
δυνάστας,rulers,N-AMP,G1413,Luke 1,417,1
θρόνων,thrones,N-GMP,G2362,Luke 1,418,1
ὕψωσεν,exalted,V-AIA-3S,G5312,Luke 1,419,1
ταπεινούς,the humble,Adj-AMP,G5011,Luke 1,420,1
πεινῶντας,Those hungering,V-PPA-AMP,G3983,Luke 1,421,1
ἐνέπλησεν,He has filled,V-AIA-3S,G1705,Luke 1,422,1
ἀγαθῶν,with good things,Adj-GNP,G18,Luke 1,423,1
πλουτοῦντας,those being rich,V-PPA-AMP,G4147,Luke 1,424,1
ἐξαπέστειλεν,He has sent away,V-AIA-3S,G1821,Luke 1,425,1
κενούς,empty,Adj-AMP,G2756,Luke 1,426,1
ἀντελάβετο,He has helped,V-AIM-3S,G482,Luke 1,427,1
παιδὸς,the servant,N-GMS,G3816,Luke 1,428,1
