Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
βρύει,pours forth,V-PIA-3S,G1032,James 3,55,18
πικρόν,bitter,Adj-ANS,G4089,James 3,56,18
ἁλυκὸν,a salt spring,Adj-NNS,G252,James 3,57,18
ἐπιστήμων,understanding,Adj-NMS,G1990,James 3,58,18
δαιμονιώδης,demonic,Adj-NFS,G1141,James 3,59,18
εἰρηνική,peaceable,Adj-NFS,G1516,James 3,60,18
εὐπειθής,reasonable,Adj-NFS,G2138,James 3,61,18
ἀδιάκριτος,impartial,Adj-NFS,G87,James 3,62,18
ἀνυπόκριτος,sincere,Adj-NFS,G505,James 3,63,18
μάχαι,quarrels,N-NFP,G3163,James 4,64,18
ἐπιτυχεῖν,to obtain,V-ANA,G2013,James 4,65,18
φιλία,friendship,N-NFS,G5373,James 4,66,18
κενῶς,in vain,Adv,G2761,James 4,67,18
ἀντιτάσσεται,opposes,V-PIM-3S,G498,James 4,68,18
ταλαιπωρήσατε,Be grieved,V-AMA-2P,G5003,James 4,69,18
γέλως,laughter,N-NMS,G1071,James 4,70,18
κατήφειαν,gloom,N-AFS,G2726,James 4,71,18
καταλαλεῖτε,speak against,V-PMA-2P,G2635,James 4,72,18
νομοθέτης,Lawgiver,N-NMS,G3550,James 4,73,18
ἐμπορευσόμεθα,will trade,V-FIM-1P,G1710,James 4,74,18
ἀτμὶς,A vapor,N-NFS,G822,James 4,75,18
ὀλολύζοντες,wailing,V-PPA-NMP,G3649,James 5,76,18
ταλαιπωρίαις,miseries,N-DFP,G5004,James 5,77,18
σέσηπεν,have rotted,V-RIA-3S,G4595,James 5,78,18
σητόβρωτα,moth-eaten,Adj-NNP,G4598,James 5,79,18
κατίωται,have corroded,V-RIM/P-3S,G2728,James 5,80,18
ἀμησάντων,having harvested,V-APA-GMP,G270,James 5,81,18
βοαὶ,cries,N-NFP,G995,James 5,82,18
Σαβαὼθ,of Hosts,N-GMP,G4519,James 5,83,18
Ἐτρυφήσατε,You lived in luxury,V-AIA-2P,G5171,James 5,84,18
ἐσπαταλήσατε,lived in self-indulgence,V-AIA-2P,G4684,James 5,85,18
σφαγῆς,of slaughter,N-GFS,G4967,James 5,86,18
πρόϊμον,the early,Adj-AMS,G4406,James 5,87,18
ὄψιμον,latter rains,Adj-AMS,G3797,James 5,88,18
κακοπαθίας,of suffering evils,N-GFS,G2552,James 5,89,18
Ἰὼβ,of Job,N-GMS,G2492,James 5,90,18
πολύσπλαγχνός,full of compassion,Adj-NMS,G4184,James 5,91,18
Κακοπαθεῖ,Is suffering hardships,V-PIA-3S,G2553,James 5,92,18
εὐθυμεῖ,Is cheerful,V-PIA-3S,G2114,James 5,93,18
εὐχὴ,prayer,N-NFS,G2171,James 5,94,18
κάμνοντα,ailing,V-PPA-AMS,G2577,James 5,95,18
ὁμοιοπαθὴς,of like nature,Adj-NMS,G3663,James 5,96,18
