Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
Πατρὸς,Father,N-GMS,G3962,1 John 1,44
Υἱοῦ,Son,N-GMS,G5207,1 John 1,45
αὐτοῦ,of Him,PPro-GM3S,G846,1 John 1,46
Ἰησοῦ,Jesus,N-GMS,G2424,1 John 1,47
Χριστοῦ,Christ,N-GMS,G5547,1 John 1,48
ταῦτα,these things,DPro-ANP,G3778,1 John 1,49
γράφομεν,write,V-PIA-1P,G1125,1 John 1,50
ἡμεῖς,we,PPro-N1P,G1473,1 John 1,51
χαρὰ,joy,N-NFS,G5479,1 John 1,52
ᾖ,might be,V-PSA-3S,G1510,1 John 1,53
πεπληρωμένη,complete,V-RPM/P-NFS,G4137,1 John 1,54
Καὶ,And,Conj,G2532,1 John 1,55
ἔστιν,is,V-PIA-3S,G1510,1 John 1,56
αὕτη,this,DPro-NFS,G3778,1 John 1,57
ἀγγελία,message,N-NFS,G31,1 John 1,58
ἣν,that,RelPro-AFS,G3739,1 John 1,59
ἀναγγέλλομεν,we preach,V-PIA-1P,G312,1 John 1,60
ὅτι,that,Conj,G3754,1 John 1,61
ὁ,-,Art-NMS,G3588,1 John 1,62
Θεὸς,God,N-NMS,G2316,1 John 1,63
φῶς,light,N-NNS,G5457,1 John 1,64
ἐστιν,is,V-PIA-3S,G1510,1 John 1,65
σκοτία,darkness,N-NFS,G4653,1 John 1,66
ἐν,in,Prep,G1722,1 John 1,67
αὐτῷ,Him,PPro-DM3S,G846,1 John 1,68
οὐκ,not,Adv,G3756,1 John 1,69
οὐδεμία,none,Adj-NFS,G3762,1 John 1,70
Ἐὰν,If,Conj,G1437,1 John 1,71
εἴπωμεν,we should say,V-ASA-1P,G2036,1 John 1,72
ἔχομεν,we have,V-PIA-1P,G2192,1 John 1,73
μετ,with,Prep,G3326,1 John 1,74
τῷ,the,Art-DNS,G3588,1 John 1,75
σκότει,darkness,N-DNS,G4655,1 John 1,76
περιπατῶμεν,should walk,V-PSA-1P,G4043,1 John 1,77
ψευδόμεθα,we lie,V-PIM/P-1P,G5574,1 John 1,78
οὐ,not,Adv,G3756,1 John 1,79
ποιοῦμεν,do practice,V-PIA-1P,G4160,1 John 1,80
ἀλήθειαν,truth,N-AFS,G225,1 John 1,81
ἐὰν,If,Conj,G1437,1 John 1,82
φωτὶ,light,N-DNS,G5457,1 John 1,83
ὡς,as,Adv,G5613,1 John 1,84
αὐτός,He,PPro-NM3S,G846,1 John 1,85
φωτί,light,N-DNS,G5457,1 John 1,86
ἀλλήλων,one another,RecPro-GMP,G240,1 John 1,87
τὸ,the,Art-NNS,G3588,1 John 1,88
αἷμα,blood,N-NNS,G129,1 John 1,89
καθαρίζει,cleanses,V-PIA-3S,G2511,1 John 1,90
ἡμᾶς,us,PPro-A1P,G1473,1 John 1,91
ἀπὸ,from,Prep,G575,1 John 1,92
πάσης,all,Adj-GFS,G3956,1 John 1,93
ἁμαρτίας,sin,N-GFS,G266,1 John 1,94
ἁμαρτίαν,sin,N-AFS,G266,1 John 1,95
ἑαυτοὺς,ourselves,RefPro-AM3P,G1438,1 John 1,96
πλανῶμεν,we deceive,V-PIA-1P,G4105,1 John 1,97
ἀλήθεια,truth,N-NFS,G225,1 John 1,98
ὁμολογῶμεν,we should confess,V-PSA-1P,G3670,1 John 1,99
τὰς,the,Art-AFP,G3588,1 John 1,100
ἁμαρτίας,sins,N-AFP,G266,1 John 1,101
πιστός,faithful,Adj-NMS,G4103,1 John 1,102
δίκαιος,just,Adj-NMS,G1342,1 John 1,103
ἀφῇ,He may forgive,V-ASA-3S,G863,1 John 1,104
καθαρίσῃ,might cleanse,V-ASA-3S,G2511,1 John 1,105
ἀδικίας,unrighteousness,N-GFS,G93,1 John 1,106
οὐχ,not,Adv,G3756,1 John 1,107
ἡμαρτήκαμεν,we have sinned,V-RIA-1P,G264,1 John 1,108
ψεύστην,a liar,N-AMS,G5583,1 John 1,109
αὐτὸν,Him,PPro-AM3S,G846,1 John 1,110
λόγος,word,N-NMS,G3056,1 John 1,111
Τεκνία,Little children,N-VNP,G5040,1 John 2,112
μου,of me,PPro-G1S,G1473,1 John 2,113
ταῦτα,these things,DPro-ANP,G3778,1 John 2,114
γράφω,I am writing,V-PIA-1S,G1125,1 John 2,115
ὑμῖν,to you,PPro-D2P,G4771,1 John 2,116
ἵνα,so that,Conj,G2443,1 John 2,117
μὴ,not,Adv,G3361,1 John 2,118
ἁμάρτητε,you might sin,V-ASA-2P,G264,1 John 2,119
καὶ,And,Conj,G2532,1 John 2,120
ἐάν,if,Conj,G1437,1 John 2,121
τις,anyone,IPro-NMS,G5100,1 John 2,122
ἁμάρτῃ,should sin,V-ASA-3S,G264,1 John 2,123
Παράκλητον,an advocate,N-AMS,G3875,1 John 2,124
ἔχομεν,we have,V-PIA-1P,G2192,1 John 2,125
πρὸς,with,Prep,G4314,1 John 2,126
τὸν,the,Art-AMS,G3588,1 John 2,127
Πατέρα,Father,N-AMS,G3962,1 John 2,128
Ἰησοῦν,Jesus,N-AMS,G2424,1 John 2,129
Χριστὸν,Christ,N-AMS,G5547,1 John 2,130
δίκαιον,the Righteous One,Adj-AMS,G1342,1 John 2,131
αὐτὸς,He,PPro-NM3S,G846,1 John 2,132
ἱλασμός,the propitiation,N-NMS,G2434,1 John 2,133
ἐστιν,is,V-PIA-3S,G1510,1 John 2,134
περὶ,for,Prep,G4012,1 John 2,135
τῶν,the,Art-GFP,G3588,1 John 2,136
ἁμαρτιῶν,sins,N-GFP,G266,1 John 2,137
ἡμῶν,of us,PPro-G1P,G1473,1 John 2,138
οὐ,not,Adv,G3756,1 John 2,139
ἡμετέρων,of ours,PPro-GF1P,G2251,1 John 2,140
δὲ,and,Conj,G1161,1 John 2,141
μόνον,only,Adv,G3440,1 John 2,142
ἀλλὰ,but,Conj,G235,1 John 2,143
ὅλου,all,Adj-GMS,G3650,1 John 2,144
τοῦ,the,Art-GMS,G3588,1 John 2,145
κόσμου,world,N-GMS,G2889,1 John 2,146
Καὶ,And,Conj,G2532,1 John 2,147
ἐν,by,Prep,G1722,1 John 2,148
τούτῳ,this,DPro-DNS,G3778,1 John 2,149
γινώσκομεν,we know,V-PIA-1P,G1097,1 John 2,150
ὅτι,that,Conj,G3754,1 John 2,151
ἐγνώκαμεν,we have come to know,V-RIA-1P,G1097,1 John 2,152
αὐτόν,Him,PPro-AM3S,G846,1 John 2,153
ἐὰν,if,Conj,G1437,1 John 2,154
τὰς,the,Art-AFP,G3588,1 John 2,155
ἐντολὰς,commandments,N-AFP,G1785,1 John 2,156
αὐτοῦ,of Him,PPro-GM3S,G846,1 John 2,157
τηρῶμεν,we should keep,V-PSA-1P,G5083,1 John 2,158
ὁ,The one,Art-NMS,G3588,1 John 2,159
λέγων,saying,V-PPA-NMS,G3004,1 John 2,160
Ἔγνωκα,I have known,V-RIA-1S,G1097,1 John 2,161
τηρῶν,keeping,V-PPA-NMS,G5083,1 John 2,162
ψεύστης,a liar,N-NMS,G5583,1 John 2,163
ἐστίν,he is,V-PIA-3S,G1510,1 John 2,164
τούτῳ,him,DPro-DMS,G3778,1 John 2,165
ἡ,the,Art-NFS,G3588,1 John 2,166
ἀλήθεια,truth,N-NFS,G225,1 John 2,167
οὐκ,not,Adv,G3756,1 John 2,168
ἔστιν,is,V-PIA-3S,G1510,1 John 2,169
ὃς,Whoever,RelPro-NMS,G3739,1 John 2,170
δ,however,Conj,G1161,1 John 2,171
ἂν,-,Prtcl,G302,1 John 2,172
τηρῇ,may keep,V-PSA-3S,G5083,1 John 2,173
λόγον,word,N-AMS,G3056,1 John 2,174
ἀληθῶς,truly,Adv,G230,1 John 2,175
ἀγάπη,love,N-NFS,G26,1 John 2,176
Θεοῦ,of God,N-GMS,G2316,1 John 2,177
τετελείωται,has been perfected,V-RIM/P-3S,G5048,1 John 2,178
Ἐν,By,Prep,G1722,1 John 2,179
αὐτῷ,Him,PPro-DM3S,G846,1 John 2,180
ἐσμεν,we are,V-PIA-1P,G1510,1 John 2,181
μένειν,to abide,V-PNA,G3306,1 John 2,182
ὀφείλει,ought,V-PIA-3S,G3784,1 John 2,183
καθὼς,just as,Adv,G2531,1 John 2,184
ἐκεῖνος,that,DPro-NMS,G1565,1 John 2,185
περιεπάτησεν,walk,V-AIA-3S,G4043,1 John 2,186
οὕτως,in the same way,Adv,G3779,1 John 2,187
περιπατεῖν,walked,V-PNA,G4043,1 John 2,188
Ἀγαπητοί,Beloved,Adj-VMP,G27,1 John 2,189
ἐντολὴν,a commandment,N-AFS,G1785,1 John 2,190
καινὴν,new,Adj-AFS,G2537,1 John 2,191
ἀλλ,but,Conj,G235,1 John 2,192
παλαιὰν,old,Adj-AFS,G3820,1 John 2,193
ἣν,which,RelPro-AFS,G3739,1 John 2,194
εἴχετε,you have had,V-IIA-2P,G2192,1 John 2,195
ἀπ,from,Prep,G575,1 John 2,196
ἀρχῆς,the beginning,N-GFS,G746,1 John 2,197
ἐντολὴ,commandment,N-NFS,G1785,1 John 2,198
παλαιά,old,Adj-NFS,G3820,1 John 2,199
λόγος,word,N-NMS,G3056,1 John 2,200
ὃν,that,RelPro-AMS,G3739,1 John 2,201
ἠκούσατε,you have heard,V-AIA-2P,G191,1 John 2,202
πάλιν,Again,Adv,G3825,1 John 2,203
ὅ,which,RelPro-NNS,G3739,1 John 2,204
ἀληθὲς,TRUE,Adj-NNS,G227,1 John 2,205
σκοτία,darkness,N-NFS,G4653,1 John 2,206
παράγεται,is passing away,V-PIP-3S,G3855,1 John 2,207
τὸ,the,Art-NNS,G3588,1 John 2,208
φῶς,light,N-NNS,G5457,1 John 2,209
ἀληθινὸν,TRUE,Adj-NNS,G228,1 John 2,210
ἤδη,already,Adv,G2235,1 John 2,211
φαίνει,shines,V-PIA-3S,G5316,1 John 2,212
Ὁ,The one,Art-NMS,G3588,1 John 2,213
τῷ,the,Art-DNS,G3588,1 John 2,214
φωτὶ,light,N-DNS,G5457,1 John 2,215
εἶναι,to be,V-PNA,G1510,1 John 2,216
ἀδελφὸν,brother,N-AMS,G80,1 John 2,217
μισῶν,hating,V-PPA-NMS,G3404,1 John 2,218
τῇ,the,Art-DFS,G3588,1 John 2,219
σκοτίᾳ,darkness,N-DFS,G4653,1 John 2,220
ἐστὶν,is,V-PIA-3S,G1510,1 John 2,221
ἕως,even until,Prep,G2193,1 John 2,222
ἄρτι,now,Adv,G737,1 John 2,223
ἀγαπῶν,loving,V-PPA-NMS,G25,1 John 2,224
μένει,abides,V-PIA-3S,G3306,1 John 2,225
σκάνδαλον,cause for stumbling,N-NNS,G4625,1 John 2,226
περιπατεῖ,walks,V-PIA-3S,G4043,1 John 2,227
οἶδεν,does he know,V-RIA-3S,G1492,1 John 2,228
ποῦ,where,Adv,G4225,1 John 2,229
ὑπάγει,he is going,V-PIA-3S,G5217,1 John 2,230
ἐτύφλωσεν,has blinded,V-AIA-3S,G5186,1 John 2,231
τοὺς,the,Art-AMP,G3588,1 John 2,232
ὀφθαλμοὺς,eyes,N-AMP,G3788,1 John 2,233
Γράφω,I am writing,V-PIA-1S,G1125,1 John 2,234
τεκνία,little children,N-VNP,G5040,1 John 2,235
ἀφέωνται,have been forgiven,V-RIM/P-3P,G863,1 John 2,236
αἱ,-,Art-NFP,G3588,1 John 2,237
ἁμαρτίαι,sins,N-NFP,G266,1 John 2,238
διὰ,for the sake of,Prep,G1223,1 John 2,239
τὸ,the,Art-ANS,G3588,1 John 2,240
ὄνομα,name,N-ANS,G3686,1 John 2,241
πατέρες,fathers,N-VMP,G3962,1 John 2,242
ἐγνώκατε,you have known,V-RIA-2P,G1097,1 John 2,243
νεανίσκοι,young men,N-VMP,G3495,1 John 2,244
νενικήκατε,you have overcome,V-RIA-2P,G3528,1 John 2,245
πονηρόν,evil one,Adj-AMS,G4190,1 John 2,246
Ἔγραψα,I have written,V-AIA-1S,G1125,1 John 2,247
παιδία,little children,N-VNP,G3813,1 John 2,248
ἰσχυροί,strong,Adj-NMP,G2478,1 John 2,249
ἐστε,you are,V-PIA-2P,G1510,1 John 2,250
Μὴ,Not,Adv,G3361,1 John 2,251
ἀγαπᾶτε,love,V-PMA-2P,G25,1 John 2,252
κόσμον,world,N-AMS,G2889,1 John 2,253
μηδὲ,nor,Conj,G3366,1 John 2,254
τὰ,the things,Art-ANP,G3588,1 John 2,255
τῷ,the,Art-DMS,G3588,1 John 2,256
κόσμῳ,world,N-DMS,G2889,1 John 2,257
ἀγαπᾷ,should love,V-PSA-3S,G25,1 John 2,258
Πατρὸς,Father,N-GMS,G3962,1 John 2,259
πᾶν,all,Adj-NNS,G3956,1 John 2,260
ἐπιθυμία,desire,N-NFS,G1939,1 John 2,261
τῆς,of the,Art-GFS,G3588,1 John 2,262
σαρκὸς,flesh,N-GFS,G4561,1 John 2,263
τῶν,of the,Art-GMP,G3588,1 John 2,264
ὀφθαλμῶν,eyes,N-GMP,G3788,1 John 2,265
ἀλαζονεία,vaunting,N-NFS,G212,1 John 2,266
βίου,life,N-GMS,G979,1 John 2,267
ἐκ,from,Prep,G1537,1 John 2,268
πατρός,Father,N-GMS,G3962,1 John 2,269
κόσμος,world,N-NMS,G2889,1 John 2,270
ποιῶν,doing,V-PPA-NMS,G4160,1 John 2,271
θέλημα,will,N-ANS,G2307,1 John 2,272
εἰς,to,Prep,G1519,1 John 2,273
αἰῶνα,age,N-AMS,G165,1 John 2,274
Παιδία,Little children,N-VNP,G3813,1 John 2,275
ἐσχάτη,the last,Adj-NFS,G2078,1 John 2,276
ὥρα,hour,N-NFS,G5610,1 John 2,277
ἀντίχριστος,antichrist,N-NMS,G500,1 John 2,278
ἔρχεται,is coming,V-PIM/P-3S,G2064,1 John 2,279
νῦν,now,Adv,G3568,1 John 2,280
ἀντίχριστοι,antichrists,N-NMP,G500,1 John 2,281
πολλοὶ,many,Adj-NMP,G4183,1 John 2,282
γεγόνασιν,have arisen,V-RIA-3P,G1096,1 John 2,283
ὅθεν,whereby,Conj,G3606,1 John 2,284
ἐξ,From among,Prep,G1537,1 John 2,285
ἐξῆλθαν,they went out,V-AIA-3P,G1831,1 John 2,286
ἦσαν,they were,V-IIA-3P,G1510,1 John 2,287
εἰ,if,Conj,G1487,1 John 2,288
γὰρ,for,Conj,G1063,1 John 2,289
μεμενήκεισαν,they would have remained,V-LIA-3P,G3306,1 John 2,290
μεθ,with,Prep,G3326,1 John 2,291
φανερωθῶσιν,it might be made manifest,V-ASP-3P,G5319,1 John 2,292
εἰσὶν,they are,V-PIA-3P,G1510,1 John 2,293
πάντες,all,Adj-NMP,G3956,1 John 2,294
ὑμεῖς,you,PPro-N2P,G4771,1 John 2,295
χρῖσμα,the anointing,N-ANS,G5545,1 John 2,296
ἔχετε,have,V-PIA-2P,G2192,1 John 2,297
ἀπὸ,from,Prep,G575,1 John 2,298
Ἁγίου,Holy One,Adj-GMS,G40,1 John 2,299
οἴδατε,know you,V-RIA-2P,G1492,1 John 2,300
ἔγραψα,I have written,V-AIA-1S,G1125,1 John 2,301
τὴν,the,Art-AFS,G3588,1 John 2,302
ἀλήθειαν,truth,N-AFS,G225,1 John 2,303
αὐτήν,it,PPro-AF3S,G846,1 John 2,304
ψεῦδος,lie,N-NNS,G5579,1 John 2,305
ἀληθείας,truth,N-GFS,G225,1 John 2,306
Τίς,Who,IPro-NMS,G5101,1 John 2,307
ἀρνούμενος,denying,V-PPM/P-NMS,G720,1 John 2,308
Ἰησοῦς,Jesus,N-NMS,G2424,1 John 2,309
Χριστός,Christ,N-NMS,G5547,1 John 2,310
οὗτός,This,DPro-NMS,G3778,1 John 2,311
Υἱόν,Son,N-AMS,G5207,1 John 2,312
πᾶς,Everyone,Adj-NMS,G3956,1 John 2,313
Υἱὸν,Son,N-AMS,G5207,1 John 2,314
οὐδὲ,neither,Adv,G3761,1 John 2,315
ἔχει,has he,V-PIA-3S,G2192,1 John 2,316
ὁμολογῶν,confessing,V-PPA-NMS,G3670,1 John 2,317
Ὑμεῖς,You,PPro-N2P,G4771,1 John 2,318
ὃ,what,RelPro-ANS,G3739,1 John 2,319
μενέτω,let it abide,V-PMA-3S,G3306,1 John 2,320
μείνῃ,should abide,V-ASA-3S,G3306,1 John 2,321
Υἱῷ,Son,N-DMS,G5207,1 John 2,322
Πατρὶ,Father,N-DMS,G3962,1 John 2,323
μενεῖτε,will abide,V-FIA-2P,G3306,1 John 2,324
αὕτη,this,DPro-NFS,G3778,1 John 2,325
ἐπαγγελία,promise,N-NFS,G1860,1 John 2,326
ἐπηγγείλατο,promised,V-AIM-3S,G1861,1 John 2,327
ἡμῖν,us,PPro-D1P,G1473,1 John 2,328
ζωὴν,life,N-AFS,G2222,1 John 2,329
αἰώνιον,eternal,Adj-AFS,G166,1 John 2,330
Ταῦτα,These things,DPro-ANP,G3778,1 John 2,331
πλανώντων,leading astray,V-PPA-GMP,G4105,1 John 2,332
ὑμᾶς,you,PPro-A2P,G4771,1 John 2,333
χρῖσμα,anointing,N-NNS,G5545,1 John 2,334
ἐλάβετε,you received,V-AIA-2P,G2983,1 John 2,335
χρείαν,need,N-AFS,G5532,1 John 2,336
διδάσκῃ,should teach,V-PSA-3S,G1321,1 John 2,337
ὡς,just as,Adv,G5613,1 John 2,338
διδάσκει,teaches,V-PIA-3S,G1321,1 John 2,339
πάντων,all things,Adj-GNP,G3956,1 John 2,340
ἀληθές,TRUE,Adj-NNS,G227,1 John 2,341
ἐδίδαξεν,it has taught,V-AIA-3S,G1321,1 John 2,342
μένετε,you shall abide,V-PIA-2P,G3306,1 John 2,343
μένετε,abide,V-PMA-2P,G3306,1 John 2,344
φανερωθῇ,He appears,V-ASP-3S,G5319,1 John 2,345
σχῶμεν,we might have,V-ASA-1P,G2192,1 John 2,346
παρρησίαν,boldness,N-AFS,G3954,1 John 2,347
αἰσχυνθῶμεν,be ashamed,V-ASP-1P,G153,1 John 2,348
παρουσίᾳ,coming,N-DFS,G3952,1 John 2,349
Ἐὰν,If,Conj,G1437,1 John 2,350
εἰδῆτε,you know,V-RSA-2P,G1492,1 John 2,351
δίκαιός,righteous,Adj-NMS,G1342,1 John 2,352
γινώσκετε,you know,V-PIA-2P,G1097,1 John 2,353
δικαιοσύνην,righteousness,N-AFS,G1343,1 John 2,354
γεγέννηται,has been begotten,V-RIM/P-3S,G1080,1 John 2,355
Ἴδετε,Behold,V-AMA-2P,G3708,1 John 3,356
ποταπὴν,what,IPro-AFS,G4217,1 John 3,357
ἀγάπην,love,N-AFS,G26,1 John 3,358
δέδωκεν,has given,V-RIA-3S,G1325,1 John 3,359
ἡμῖν,to us,PPro-D1P,G1473,1 John 3,360
ὁ,the,Art-NMS,G3588,1 John 3,361
Πατὴρ,Father,N-NMS,G3962,1 John 3,362
ἵνα,that,Conj,G2443,1 John 3,363
τέκνα,children,N-NNP,G5043,1 John 3,364
Θεοῦ,of God,N-GMS,G2316,1 John 3,365
κληθῶμεν,we should be called,V-ASP-1P,G2564,1 John 3,366
καὶ,and,Conj,G2532,1 John 3,367
ἐσμέν,we are,V-PIA-1P,G1510,1 John 3,368
διὰ,Because of,Prep,G1223,1 John 3,369
τοῦτο,this,DPro-ANS,G3778,1 John 3,370
κόσμος,world,N-NMS,G2889,1 John 3,371
οὐ,not,Adv,G3756,1 John 3,372
γινώσκει,knows,V-PIA-3S,G1097,1 John 3,373
ἡμᾶς,us,PPro-A1P,G1473,1 John 3,374
ὅτι,because,Conj,G3754,1 John 3,375
οὐκ,not,Adv,G3756,1 John 3,376
ἔγνω,it knew,V-AIA-3S,G1097,1 John 3,377
αὐτόν,Him,PPro-AM3S,G846,1 John 3,378
Ἀγαπητοί,Beloved,Adj-VMP,G27,1 John 3,379
νῦν,now,Adv,G3568,1 John 3,380
ἐσμεν,are we,V-PIA-1P,G1510,1 John 3,381
οὔπω,not yet,Adv,G3768,1 John 3,382
ἐφανερώθη,has been revealed,V-AIP-3S,G5319,1 John 3,383
τί,what,IPro-NNS,G5101,1 John 3,384
ἐσόμεθα,we will be,V-FIM-1P,G1510,1 John 3,385
οἴδαμεν,We know,V-RIA-1P,G1492,1 John 3,386
ἐὰν,when,Conj,G1437,1 John 3,387
φανερωθῇ,He appears,V-ASP-3S,G5319,1 John 3,388
ὅμοιοι,like,Adj-NMP,G3664,1 John 3,389
αὐτῷ,Him,PPro-DM3S,G846,1 John 3,390
ὀψόμεθα,we will see,V-FIM-1P,G3708,1 John 3,391
αὐτὸν,Him,PPro-AM3S,G846,1 John 3,392
καθώς,as,Adv,G2531,1 John 3,393
ἐστιν,He is,V-PIA-3S,G1510,1 John 3,394
πᾶς,everyone,Adj-NMS,G3956,1 John 3,395
ἔχων,having,V-PPA-NMS,G2192,1 John 3,396
τὴν,the,Art-AFS,G3588,1 John 3,397
ἐλπίδα,hope,N-AFS,G1680,1 John 3,398
ταύτην,this,DPro-AFS,G3778,1 John 3,399
ἐπ,in,Prep,G1909,1 John 3,400
ἁγνίζει,purifies,V-PIA-3S,G48,1 John 3,401
ἑαυτὸν,himself,RefPro-AM3S,G1438,1 John 3,402
καθὼς,just as,Adv,G2531,1 John 3,403
ἐκεῖνος,He,DPro-NMS,G1565,1 John 3,404
ἁγνός,pure,Adj-NMS,G53,1 John 3,405
Πᾶς,Everyone,Adj-NMS,G3956,1 John 3,406
ποιῶν,committing,V-PPA-NMS,G4160,1 John 3,407
ἁμαρτίαν,sin,N-AFS,G266,1 John 3,408
ἀνομίαν,lawlessness,N-AFS,G458,1 John 3,409
ποιεῖ,commits,V-PIA-3S,G4160,1 John 3,410
ἡ,-,Art-NFS,G3588,1 John 3,411
ἁμαρτία,sin,N-NFS,G266,1 John 3,412
ἐστὶν,is,V-PIA-3S,G1510,1 John 3,413
ἀνομία,lawlessness,N-NFS,G458,1 John 3,414
οἴδατε,you know,V-RIA-2P,G1492,1 John 3,415
τὰς,-,Art-AFP,G3588,1 John 3,416
ἁμαρτίας,sins,N-AFP,G266,1 John 3,417
ἄρῃ,He might take away,V-ASA-3S,G142,1 John 3,418
ἐν,in,Prep,G1722,1 John 3,419
ἔστιν,there is,V-PIA-3S,G1510,1 John 3,420
μένων,abiding,V-PPA-NMS,G3306,1 John 3,421
οὐχ,not,Adv,G3756,1 John 3,422
ἁμαρτάνει,sins,V-PIA-3S,G264,1 John 3,423
ἁμαρτάνων,sinning,V-PPA-NMS,G264,1 John 3,424
ἑώρακεν,has seen,V-RIA-3S,G3708,1 John 3,425
οὐδὲ,nor,Conj,G3761,1 John 3,426
ἔγνωκεν,has he known,V-RIA-3S,G1097,1 John 3,427
Τεκνία,Little children,N-VNP,G5040,1 John 3,428
μηδεὶς,no one,Adj-NMS,G3367,1 John 3,429
πλανάτω,let lead astray,V-PMA-3S,G4105,1 John 3,430
ὑμᾶς,you,PPro-A2P,G4771,1 John 3,431
δικαιοσύνην,righteousness,N-AFS,G1343,1 John 3,432
δίκαιός,righteous,Adj-NMS,G1342,1 John 3,433
ἐκ,of,Prep,G1537,1 John 3,434
τοῦ,the,Art-GMS,G3588,1 John 3,435
διαβόλου,devil,Adj-GMS,G1228,1 John 3,436
ἐστίν,is,V-PIA-3S,G1510,1 John 3,437
ἀπ,from,Prep,G575,1 John 3,438
ἀρχῆς,the beginning,N-GFS,G746,1 John 3,439
διάβολος,devil,Adj-NMS,G1228,1 John 3,440
εἰς,For,Prep,G1519,1 John 3,441
Υἱὸς,Son,N-NMS,G5207,1 John 3,442
λύσῃ,He might destroy,V-ASA-3S,G3089,1 John 3,443
τὰ,the,Art-ANP,G3588,1 John 3,444
ἔργα,works,N-ANP,G2041,1 John 3,445
γεγεννημένος,having been born,V-RPM/P-NMS,G1080,1 John 3,446
σπέρμα,seed,N-NNS,G4690,1 John 3,447
αὐτοῦ,of Him,PPro-GM3S,G846,1 John 3,448
μένει,abides,V-PIA-3S,G3306,1 John 3,449
δύναται,he is able,V-PIM/P-3S,G1410,1 John 3,450
ἁμαρτάνειν,to continue sinning,V-PNA,G264,1 John 3,451
γεγέννηται,he has been born,V-RIM/P-3S,G1080,1 John 3,452
τούτῳ,this,DPro-DNS,G3778,1 John 3,453
φανερά,manifest,Adj-NNP,G5318,1 John 3,454
τὰ,the,Art-NNP,G3588,1 John 3,455
μὴ,not,Adv,G3361,1 John 3,456
ἀγαπῶν,loving,V-PPA-NMS,G25,1 John 3,457
τὸν,the,Art-AMS,G3588,1 John 3,458
ἀδελφὸν,brother,N-AMS,G80,1 John 3,459
Ὅτι,For,Conj,G3754,1 John 3,460
αὕτη,this,DPro-NFS,G3778,1 John 3,461
ἀγγελία,message,N-NFS,G31,1 John 3,462
ἣν,that,RelPro-AFS,G3739,1 John 3,463
ἠκούσατε,you have heard,V-AIA-2P,G191,1 John 3,464
ἀγαπῶμεν,we should love,V-PSA-1P,G25,1 John 3,465
ἀλλήλους,one another,RecPro-AMP,G240,1 John 3,466
Κάϊν,Cain,N-NMS,G2535,1 John 3,467
πονηροῦ,evil one,Adj-GMS,G4190,1 John 3,468
ἦν,was,V-IIA-3S,G1510,1 John 3,469
ἔσφαξεν,slew,V-AIA-3S,G4969,1 John 3,470
χάριν,because of,Prep,G5484,1 John 3,471
