Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
σχιζομένους,tearing open,V-PPM/P-AMP,G4977,Mark 1,87
οὐρανοὺς,heavens,N-AMP,G3772,Mark 1,88
ὡς,as,Adv,G5613,Mark 1,89
περιστερὰν,a dove,N-AFS,G4058,Mark 1,90
καταβαῖνον,descending,V-PPA-ANS,G2597,Mark 1,91
ἀγαπητός,beloved,Adj-NMS,G27,Mark 1,92
εὐδόκησα,I am well pleased,V-AIA-1S,G2106,Mark 1,93
ἐκβάλλει,drives out,V-PIA-3S,G1544,Mark 1,94
τεσσεράκοντα,forty,Adj-AFP,G5062,Mark 1,95
πειραζόμενος,being tempted,V-PPM/P-NMS,G3985,Mark 1,96
Σατανᾶ,Satan,N-GMS,G4567,Mark 1,97
μετὰ,with,Prep,G3326,Mark 1,98
θηρίων,wild animals,N-GNP,G2342,Mark 1,99
διηκόνουν,were ministering,V-IIA-3P,G1247,Mark 1,100
παραδοθῆναι,delivering up,V-ANP,G3860,Mark 1,101
ὅτι,-,Conj,G3754,Mark 1,102
Πεπλήρωται,Has been fulfilled,V-RIM/P-3S,G4137,Mark 1,103
καιρὸς,time,N-NMS,G2540,Mark 1,104
ἤγγικεν,has drawn near,V-RIA-3S,G1448,Mark 1,105
βασιλεία,kingdom,N-NFS,G932,Mark 1,106
μετανοεῖτε,repent,V-PMA-2P,G3340,Mark 1,107
πιστεύετε,believe,V-PMA-2P,G4100,Mark 1,108
παράγων,passing,V-PPA-NMS,G3855,Mark 1,109
παρὰ,by,Prep,G3844,Mark 1,110
θάλασσαν,Sea,N-AFS,G2281,Mark 1,111
Σίμωνα,Simon,N-AMS,G4613,Mark 1,112
Ἀνδρέαν,Andrew,N-AMS,G406,Mark 1,113
ἀδελφὸν,brother,N-AMS,G80,Mark 1,114
ἀμφιβάλλοντας,casting a net,V-PPA-AMP,G906,Mark 1,115
γὰρ,for,Conj,G1063,Mark 1,116
ἁλιεῖς,fishermen,N-NMP,G231,Mark 1,117
εἶπεν,said,V-AIA-3S,G2036,Mark 1,118
Δεῦτε,Come,V-M-2P,G1205,Mark 1,119
ἀνθρώπων,of men,N-GMP,G444,Mark 1,120
ἀφέντες,having left,V-APA-NMP,G863,Mark 1,121
δίκτυα,nets,N-ANP,G1350,Mark 1,122
ἠκολούθησαν,they followed,V-AIA-3P,G190,Mark 1,123
προβὰς,having gone on,V-APA-NMS,G4260,Mark 1,124
ὀλίγον,a little,Adj-ANS,G3641,Mark 1,125
Ἰάκωβον,James,N-AMS,G2385,Mark 1,126
Ζεβεδαίου,of Zebedee,N-GMS,G2199,Mark 1,127
πλοίῳ,boat,N-DNS,G4143,Mark 1,128
καταρτίζοντας,adjusting,V-PPA-AMP,G2675,Mark 1,129
ἐκάλεσεν,He called,V-AIA-3S,G2564,Mark 1,130
πατέρα,father,N-AMS,G3962,Mark 1,131
μισθωτῶν,hired servants,N-GMP,G3411,Mark 1,132
ἀπῆλθον,they went away,V-AIA-3P,G565,Mark 1,133
εἰσπορεύονται,they go,V-PIM/P-3P,G1531,Mark 1,134
Καφαρναούμ,Capernaum,N-AFS,G2584,Mark 1,135
σάββασιν,Sabbaths,N-DNP,G4521,Mark 1,136
εἰσελθὼν,having entered,V-APA-NMS,G1525,Mark 1,137
συναγωγὴν,synagogue,N-AFS,G4864,Mark 1,138
ἐδίδασκεν,He was teaching,V-IIA-3S,G1321,Mark 1,139
ἐξεπλήσσοντο,they were astonished,V-IIM/P-3P,G1605,Mark 1,140
ἐπὶ,at,Prep,G1909,Mark 1,141
διδαχῇ,teaching,N-DFS,G1322,Mark 1,142
ἐξουσίαν,authority,N-AFS,G1849,Mark 1,143
ἔχων,having,V-PPA-NMS,G2192,Mark 1,144
γραμματεῖς,scribes,N-NMP,G1122,Mark 1,145
ἀκαθάρτῳ,unclean,Adj-DNS,G169,Mark 1,146
ἀνέκραξεν,he cried out,V-AIA-3S,G349,Mark 1,147
Τί,What,IPro-NNS,G5101,Mark 1,148
Ναζαρηνέ,of Nazareth,N-VMS,G3479,Mark 1,149
ἀπολέσαι,to destroy,V-ANA,G622,Mark 1,150
οἶδά,I know,V-RIA-1S,G1492,Mark 1,151
ἐπετίμησεν,rebuked,V-AIA-3S,G2008,Mark 1,152
Φιμώθητι,Be silent,V-AMP-2S,G5392,Mark 1,153
ἔξελθε,come forth,V-AMA-2S,G1831,Mark 1,154
σπαράξαν,having thrown into convulsions,V-APA-NNS,G4682,Mark 1,155
φωνῆσαν,having cried,V-APA-NNS,G5455,Mark 1,156
μεγάλῃ,loud,Adj-DFS,G3173,Mark 1,157
ἐθαμβήθησαν,were astonished,V-AIP-3P,G2284,Mark 1,158
ἅπαντες,all,Adj-NMP,G537,Mark 1,159
ὥστε,so as,Conj,G5620,Mark 1,160
συζητεῖν,to question,V-PNA,G4802,Mark 1,161
ἑαυτοὺς,themselves,RefPro-AM3P,G1438,Mark 1,162
τοῦτο,this,DPro-NNS,G3778,Mark 1,163
καινή,new,Adj-NFS,G2537,Mark 1,164
κατ,With,Prep,G2596,Mark 1,165
ἐπιτάσσει,He commands,V-PIA-3S,G2004,Mark 1,166
ὑπακούουσιν,they obey,V-PIA-3P,G5219,Mark 1,167
ἀκοὴ,news,N-NFS,G189,Mark 1,168
πανταχοῦ,everywhere,Adv,G3837,Mark 1,169
ὅλην,all,Adj-AFS,G3650,Mark 1,170
περίχωρον,surrounding region,Adj-AFS,G4066,Mark 1,171
οἰκίαν,house,N-AFS,G3614,Mark 1,172
πενθερὰ,the mother-in-law,N-NFS,G3994,Mark 1,173
κατέκειτο,was laying sick,V-IIM/P-3S,G2621,Mark 1,174
πυρέσσουσα,fevering,V-PPA-NFS,G4445,Mark 1,175
προσελθὼν,having come to her,V-APA-NMS,G4334,Mark 1,176
ἤγειρεν,He raised up,V-AIA-3S,G1453,Mark 1,177
κρατήσας,having taken hold,V-APA-NMS,G2902,Mark 1,178
χειρός,hand,N-GFS,G5495,Mark 1,179
πυρετός,fever,N-NMS,G4446,Mark 1,180
Ὀψίας,Evening,Adj-GFS,G3798,Mark 1,181
ὅτε,when,Adv,G3753,Mark 1,182
ἔδυ,went down,V-AIA-3S,G1416,Mark 1,183
ἥλιος,sun,N-NMS,G2246,Mark 1,184
ἔφερον,they began bringing,V-IIA-3P,G5342,Mark 1,185
κακῶς,sick,Adv,G2560,Mark 1,186
δαιμονιζομένους,being possessed by demons,V-PPM/P-AMP,G1139,Mark 1,187
πόλις,city,N-NFS,G4172,Mark 1,188
ἐπισυνηγμένη,gathered together,V-RPM/P-NFS,G1996,Mark 1,189
θύραν,door,N-AFS,G2374,Mark 1,190
ἐθεράπευσεν,He healed,V-AIA-3S,G2323,Mark 1,191
πολλοὺς,many,Adj-AMP,G4183,Mark 1,192
ποικίλαις,of various,Adj-DFP,G4164,Mark 1,193
νόσοις,diseases,N-DFP,G3554,Mark 1,194
δαιμόνια,demons,N-ANP,G1140,Mark 1,195
λαλεῖν,to speak,V-PNA,G2980,Mark 1,196
πρωῒ,very early,Adv,G4404,Mark 1,197
ἔννυχα,in night,Adv,G1773,Mark 1,198
λίαν,still much,Adv,G3029,Mark 1,199
ἀναστὰς,having risen up,V-APA-NMS,G450,Mark 1,200
τόπον,a place,N-AMS,G5117,Mark 1,201
κἀκεῖ,and there,Conj,G2546,Mark 1,202
προσηύχετο,He was praying,V-IIM/P-3S,G4336,Mark 1,203
κατεδίωξεν,went after,V-AIA-3S,G2614,Mark 1,204
εὗρον,having found,V-AIA-3P,G2147,Mark 1,205
ζητοῦσίν,seeks,V-PIA-3P,G2212,Mark 1,206
Ἄγωμεν,Let us go,V-PSA-1P,G71,Mark 1,207
ἀλλαχοῦ,another way,Adv,G237,Mark 1,208
κωμοπόλεις,towns,N-AFP,G2969,Mark 1,209
ἵνα,so that,Conj,G2443,Mark 1,210
ἐκεῖ,there,Adv,G1563,Mark 1,211
λεπρὸς,a leper,Adj-NMS,G3015,Mark 1,212
παρακαλῶν,imploring,V-PPA-NMS,G3870,Mark 1,213
γονυπετῶν,kneeling down to Him,V-PPA-NMS,G1120,Mark 1,214
Ἐὰν,If,Conj,G1437,Mark 1,215
θέλῃς,You are willing,V-PSA-2S,G2309,Mark 1,216
δύνασαί,You are able,V-PIM/P-2S,G1410,Mark 1,217
καθαρίσαι,to cleanse,V-ANA,G2511,Mark 1,218
σπλαγχνισθεὶς,having been moved with compassion,V-APP-NMS,G4697,Mark 1,219
ἐκτείνας,having stretched out,V-APA-NMS,G1614,Mark 1,220
ἥψατο,He touched him,V-AIM-3S,G680,Mark 1,221
λέπρα,leprosy,N-NFS,G3014,Mark 1,222
ἐμβριμησάμενος,having sternly warned,V-APM-NMS,G1690,Mark 1,223
μηδενὶ,nothing,Adj-DMS,G3367,Mark 1,224
ἀλλὰ,But,Conj,G235,Mark 1,225
ὕπαγε,go,V-PMA-2S,G5217,Mark 1,226
σεαυτὸν,yourself,PPro-AM2S,G4572,Mark 1,227
δεῖξον,show,V-AMA-2S,G1166,Mark 1,228
ἱερεῖ,priest,N-DMS,G2409,Mark 1,229
προσένεγκε,offer,V-AMA-2S,G4374,Mark 1,230
καθαρισμοῦ,cleansing,N-GMS,G2512,Mark 1,231
προσέταξεν,commanded,V-AIA-3S,G4367,Mark 1,232
Μωϋσῆς,Moses,N-NMS,G3475,Mark 1,233
μαρτύριον,a testimony,N-ANS,G3142,Mark 1,234
ἤρξατο,he began,V-AIM-3S,G756,Mark 1,235
διαφημίζειν,to spread abroad,V-PNA,G1310,Mark 1,236
λόγον,matter,N-AMS,G3056,Mark 1,237
μηκέτι,no longer,Adv,G3371,Mark 1,238
φανερῶς,openly,Adv,G5320,Mark 1,239
ἔξω,out,Adv,G1854,Mark 1,240
πάντοθεν,from every quarter,Adv,G3840,Mark 1,241
πάλιν,again,Adv,G3825,Mark 2,242
δι,after some,Prep,G1223,Mark 2,243
ἠκούσθη,it was heard,V-AIP-3S,G191,Mark 2,244
οἴκῳ,the house,N-DMS,G3624,Mark 2,245
συνήχθησαν,were gathered together,V-AIP-3P,G4863,Mark 2,246
χωρεῖν,to have space,V-PNA,G5562,Mark 2,247
μηδὲ,not even,Conj,G3366,Mark 2,248
παραλυτικὸν,a paralytic,Adj-AMS,G3885,Mark 2,249
αἰρόμενον,being carried,V-PPM/P-AMS,G142,Mark 2,250
τεσσάρων,four,Adj-GMP,G5064,Mark 2,251
μὴ,not,Adv,G3361,Mark 2,252
ὄχλον,crowd,N-AMS,G3793,Mark 2,253
ἀπεστέγασαν,they removed,V-AIA-3P,G648,Mark 2,254
στέγην,roof,N-AFS,G4721,Mark 2,255
ὅπου,where,Adv,G3699,Mark 2,256
ἐξορύξαντες,having broken up it,V-APA-NMP,G1846,Mark 2,257
χαλῶσι,they let down,V-PIA-3P,G5465,Mark 2,258
κράβαττον,pallet,N-AMS,G2895,Mark 2,259
πίστιν,faith,N-AFS,G4102,Mark 2,260
Τέκνον,Son,N-VNS,G5043,Mark 2,261
τινες,some,IPro-NMP,G5100,Mark 2,262
καθήμενοι,sitting,V-PPM/P-NMP,G2521,Mark 2,263
διαλογιζόμενοι,reasoning,V-PPM/P-NMP,G1260,Mark 2,264
καρδίαις,hearts,N-DFP,G2588,Mark 2,265
οὕτως,thus,Adv,G3779,Mark 2,266
βλασφημεῖ,He blasphemes,V-PIA-3S,G987,Mark 2,267
εἰ,if,Conj,G1487,Mark 2,268
εἷς,alone,Adj-NMS,G1520,Mark 2,269
ἐπιγνοὺς,having known,V-APA-NMS,G1921,Mark 2,270
εὐκοπώτερον,easier,Adj-NNS-C,G2123,Mark 2,271
ἢ,or,Conj,G2228,Mark 2,272
περιπάτει,walk,V-PMA-2S,G4043,Mark 2,273
γῆς,earth,N-GFS,G1093,Mark 2,274
ἔμπροσθεν,before,Prep,G1715,Mark 2,275
ἐξίστασθαι,to be amazed,V-PNM,G1839,Mark 2,276
δοξάζειν,to glorify,V-PNA,G1392,Mark 2,277
οὐδέποτε,never,Adv,G3763,Mark 2,278
Λευὶν,Levi,N-AMS,G3018,Mark 2,279
Ἁλφαίου,of Alphaeus,N-GMS,G256,Mark 2,280
τελώνιον,tax booth,N-ANS,G5058,Mark 2,281
τελῶναι,tax collectors,N-NMP,G5057,Mark 2,282
ἁμαρτωλοὶ,sinners,Adj-NMP,G268,Mark 2,283
συνανέκειντο,were reclining with,V-IIM/P-3P,G4873,Mark 2,284
μαθηταῖς,disciples,N-DMP,G3101,Mark 2,285
Φαρισαίων,Pharisees,N-GMP,G5330,Mark 2,286
χρείαν,need,N-AFS,G5532,Mark 2,287
ἰσχύοντες,being strong,V-PPA-NMP,G2480,Mark 2,288
ἰατροῦ,of a physician,N-GMS,G2395,Mark 2,289
δικαίους,the righteous,Adj-AMP,G1342,Mark 2,290
νηστεύοντες,fasting,V-PPA-NMP,G3522,Mark 2,291
σοὶ,Your,PPro-NM2P,G4674,Mark 2,292
νυμφῶνος,bridechamber,N-GMS,G3567,Mark 2,293
νυμφίος,bridegroom,N-NMS,G3566,Mark 2,294
ὅσον,As long as,RelPro-AMS,G3745,Mark 2,295
χρόνον,time,N-AMS,G5550,Mark 2,296
ὅταν,when,Conj,G3752,Mark 2,297
ἀπαρθῇ,will have been taken away,V-ASP-3S,G522,Mark 2,298
τότε,then,Adv,G5119,Mark 2,299
Οὐδεὶς,No one,Adj-NMS,G3762,Mark 2,300
ἐπίβλημα,a patch,N-ANS,G1915,Mark 2,301
ῥάκους,of cloth,N-GNS,G4470,Mark 2,302
ἀγνάφου,unshrunk,Adj-GNS,G46,Mark 2,303
ἐπιράπτει,sews,V-PIA-3S,G1976,Mark 2,304
ἱμάτιον,clothing,N-ANS,G2440,Mark 2,305
παλαιόν,old,Adj-ANS,G3820,Mark 2,306
πλήρωμα,patch,N-ANS,G4138,Mark 2,307
χεῖρον,worse,Adj-NNS-C,G5501,Mark 2,308
σχίσμα,a tear,N-NNS,G4978,Mark 2,309
οἶνον,wine,N-AMS,G3631,Mark 2,310
νέον,new,Adj-AMS,G3501,Mark 2,311
ἀσκοὺς,wineskins,N-AMP,G779,Mark 2,312
ῥήξει,will burst,V-FIA-3S,G4486,Mark 2,313
παραπορεύεσθαι,is passing,V-PNM/P,G3899,Mark 2,314
σπορίμων,grainfields,Adj-GNP,G4702,Mark 2,315
τίλλοντες,plucking,V-PPA-NMP,G5089,Mark 2,316
στάχυας,heads of grain,N-AMP,G4719,Mark 2,317
ἔξεστιν,is lawful,V-PIA-3S,G1832,Mark 2,318
ἀνέγνωτε,did you read,V-AIA-2P,G314,Mark 2,319
Δαυὶδ,David,N-NMS,G1138,Mark 2,320
ἐπείνασεν,hungered,V-AIA-3S,G3983,Mark 2,321
πῶς,How,Conj,G4459,Mark 2,322
Ἀβιαθὰρ,Abiathar,N-GMS,G8,Mark 2,323
ἀρχιερέως,the high priest,N-GMS,G749,Mark 2,324
ἄρτους,loaves,N-AMP,G740,Mark 2,325
προθέσεως,presentation,N-GFS,G4286,Mark 2,326
ἔφαγεν,ate,V-AIA-3S,G5315,Mark 2,327
ἔδωκεν,he gave,V-AIA-3S,G1325,Mark 2,328
σὺν,with,Prep,G4862,Mark 2,329
ἐξηραμμένην,withered,V-RPM/P-AFS,G3583,Mark 3,330
παρετήρουν,they were watching,V-IIA-3P,G3906,Mark 3,331
κατηγορήσωσιν,they might accuse,V-ASA-3P,G2723,Mark 3,332
ξηράν,withered,Adj-AFS,G3584,Mark 3,333
μέσον,midst,Adj-ANS,G3319,Mark 3,334
ἀγαθὸν,to do good,V-ANA,G15,Mark 3,335
κακοποιῆσαι,to do evil,V-ANA,G2554,Mark 3,336
ψυχὴν,Life,N-AFS,G5590,Mark 3,337
σῶσαι,to save,V-ANA,G4982,Mark 3,338
ἀποκτεῖναι,to kill,V-ANA,G615,Mark 3,339
ἐσιώπων,they were silent,V-IIA-3P,G4623,Mark 3,340
περιβλεψάμενος,having looked around on,V-APM-NMS,G4017,Mark 3,341
ὀργῆς,anger,N-GFS,G3709,Mark 3,342
συλλυπούμενος,being grieved,V-PPM/P-NMS,G4818,Mark 3,343
πωρώσει,hardness,N-DFS,G4457,Mark 3,344
ἀπεκατεστάθη,was restored,V-AIP-3S,G600,Mark 3,345
Ἡρῳδιανῶν,Herodians,N-GMP,G2265,Mark 3,346
συμβούλιον,counsel,N-ANS,G4824,Mark 3,347
ὅπως,how,Conj,G3704,Mark 3,348
ἀνεχώρησεν,withdrew,V-AIA-3S,G402,Mark 3,349
πλῆθος,a multitude,N-NNS,G4128,Mark 3,350
Ἱεροσολύμων,Jerusalem,N-GNP,G2414,Mark 3,351
Ἰδουμαίας,Idumea,N-GFS,G2401,Mark 3,352
πέραν,beyond,Prep,G4008,Mark 3,353
Τύρον,Tyre,N-AFS,G5184,Mark 3,354
Σιδῶνα,Sidon,N-AFS,G4605,Mark 3,355
πλοιάριον,a boat,N-NNS,G4142,Mark 3,356
προσκαρτερῇ,might wait upon,V-PSA-3S,G4342,Mark 3,357
θλίβωσιν,they might press upon,V-PSA-3P,G2346,Mark 3,358
ἐπιπίπτειν,to press upon,V-PNA,G1968,Mark 3,359
μάστιγας,diseases,N-AFP,G3148,Mark 3,360
ἐθεώρουν,they beheld,V-IIA-3P,G2334,Mark 3,361
προσέπιπτον,were falling down before,V-IIA-3P,G4363,Mark 3,362
ἔκραζον,crying out,V-IIA-3P,G2896,Mark 3,363
φανερὸν,known,Adj-AMS,G5318,Mark 3,364
ὄρος,mountain,N-ANS,G3735,Mark 3,365
προσκαλεῖται,calls near,V-PIM/P-3S,G4341,Mark 3,366
δώδεκα,twelve,Adj-AMP,G1427,Mark 3,367
ἀποστόλους,apostles,N-AMP,G652,Mark 3,368
ὠνόμασεν,He called them,V-AIA-3S,G3687,Mark 3,369
ἐπέθηκεν,He added,V-AIA-3S,G2007,Mark 3,370
ὄνομα,the name,N-ANS,G3686,Mark 3,371
Πέτρον,Peter,N-AMS,G4074,Mark 3,372
Βοανηργές,Boanerges,N-AMP,G993,Mark 3,373
Βροντῆς,of Thunder,N-GFS,G1027,Mark 3,374
Φίλιππον,Philip,N-AMS,G5376,Mark 3,375
Βαρθολομαῖον,Bartholomew,N-AMS,G918,Mark 3,376
Μαθθαῖον,Matthew,N-AMS,G3156,Mark 3,377
Θωμᾶν,Thomas,N-AMS,G2381,Mark 3,378
Θαδδαῖον,Thaddaeus,N-AMS,G2280,Mark 3,379
Καναναῖον,Zealot,N-AMS,G2581,Mark 3,380
Ἰούδαν,Judas,N-AMS,G2455,Mark 3,381
Ἰσκαριώθ,Iscariot,N-AMS,G2469,Mark 3,382
συνέρχεται,comes together,V-PIM/P-3S,G4905,Mark 3,383
Βεελζεβοὺλ,Beelzebul,N-AMS,G954,Mark 3,384
ἄρχοντι,prince,N-DMS,G758,Mark 3,385
παραβολαῖς,parables,N-DFP,G3850,Mark 3,386
μερισθῇ,is divided,V-ASP-3S,G3307,Mark 3,387
σταθῆναι,to stand,V-ANP,G2476,Mark 3,388
τέλος,an end,N-ANS,G5056,Mark 3,389
σκεύη,goods,N-ANP,G4632,Mark 3,390
διαρπάσαι,to plunder,V-ANA,G1283,Mark 3,391
πρῶτον,first,Adv-S,G4412,Mark 3,392
δήσῃ,he binds,V-ASA-3S,G1210,Mark 3,393
Ἀμὴν,Truly,Heb,G281,Mark 3,394
ἁμαρτήματα,sins,N-NNP,G265,Mark 3,395
βλασφημίαι,blasphemies,N-NFP,G988,Mark 3,396
ἂν,-,Prtcl,G302,Mark 3,397
αἰῶνα,age,N-AMS,G165,Mark 3,398
ἔνοχός,guilty,Adj-NMS,G1777,Mark 3,399
αἰωνίου,of eternal,Adj-GNS,G166,Mark 3,400
μήτηρ,mother,N-NFS,G3384,Mark 3,401
στήκοντες,standing,V-PPA-NMP,G4739,Mark 3,402
ἀδελφαί,sister,N-NFP,G79,Mark 3,403
ἀποκριθεὶς,He answering,V-APP-NMS,G611,Mark 3,404
κύκλῳ,in a circle,Adv,G2945,Mark 3,405
θέλημα,will,N-ANS,G2307,Mark 3,406
πλεῖστος,great,Adj-NMS-S,G4118,Mark 4,407
ἐμβάντα,having entered,V-APA-AMS,G1684,Mark 4,408
σπείρων,sowing,V-PPA-NMS,G4687,Mark 4,409
μὲν,-,Conj,G3303,Mark 4,410
ἔπεσεν,fell,V-AIA-3S,G4098,Mark 4,411
πετεινὰ,birds,N-NNP,G4071,Mark 4,412
κατέφαγεν,devoured,V-AIA-3S,G2719,Mark 4,413
ἄλλο,other,Adj-NNS,G243,Mark 4,414
πετρῶδες,rocky place,Adj-ANS,G4075,Mark 4,415
ἐξανέτειλεν,it sprang up,V-AIA-3S,G1816,Mark 4,416
βάθος,depth,N-ANS,G899,Mark 4,417
ἀνέτειλεν,rose,V-AIA-3S,G393,Mark 4,418
ἐκαυματίσθη,it was scorched,V-AIP-3S,G2739,Mark 4,419
ῥίζαν,root,N-AFS,G4491,Mark 4,420
ἀκάνθας,thorns,N-AFP,G173,Mark 4,421
συνέπνιξαν,choked,V-AIA-3P,G4846,Mark 4,422
καρπὸν,fruit,N-AMS,G2590,Mark 4,423
καλήν,good,Adj-AFS,G2570,Mark 4,424
αὐξανόμενα,increasing,V-PPM/P-NNP,G837,Mark 4,425
τριάκοντα,thirtyfold,Adj-ANP,G5144,Mark 4,426
ἑξήκοντα,sixty,Adj-ANP,G1835,Mark 4,427
ἑκατόν,a hundred,Adj-ANP,G1540,Mark 4,428
ὦτα,ears,N-ANP,G3775,Mark 4,429
μόνας,alone,Adj-AFP,G3441,Mark 4,430
ἠρώτων,began asking,V-IIA-3P,G2065,Mark 4,431
μυστήριον,mystery,N-NNS,G3466,Mark 4,432
Βλέποντες,Seeing,V-PPA-NMP,G991,Mark 4,433
συνιῶσιν,understand,V-PSA-3P,G4920,Mark 4,434
ποτε,ever,Conj,G4219,Mark 4,435
ἐπιστρέψωσιν,they should turn,V-ASA-3P,G1994,Mark 4,436
γνώσεσθε,will you understand,V-FIM-2P,G1097,Mark 4,437
ὁμοίως,likewise,Adv,G3668,Mark 4,438
χαρᾶς,joy,N-GFS,G5479,Mark 4,439
λαμβάνουσιν,receive,V-PIA-3P,G2983,Mark 4,440
πρόσκαιροί,temporary,Adj-NMP,G4340,Mark 4,441
εἶτα,then,Adv,G1534,Mark 4,442
θλίψεως,tribulation,N-GFS,G2347,Mark 4,443
διωγμοῦ,persecution,N-GMS,G1375,Mark 4,444
