Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
λήμψεταί,he will receive,V-FIM-3S,G2983,James 1,59
ἀνὴρ,He is a man,N-NMS,G435,James 1,60
δίψυχος,double-minded,Adj-NMS,G1374,James 1,61
ἀκατάστατος,unstable,Adj-NMS,G182,James 1,62
ὁδοῖς,ways,N-DFP,G3598,James 1,63
Καυχάσθω,Let boast,V-PMM/P-3S,G2744,James 1,64
ταπεινὸς,of low degree,Adj-NMS,G5011,James 1,65
ὕψει,exaltation,N-DNS,G5311,James 1,66
πλούσιος,rich,Adj-NMS,G4145,James 1,67
ταπεινώσει,humiliation,N-DFS,G5014,James 1,68
ὡς,like,Adv,G5613,James 1,69
ἄνθος,a flower,N-NNS,G438,James 1,70
χόρτου,of grass,N-GMS,G5528,James 1,71
παρελεύσεται,he will pass away,V-FIM-3S,G3928,James 1,72
ἀνέτειλεν,Has risen,V-AIA-3S,G393,James 1,73
ἥλιος,sun,N-NMS,G2246,James 1,74
σὺν,with,Prep,G4862,James 1,75
καύσωνι,burning heat,N-DMS,G2742,James 1,76
ἐξήρανεν,withered,V-AIA-3S,G3583,James 1,77
ἐξέπεσεν,has fallen,V-AIA-3S,G1601,James 1,78
εὐπρέπεια,beauty,N-NFS,G2143,James 1,79
προσώπου,appearance,N-GNS,G4383,James 1,80
ἀπώλετο,has perished,V-AIM-3S,G622,James 1,81
οὕτως,Thus,Adv,G3779,James 1,82
πορείαις,pursuits,N-DFP,G4197,James 1,83
μαρανθήσεται,will fade away,V-FIP-3S,G3133,James 1,84
Μακάριος,Blessed is the,Adj-NMS,G3107,James 1,85
ὃς,who,RelPro-NMS,G3739,James 1,86
ὑπομένει,endures,V-PIA-3S,G5278,James 1,87
δόκιμος,approved,Adj-NMS,G1384,James 1,88
γενόμενος,having been,V-APM-NMS,G1096,James 1,89
στέφανον,crown,N-AMS,G4735,James 1,90
ζωῆς,of life,N-GFS,G2222,James 1,91
ἐπηγγείλατο,He has promised,V-AIM-3S,G1861,James 1,92
ἀγαπῶσιν,loving,V-PPA-DMP,G25,James 1,93
πειραζόμενος,being tempted,V-PPM/P-NMS,G3985,James 1,94
λεγέτω,let say,V-PMA-3S,G3004,James 1,95
Ἀπὸ,By,Prep,G575,James 1,96
ἀπείραστός,unable to be tempted,Adj-NMS,G551,James 1,97
κακῶν,by evils,Adj-GNP,G2556,James 1,98
οὐδένα,no one,Adj-AMS,G3762,James 1,99
ἕκαστος,A man,Adj-NMS,G1538,James 1,100
ὑπὸ,by,Prep,G5259,James 1,101
ἰδίας,own,Adj-GFS,G2398,James 1,102
ἐπιθυμίας,desire,N-GFS,G1939,James 1,103
ἐξελκόμενος,being drawn away,V-PPM/P-NMS,G1828,James 1,104
δελεαζόμενος,being enticed,V-PPM/P-NMS,G1185,James 1,105
εἶτα,Then,Adv,G1534,James 1,106
συλλαβοῦσα,having conceived,V-APA-NFS,G4815,James 1,107
τίκτει,gives birth to,V-PIA-3S,G5088,James 1,108
ἁμαρτίαν,sin,N-AFS,G266,James 1,109
ἀποτελεσθεῖσα,having become fully grown,V-APP-NFS,G658,James 1,110
ἀποκύει,brings forth,V-PIA-3S,G616,James 1,111
θάνατον,death,N-AMS,G2288,James 1,112
πλανᾶσθε,be misled,V-PMM/P-2P,G4105,James 1,113
ἀγαπητοί,beloved,Adj-VMP,G27,James 1,114
δόσις,act of giving,N-NFS,G1394,James 1,115
ἀγαθὴ,good,Adj-NFS,G18,James 1,116
δώρημα,gift,N-NNS,G1434,James 1,117
ἄνωθέν,from above,Adv,G509,James 1,118
καταβαῖνον,coming down,V-PPA-NNS,G2597,James 1,119
Πατρὸς,Father,N-GMS,G3962,James 1,120
φώτων,of lights,N-GNP,G5457,James 1,121
οὐκ,not,Adv,G3756,James 1,122
ἔνι,there is,V-PIA-3S,G1762,James 1,123
παραλλαγὴ,variation,N-NFS,G3883,James 1,124
ἢ,or,Conj,G2228,James 1,125
τροπῆς,of shifting,N-GFS,G5157,James 1,126
ἀποσκίασμα,shadow,N-NNS,G644,James 1,127
βουληθεὶς,Having willed it,V-APP-NMS,G1014,James 1,128
λόγῳ,by the word,N-DMS,G3056,James 1,129
ἀληθείας,of truth,N-GFS,G225,James 1,130
εἰς,for,Prep,G1519,James 1,131
ἀπαρχήν,firstfruits,N-AFS,G536,James 1,132
κτισμάτων,creatures,N-GNP,G2938,James 1,133
Ἴστε,Know this,V-RMA-2P,G1492,James 1,134
ταχὺς,swift,Adj-NMS,G5036,James 1,135
ἀκοῦσαι,to hear,V-ANA,G191,James 1,136
βραδὺς,slow,Adj-NMS,G1021,James 1,137
λαλῆσαι,to speak,V-ANA,G2980,James 1,138
ὀργήν,anger,N-AFS,G3709,James 1,139
δικαιοσύνην,the righteousness,N-AFS,G1343,James 1,140
ἐργάζεται,produces,V-PIM/P-3S,G2038,James 1,141
διὸ,Therefore,Conj,G1352,James 1,142
ἀποθέμενοι,having put aside,V-APM-NMP,G659,James 1,143
ῥυπαρίαν,filthiness,N-AFS,G4507,James 1,144
περισσείαν,abounding,N-AFS,G4050,James 1,145
κακίας,of wickedness,N-GFS,G2549,James 1,146
πραΰτητι,humility,N-DFS,G4240,James 1,147
δέξασθε,receive,V-AMM-2P,G1209,James 1,148
ἔμφυτον,implanted,Adj-AMS,G1721,James 1,149
δυνάμενον,being able,V-PPM/P-AMS,G1410,James 1,150
σῶσαι,to save,V-ANA,G4982,James 1,151
ψυχὰς,souls,N-AFP,G5590,James 1,152
ποιηταὶ,doers,N-NMP,G4163,James 1,153
ἀκροαταὶ ,hearers,N-NMP,G202,James 1,154
μόνον,only,Adv,G3440,James 1,155
παραλογιζόμενοι,deceiving,V-PPM/P-NMP,G3884,James 1,156
ἑαυτούς,yourselves,RefPro-AM3P,G1438,James 1,157
οὗτος,this one,DPro-NMS,G3778,James 1,158
κατανοοῦντι,looking,V-PPA-DMS,G2657,James 1,159
γενέσεως,natural,N-GFS,G1078,James 1,160
ἐσόπτρῳ,a mirror,N-DNS,G2072,James 1,161
ἀπελήλυθεν,has gone away,V-RIA-3S,G565,James 1,162
εὐθέως,immediately,Adv,G2112,James 1,163
ἐπελάθετο,he has forgotten,V-AIM-3S,G1950,James 1,164
ὁποῖος,what like,Adj-NNS,G3697,James 1,165
παρακύψας,having looked intently,V-APA-NMS,G3879,James 1,166
νόμον,the law,N-AMS,G3551,James 1,167
ἐλευθερίας,of freedom,N-GFS,G1657,James 1,168
παραμείνας,having continued in it,V-APA-NMS,G3887,James 1,169
ἐπιλησμονῆς,forgetful,N-GFS,G1953,James 1,170
ἀλλὰ,but,Conj,G235,James 1,171
ποιήσει,work,N-DFS,G4162,James 1,172
δοκεῖ,seems,V-PIA-3S,G1380,James 1,173
θρησκὸς,religious,Adj-NMS,G2357,James 1,174
χαλιναγωγῶν,bridling,V-PPA-NMS,G5468,James 1,175
γλῶσσαν,the tongue,N-AFS,G1100,James 1,176
ἀπατῶν,deceiving,V-PPA-NMS,G538,James 1,177
καρδίαν,the heart,N-AFS,G2588,James 1,178
μάταιος,worthless is,Adj-NFS,G3152,James 1,179
θρησκεία,religion,N-NFS,G2356,James 1,180
καθαρὰ,pure,Adj-NFS,G2513,James 1,181
ἀμίαντος,undefiled,Adj-NFS,G283,James 1,182
ἐπισκέπτεσθαι,to visit,V-PNM/P,G1980,James 1,183
ὀρφανοὺς,orphans,Adj-AMP,G3737,James 1,184
χήρας,widows,N-AFP,G5503,James 1,185
θλίψει,tribulation,N-DFS,G2347,James 1,186
ἄσπιλον,unstained,Adj-AMS,G784,James 1,187
τηρεῖν,to keep,V-PNA,G5083,James 1,188
κόσμου,world,N-GMS,G2889,James 1,189
προσωπολημψίαις,partiality,N-DFP,G4382,James 2,190
δόξης,of glory,N-GFS,G1391,James 2,191
Ἐὰν,If,Conj,G1437,James 2,192
εἰσέλθῃ,might come,V-ASA-3S,G1525,James 2,193
συναγωγὴν,assembly,N-AFS,G4864,James 2,194
χρυσοδακτύλιος,with a gold ring,Adj-NMS,G5554,James 2,195
ἐσθῆτι,apparel,N-DFS,G2066,James 2,196
λαμπρᾷ,splendid,Adj-DFS,G2986,James 2,197
πτωχὸς,a poor man,Adj-NMS,G4434,James 2,198
ῥυπαρᾷ,shabby,Adj-DFS,G4508,James 2,199
ἐπιβλέψητε,you should look,V-ASA-2P,G1914,James 2,200
ἐπὶ,upon,Prep,G1909,James 2,201
φοροῦντα,wearing,V-PPA-AMS,G5409,James 2,202
εἴπητε,should say,V-ASA-2P,G2036,James 2,203
κάθου,sit you,V-PMM/P-2S,G2521,James 2,204
ὧδε,here,Adv,G5602,James 2,205
καλῶς,honorably,Adv,G2573,James 2,206
στῆθι,stand,V-AMA-2S,G2476,James 2,207
ἐκεῖ,there,Adv,G1563,James 2,208
ὑποπόδιόν,footstool,N-ANS,G5286,James 2,209
κριταὶ,judges with,N-NMP,G2923,James 2,210
διαλογισμῶν,thoughts,N-GMP,G1261,James 2,211
πονηρῶν,evil,Adj-GMP,G4190,James 2,212
ἐξελέξατο,has chosen,V-AIM-3S,G1586,James 2,213
κληρονόμους,heirs,N-AMP,G2818,James 2,214
βασιλείας,kingdom,N-GFS,G932,James 2,215
ἠτιμάσατε,have dishonored,V-AIA-2P,G818,James 2,216
καταδυναστεύουσιν,are oppressing,V-PIA-3P,G2616,James 2,217
ἕλκουσιν,dragging,V-PIA-3P,G1670,James 2,218
κριτήρια,court,N-ANP,G2922,James 2,219
βλασφημοῦσιν,are blaspheming,V-PIA-3P,G987,James 2,220
καλὸν,good,Adj-ANS,G2570,James 2,221
ὄνομα,Name,N-ANS,G3686,James 2,222
ἐπικληθὲν,having been called,V-APP-ANS,G1941,James 2,223
μέντοι,indeed,Conj,G3305,James 2,224
τελεῖτε,you keep,V-PIA-2P,G5055,James 2,225
βασιλικὸν,royal,Adj-AMS,G937,James 2,226
κατὰ,according to,Prep,G2596,James 2,227
γραφήν,Scripture,N-AFS,G1124,James 2,228
πλησίον,neighbor,Adv,G4139,James 2,229
σεαυτόν,yourself,PPro-AM2S,G4572,James 2,230
ποιεῖτε,you are doing,V-PIA-2P,G4160,James 2,231
προσωπολημπτεῖτε,you show partiality,V-PIA-2P,G4380,James 2,232
ἐλεγχόμενοι,being convicted,V-PPM/P-NMP,G1651,James 2,233
παραβάται,transgressors,N-NMP,G3848,James 2,234
Ὅστις,Whoever,RelPro-NMS,G3748,James 2,235
ὅλον,all,Adj-AMS,G3650,James 2,236
πταίσῃ,shall stumble,V-ASA-3S,G4417,James 2,237
ἑνί,one point,Adj-DNS,G1520,James 2,238
ἔνοχος,guilty,Adj-NMS,G1777,James 2,239
μοιχεύσῃς,you shall commit adultery,V-ASA-2S,G3431,James 2,240
φονεύσῃς,you shall murder,V-ASA-2S,G5407,James 2,241
διὰ,by,Prep,G1223,James 2,242
μέλλοντες,being about,V-PPA-NMP,G3195,James 2,243
κρίνεσθαι,to be judged,V-PNM/P,G2919,James 2,244
κρίσις,judgment,N-NFS,G2920,James 2,245
ἀνέλεος,without mercy will be,Adj-NFS,G448,James 2,246
ἔλεος,mercy,N-ANS,G1656,James 2,247
κατακαυχᾶται,Triumphs over,V-PIM/P-3S,G2620,James 2,248
Τί,What is,IPro-NNS,G5101,James 2,249
ὄφελος,profit,N-NNS,G3786,James 2,250
ἀδελφὴ,a sister,N-NFS,G79,James 2,251
γυμνοὶ,without clothes,Adj-NMP,G1131,James 2,252
ὑπάρχωσιν,is,V-PSA-3P,G5225,James 2,253
ἐφημέρου,of daily,Adj-GFS,G2184,James 2,254
τροφῆς,food,N-GFS,G5160,James 2,255
ἐξ,out from,Prep,G1537,James 2,256
Ὑπάγετε,Go,V-PMA-2P,G5217,James 2,257
εἰρήνῃ,peace,N-DFS,G1515,James 2,258
θερμαίνεσθε,be warmed,V-PMM/P-2P,G2328,James 2,259
χορτάζεσθε,be filled,V-PMM/P-2P,G5526,James 2,260
ἐπιτήδεια,needful things,Adj-ANP,G2006,James 2,261
σώματος,body,N-GNS,G4983,James 2,262
νεκρά,dead,Adj-NFS,G3498,James 2,263
ἐρεῖ,will say,V-FIA-3S,G2046,James 2,264
κἀγὼ,and I,PPro-N1S,G2504,James 2,265
δεῖξόν,Show,V-AMA-2S,G1166,James 2,266
χωρὶς,without,Prep,G5565,James 2,267
πιστεύεις,believe,V-PIA-2S,G4100,James 2,268
δαιμόνια,demons,N-NNP,G1140,James 2,269
φρίσσουσιν,shudder,V-PIA-3P,G5425,James 2,270
Θέλεις,Do you want,V-PIA-2S,G2309,James 2,271
ὦ,O,I,G5599,James 2,272
κενέ,foolish,Adj-VMS,G2756,James 2,273
ἀργή,worthless,Adj-NFS,G692,James 2,274
Ἀβραὰμ,Abraham,N-NMS,G11,James 2,275
ἐδικαιώθη,was justified,V-AIP-3S,G1344,James 2,276
ἀνενέγκας,having offered,V-APA-NMS,G399,James 2,277
Ἰσαὰκ,Isaac,N-AMS,G2464,James 2,278
υἱὸν,son,N-AMS,G5207,James 2,279
θυσιαστήριον,altar,N-ANS,G2379,James 2,280
βλέπεις,You see,V-PIA-2S,G991,James 2,281
συνήργει,was working with,V-IIA-3S,G4903,James 2,282
ἐτελειώθη,was perfected,V-AIP-3S,G5048,James 2,283
ἐπληρώθη,was fulfilled,V-AIP-3S,G4137,James 2,284
ἐλογίσθη,it was counted,V-AIP-3S,G3049,James 2,285
φίλος,a friend,Adj-NMS,G5384,James 2,286
ἐκλήθη,he was called,V-AIP-3S,G2564,James 2,287
ὁρᾶτε,You see,V-PIA-2P,G3708,James 2,288
Ὁμοίως,Likewise,Adv,G3668,James 2,289
Ῥαὰβ,Rahab,N-NFS,G4460,James 2,290
πόρνη,prostitute,N-NFS,G4204,James 2,291
ὑποδεξαμένη,having received,V-APM-NFS,G5264,James 2,292
ἀγγέλους,messengers,N-AMP,G32,James 2,293
ἑτέρᾳ,by another,Adj-DFS,G2087,James 2,294
ἐκβαλοῦσα,having sent them forth,V-APA-NFS,G1544,James 2,295
ὥσπερ,Just as,Adv,G5618,James 2,296
πνεύματος,spirit,N-GNS,G4151,James 2,297
πολλοὶ,many of you,Adj-NMP,G4183,James 3,298
διδάσκαλοι,teachers,N-NMP,G1320,James 3,299
μεῖζον,greater,Adj-ANS-C,G3173,James 3,300
κρίμα,judgment,N-ANS,G2917,James 3,301
ἅπαντες,all,Adj-NMP,G537,James 3,302
δυνατὸς,able,Adj-NMS,G1415,James 3,303
ἵππων,horses,N-GMP,G2462,James 3,304
χαλινοὺς,bits,N-AMP,G5469,James 3,305
στόματα,mouths,N-ANP,G4750,James 3,306
βάλλομεν,we put,V-PIA-1P,G906,James 3,307
πείθεσθαι,to obey,V-PNM/P,G3982,James 3,308
μετάγομεν,we turn about,V-PIA-1P,G3329,James 3,309
ἰδοὺ,Behold,V-AMA-2S,G2400,James 3,310
πλοῖα,ships,N-NNP,G4143,James 3,311
τηλικαῦτα,so great,DPro-NNP,G5082,James 3,312
ἀνέμων,winds,N-GMP,G417,James 3,313
σκληρῶν,strong,Adj-GMP,G4642,James 3,314
ἐλαυνόμενα,being driven,V-PPM/P-NNP,G1643,James 3,315
ἐλαχίστου,a very small,Adj-GNS-S,G1646,James 3,316
πηδαλίου,rudder,N-GNS,G4079,James 3,317
ὅπου,wherever,Adv,G3699,James 3,318
ὁρμὴ,impulse,N-NFS,G3730,James 3,319
εὐθύνοντος,steering,V-PPA-GMS,G2116,James 3,320
μικρὸν,a small,Adj-NNS,G3398,James 3,321
μέλος,member,N-NNS,G3196,James 3,322
αὐχεῖ,it boasts,V-PIA-3S,G3166,James 3,323
ἡλίκον,a small,Adj-NNS,G2245,James 3,324
πῦρ,fire,N-NNS,G4442,James 3,325
ὕλην,a forest,N-AFS,G5208,James 3,326
ἀνάπτει,it kindles,V-PIA-3S,G381,James 3,327
ἀδικίας,of iniquity,N-GFS,G93,James 3,328
καθίσταται,is set,V-PIM/P-3S,G2525,James 3,329
σπιλοῦσα,defiling,V-PPA-NFS,G4695,James 3,330
φλογίζουσα,setting on fire,V-PPA-NFS,G5394,James 3,331
τροχὸν,course,N-AMS,G5164,James 3,332
γεέννης,hell,N-GFS,G1067,James 3,333
φύσις,kinds,N-NFS,G5449,James 3,334
θηρίων,of beasts,N-GNP,G2342,James 3,335
τε,both,Conj,G5037,James 3,336
πετεινῶν,of birds,N-GNP,G4071,James 3,337
ἑρπετῶν,of creeping things,N-GNP,G2062,James 3,338
ἐναλίων,things of the sea,Adj-GNP,G1724,James 3,339
δαμάζεται,is subdued,V-PIM/P-3S,G1150,James 3,340
ἀνθρωπίνῃ,human,Adj-DFS,G442,James 3,341
μεστὴ,full,Adj-NFS,G3324,James 3,342
ἰοῦ,of poison,N-GMS,G2447,James 3,343
θανατηφόρου,deadly,Adj-GMS,G2287,James 3,344
εὐλογοῦμεν,we bless,V-PIA-1P,G2127,James 3,345
καταρώμεθα,we curse,V-PIM/P-1P,G2672,James 3,346
ὁμοίωσιν,the likeness,N-AFS,G3669,James 3,347
ἐξέρχεται,proceed forth,V-PIM/P-3S,G1831,James 3,348
εὐλογία,blessing,N-NFS,G2129,James 3,349
κατάρα,cursing,N-NFS,G2671,James 3,350
χρή,ought,V-PIA-3S,G5534,James 3,351
μήτι,Not,IntPrtcl,G3385,James 3,352
πηγὴ,spring,N-NFS,G4077,James 3,353
ὀπῆς,opening,N-GFS,G3692,James 3,354
βρύει,pours forth,V-PIA-3S,G1032,James 3,355
γλυκὺ,both fresh,Adj-ANS,G1099,James 3,356
πικρόν,bitter,Adj-ANS,G4089,James 3,357
συκῆ,a fig tree,N-NFS,G4808,James 3,358
ἐλαίας,olives,N-AFP,G1636,James 3,359
ἄμπελος,a vine,N-NFS,G288,James 3,360
σῦκα,figs,N-ANP,G4810,James 3,361
οὔτε,Nor,Conj,G3777,James 3,362
ἁλυκὸν,a salt spring,Adj-NNS,G252,James 3,363
ὕδωρ,water,N-ANS,G5204,James 3,364
σοφὸς,is wise,Adj-NMS,G4680,James 3,365
ἐπιστήμων,understanding,Adj-NMS,G1990,James 3,366
ἀναστροφῆς,conduct,N-GFS,G391,James 3,367
ζῆλον,jealousy,N-AMS,G2205,James 3,368
ἐριθείαν,self-interest,N-AFS,G2052,James 3,369
ψεύδεσθε,lie,V-PMM-2P,G5574,James 3,370
κατερχομένη,coming down,V-PPM/P-NFS,G2718,James 3,371
ἐπίγειος,is earthly,Adj-NFS,G1919,James 3,372
ψυχική,unspiritual,Adj-NFS,G5591,James 3,373
δαιμονιώδης,demonic,Adj-NFS,G1141,James 3,374
ἀκαταστασία,disorder,N-NFS,G181,James 3,375
φαῦλον,evil,Adj-NNS,G5337,James 3,376
πρᾶγμα,thing,N-NNS,G4229,James 3,377
πρῶτον,first,Adv-S,G4412,James 3,378
μὲν,indeed,Conj,G3303,James 3,379
ἁγνή,pure,Adj-NFS,G53,James 3,380
ἔπειτα,then,Adv,G1899,James 3,381
εἰρηνική,peaceable,Adj-NFS,G1516,James 3,382
ἐπιεικής,gentle,Adj-NFS,G1933,James 3,383
εὐπειθής,reasonable,Adj-NFS,G2138,James 3,384
καρπῶν,of fruits,N-GMP,G2590,James 3,385
ἀδιάκριτος,impartial,Adj-NFS,G87,James 3,386
ἀνυπόκριτος,sincere,Adj-NFS,G505,James 3,387
σπείρεται,is sown,V-PIM/P-3S,G4687,James 3,388
Πόθεν,From where,Adv,G4159,James 4,389
πόλεμοι,come disputes,N-NMP,G4171,James 4,390
μάχαι,quarrels,N-NFP,G3163,James 4,391
ἐντεῦθεν,from there,Adv,G1782,James 4,392
ἡδονῶν,passions,N-GFP,G2237,James 4,393
στρατευομένων,warring,V-PPM-GFP,G4754,James 4,394
ἐπιθυμεῖτε,You desire,V-PIA-2P,G1937,James 4,395
ζηλοῦτε,covet,V-PIA-2P,G2206,James 4,396
ἐπιτυχεῖν,to obtain,V-ANA,G2013,James 4,397
μάχεσθε,You quarrel,V-PIM/P-2P,G3164,James 4,398
πολεμεῖτε,wrangle,V-PIA-2P,G4170,James 4,399
διότι,because,Conj,G1360,James 4,400
κακῶς,wrongly,Adv,G2560,James 4,401
δαπανήσητε,you may spend it,V-ASA-2P,G1159,James 4,402
Μοιχαλίδες,Adulteresses,N-VFP,G3428,James 4,403
φιλία,friendship,N-NFS,G5373,James 4,404
ἔχθρα,hostility,N-NFS,G2189,James 4,405
οὖν,therefore,Conj,G3767,James 4,406
ἐχθρὸς,an enemy,Adj-NMS,G2190,James 4,407
κενῶς,in vain,Adv,G2761,James 4,408
Πρὸς,With,Prep,G4314,James 4,409
φθόνον,envy,N-AMS,G5355,James 4,410
ἐπιποθεῖ,yearns,V-PIA-3S,G1971,James 4,411
κατῴκισεν,He has made to dwell,V-AIA-3S,G2730,James 4,412
χάριν,grace,N-AFS,G5485,James 4,413
ὑπερηφάνοις,the proud,Adj-DMP,G5244,James 4,414
ἀντιτάσσεται,opposes,V-PIM-3S,G498,James 4,415
Ὑποτάγητε,Subject yourselves,V-AMP-2P,G5293,James 4,416
ἀντίστητε,Resist,V-AMA-2P,G436,James 4,417
διαβόλῳ,devil,Adj-DMS,G1228,James 4,418
φεύξεται,he will flee,V-FIM-3S,G5343,James 4,419
ἐγγίσατε,Draw near,V-AMA-2P,G1448,James 4,420
καθαρίσατε,Cleanse,V-AMA-2P,G2511,James 4,421
χεῖρας,your hands,N-AFP,G5495,James 4,422
ἁμαρτωλοί,you sinners,Adj-VMP,G268,James 4,423
ἁγνίσατε,have purified,V-AMA-2P,G48,James 4,424
ταλαιπωρήσατε,Be grieved,V-AMA-2P,G5003,James 4,425
πενθήσατε,mourn,V-AMA-2P,G3996,James 4,426
κλαύσατε,weep,V-AMA-2P,G2799,James 4,427
γέλως,laughter,N-NMS,G1071,James 4,428
πένθος,mourning,N-ANS,G3997,James 4,429
μετατραπήτω,let be turned,V-AMP-3S,G3344,James 4,430
κατήφειαν,gloom,N-AFS,G2726,James 4,431
ταπεινώθητε,Humble yourselves,V-AMP-2P,G5013,James 4,432
ἐνώπιον,in the presence of,Prep,G1799,James 4,433
ὑψώσει,He will exalt,V-FIA-3S,G5312,James 4,434
καταλαλεῖτε,speak against,V-PMA-2P,G2635,James 4,435
ἀλλήλων,one another,RecPro-GMP,G240,James 4,436
νομοθέτης,Lawgiver,N-NMS,G3550,James 4,437
Ἄγε,Come,V-PMA-2S,G71,James 4,438
νῦν,now,Adv,G3568,James 4,439
Σήμερον,Today,Adv,G4594,James 4,440
αὔριον,tomorrow,Adv,G839,James 4,441
πορευσόμεθα,we will go,V-FIM-1P,G4198,James 4,442
τήνδε,such,DPro-AFS,G3592,James 4,443
πόλιν,city,N-AFS,G4172,James 4,444
ἐνιαυτὸν,a year,N-AMS,G1763,James 4,445
ἐμπορευσόμεθα,will trade,V-FIM-1P,G1710,James 4,446
κερδήσομεν,will make a profit,V-FIA-1P,G2770,James 4,447
ἐπίστασθε,know,V-PIM/P-2P,G1987,James 4,448
ποία,What is,IPro-NFS,G4169,James 4,449
ἀτμὶς,A vapor,N-NFS,G822,James 4,450
ὀλίγον,a little while,Adj-ANS,G3641,James 4,451
φαινομένη,appearing,V-PPM/P-NFS,G5316,James 4,452
ἀφανιζομένη,vanishing,V-PPM/P-NFS,G853,James 4,453
Ἀντὶ,Instead ought,Prep,G473,James 4,454
ζήσομεν,we will live,V-FIA-1P,G2198,James 4,455
ἀλαζονείαις,arrogance,N-DFP,G212,James 4,456
καύχησις,boasting,N-NFS,G2746,James 4,457
τοιαύτη,such,DPro-NFS,G5108,James 4,458
ὀλολύζοντες,wailing,V-PPA-NMP,G3649,James 5,459
ταλαιπωρίαις,miseries,N-DFP,G5004,James 5,460
ἐπερχομέναις,coming,V-PPM/P-DFP,G1904,James 5,461
πλοῦτος,riches,N-NMS,G4149,James 5,462
σέσηπεν,have rotted,V-RIA-3S,G4595,James 5,463
ἱμάτια,garments,N-NNP,G2440,James 5,464
σητόβρωτα,moth-eaten,Adj-NNP,G4598,James 5,465
χρυσὸς,gold,N-NMS,G5557,James 5,466
ἄργυρος,silver,N-NMS,G696,James 5,467
κατίωται,have corroded,V-RIM/P-3S,G2728,James 5,468
μαρτύριον,a testimony,N-ANS,G3142,James 5,469
φάγεται,will eat,V-FIM-3S,G5315,James 5,470
σάρκας,flesh,N-AFP,G4561,James 5,471
Ἐθησαυρίσατε,You have treasured up,V-AIA-2P,G2343,James 5,472
