Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ἔλαχεν,was allotted,V-AIA-3S,G2975,Acts 1,160
κλῆρον,a share,N-AMS,G2819,Acts 1,161
διακονίας,ministry,N-GFS,G1248,Acts 1,162
ἐκτήσατο,acquired,V-AIM-3S,G2932,Acts 1,163
χωρίον,a field,N-ANS,G5564,Acts 1,164
ἐκ,out of,Prep,G1537,Acts 1,165
μισθοῦ,the reward,N-GMS,G3408,Acts 1,166
ἀδικίας,of unrighteousness,N-GFS,G93,Acts 1,167
πρηνὴς,headlong,Adj-NMS,G4248,Acts 1,168
ἐλάκησεν,he burst open,V-AIA-3S,G2997,Acts 1,169
ἐξεχύθη,gushed out,V-AIP-3S,G1632,Acts 1,170
σπλάγχνα,intestines,N-NNP,G4698,Acts 1,171
γνωστὸν,known,Adj-NNS,G1110,Acts 1,172
κατοικοῦσιν,dwelling,V-PPA-DMP,G2730,Acts 1,173
ὥστε,so that,Conj,G5620,Acts 1,174
ἐκεῖνο,that,DPro-ANS,G1565,Acts 1,175
διαλέκτῳ,language,N-DFS,G1258,Acts 1,176
Ἁκελδαμάχ,Akeldama,N-ANS,G184,Acts 1,177
αἵματος,of Blood,N-GNS,G129,Acts 1,178
Γέγραπται,It has been written,V-RIM/P-3S,G1125,Acts 1,179
γὰρ,for,Conj,G1063,Acts 1,180
βίβλῳ,book,N-DFS,G976,Acts 1,181
Ψαλμῶν,of Psalms,N-GMP,G5568,Acts 1,182
ἔπαυλις,homestead,N-NFS,G1886,Acts 1,183
ἔρημος,desolate,Adj-NFS,G2048,Acts 1,184
ἐπισκοπὴν,position,N-AFS,G1984,Acts 1,185
ἕτερος,another,Adj-NMS,G2087,Acts 1,186
ἐξῆλθεν,went out,V-AIA-3S,G1831,Acts 1,187
βαπτίσματος,baptism,N-GNS,G908,Acts 1,188
ἀναστάσεως,resurrection,N-GFS,G386,Acts 1,189
ἕνα,one,Adj-AMS,G1520,Acts 1,190
Ἰωσὴφ,Joseph,N-AMS,G2501,Acts 1,191
Βαρσαββᾶν,Barsabbas,N-AMS,G923,Acts 1,192
ἐπεκλήθη,was called,V-AIP-3S,G1941,Acts 1,193
Ἰοῦστος,Justus,N-NMS,G2459,Acts 1,194
Μαθθίαν,Matthias,N-AMS,G3159,Acts 1,195
προσευξάμενοι,having prayed,V-APM-NMP,G4336,Acts 1,196
καρδιογνῶστα,knower of the hearts,N-VMS,G2589,Acts 1,197
ἀνάδειξον,show,V-AMA-2S,G322,Acts 1,198
τόπον,place,N-AMS,G5117,Acts 1,199
ἀποστολῆς,apostleship,N-GFS,G651,Acts 1,200
παρέβη,turned aside,V-AIA-3S,G3845,Acts 1,201
ἔδωκαν,they gave,V-AIA-3P,G1325,Acts 1,202
ἔπεσεν,fell,V-AIA-3S,G4098,Acts 1,203
συνκατεψηφίσθη,he was numbered,V-AIP-3S,G4785,Acts 1,204
ἕνδεκα,eleven,Adj-GMP,G1733,Acts 1,205
συμπληροῦσθαι,arriving of,V-PNM/P,G4845,Acts 2,206
Πεντηκοστῆς,of Pentecost,N-GFS,G4005,Acts 2,207
ὁμοῦ,together,Adv,G3674,Acts 2,208
ἄφνω,suddenly,Adv,G869,Acts 2,209
ἦχος,a sound,N-NNS,G2279,Acts 2,210
ὥσπερ,like,Adv,G5618,Acts 2,211
φερομένης,the rushing,V-PPM/P-GFS,G5342,Acts 2,212
πνοῆς,of a wind,N-GFS,G4157,Acts 2,213
βιαίας,violent,Adj-GFS,G972,Acts 2,214
ὅλον,all,Adj-AMS,G3650,Acts 2,215
οἶκον,house,N-AMS,G3624,Acts 2,216
καθήμενοι,sitting,V-PPM/P-NMP,G2521,Acts 2,217
ὤφθησαν,there appeared,V-AIP-3P,G3708,Acts 2,218
διαμεριζόμεναι,dividing,V-PPM/P-NFP,G1266,Acts 2,219
γλῶσσαι,tongues,N-NFP,G1100,Acts 2,220
πυρός,of fire,N-GNS,G4442,Acts 2,221
ἐκάθισεν,sat,V-AIA-3S,G2523,Acts 2,222
ἕκαστον,each,Adj-AMS,G1538,Acts 2,223
ἐπλήσθησαν,they were filled with,V-AIP-3P,G4130,Acts 2,224
λαλεῖν,to speak,V-PNA,G2980,Acts 2,225
καθὼς,as,Adv,G2531,Acts 2,226
ἀποφθέγγεσθαι,to utter forth,V-PNM/P,G669,Acts 2,227
Ἰουδαῖοι,Jews,Adj-NMP,G2453,Acts 2,228
εὐλαβεῖς,devout,Adj-NMP,G2126,Acts 2,229
ἔθνους,nation,N-GNS,G1484,Acts 2,230
ὑπὸ,under,Prep,G5259,Acts 2,231
φωνῆς,sound,N-GFS,G5456,Acts 2,232
πλῆθος,multitude,N-NNS,G4128,Acts 2,233
συνεχύθη,was confounded,V-AIP-3S,G4797,Acts 2,234
Ἐξίσταντο,They were amazed,V-IIM-3P,G1839,Acts 2,235
ἐθαύμαζον,were marveling,V-IIA-3P,G2296,Acts 2,236
πῶς,how,Adv,G4459,Acts 2,237
ἐγεννήθημεν,we were born,V-AIP-1P,G1080,Acts 2,238
Πάρθοι,Parthians,N-NMP,G3934,Acts 2,239
Μῆδοι,Medes,N-NMP,G3370,Acts 2,240
Ἐλαμῖται,Elamites,N-NMP,G1639,Acts 2,241
Μεσοποταμίαν,Mesopotamia,N-AFS,G3318,Acts 2,242
Καππαδοκίαν,Cappadocia,N-AFS,G2587,Acts 2,243
Πόντον,Pontus,N-AMS,G4195,Acts 2,244
Ἀσίαν,Asia,N-AFS,G773,Acts 2,245
Φρυγίαν,Phrygia,N-AFS,G5435,Acts 2,246
Παμφυλίαν,Pamphylia,N-AFS,G3828,Acts 2,247
Αἴγυπτον,Egypt,N-AFS,G125,Acts 2,248
μέρη,parts,N-ANP,G3313,Acts 2,249
Λιβύης,of Libya,N-GFS,G3033,Acts 2,250
κατὰ,are around,Prep,G2596,Acts 2,251
Κυρήνην,Cyrene,N-AFS,G2957,Acts 2,252
ἐπιδημοῦντες,visiting here,V-PPA-NMP,G1927,Acts 2,253
Ῥωμαῖοι,from Rome,Adj-NMP,G4514,Acts 2,254
προσήλυτοι,converts,N-NMP,G4339,Acts 2,255
Κρῆτες,Cretans,N-NMP,G2912,Acts 2,256
Ἄραβες,Arabs,N-NMP,G690,Acts 2,257
ἡμετέραις,in our own,PPro-DF1P,G2251,Acts 2,258
μεγαλεῖα,great things,Adj-ANP,G3167,Acts 2,259
διηπόρουν,were perplexed,V-IIA-3P,G1280,Acts 2,260
ἄλλος,other,Adj-NMS,G243,Acts 2,261
θέλει,wishes,V-PIA-3S,G2309,Acts 2,262
διαχλευάζοντες,mocking,V-PPA-NMP,G5512,Acts 2,263
Γλεύκους,Of new wine,N-GNS,G1098,Acts 2,264
μεμεστωμένοι,full,V-RPM/P-NMP,G3325,Acts 2,265
ἐνωτίσασθε,give heed to,V-AMM-2P,G1801,Acts 2,266
ῥήματά,words,N-ANP,G4487,Acts 2,267
μεθύουσιν,are drunkards,V-PIA-3P,G3184,Acts 2,268
ὥρα,the hour,N-NFS,G5610,Acts 2,269
τρίτη,third,Adj-NFS,G5154,Acts 2,270
εἰρημένον,having been spoken,V-RPM/P-NNS,G2046,Acts 2,271
προφήτου,prophet,N-GMS,G4396,Acts 2,272
Ἰωήλ,Joel,N-GMS,G2493,Acts 2,273
σάρκα,flesh,N-AFS,G4561,Acts 2,274
προφητεύσουσιν,will prophesy,V-FIA-3P,G4395,Acts 2,275
υἱοὶ,sons,N-NMP,G5207,Acts 2,276
θυγατέρες,daughters,N-NFP,G2364,Acts 2,277
νεανίσκοι,young men,N-NMP,G3495,Acts 2,278
ὁράσεις,visions,N-AFP,G3706,Acts 2,279
πρεσβύτεροι,elders,Adj-NMP-C,G4245,Acts 2,280
ἐνυπνίοις,dreams,N-DNP,G1798,Acts 2,281
ἐνυπνιασθήσονται,will dream,V-FIP-3P,G1797,Acts 2,282
γε,even,Prtcl,G1065,Acts 2,283
δούλους,servants,N-AMP,G1401,Acts 2,284
δούλας,handmaidens,N-AFP,G1399,Acts 2,285
τέρατα,wonders,N-ANP,G5059,Acts 2,286
ἄνω,above,Adv,G507,Acts 2,287
σημεῖα,signs,N-ANP,G4592,Acts 2,288
κάτω,below,Adv,G2736,Acts 2,289
ἀτμίδα,vapor,N-AFS,G822,Acts 2,290
καπνοῦ,of smoke,N-GMS,G2586,Acts 2,291
ἥλιος,sun,N-NMS,G2246,Acts 2,292
μεταστραφήσεται,will be turned,V-FIP-3S,G3344,Acts 2,293
σκότος,darkness,N-ANS,G4655,Acts 2,294
σελήνη,moon,N-NFS,G4582,Acts 2,295
πρὶν,before,Adv,G4250,Acts 2,296
μεγάλην,great,Adj-AFS,G3173,Acts 2,297
ἐπιφανῆ,glorious,Adj-AFS,G2016,Acts 2,298
ἐὰν,if,Prtcl,G1437,Acts 2,299
σωθήσεται,will be saved,V-FIP-3S,G4982,Acts 2,300
Ἰσραηλῖται,Israelites,N-VMP,G2475,Acts 2,301
Ναζωραῖον,Nazareth,N-AMS,G3480,Acts 2,302
ἀποδεδειγμένον,having been set forth,V-RPM/P-AMS,G584,Acts 2,303
οἴδατε,know,V-RIA-2P,G1492,Acts 2,304
ὡρισμένῃ,determinate,V-RPM/P-DFS,G3724,Acts 2,305
βουλῇ,plan,N-DFS,G1012,Acts 2,306
προγνώσει,foreknowledge,N-DFS,G4268,Acts 2,307
ἔκδοτον,delivered up,Adj-AMS,G1560,Acts 2,308
χειρὸς,hands,N-GFS,G5495,Acts 2,309
ἀνόμων,lawless,Adj-GMP,G459,Acts 2,310
προσπήξαντες,having crucified,V-APA-NMP,G4362,Acts 2,311
ἀνείλατε,You put to death,V-AIA-2P,G337,Acts 2,312
λύσας,having loosed,V-APA-NMS,G3089,Acts 2,313
ὠδῖνας,agony,N-AFP,G5604,Acts 2,314
θανάτου,death,N-GMS,G2288,Acts 2,315
καθότι,inasmuch as,Adv,G2530,Acts 2,316
δυνατὸν,possible,Adj-NNS,G1415,Acts 2,317
κρατεῖσθαι,for to be held,V-PNM/P,G2902,Acts 2,318
Προορώμην,I foresaw,V-IIM-1S,G4308,Acts 2,319
ἐνώπιόν,before,Prep,G1799,Acts 2,320
δεξιῶν,right hand,Adj-GNP,G1188,Acts 2,321
ἵνα,that,Conj,G2443,Acts 2,322
σαλευθῶ,I should be shaken,V-ASP-1S,G4531,Acts 2,323
ηὐφράνθη,was glad,V-AIP-3S,G2165,Acts 2,324
καρδία,heart,N-NFS,G2588,Acts 2,325
ἠγαλλιάσατο,rejoiced,V-AIM-3S,G21,Acts 2,326
ἔτι,and,Adv,G2089,Acts 2,327
κατασκηνώσει,will dwell,V-FIA-3S,G2681,Acts 2,328
ἐλπίδι,hope,N-DFS,G1680,Acts 2,329
ἐνκαταλείψεις,You will abandon,V-FIA-2S,G1459,Acts 2,330
ψυχήν,soul,N-AFS,G5590,Acts 2,331
ᾅδην,Hades,N-AMS,G86,Acts 2,332
οὐδὲ,nor,Conj,G3761,Acts 2,333
Ὅσιόν,Holy One,Adj-AMS,G3741,Acts 2,334
διαφθοράν,decay,N-AFS,G1312,Acts 2,335
ἐγνώρισάς,You have made known,V-AIA-2S,G1107,Acts 2,336
ζωῆς,of life,N-GFS,G2222,Acts 2,337
εὐφροσύνης,with joy,N-GFS,G2167,Acts 2,338
προσώπου,presence,N-GNS,G4383,Acts 2,339
ἐξὸν,it is permitted me,V-PPA-NNS,G1832,Acts 2,340
παρρησίας,freedom,N-GFS,G3954,Acts 2,341
πατριάρχου,patriarch,N-GMS,G3966,Acts 2,342
ἐτελεύτησεν,he died,V-AIA-3S,G5053,Acts 2,343
ἐτάφη,was buried,V-AIP-3S,G2290,Acts 2,344
μνῆμα,tomb,N-NNS,G3418,Acts 2,345
ὑπάρχων,being,V-PPA-NMS,G5225,Acts 2,346
ὅρκῳ,with an oath,N-DMS,G3727,Acts 2,347
ὤμοσεν,swore,V-AIA-3S,G3660,Acts 2,348
καρποῦ,fruit,N-GMS,G2590,Acts 2,349
ὀσφύος,loins,N-GFS,G3751,Acts 2,350
θρόνον,throne,N-AMS,G2362,Acts 2,351
Χριστοῦ,Christ,N-GMS,G5547,Acts 2,352
οὔτε,neither,Conj,G3777,Acts 2,353
ὑψωθεὶς,having been exalted,V-APP-NMS,G5312,Acts 2,354
παρὰ,from,Prep,G3844,Acts 2,355
ἂν,-,Prtcl,G302,Acts 2,356
ἐχθρούς,enemies,Adj-AMP,G2190,Acts 2,357
ὑποπόδιον,a footstool,N-ANS,G5286,Acts 2,358
ποδῶν,feet,N-GMP,G4228,Acts 2,359
Ἀσφαλῶς,Assuredly,Adv,G806,Acts 2,360
ἐσταυρώσατε,crucified,V-AIA-2P,G4717,Acts 2,361
κατενύγησαν,they were pierced,V-AIP-3P,G2660,Acts 2,362
λοιποὺς,other,Adj-AMP,G3062,Acts 2,363
Μετανοήσατε,Repent,V-AMA-2P,G3340,Acts 2,364
φησίν,he declared,V-PIA-3S,G5346,Acts 2,365
ἄφεσιν,forgiveness,N-AFS,G859,Acts 2,366
ἁμαρτιῶν,sins,N-GFP,G266,Acts 2,367
δωρεὰν,gift,N-AFS,G1431,Acts 2,368
τέκνοις,children,N-DNP,G5043,Acts 2,369
μακρὰν,a distance,Adj-AFS,G3112,Acts 2,370
ὅσους,as many as,RelPro-AMP,G3745,Acts 2,371
προσκαλέσηται,shall call to Himself,V-ASM-3S,G4341,Acts 2,372
πλείοσιν,many,Adj-DMP-C,G4119,Acts 2,373
διεμαρτύρατο,he earnestly testified,V-AIM-3S,G1263,Acts 2,374
παρεκάλει,was exhorting,V-IIA-3S,G3870,Acts 2,375
γενεᾶς,generation,N-GFS,G1074,Acts 2,376
σκολιᾶς,perverse,Adj-GFS,G4646,Acts 2,377
ἀποδεξάμενοι,having received,V-APM-NMP,G588,Acts 2,378
προσετέθησαν,were added,V-AIP-3P,G4369,Acts 2,379
τρισχίλιαι,three thousand,Adj-NFP,G5153,Acts 2,380
διδαχῇ,teaching,N-DFS,G1322,Acts 2,381
κοινωνίᾳ,in fellowship,N-DFS,G2842,Acts 2,382
κλάσει,breaking,N-DFS,G2800,Acts 2,383
ἄρτου,bread,N-GMS,G740,Acts 2,384
φόβος,awe,N-NMS,G5401,Acts 2,385
πιστεύοντες,having believed,V-PPA-NMP,G4100,Acts 2,386
ἅπαντα,all things,Adj-ANP,G537,Acts 2,387
κοινά,in common,Adj-ANP,G2839,Acts 2,388
κτήματα,possessions,N-ANP,G2933,Acts 2,389
ὑπάρξεις,goods,N-AFP,G5223,Acts 2,390
ἐπίπρασκον,they were selling,V-IIA-3P,G4097,Acts 2,391
τις,anyone,IPro-NMS,G5100,Acts 2,392
χρείαν,need,N-AFS,G5532,Acts 2,393
ἱερῷ,temple,N-DNS,G2411,Acts 2,394
κλῶντές,breaking,V-PPA-NMP,G2806,Acts 2,395
μετελάμβανον,they were partaking,V-IIA-3P,G3335,Acts 2,396
τροφῆς,of food,N-GFS,G5160,Acts 2,397
ἀγαλλιάσει,gladness,N-DFS,G20,Acts 2,398
ἀφελότητι,sincerity,N-DFS,G858,Acts 2,399
αἰνοῦντες,praising,V-PPA-NMP,G134,Acts 2,400
χάριν,favor,N-AFS,G5485,Acts 2,401
λαόν,people,N-AMS,G2992,Acts 2,402
ἐνάτην,ninth,Adj-AFS,G1766,Acts 3,403
χωλὸς,lame,Adj-NMS,G5560,Acts 3,404
κοιλίας,womb,N-GFS,G2836,Acts 3,405
ἐβαστάζετο,was being carried,V-IIM/P-3S,G941,Acts 3,406
θύραν,gate,N-AFS,G2374,Acts 3,407
Ὡραίαν,Beautiful,Adj-AFS,G5611,Acts 3,408
αἰτεῖν,to ask for,V-PNA,G154,Acts 3,409
ἐλεημοσύνην,alms,N-AFS,G1654,Acts 3,410
εἰσπορευομένων,were going,V-PPM/P-GMP,G1531,Acts 3,411
μέλλοντας,being about,V-PPA-AMP,G3195,Acts 3,412
εἰσιέναι,to enter,V-PNA,G1524,Acts 3,413
ἐπεῖχεν,he began to give heed,V-IIA-3S,G1907,Acts 3,414
προσδοκῶν,expecting,V-PPA-NMS,G4328,Acts 3,415
Ἀργύριον,Silver,N-NNS,G694,Acts 3,416
χρυσίον,gold,N-NNS,G5553,Acts 3,417
ἔγειρε,rise up,V-PMA-2S,G1453,Acts 3,418
περιπάτει,walk,V-PMA-2S,G4043,Acts 3,419
πιάσας,having taken,V-APA-NMS,G4084,Acts 3,420
παραχρῆμα,immediately,Adv,G3916,Acts 3,421
ἐστερεώθησαν,were strengthened,V-AIP-3P,G4732,Acts 3,422
βάσεις,feet,N-NFP,G939,Acts 3,423
σφυδρά,ankles,N-NNP,G4974,Acts 3,424
ἐξαλλόμενος,leaping up,V-PPM/P-NMS,G1814,Acts 3,425
ἁλλόμενος,leaping,V-PPM/P-NMS,G242,Acts 3,426
ἐπεγίνωσκον,They recognized,V-IIA-3P,G1921,Acts 3,427
Πύλῃ,Gate,N-DFS,G4439,Acts 3,428
θάμβους,with wonder,N-GNS,G2285,Acts 3,429
ἐκστάσεως,amazement,N-GFS,G1611,Acts 3,430
συμβεβηκότι,having happened,V-RPA-DNS,G4819,Acts 3,431
συνέδραμεν,ran together,V-AIA-3S,G4936,Acts 3,432
στοᾷ,porch,N-DFS,G4745,Acts 3,433
Σολομῶντος,Solomon’s,N-GMS,G4672,Acts 3,434
ἔκθαμβοι,greatly amazed,Adj-NMP,G1569,Acts 3,435
ἀπεκρίνατο,answered,V-AIM-3S,G611,Acts 3,436
εὐσεβείᾳ,godliness,N-DFS,G2150,Acts 3,437
Ἀβραὰμ,of Abraham,N-GMS,G11,Acts 3,438
Ἰσαὰκ,of Isaac,N-GMS,G2464,Acts 3,439
Ἰακώβ,Jacob,N-GMS,G2384,Acts 3,440
ἐδόξασεν,has glorified,V-AIA-3S,G1392,Acts 3,441
Παῖδα,servant,N-AMS,G3816,Acts 3,442
παρεδώκατε,betrayed,V-AIA-2P,G3860,Acts 3,443
ἠρνήσασθε,disowned,V-AIM-2P,G720,Acts 3,444
