Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ἐθαύμαζον,they were wondering,V-IIA-3P,G2296,Luke 1,224
χρονίζειν,delaying,V-PNA,G5549,Luke 1,225
τῷ,the,Art-DMS,G3588,Luke 1,226
ναῷ,temple,N-DMS,G3485,Luke 1,227
ἐξελθὼν,Having come out,V-APA-NMS,G1831,Luke 1,228
ἐδύνατο,he was able,V-IIM/P-3S,G1410,Luke 1,229
ἐπέγνωσαν,they recognized,V-AIA-3P,G1921,Luke 1,230
ὅτι,that,Conj,G3754,Luke 1,231
ὀπτασίαν,a vision,N-AFS,G3701,Luke 1,232
ἑώρακεν,he had seen,V-RIA-3S,G3708,Luke 1,233
διανεύων,making signs,V-PPA-NMS,G1269,Luke 1,234
διέμενεν,remained,V-IIA-3S,G1265,Luke 1,235
κωφός,mute,Adj-NMS,G2974,Luke 1,236
ἐγένετο,it came to pass,V-AIM-3S,G1096,Luke 1,237
ὡς,when,Adv,G5613,Luke 1,238
ἐπλήσθησαν,were fulfilled,V-AIP-3P,G4130,Luke 1,239
αἱ,the,Art-NFP,G3588,Luke 1,240
ἡμέραι,days,N-NFP,G2250,Luke 1,241
λειτουργίας,service,N-GFS,G3009,Luke 1,242
ἀπῆλθεν,he departed,V-AIA-3S,G565,Luke 1,243
οἶκον,home,N-AMS,G3624,Luke 1,244
Μετὰ,After,Prep,G3326,Luke 1,245
ταύτας,these,DPro-AFP,G3778,Luke 1,246
τὰς,-,Art-AFP,G3588,Luke 1,247
ἡμέρας,days,N-AFP,G2250,Luke 1,248
συνέλαβεν,conceived,V-AIA-3S,G4815,Luke 1,249
περιέκρυβεν,hid,V-IIA-3S,G4032,Luke 1,250
ἑαυτὴν,herself,RefPro-AF3S,G1438,Luke 1,251
μῆνας,months,N-AMP,G3376,Luke 1,252
πέντε,five,Adj-AMP,G4002,Luke 1,253
λέγουσα,saying,V-PPA-NFS,G3004,Luke 1,254
Οὕτως,Thus,Adv,G3779,Luke 1,255
μοι,to me,PPro-D1S,G1473,Luke 1,256
πεποίηκεν,has done,V-RIA-3S,G4160,Luke 1,257
Κύριος,the Lord,N-NMS,G2962,Luke 1,258
αἷς,in which,RelPro-DFP,G3739,Luke 1,259
ἐπεῖδεν,He looked upon me,V-AIA-3S,G1896,Luke 1,260
ἀφελεῖν,to take away,V-ANA,G851,Luke 1,261
ὄνειδός,the disgrace,N-ANS,G3681,Luke 1,262
ἀνθρώποις,men,N-DMP,G444,Luke 1,263
Ἐν,In,Prep,G1722,Luke 1,264
μηνὶ,month,N-DMS,G3376,Luke 1,265
ἕκτῳ,sixth,Adj-DMS,G1623,Luke 1,266
ἀπεστάλη,was sent,V-AIP-3S,G649,Luke 1,267
ἀπὸ,by,Prep,G575,Luke 1,268
πόλιν,a city,N-AFS,G4172,Luke 1,269
Γαλιλαίας,of Galilee,N-GFS,G1056,Luke 1,270
ᾗ,whose,RelPro-DFS,G3739,Luke 1,271
Ναζαρὲθ,Nazareth,N-NFS,G3478,Luke 1,272
παρθένον,a virgin,N-AFS,G3933,Luke 1,273
ἐμνηστευμένην,betrothed,V-RPM/P-AFS,G3423,Luke 1,274
ἀνδρὶ,to a man,N-DMS,G435,Luke 1,275
ᾧ,whose,RelPro-DMS,G3739,Luke 1,276
Ἰωσὴφ,Joseph,N-NMS,G2501,Luke 1,277
οἴκου,the house,N-GMS,G3624,Luke 1,278
Δαυὶδ,of David,N-GMS,G1138,Luke 1,279
παρθένου,virgin,N-GFS,G3933,Luke 1,280
Μαριάμ,was Mary,N-NFS,G3137,Luke 1,281
αὐτὴν,her,PPro-AF3S,G846,Luke 1,282
Χαῖρε,Greetings,V-PMA-2S,G5463,Luke 1,283
κεχαριτωμένη,you favored with grace,V-RPM/P-VFS,G5487,Luke 1,284
μετὰ,with,Prep,G3326,Luke 1,285
σοῦ,you,PPro-G2S,G4771,Luke 1,286
εὐλογημένη,Blessed,V-RPP-NFS,G2127,Luke 1,287
σὺ,are you,PPro-N2S,G4771,Luke 1,288
γυναιξίν,woman,N-DFP,G1135,Luke 1,289
Ἡ,-,Art-NFS,G3588,Luke 1,290
λόγῳ,statement,N-DMS,G3056,Luke 1,291
διεταράχθη,she was troubled,V-AIP-3S,G1298,Luke 1,292
διελογίζετο,was pondering,V-IIM/P-3S,G1260,Luke 1,293
ποταπὸς,what kind,IPro-NMS,G4217,Luke 1,294
εἴη,might be,V-POA-3S,G1510,Luke 1,295
ἀσπασμὸς,salutation,N-NMS,G783,Luke 1,296
οὗτος,this,DPro-NMS,G3778,Luke 1,297
αὐτῇ,to her,PPro-DF3S,G846,Luke 1,298
Μαριάμ,Mary,N-VFS,G3137,Luke 1,299
εὗρες,you have found,V-AIA-2S,G2147,Luke 1,300
χάριν,favor,N-AFS,G5485,Luke 1,301
παρὰ,with,Prep,G3844,Luke 1,302
Θεῷ,God,N-DMS,G2316,Luke 1,303
συλλήμψῃ,you will conceive,V-FIM-2S,G4815,Luke 1,304
γαστρὶ,womb,N-DFS,G1064,Luke 1,305
τέξῃ,will bring forth,V-FIM-2S,G5088,Luke 1,306
Ἰησοῦν,Jesus,N-AMS,G2424,Luke 1,307
Υἱὸς,Son,N-NMS,G5207,Luke 1,308
Ὑψίστου,of the Most High,Adj-GMS-S,G5310,Luke 1,309
κληθήσεται,He will be called,V-FIP-3S,G2564,Luke 1,310
δώσει,will give,V-FIA-3S,G1325,Luke 1,311
Θεὸς,God,N-NMS,G2316,Luke 1,312
θρόνον,throne,N-AMS,G2362,Luke 1,313
πατρὸς,father,N-GMS,G3962,Luke 1,314
βασιλεύσει,He will reign,V-FIA-3S,G936,Luke 1,315
Ἰακὼβ,of Jacob,N-GMS,G2384,Luke 1,316
τοὺς,the,Art-AMP,G3588,Luke 1,317
αἰῶνας,ages,N-AMP,G165,Luke 1,318
βασιλείας,kingdom,N-GFS,G932,Luke 1,319
τέλος,an end,N-NNS,G5056,Luke 1,320
Μαριὰμ,Mary,N-NFS,G3137,Luke 1,321
Πῶς,How,Adv,G4459,Luke 1,322
τοῦτο,this,DPro-NNS,G3778,Luke 1,323
ἐπεὶ,since,Conj,G1893,Luke 1,324
ἄνδρα,a man,N-AMS,G435,Luke 1,325
γινώσκω,I know,V-PIA-1S,G1097,Luke 1,326
Πνεῦμα,the Spirit,N-NNS,G4151,Luke 1,327
Ἅγιον,Holy,Adj-NNS,G40,Luke 1,328
ἐπελεύσεται,will come,V-FIM-3S,G1904,Luke 1,329
σέ,you,PPro-A2S,G4771,Luke 1,330
δύναμις,power,N-NFS,G1411,Luke 1,331
ἐπισκιάσει,will overshadow,V-FIA-3S,G1982,Luke 1,332
διὸ,therefore,Conj,G1352,Luke 1,333
γεννώμενον,being born,V-PPM/P-NNS,G1080,Luke 1,334
ἅγιον,Holy One,Adj-NNS,G40,Luke 1,335
συγγενίς,relative,N-NFS,G4773,Luke 1,336
αὐτὴ,she,PPro-NF3S,G846,Luke 1,337
συνείληφεν,has conceived,V-RIA-3S,G4815,Luke 1,338
υἱὸν,a son,N-AMS,G5207,Luke 1,339
γήρει,old age,N-DNS,G1094,Luke 1,340
μὴν,month,N-NMS,G3376,Luke 1,341
ἕκτος,the sixth,Adj-NMS,G1623,Luke 1,342
ἐστὶν,is,V-PIA-3S,G1510,Luke 1,343
καλουμένῃ,was called,V-PPM/P-DFS,G2564,Luke 1,344
στείρᾳ,barren,N-DFS,G4723,Luke 1,345
ἀδυνατήσει,will be impossible,V-FIA-3S,G101,Luke 1,346
ῥῆμα,thing,N-NNS,G4487,Luke 1,347
Ἰδοὺ,Behold,V-AMA-2S,G2400,Luke 1,348
δούλη,handmaid,N-NFS,G1399,Luke 1,349
γένοιτό,May it happen,V-AOM-3S,G1096,Luke 1,350
ῥῆμά,word,N-ANS,G4487,Luke 1,351
Ἀναστᾶσα,Having risen up,V-APA-NFS,G450,Luke 1,352
ταύταις,this,DPro-DFP,G3778,Luke 1,353
ἐπορεύθη,she went,V-AIP-3S,G4198,Luke 1,354
ὀρεινὴν,hill country,Adj-AFS,G3714,Luke 1,355
σπουδῆς,haste,N-GFS,G4710,Luke 1,356
Ἰούδα,of Judah,N-GMS,G2448,Luke 1,357
εἰσῆλθεν,she entered,V-AIA-3S,G1525,Luke 1,358
Ζαχαρίου,of Zechariah,N-GMS,G2197,Luke 1,359
ἠσπάσατο,greeted,V-AIM-3S,G782,Luke 1,360
Ἐλισάβετ,Elizabeth,N-AFS,G1665,Luke 1,361
ἤκουσεν,heard,V-AIA-3S,G191,Luke 1,362
ἀσπασμὸν,greeting,N-AMS,G783,Luke 1,363
Μαρίας,of Mary,N-GFS,G3137,Luke 1,364
ἐσκίρτησεν,leaped,V-AIA-3S,G4640,Luke 1,365
βρέφος,baby,N-NNS,G1025,Luke 1,366
κοιλίᾳ,womb,N-DFS,G2836,Luke 1,367
ἐπλήσθη,was filled,V-AIP-3S,G4130,Luke 1,368
ἀνεφώνησεν,she cried out,V-AIA-3S,G400,Luke 1,369
κραυγῇ,in a voice,N-DFS,G2906,Luke 1,370
μεγάλῃ,loud,Adj-DFS,G3173,Luke 1,371
Εὐλογημένη,Blessed are,V-RPM/P-NFS,G2127,Luke 1,372
γυναιξίν,women,N-DFP,G1135,Luke 1,373
εὐλογημένος,blessed is,V-RPM/P-NMS,G2127,Luke 1,374
καρπὸς,fruit,N-NMS,G2590,Luke 1,375
πόθεν,from where,Adv,G4159,Luke 1,376
ἔλθῃ,should come,V-ASA-3S,G2064,Luke 1,377
μήτηρ,mother,N-NFS,G3384,Luke 1,378
ἐμέ,me,PPro-A1S,G1473,Luke 1,379
φωνὴ,voice,N-NFS,G5456,Luke 1,380
ἀσπασμοῦ,greeting,N-GMS,G783,Luke 1,381
τὰ,the,Art-ANP,G3588,Luke 1,382
ὦτά,ears,N-ANP,G3775,Luke 1,383
ἀγαλλιάσει,exultation,N-DFS,G20,Luke 1,384
μακαρία,blessed is,Adj-NFS,G3107,Luke 1,385
πιστεύσασα,having believed,V-APA-NFS,G4100,Luke 1,386
τελείωσις,a fulfillment,N-NFS,G5050,Luke 1,387
τοῖς,to the things,Art-DNP,G3588,Luke 1,388
λελαλημένοις,spoken,V-RPM/P-DNP,G2980,Luke 1,389
Μεγαλύνει,Magnifies,V-PIA-3S,G3170,Luke 1,390
ψυχή,soul,N-NFS,G5590,Luke 1,391
ἠγαλλίασεν,rejoices,V-AIA-3S,G21,Luke 1,392
πνεῦμά,spirit,N-NNS,G4151,Luke 1,393
Σωτῆρί,Savior,N-DMS,G4990,Luke 1,394
ἐπέβλεψεν,He has looked,V-AIA-3S,G1914,Luke 1,395
ταπείνωσιν,humiliation,N-AFS,G5014,Luke 1,396
δούλης,handmaiden,N-GFS,G1399,Luke 1,397
νῦν,henceforth,Adv,G3568,Luke 1,398
μακαριοῦσίν,will count blessed,V-FIA-3P,G3106,Luke 1,399
με,me,PPro-A1S,G1473,Luke 1,400
πᾶσαι,all,Adj-NFP,G3956,Luke 1,401
γενεαί,generations,N-NFP,G1074,Luke 1,402
ἐποίησέν,has done,V-AIA-3S,G4160,Luke 1,403
μεγάλα,great things,Adj-ANP,G3173,Luke 1,404
δυνατός,Mighty One,Adj-NMS,G1415,Luke 1,405
ἔλεος,mercy,N-NNS,G1656,Luke 1,406
γενεὰς,generations,N-AFP,G1074,Luke 1,407
φοβουμένοις,fearing,V-PPM/P-DMP,G5399,Luke 1,408
Ἐποίησεν,He has shown,V-AIA-3S,G4160,Luke 1,409
κράτος,strength,N-ANS,G2904,Luke 1,410
βραχίονι,the arm,N-DMS,G1023,Luke 1,411
διεσκόρπισεν,He has scattered,V-AIA-3S,G1287,Luke 1,412
ὑπερηφάνους,the proud,Adj-AMP,G5244,Luke 1,413
διανοίᾳ,in the thought,N-DFS,G1271,Luke 1,414
καρδίας,of heart,N-GFS,G2588,Luke 1,415
καθεῖλεν,He has brought down,V-AIA-3S,G2507,Luke 1,416
δυνάστας,rulers,N-AMP,G1413,Luke 1,417
θρόνων,thrones,N-GMP,G2362,Luke 1,418
ὕψωσεν,exalted,V-AIA-3S,G5312,Luke 1,419
ταπεινούς,the humble,Adj-AMP,G5011,Luke 1,420
πεινῶντας,Those hungering,V-PPA-AMP,G3983,Luke 1,421
ἐνέπλησεν,He has filled,V-AIA-3S,G1705,Luke 1,422
ἀγαθῶν,with good things,Adj-GNP,G18,Luke 1,423
πλουτοῦντας,those being rich,V-PPA-AMP,G4147,Luke 1,424
ἐξαπέστειλεν,He has sent away,V-AIA-3S,G1821,Luke 1,425
κενούς,empty,Adj-AMP,G2756,Luke 1,426
ἀντελάβετο,He has helped,V-AIM-3S,G482,Luke 1,427
παιδὸς,the servant,N-GMS,G3816,Luke 1,428
μνησθῆναι,remembering,V-ANP,G3403,Luke 1,429
ἐλέους,mercy,N-GNS,G1656,Luke 1,430
ἐλάλησεν,He spoke,V-AIA-3S,G2980,Luke 1,431
πατέρας,fathers,N-AMP,G3962,Luke 1,432
ἡμῶν,of us,PPro-G1P,G1473,Luke 1,433
Ἀβραὰμ,to Abraham,N-DMS,G11,Luke 1,434
σπέρματι,descendants,N-DNS,G4690,Luke 1,435
αἰῶνα,age,N-AMS,G165,Luke 1,436
Ἔμεινεν,Dwelt,V-AIA-3S,G3306,Luke 1,437
σὺν,with,Prep,G4862,Luke 1,438
τρεῖς,three,Adj-AMP,G5140,Luke 1,439
ὑπέστρεψεν,returned,V-AIA-3S,G5290,Luke 1,440
Τῇ,To,Art-DFS,G3588,Luke 1,441
Ἐλισάβετ,Elizabeth,N-DFS,G1665,Luke 1,442
χρόνος,time,N-NMS,G5550,Luke 1,443
τεκεῖν,to give birth,V-ANA,G5088,Luke 1,444
αὐτήν,for her,PPro-AF3S,G846,Luke 1,445
ἐγέννησεν,she bore,V-AIA-3S,G1080,Luke 1,446
ἤκουσαν,heard,V-AIA-3P,G191,Luke 1,447
περίοικοι,neighbors,Adj-NMP,G4040,Luke 1,448
συγγενεῖς,relatives,Adj-NMP,G4773,Luke 1,449
ἐμεγάλυνεν,was magnifying,V-AIA-3S,G3170,Luke 1,450
ἔλεος,mercy,N-ANS,G1656,Luke 1,451
μετ,with,Prep,G3326,Luke 1,452
συνέχαιρον,they were rejoicing with,V-IIA-3P,G4796,Luke 1,453
ἡμέρᾳ,day,N-DFS,G2250,Luke 1,454
ὀγδόῃ,eighth,Adj-DFS,G3590,Luke 1,455
ἦλθον,they came,V-AIA-3P,G2064,Luke 1,456
