Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
πορευόμενον,going,V-PPM/P-AMS,G4198,Acts 1,165
Τότε,Then,Adv,G5119,Acts 1,166
ὑπέστρεψαν,they returned,V-AIA-3P,G5290,Acts 1,167
Ἰερουσαλὴμ,Jerusalem,N-AFS,G2419,Acts 1,168
ὄρους,the mount,N-GNS,G3735,Acts 1,169
καλουμένου,called,V-PPM/P-GNS,G2564,Acts 1,170
Ἐλαιῶνος,Olivet,N-GMS,G1638,Acts 1,171
ὅ,which,RelPro-NNS,G3739,Acts 1,172
ἐγγὺς,near,Prep,G1451,Acts 1,173
Ἰερουσαλὴμ,Jerusalem,N-GFS,G2419,Acts 1,174
σαββάτου,a Sabbath day’s,N-GNS,G4521,Acts 1,175
ἔχον,holding,V-PPA-NNS,G2192,Acts 1,176
ὁδόν,journey,N-AFS,G3598,Acts 1,177
ὅτε,when,Adv,G3753,Acts 1,178
εἰσῆλθον,they had entered,V-AIA-3P,G1525,Acts 1,179
ὑπερῷον,upper room,N-ANS,G5253,Acts 1,180
ἀνέβησαν,they went up,V-AIA-3P,G305,Acts 1,181
οὗ,where,Adv,G3757,Acts 1,182
καταμένοντες,staying,V-PPA-NMP,G2650,Acts 1,183
ὅ,-,Art-NMS,G3588,Acts 1,184
Πέτρος,Peter,N-NMS,G4074,Acts 1,185
Ἰάκωβος,James,N-NMS,G2385,Acts 1,186
Ἀνδρέας,Andrew,N-NMS,G406,Acts 1,187
Φίλιππος,Philip,N-NMS,G5376,Acts 1,188
Θωμᾶς,Thomas,N-NMS,G2381,Acts 1,189
Βαρθολομαῖος,Bartholomew,N-NMS,G918,Acts 1,190
Μαθθαῖος,Matthew,N-NMS,G3156,Acts 1,191
Ἁλφαίου,of Alphaeus,N-GMS,G256,Acts 1,192
Σίμων,Simon,N-NMS,G4613,Acts 1,193
Ζηλωτὴς,Zealot,N-NMS,G2207,Acts 1,194
Ἰούδας,Judas son,N-NMS,G2455,Acts 1,195
Ἰακώβου,of James,N-GMS,G2385,Acts 1,196
οὗτοι,These,DPro-NMP,G3778,Acts 1,197
πάντες,all,Adj-NMP,G3956,Acts 1,198
προσκαρτεροῦντες,steadfastly continuing,V-PPA-NMP,G4342,Acts 1,199
ὁμοθυμαδὸν,with one accord,Adv,G3661,Acts 1,200
προσευχῇ,in prayer,N-DFS,G4335,Acts 1,201
σὺν,with the,Prep,G4862,Acts 1,202
γυναιξὶν,women,N-DFP,G1135,Acts 1,203
Μαριὰμ,Mary,N-DFS,G3137,Acts 1,204
μητρὶ,mother,N-DFS,G3384,Acts 1,205
Ἰησοῦ,of Jesus,N-GMS,G2424,Acts 1,206
ἀδελφοῖς,brothers,N-DMP,G80,Acts 1,207
ταῖς,the,Art-DFP,G3588,Acts 1,208
ἡμέραις,days,N-DFP,G2250,Acts 1,209
ταύταις,these,DPro-DFP,G3778,Acts 1,210
ἀναστὰς,having stood up,V-APA-NMS,G450,Acts 1,211
μέσῳ,the midst,Adj-DNS,G3319,Acts 1,212
ἀδελφῶν,brothers,N-GMP,G80,Acts 1,213
εἶπεν,he said,V-AIA-3S,G2036,Acts 1,214
ἦν,was,V-IIA-3S,G1510,Acts 1,215
ὄχλος,the number,N-NMS,G3793,Acts 1,216
ὀνομάτων,of names,N-GNP,G3686,Acts 1,217
ἐπὶ,together,Prep,G1909,Acts 1,218
αὐτὸ,same,PPro-AN3S,G846,Acts 1,219
ὡσεὶ,about,Adv,G5616,Acts 1,220
ἑκατὸν,a hundred,Adj-NMP,G1540,Acts 1,221
εἴκοσι,twenty,Adj-NMP,G1501,Acts 1,222
ἀδελφοί,brothers,N-VMP,G80,Acts 1,223
ἔδει,it was necessary for,V-IIA-3S,G1163,Acts 1,224
πληρωθῆναι,to have been fulfilled,V-ANP,G4137,Acts 1,225
γραφὴν,Scripture,N-AFS,G1124,Acts 1,226
ἣν,which,RelPro-AFS,G3739,Acts 1,227
προεῖπεν,spoke beforehand,V-AIA-3S,G4277,Acts 1,228
τὸ,the,Art-NNS,G3588,Acts 1,229
Πνεῦμα,Spirit,N-NNS,G4151,Acts 1,230
Ἅγιον,Holy,Adj-NNS,G40,Acts 1,231
στόματος,the mouth,N-GNS,G4750,Acts 1,232
Δαυὶδ,of David,N-GMS,G1138,Acts 1,233
Ἰούδα,Judas,N-GMS,G2455,Acts 1,234
γενομένου,having become,V-APM-GMS,G1096,Acts 1,235
ὁδηγοῦ,guide,N-GMS,G3595,Acts 1,236
συλλαβοῦσιν,having arrested,V-APA-DMP,G4815,Acts 1,237
Ἰησοῦν,Jesus,N-AMS,G2424,Acts 1,238
κατηριθμημένος,numbered,V-RPM/P-NMS,G2674,Acts 1,239
ἡμῖν,us,PPro-D1P,G1473,Acts 1,240
ἔλαχεν,was allotted,V-AIA-3S,G2975,Acts 1,241
κλῆρον,a share,N-AMS,G2819,Acts 1,242
διακονίας,ministry,N-GFS,G1248,Acts 1,243
ταύτης,this,DPro-GFS,G3778,Acts 1,244
Οὗτος,This man,DPro-NMS,G3778,Acts 1,245
ἐκτήσατο,acquired,V-AIM-3S,G2932,Acts 1,246
χωρίον,a field,N-ANS,G5564,Acts 1,247
ἐκ,out of,Prep,G1537,Acts 1,248
μισθοῦ,the reward,N-GMS,G3408,Acts 1,249
ἀδικίας,of unrighteousness,N-GFS,G93,Acts 1,250
πρηνὴς,headlong,Adj-NMS,G4248,Acts 1,251
γενόμενος,having fallen,V-APM-NMS,G1096,Acts 1,252
ἐλάκησεν,he burst open,V-AIA-3S,G2997,Acts 1,253
μέσος,in the middle,Adj-NMS,G3319,Acts 1,254
ἐξεχύθη,gushed out,V-AIP-3S,G1632,Acts 1,255
πάντα,all,Adj-NNP,G3956,Acts 1,256
τὰ,the,Art-NNP,G3588,Acts 1,257
σπλάγχνα,intestines,N-NNP,G4698,Acts 1,258
γνωστὸν,known,Adj-NNS,G1110,Acts 1,259
ἐγένετο,it became,V-AIM-3S,G1096,Acts 1,260
πᾶσι,to all,Adj-DMP,G3956,Acts 1,261
κατοικοῦσιν,dwelling,V-PPA-DMP,G2730,Acts 1,262
Ἰερουσαλήμ,in Jerusalem,N-AFS,G2419,Acts 1,263
ὥστε,so that,Conj,G5620,Acts 1,264
κληθῆναι,was called,V-ANP,G2564,Acts 1,265
ἐκεῖνο,that,DPro-ANS,G1565,Acts 1,266
διαλέκτῳ,language,N-DFS,G1258,Acts 1,267
Ἁκελδαμάχ,Akeldama,N-ANS,G184,Acts 1,268
τοῦτ,that,DPro-NNS,G3778,Acts 1,269
ἔστιν,is,V-PIA-3S,G1510,Acts 1,270
Χωρίον,Field,N-ANS,G5564,Acts 1,271
αἵματος,of Blood,N-GNS,G129,Acts 1,272
Γέγραπται,It has been written,V-RIM/P-3S,G1125,Acts 1,273
γὰρ,for,Conj,G1063,Acts 1,274
βίβλῳ,book,N-DFS,G976,Acts 1,275
Ψαλμῶν,of Psalms,N-GMP,G5568,Acts 1,276
Γενηθήτω,Let become,V-AMP-3S,G1096,Acts 1,277
ἡ,the,Art-NFS,G3588,Acts 1,278
ἔπαυλις,homestead,N-NFS,G1886,Acts 1,279
ἔρημος,desolate,Adj-NFS,G2048,Acts 1,280
ἔστω,let there be,V-PMA-3S,G1510,Acts 1,281
κατοικῶν,dwelling,V-PPA-NMS,G2730,Acts 1,282
αὐτῇ,it,PPro-DF3S,G846,Acts 1,283
Καί,and,Conj,G2532,Acts 1,284
Τὴν,The,Art-AFS,G3588,Acts 1,285
ἐπισκοπὴν,position,N-AFS,G1984,Acts 1,286
λαβέτω,let take,V-AMA-3S,G2983,Acts 1,287
ἕτερος,another,Adj-NMS,G2087,Acts 1,288
Δεῖ,It behooves,V-PIA-3S,G1163,Acts 1,289
συνελθόντων,having accompanied,V-APA-GMP,G4905,Acts 1,290
ἀνδρῶν,men,N-GMP,G435,Acts 1,291
παντὶ,all,Adj-DMS,G3956,Acts 1,292
ᾧ,that,RelPro-DMS,G3739,Acts 1,293
εἰσῆλθεν,came in,V-AIA-3S,G1525,Acts 1,294
ἐξῆλθεν,went out,V-AIA-3S,G1831,Acts 1,295
ἡμᾶς,us,PPro-A1P,G1473,Acts 1,296
Κύριος,Lord,N-NMS,G2962,Acts 1,297
ἀρξάμενος,having begun,V-APM-NMS,G756,Acts 1,298
βαπτίσματος,baptism,N-GNS,G908,Acts 1,299
Ἰωάννου,of John,N-GMS,G2491,Acts 1,300
ἡμῶν,us,PPro-G1P,G1473,Acts 1,301
μάρτυρα,a witness,N-AMS,G3144,Acts 1,302
ἀναστάσεως,resurrection,N-GFS,G386,Acts 1,303
γενέσθαι,to become,V-ANM,G1096,Acts 1,304
ἕνα,one,Adj-AMS,G1520,Acts 1,305
τούτων,of these,DPro-GMP,G3778,Acts 1,306
ἔστησαν,they put forward,V-AIA-3P,G2476,Acts 1,307
δύο,two,Adj-AMP,G1417,Acts 1,308
Ἰωσὴφ,Joseph,N-AMS,G2501,Acts 1,309
καλούμενον,called,V-PPM/P-AMS,G2564,Acts 1,310
Βαρσαββᾶν,Barsabbas,N-AMS,G923,Acts 1,311
ὃς,who,RelPro-NMS,G3739,Acts 1,312
ἐπεκλήθη,was called,V-AIP-3S,G1941,Acts 1,313
Ἰοῦστος,Justus,N-NMS,G2459,Acts 1,314
Μαθθίαν,Matthias,N-AMS,G3159,Acts 1,315
προσευξάμενοι,having prayed,V-APM-NMP,G4336,Acts 1,316
Σὺ,You,PPro-N2S,G4771,Acts 1,317
καρδιογνῶστα,knower of the hearts,N-VMS,G2589,Acts 1,318
πάντων,of all,Adj-GMP,G3956,Acts 1,319
ἀνάδειξον,show,V-AMA-2S,G322,Acts 1,320
ἐξελέξω,You have chosen,V-AIM-2S,G1586,Acts 1,321
δύο,two,Adj-GMP,G1417,Acts 1,322
λαβεῖν,to take,V-ANA,G2983,Acts 1,323
τόπον,place,N-AMS,G5117,Acts 1,324
ἀποστολῆς,apostleship,N-GFS,G651,Acts 1,325
παρέβη,turned aside,V-AIA-3S,G3845,Acts 1,326
πορευθῆναι,to go,V-ANP,G4198,Acts 1,327
ἴδιον,own,Adj-AMS,G2398,Acts 1,328
ἔδωκαν,they gave,V-AIA-3P,G1325,Acts 1,329
κλήρους,lots,N-AMP,G2819,Acts 1,330
ἔπεσεν,fell,V-AIA-3S,G4098,Acts 1,331
κλῆρος,lot,N-NMS,G2819,Acts 1,332
συνκατεψηφίσθη,he was numbered,V-AIP-3S,G4785,Acts 1,333
ἕνδεκα,eleven,Adj-GMP,G1733,Acts 1,334
ἀποστόλων,apostles,N-GMP,G652,Acts 1,335
Καὶ,And,Conj,G2532,Acts 2,336
ἐν,during,Prep,G1722,Acts 2,337
τῷ,the,Art-DNS,G3588,Acts 2,338
συμπληροῦσθαι,arriving of,V-PNM/P,G4845,Acts 2,339
τὴν,the,Art-AFS,G3588,Acts 2,340
ἡμέραν,day,N-AFS,G2250,Acts 2,341
τῆς,-,Art-GFS,G3588,Acts 2,342
Πεντηκοστῆς,of Pentecost,N-GFS,G4005,Acts 2,343
ἦσαν,they were,V-IIA-3P,G1510,Acts 2,344
πάντες,all,Adj-NMP,G3956,Acts 2,345
ὁμοῦ,together,Adv,G3674,Acts 2,346
ἐπὶ,in,Prep,G1909,Acts 2,347
τὸ,the,Art-ANS,G3588,Acts 2,348
αὐτό,one place,PPro-AN3S,G846,Acts 2,349
καὶ,And,Conj,G2532,Acts 2,350
ἐγένετο,came,V-AIM-3S,G1096,Acts 2,351
ἄφνω,suddenly,Adv,G869,Acts 2,352
ἐκ,out of,Prep,G1537,Acts 2,353
τοῦ,-,Art-GMS,G3588,Acts 2,354
οὐρανοῦ,heaven,N-GMS,G3772,Acts 2,355
ἦχος,a sound,N-NNS,G2279,Acts 2,356
ὥσπερ,like,Adv,G5618,Acts 2,357
φερομένης,the rushing,V-PPM/P-GFS,G5342,Acts 2,358
πνοῆς,of a wind,N-GFS,G4157,Acts 2,359
βιαίας,violent,Adj-GFS,G972,Acts 2,360
ἐπλήρωσεν,it filled,V-AIA-3S,G4137,Acts 2,361
ὅλον,all,Adj-AMS,G3650,Acts 2,362
τὸν,the,Art-AMS,G3588,Acts 2,363
οἶκον,house,N-AMS,G3624,Acts 2,364
οὗ,where,Adv,G3757,Acts 2,365
καθήμενοι,sitting,V-PPM/P-NMP,G2521,Acts 2,366
ὤφθησαν,there appeared,V-AIP-3P,G3708,Acts 2,367
αὐτοῖς,to them,PPro-DM3P,G846,Acts 2,368
διαμεριζόμεναι,dividing,V-PPM/P-NFP,G1266,Acts 2,369
γλῶσσαι,tongues,N-NFP,G1100,Acts 2,370
ὡσεὶ,as,Adv,G5616,Acts 2,371
πυρός,of fire,N-GNS,G4442,Acts 2,372
ἐκάθισεν,sat,V-AIA-3S,G2523,Acts 2,373
ἐφ,upon,Prep,G1909,Acts 2,374
ἕνα,one,Adj-AMS,G1520,Acts 2,375
ἕκαστον,each,Adj-AMS,G1538,Acts 2,376
αὐτῶν,of them,PPro-GM3P,G846,Acts 2,377
ἐπλήσθησαν,they were filled with,V-AIP-3P,G4130,Acts 2,378
Πνεύματος,Spirit,N-GNS,G4151,Acts 2,379
Ἁγίου,Holy,Adj-GNS,G40,Acts 2,380
ἤρξαντο,began,V-AIM-3P,G756,Acts 2,381
λαλεῖν,to speak,V-PNA,G2980,Acts 2,382
ἑτέραις,in other,Adj-DFP,G2087,Acts 2,383
γλώσσαις,tongues,N-DFP,G1100,Acts 2,384
καθὼς,as,Adv,G2531,Acts 2,385
τὸ,the,Art-NNS,G3588,Acts 2,386
Πνεῦμα,Spirit,N-NNS,G4151,Acts 2,387
ἐδίδου,was giving,V-IIA-3S,G1325,Acts 2,388
ἀποφθέγγεσθαι,to utter forth,V-PNM/P,G669,Acts 2,389
Ἦσαν,Were,V-IIA-3P,G1510,Acts 2,390
δὲ,now,Conj,G1161,Acts 2,391
εἰς,in,Prep,G1519,Acts 2,392
Ἰερουσαλὴμ,Jerusalem,N-AFS,G2419,Acts 2,393
κατοικοῦντες,dwelling,V-PPA-NMP,G2730,Acts 2,394
Ἰουδαῖοι,Jews,Adj-NMP,G2453,Acts 2,395
ἄνδρες,men,N-NMP,G435,Acts 2,396
εὐλαβεῖς,devout,Adj-NMP,G2126,Acts 2,397
ἀπὸ,from,Prep,G575,Acts 2,398
παντὸς,every,Adj-GNS,G3956,Acts 2,399
ἔθνους,nation,N-GNS,G1484,Acts 2,400
τῶν,of those,Art-GNP,G3588,Acts 2,401
ὑπὸ,under,Prep,G5259,Acts 2,402
οὐρανόν,heaven,N-AMS,G3772,Acts 2,403
γενομένης,Having come about,V-APM-GFS,G1096,Acts 2,404
φωνῆς,sound,N-GFS,G5456,Acts 2,405
ταύτης,of this,DPro-GFS,G3778,Acts 2,406
συνῆλθεν,came together,V-AIA-3S,G4905,Acts 2,407
πλῆθος,multitude,N-NNS,G4128,Acts 2,408
συνεχύθη,was confounded,V-AIP-3S,G4797,Acts 2,409
ὅτι,because,Conj,G3754,Acts 2,410
ἤκουον,was hearing,V-IIA-3P,G191,Acts 2,411
εἷς,one,Adj-NMS,G1520,Acts 2,412
ἕκαστος,each,Adj-NMS,G1538,Acts 2,413
τῇ,the,Art-DFS,G3588,Acts 2,414
ἰδίᾳ,own,Adj-DFS,G2398,Acts 2,415
διαλέκτῳ,language,N-DFS,G1258,Acts 2,416
λαλούντων,speaking,V-PPA-GMP,G2980,Acts 2,417
Ἐξίσταντο,They were amazed,V-IIM-3P,G1839,Acts 2,418
ἐθαύμαζον,were marveling,V-IIA-3P,G2296,Acts 2,419
λέγοντες,saying,V-PPA-NMP,G3004,Acts 2,420
Οὐχ,Not,Adv,G3756,Acts 2,421
ἰδοὺ,behold,V-AMA-2S,G2400,Acts 2,422
οὗτοί,these,DPro-NMP,G3778,Acts 2,423
εἰσιν,are,V-PIA-3P,G1510,Acts 2,424
οἱ,who,Art-NMP,G3588,Acts 2,425
λαλοῦντες,are speaking,V-PPA-NMP,G2980,Acts 2,426
Γαλιλαῖοι,Galileans,N-NMP,G1057,Acts 2,427
πῶς,how,Adv,G4459,Acts 2,428
ἡμεῖς,we,PPro-N1P,G1473,Acts 2,429
ἀκούομεν,hear,V-PIA-1P,G191,Acts 2,430
ἡμῶν,of us,PPro-G1P,G1473,Acts 2,431
ᾗ,which,RelPro-DFS,G3739,Acts 2,432
ἐγεννήθημεν,we were born,V-AIP-1P,G1080,Acts 2,433
Πάρθοι,Parthians,N-NMP,G3934,Acts 2,434
Μῆδοι,Medes,N-NMP,G3370,Acts 2,435
Ἐλαμῖται,Elamites,N-NMP,G1639,Acts 2,436
Μεσοποταμίαν,Mesopotamia,N-AFS,G3318,Acts 2,437
Ἰουδαίαν,Judea,N-AFS,G2449,Acts 2,438
τε,also,Conj,G5037,Acts 2,439
Καππαδοκίαν,Cappadocia,N-AFS,G2587,Acts 2,440
Πόντον,Pontus,N-AMS,G4195,Acts 2,441
Ἀσίαν,Asia,N-AFS,G773,Acts 2,442
Φρυγίαν,Phrygia,N-AFS,G5435,Acts 2,443
Παμφυλίαν,Pamphylia,N-AFS,G3828,Acts 2,444
Αἴγυπτον,Egypt,N-AFS,G125,Acts 2,445
τὰ,the,Art-ANP,G3588,Acts 2,446
μέρη,parts,N-ANP,G3313,Acts 2,447
Λιβύης,of Libya,N-GFS,G3033,Acts 2,448
κατὰ,are around,Prep,G2596,Acts 2,449
Κυρήνην,Cyrene,N-AFS,G2957,Acts 2,450
ἐπιδημοῦντες,visiting here,V-PPA-NMP,G1927,Acts 2,451
Ῥωμαῖοι,from Rome,Adj-NMP,G4514,Acts 2,452
Ἰουδαῖοί,Jews,Adj-NMP,G2453,Acts 2,453
προσήλυτοι,converts,N-NMP,G4339,Acts 2,454
Κρῆτες,Cretans,N-NMP,G2912,Acts 2,455
Ἄραβες,Arabs,N-NMP,G690,Acts 2,456
ταῖς,-,Art-DFP,G3588,Acts 2,457
ἡμετέραις,in our own,PPro-DF1P,G2251,Acts 2,458
