Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ἱκανὸς,sufficient,Adj-NMS,G2425,Mark 1,88
κύψας,having stooped down,V-APA-NMS,G2955,Mark 1,89
λῦσαι,to untie,V-ANA,G3089,Mark 1,90
ἱμάντα,strap,N-AMS,G2438,Mark 1,91
τῶν,of the,Art-GNP,G3588,Mark 1,92
ὑποδημάτων,sandals,N-GNP,G5266,Mark 1,93
ἐγὼ,I,PPro-N1S,G1473,Mark 1,94
ἐβάπτισα,baptized,V-AIA-1S,G907,Mark 1,95
ὑμᾶς,you,PPro-A2P,G4771,Mark 1,96
ὕδατι,with water,N-DNS,G5204,Mark 1,97
αὐτὸς,He,PPro-NM3S,G846,Mark 1,98
δὲ,however,Conj,G1161,Mark 1,99
βαπτίσει,will baptize,V-FIA-3S,G907,Mark 1,100
ἐν,with,Prep,G1722,Mark 1,101
Πνεύματι,the Spirit,N-DNS,G4151,Mark 1,102
Ἁγίῳ,Holy,Adj-DNS,G40,Mark 1,103
ἐγένετο,it came to pass,V-AIM-3S,G1096,Mark 1,104
ἐκείναις,those,DPro-DFP,G1565,Mark 1,105
ταῖς,-,Art-DFP,G3588,Mark 1,106
ἡμέραις,days,N-DFP,G2250,Mark 1,107
ἦλθεν,that came,V-AIA-3S,G2064,Mark 1,108
Ἰησοῦς,Jesus,N-NMS,G2424,Mark 1,109
ἀπὸ,from,Prep,G575,Mark 1,110
Ναζαρὲτ,Nazareth,N-GFS,G3478,Mark 1,111
τῆς,-,Art-GFS,G3588,Mark 1,112
Γαλιλαίας,of Galilee,N-GFS,G1056,Mark 1,113
ἐβαπτίσθη,was baptized,V-AIP-3S,G907,Mark 1,114
Ἰορδάνην,Jordan,N-AMS,G2446,Mark 1,115
ὑπὸ,by,Prep,G5259,Mark 1,116
Ἰωάννου,John,N-GMS,G2491,Mark 1,117
εὐθὺς,immediately,Adv,G2112,Mark 1,118
ἀναβαίνων,going up,V-PPA-NMS,G305,Mark 1,119
ἐκ,from,Prep,G1537,Mark 1,120
ὕδατος,water,N-GNS,G5204,Mark 1,121
εἶδεν,he saw,V-AIA-3S,G3708,Mark 1,122
σχιζομένους,tearing open,V-PPM/P-AMP,G4977,Mark 1,123
τοὺς,the,Art-AMP,G3588,Mark 1,124
οὐρανοὺς,heavens,N-AMP,G3772,Mark 1,125
τὸ,the,Art-ANS,G3588,Mark 1,126
Πνεῦμα,Spirit,N-ANS,G4151,Mark 1,127
ὡς,as,Adv,G5613,Mark 1,128
περιστερὰν,a dove,N-AFS,G4058,Mark 1,129
καταβαῖνον,descending,V-PPA-ANS,G2597,Mark 1,130
αὐτόν,Him,PPro-AM3S,G846,Mark 1,131
φωνὴ,a voice,N-NFS,G5456,Mark 1,132
τῶν,the,Art-GMP,G3588,Mark 1,133
οὐρανῶν,heavens,N-GMP,G3772,Mark 1,134
Σὺ,You,PPro-N2S,G4771,Mark 1,135
εἶ,are,V-PIA-2S,G1510,Mark 1,136
Υἱός,Son,N-NMS,G5207,Mark 1,137
ἀγαπητός,beloved,Adj-NMS,G27,Mark 1,138
σοὶ,You,PPro-D2S,G4771,Mark 1,139
εὐδόκησα,I am well pleased,V-AIA-1S,G2106,Mark 1,140
τὸ,the,Art-NNS,G3588,Mark 1,141
Πνεῦμα,Spirit,N-NNS,G4151,Mark 1,142
ἐκβάλλει,drives out,V-PIA-3S,G1544,Mark 1,143
ἔρημον,wilderness,Adj-AFS,G2048,Mark 1,144
τεσσεράκοντα,forty,Adj-AFP,G5062,Mark 1,145
ἡμέρας,days,N-AFP,G2250,Mark 1,146
πειραζόμενος,being tempted,V-PPM/P-NMS,G3985,Mark 1,147
τοῦ,-,Art-GMS,G3588,Mark 1,148
Σατανᾶ,Satan,N-GMS,G4567,Mark 1,149
μετὰ,with,Prep,G3326,Mark 1,150
θηρίων,wild animals,N-GNP,G2342,Mark 1,151
ἄγγελοι,angels,N-NMP,G32,Mark 1,152
διηκόνουν,were ministering,V-IIA-3P,G1247,Mark 1,153
αὐτῷ,to Him,PPro-DM3S,G846,Mark 1,154
παραδοθῆναι,delivering up,V-ANP,G3860,Mark 1,155
Ἰωάννην,of John,N-AMS,G2491,Mark 1,156
Γαλιλαίαν,Galilee,N-AFS,G1056,Mark 1,157
εὐαγγέλιον,gospel,N-ANS,G2098,Mark 1,158
ὅτι,-,Conj,G3754,Mark 1,159
Πεπλήρωται,Has been fulfilled,V-RIM/P-3S,G4137,Mark 1,160
καιρὸς,time,N-NMS,G2540,Mark 1,161
ἤγγικεν,has drawn near,V-RIA-3S,G1448,Mark 1,162
βασιλεία,kingdom,N-NFS,G932,Mark 1,163
μετανοεῖτε,repent,V-PMA-2P,G3340,Mark 1,164
πιστεύετε,believe,V-PMA-2P,G4100,Mark 1,165
τῷ,the,Art-DNS,G3588,Mark 1,166
εὐαγγελίῳ,gospel,N-DNS,G2098,Mark 1,167
παράγων,passing,V-PPA-NMS,G3855,Mark 1,168
παρὰ,by,Prep,G3844,Mark 1,169
θάλασσαν,Sea,N-AFS,G2281,Mark 1,170
Σίμωνα,Simon,N-AMS,G4613,Mark 1,171
Ἀνδρέαν,Andrew,N-AMS,G406,Mark 1,172
ἀδελφὸν,brother,N-AMS,G80,Mark 1,173
Σίμωνος,of Simon,N-GMS,G4613,Mark 1,174
ἀμφιβάλλοντας,casting a net,V-PPA-AMP,G906,Mark 1,175
θαλάσσῃ,sea,N-DFS,G2281,Mark 1,176
ἦσαν,they were,V-IIA-3P,G1510,Mark 1,177
γὰρ,for,Conj,G1063,Mark 1,178
ἁλιεῖς,fishermen,N-NMP,G231,Mark 1,179
εἶπεν,said,V-AIA-3S,G2036,Mark 1,180
αὐτοῖς,to them,PPro-DM3P,G846,Mark 1,181
Δεῦτε,Come,V-M-2P,G1205,Mark 1,182
ποιήσω,I will make,V-FIA-1S,G4160,Mark 1,183
γενέσθαι,to become,V-ANM,G1096,Mark 1,184
ἁλιεῖς,fishers,N-AMP,G231,Mark 1,185
ἀνθρώπων,of men,N-GMP,G444,Mark 1,186
ἀφέντες,having left,V-APA-NMP,G863,Mark 1,187
τὰ,the,Art-ANP,G3588,Mark 1,188
δίκτυα,nets,N-ANP,G1350,Mark 1,189
ἠκολούθησαν,they followed,V-AIA-3P,G190,Mark 1,190
προβὰς,having gone on,V-APA-NMS,G4260,Mark 1,191
ὀλίγον,a little,Adj-ANS,G3641,Mark 1,192
Ἰάκωβον,James,N-AMS,G2385,Mark 1,193
Ζεβεδαίου,of Zebedee,N-GMS,G2199,Mark 1,194
αὐτοὺς,they,PPro-AM3P,G846,Mark 1,195
πλοίῳ,boat,N-DNS,G4143,Mark 1,196
καταρτίζοντας,adjusting,V-PPA-AMP,G2675,Mark 1,197
ἐκάλεσεν,He called,V-AIA-3S,G2564,Mark 1,198
αὐτούς,them,PPro-AM3P,G846,Mark 1,199
πατέρα,father,N-AMS,G3962,Mark 1,200
Ζεβεδαῖον,Zebedee,N-AMS,G2199,Mark 1,201
μισθωτῶν,hired servants,N-GMP,G3411,Mark 1,202
ἀπῆλθον,they went away,V-AIA-3P,G565,Mark 1,203
εἰσπορεύονται,they go,V-PIM/P-3P,G1531,Mark 1,204
Καφαρναούμ,Capernaum,N-AFS,G2584,Mark 1,205
τοῖς,on the,Art-DNP,G3588,Mark 1,206
σάββασιν,Sabbaths,N-DNP,G4521,Mark 1,207
εἰσελθὼν,having entered,V-APA-NMS,G1525,Mark 1,208
συναγωγὴν,synagogue,N-AFS,G4864,Mark 1,209
ἐδίδασκεν,He was teaching,V-IIA-3S,G1321,Mark 1,210
ἐξεπλήσσοντο,they were astonished,V-IIM/P-3P,G1605,Mark 1,211
ἐπὶ,at,Prep,G1909,Mark 1,212
διδαχῇ,teaching,N-DFS,G1322,Mark 1,213
διδάσκων,teaching,V-PPA-NMS,G1321,Mark 1,214
ἐξουσίαν,authority,N-AFS,G1849,Mark 1,215
ἔχων,having,V-PPA-NMS,G2192,Mark 1,216
οὐχ,not,Adv,G3756,Mark 1,217
γραμματεῖς,scribes,N-NMP,G1122,Mark 1,218
συναγωγῇ,synagogue,N-DFS,G4864,Mark 1,219
ἄνθρωπος,a man,N-NMS,G444,Mark 1,220
πνεύματι,a spirit,N-DNS,G4151,Mark 1,221
ἀκαθάρτῳ,unclean,Adj-DNS,G169,Mark 1,222
ἀνέκραξεν,he cried out,V-AIA-3S,G349,Mark 1,223
Τί,What,IPro-NNS,G5101,Mark 1,224
ἡμῖν,to us,PPro-D1P,G1473,Mark 1,225
σοί,to You,PPro-D2S,G4771,Mark 1,226
Ἰησοῦ,Jesus,N-VMS,G2424,Mark 1,227
Ναζαρηνέ,of Nazareth,N-VMS,G3479,Mark 1,228
ἦλθες,Did You come,V-AIA-2S,G2064,Mark 1,229
ἀπολέσαι,to destroy,V-ANA,G622,Mark 1,230
ἡμᾶς,us,PPro-A1P,G1473,Mark 1,231
οἶδά,I know,V-RIA-1S,G1492,Mark 1,232
σε,You,PPro-A2S,G4771,Mark 1,233
τίς,who,IPro-NMS,G5101,Mark 1,234
Ἅγιος,Holy One,Adj-NMS,G40,Mark 1,235
ἐπετίμησεν,rebuked,V-AIA-3S,G2008,Mark 1,236
λέγων,saying,V-PPA-NMS,G3004,Mark 1,237
Φιμώθητι,Be silent,V-AMP-2S,G5392,Mark 1,238
ἔξελθε,come forth,V-AMA-2S,G1831,Mark 1,239
ἐξ,out of,Prep,G1537,Mark 1,240
σπαράξαν,having thrown into convulsions,V-APA-NNS,G4682,Mark 1,241
πνεῦμα,spirit,N-NNS,G4151,Mark 1,242
ἀκάθαρτον,unclean,Adj-NNS,G169,Mark 1,243
φωνῆσαν,having cried,V-APA-NNS,G5455,Mark 1,244
φωνῇ,in a voice,N-DFS,G5456,Mark 1,245
μεγάλῃ,loud,Adj-DFS,G3173,Mark 1,246
ἐξῆλθεν,it came forth,V-AIA-3S,G1831,Mark 1,247
ἐθαμβήθησαν,were astonished,V-AIP-3P,G2284,Mark 1,248
ἅπαντες,all,Adj-NMP,G537,Mark 1,249
ὥστε,so as,Conj,G5620,Mark 1,250
συζητεῖν,to question,V-PNA,G4802,Mark 1,251
ἑαυτοὺς,themselves,RefPro-AM3P,G1438,Mark 1,252
λέγοντας,saying,V-PPA-AMP,G3004,Mark 1,253
ἐστιν,is,V-PIA-3S,G1510,Mark 1,254
τοῦτο,this,DPro-NNS,G3778,Mark 1,255
διδαχὴ,teaching,N-NFS,G1322,Mark 1,256
καινή,new,Adj-NFS,G2537,Mark 1,257
κατ,With,Prep,G2596,Mark 1,258
πνεύμασι,spirits,N-DNP,G4151,Mark 1,259
ἀκαθάρτοις,unclean,Adj-DNP,G169,Mark 1,260
ἐπιτάσσει,He commands,V-PIA-3S,G2004,Mark 1,261
ὑπακούουσιν,they obey,V-PIA-3P,G5219,Mark 1,262
ἀκοὴ,news,N-NFS,G189,Mark 1,263
πανταχοῦ,everywhere,Adv,G3837,Mark 1,264
ὅλην,all,Adj-AFS,G3650,Mark 1,265
περίχωρον,surrounding region,Adj-AFS,G4066,Mark 1,266
συναγωγῆς,synagogue,N-GFS,G4864,Mark 1,267
ἐξελθόντες,having gone forth,V-APA-NMP,G1831,Mark 1,268
ἦλθον,they came,V-AIA-3P,G2064,Mark 1,269
οἰκίαν,house,N-AFS,G3614,Mark 1,270
Ἀνδρέου,Andrew,N-GMS,G406,Mark 1,271
Ἰακώβου,James,N-GMS,G2385,Mark 1,272
πενθερὰ,the mother-in-law,N-NFS,G3994,Mark 1,273
κατέκειτο,was laying sick,V-IIM/P-3S,G2621,Mark 1,274
πυρέσσουσα,fevering,V-PPA-NFS,G4445,Mark 1,275
λέγουσιν,they speak,V-PIA-3P,G3004,Mark 1,276
αὐτῆς,her,PPro-GF3S,G846,Mark 1,277
προσελθὼν,having come to her,V-APA-NMS,G4334,Mark 1,278
ἤγειρεν,He raised up,V-AIA-3S,G1453,Mark 1,279
αὐτὴν,her,PPro-AF3S,G846,Mark 1,280
κρατήσας,having taken hold,V-APA-NMS,G2902,Mark 1,281
χειρός,hand,N-GFS,G5495,Mark 1,282
ἀφῆκεν,left,V-AIA-3S,G863,Mark 1,283
πυρετός,fever,N-NMS,G4446,Mark 1,284
διηκόνει,she began to minister,V-IIA-3S,G1247,Mark 1,285
Ὀψίας,Evening,Adj-GFS,G3798,Mark 1,286
γενομένης,having come,V-APM-GFS,G1096,Mark 1,287
ὅτε,when,Adv,G3753,Mark 1,288
ἔδυ,went down,V-AIA-3S,G1416,Mark 1,289
ἥλιος,sun,N-NMS,G2246,Mark 1,290
ἔφερον,they began bringing,V-IIA-3P,G5342,Mark 1,291
πάντας,all,Adj-AMP,G3956,Mark 1,292
κακῶς,sick,Adv,G2560,Mark 1,293
ἔχοντας,being,V-PPA-AMP,G2192,Mark 1,294
δαιμονιζομένους,being possessed by demons,V-PPM/P-AMP,G1139,Mark 1,295
ὅλη,all,Adj-NFS,G3650,Mark 1,296
πόλις,city,N-NFS,G4172,Mark 1,297
ἐπισυνηγμένη,gathered together,V-RPM/P-NFS,G1996,Mark 1,298
θύραν,door,N-AFS,G2374,Mark 1,299
ἐθεράπευσεν,He healed,V-AIA-3S,G2323,Mark 1,300
πολλοὺς,many,Adj-AMP,G4183,Mark 1,301
ποικίλαις,of various,Adj-DFP,G4164,Mark 1,302
νόσοις,diseases,N-DFP,G3554,Mark 1,303
δαιμόνια,demons,N-ANP,G1140,Mark 1,304
πολλὰ,many,Adj-ANP,G4183,Mark 1,305
ἐξέβαλεν,He cast out,V-AIA-3S,G1544,Mark 1,306
ἤφιεν,He would allow,V-IIA-3S,G863,Mark 1,307
λαλεῖν,to speak,V-PNA,G2980,Mark 1,308
ᾔδεισαν,they knew,V-LIA-3P,G1492,Mark 1,309
Χριστὸν,Christ,N-AMS,G5547,Mark 1,310
εἶναι,to be,V-PNA,G1510,Mark 1,311
πρωῒ,very early,Adv,G4404,Mark 1,312
ἔννυχα,in night,Adv,G1773,Mark 1,313
λίαν,still much,Adv,G3029,Mark 1,314
ἀναστὰς,having risen up,V-APA-NMS,G450,Mark 1,315
ἀπῆλθεν,departed,V-AIA-3S,G565,Mark 1,316
ἔρημον,solitary,Adj-AMS,G2048,Mark 1,317
τόπον,a place,N-AMS,G5117,Mark 1,318
κἀκεῖ,and there,Conj,G2546,Mark 1,319
προσηύχετο,He was praying,V-IIM/P-3S,G4336,Mark 1,320
κατεδίωξεν,went after,V-AIA-3S,G2614,Mark 1,321
Σίμων,Simon,N-NMS,G4613,Mark 1,322
μετ,with,Prep,G3326,Mark 1,323
εὗρον,having found,V-AIA-3P,G2147,Mark 1,324
Πάντες,Everyone,Adj-NMP,G3956,Mark 1,325
ζητοῦσίν,seeks,V-PIA-3P,G2212,Mark 1,326
λέγει,He says,V-PIA-3S,G3004,Mark 1,327
Ἄγωμεν,Let us go,V-PSA-1P,G71,Mark 1,328
ἀλλαχοῦ,another way,Adv,G237,Mark 1,329
ἐχομένας,neighboring,V-PPM/P-AFP,G2192,Mark 1,330
κωμοπόλεις,towns,N-AFP,G2969,Mark 1,331
ἵνα,so that,Conj,G2443,Mark 1,332
ἐκεῖ,there,Adv,G1563,Mark 1,333
κηρύξω,I might preach,V-ASA-1S,G2784,Mark 1,334
τοῦτο,this,DPro-ANS,G3778,Mark 1,335
ἐξῆλθον,have I come forth,V-AIA-1S,G1831,Mark 1,336
συναγωγὰς,synagogues,N-AFP,G4864,Mark 1,337
ἐκβάλλων,casting out,V-PPA-NMS,G1544,Mark 1,338
ἔρχεται,comes,V-PIM/P-3S,G2064,Mark 1,339
λεπρὸς,a leper,Adj-NMS,G3015,Mark 1,340
παρακαλῶν,imploring,V-PPA-NMS,G3870,Mark 1,341
γονυπετῶν,kneeling down to Him,V-PPA-NMS,G1120,Mark 1,342
Ἐὰν,If,Conj,G1437,Mark 1,343
θέλῃς,You are willing,V-PSA-2S,G2309,Mark 1,344
δύνασαί,You are able,V-PIM/P-2S,G1410,Mark 1,345
με,me,PPro-A1S,G1473,Mark 1,346
καθαρίσαι,to cleanse,V-ANA,G2511,Mark 1,347
σπλαγχνισθεὶς,having been moved with compassion,V-APP-NMS,G4697,Mark 1,348
ἐκτείνας,having stretched out,V-APA-NMS,G1614,Mark 1,349
χεῖρα,hand,N-AFS,G5495,Mark 1,350
ἥψατο,He touched him,V-AIM-3S,G680,Mark 1,351
Θέλω,I am willing,V-PIA-1S,G2309,Mark 1,352
καθαρίσθητι,be you cleansed,V-AMP-2S,G2511,Mark 1,353
ἀπ,from,Prep,G575,Mark 1,354
λέπρα,leprosy,N-NFS,G3014,Mark 1,355
ἐκαθαρίσθη,he was cleansed,V-AIP-3S,G2511,Mark 1,356
ἐμβριμησάμενος,having sternly warned,V-APM-NMS,G1690,Mark 1,357
Ὅρα,See that,V-PMA-2S,G3708,Mark 1,358
μηδενὶ,nothing,Adj-DMS,G3367,Mark 1,359
μηδὲν,to none,Adj-ANS,G3367,Mark 1,360
εἴπῃς,you speak,V-ASA-2S,G2036,Mark 1,361
ἀλλὰ,But,Conj,G235,Mark 1,362
ὕπαγε,go,V-PMA-2S,G5217,Mark 1,363
σεαυτὸν,yourself,PPro-AM2S,G4572,Mark 1,364
δεῖξον,show,V-AMA-2S,G1166,Mark 1,365
ἱερεῖ,priest,N-DMS,G2409,Mark 1,366
προσένεγκε,offer,V-AMA-2S,G4374,Mark 1,367
καθαρισμοῦ,cleansing,N-GMS,G2512,Mark 1,368
ἃ,what,RelPro-ANP,G3739,Mark 1,369
προσέταξεν,commanded,V-AIA-3S,G4367,Mark 1,370
Μωϋσῆς,Moses,N-NMS,G3475,Mark 1,371
μαρτύριον,a testimony,N-ANS,G3142,Mark 1,372
Ὁ,-,Art-NMS,G3588,Mark 1,373
ἐξελθὼν,having gone out,V-APA-NMS,G1831,Mark 1,374
ἤρξατο,he began,V-AIM-3S,G756,Mark 1,375
κηρύσσειν,to proclaim,V-PNA,G2784,Mark 1,376
διαφημίζειν,to spread abroad,V-PNA,G1310,Mark 1,377
λόγον,matter,N-AMS,G3056,Mark 1,378
μηκέτι,no longer,Adv,G3371,Mark 1,379
δύνασθαι,was able,V-PNM/P,G1410,Mark 1,380
φανερῶς,openly,Adv,G5320,Mark 1,381
πόλιν,city,N-AFS,G4172,Mark 1,382
εἰσελθεῖν,to enter,V-ANA,G1525,Mark 1,383
ἀλλ,but,Conj,G235,Mark 1,384
ἔξω,out,Adv,G1854,Mark 1,385
ἐπ,in,Prep,G1909,Mark 1,386
ἐρήμοις,solitary,Adj-DMP,G2048,Mark 1,387
τόποις,places,N-DMP,G5117,Mark 1,388
ἤρχοντο,they were coming,V-IIM/P-3P,G2064,Mark 1,389
πάντοθεν,from every quarter,Adv,G3840,Mark 1,390
Καὶ,And,Conj,G2532,Mark 2,391
εἰσελθὼν,He having entered,V-APA-NMS,G1525,Mark 2,392
πάλιν,again,Adv,G3825,Mark 2,393
εἰς,into,Prep,G1519,Mark 2,394
Καφαρναοὺμ,Capernaum,N-AFS,G2584,Mark 2,395
δι,after some,Prep,G1223,Mark 2,396
ἡμερῶν,days,N-GFP,G2250,Mark 2,397
ἠκούσθη,it was heard,V-AIP-3S,G191,Mark 2,398
ὅτι,that,Conj,G3754,Mark 2,399
ἐν,in,Prep,G1722,Mark 2,400
οἴκῳ,the house,N-DMS,G3624,Mark 2,401
ἐστίν,He is,V-PIA-3S,G1510,Mark 2,402
καὶ,And,Conj,G2532,Mark 2,403
συνήχθησαν,were gathered together,V-AIP-3P,G4863,Mark 2,404
πολλοὶ,many,Adj-NMP,G4183,Mark 2,405
ὥστε,so that,Conj,G5620,Mark 2,406
μηκέτι,no more,Adv,G3371,Mark 2,407
χωρεῖν,to have space,V-PNA,G5562,Mark 2,408
μηδὲ,not even,Conj,G3366,Mark 2,409
τὰ,-,Art-ANP,G3588,Mark 2,410
πρὸς,at,Prep,G4314,Mark 2,411
τὴν,the,Art-AFS,G3588,Mark 2,412
θύραν,door,N-AFS,G2374,Mark 2,413
ἐλάλει,He was speaking,V-IIA-3S,G2980,Mark 2,414
αὐτοῖς,to them,PPro-DM3P,G846,Mark 2,415
τὸν,the,Art-AMS,G3588,Mark 2,416
λόγον,word,N-AMS,G3056,Mark 2,417
ἔρχονται,they come,V-PIM/P-3P,G2064,Mark 2,418
φέροντες,bringing,V-PPA-NMP,G5342,Mark 2,419
αὐτὸν,Him,PPro-AM3S,G846,Mark 2,420
παραλυτικὸν,a paralytic,Adj-AMS,G3885,Mark 2,421
αἰρόμενον,being carried,V-PPM/P-AMS,G142,Mark 2,422
ὑπὸ,by,Prep,G5259,Mark 2,423
τεσσάρων,four,Adj-GMP,G5064,Mark 2,424
μὴ,not,Adv,G3361,Mark 2,425
δυνάμενοι,being able,V-PPM/P-NMP,G1410,Mark 2,426
προσενέγκαι,to come near,V-ANA,G4374,Mark 2,427
αὐτῷ,to Him,PPro-DM3S,G846,Mark 2,428
διὰ,on account of,Prep,G1223,Mark 2,429
ὄχλον,crowd,N-AMS,G3793,Mark 2,430
ἀπεστέγασαν,they removed,V-AIA-3P,G648,Mark 2,431
στέγην,roof,N-AFS,G4721,Mark 2,432
ὅπου,where,Adv,G3699,Mark 2,433
ἦν,He was,V-IIA-3S,G1510,Mark 2,434
ἐξορύξαντες,having broken up it,V-APA-NMP,G1846,Mark 2,435
χαλῶσι,they let down,V-PIA-3P,G5465,Mark 2,436
κράβαττον,pallet,N-AMS,G2895,Mark 2,437
ὁ,the,Art-NMS,G3588,Mark 2,438
παραλυτικὸς,paralytic,Adj-NMS,G3885,Mark 2,439
κατέκειτο,was lying,V-IIM/P-3S,G2621,Mark 2,440
ἰδὼν,having seen,V-APA-NMS,G3708,Mark 2,441
Ἰησοῦς,Jesus,N-NMS,G2424,Mark 2,442
πίστιν,faith,N-AFS,G4102,Mark 2,443
αὐτῶν,of them,PPro-GM3P,G846,Mark 2,444
λέγει,He says,V-PIA-3S,G3004,Mark 2,445
τῷ,to the,Art-DMS,G3588,Mark 2,446
παραλυτικῷ,paralytic,Adj-DMS,G3885,Mark 2,447
Τέκνον,Son,N-VNS,G5043,Mark 2,448
ἀφίενταί,are forgiven,V-PIM/P-3P,G863,Mark 2,449
σου,of you,PPro-G2S,G4771,Mark 2,450
αἱ,the,Art-NFP,G3588,Mark 2,451
ἁμαρτίαι,sins,N-NFP,G266,Mark 2,452
Ἦσαν,Were,V-IIA-3P,G1510,Mark 2,453
δέ,now,Conj,G1161,Mark 2,454
