Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
Ἀναστᾶσα,Having risen up,V-APA-NFS,G450,Luke 1,218
ὀρεινὴν,hill country,Adj-AFS,G3714,Luke 1,219
σπουδῆς,haste,N-GFS,G4710,Luke 1,220
Ἰούδα,of Judah,N-GMS,G2448,Luke 1,221
ἠσπάσατο,greeted,V-AIM-3S,G782,Luke 1,222
ἤκουσεν,heard,V-AIA-3S,G191,Luke 1,223
ἐσκίρτησεν,leaped,V-AIA-3S,G4640,Luke 1,224
βρέφος,baby,N-NNS,G1025,Luke 1,225
ἀνεφώνησεν,she cried out,V-AIA-3S,G400,Luke 1,226
κραυγῇ,in a voice,N-DFS,G2906,Luke 1,227
καρπὸς,fruit,N-NMS,G2590,Luke 1,228
πόθεν,from where,Adv,G4159,Luke 1,229
ἔλθῃ,should come,V-ASA-3S,G2064,Luke 1,230
φωνὴ,voice,N-NFS,G5456,Luke 1,231
ὦτά,ears,N-ANP,G3775,Luke 1,232
μακαρία,blessed is,Adj-NFS,G3107,Luke 1,233
τελείωσις,a fulfillment,N-NFS,G5050,Luke 1,234
Μεγαλύνει,Magnifies,V-PIA-3S,G3170,Luke 1,235
ψυχή,soul,N-NFS,G5590,Luke 1,236
ἠγαλλίασεν,rejoices,V-AIA-3S,G21,Luke 1,237
Σωτῆρί,Savior,N-DMS,G4990,Luke 1,238
ἐπέβλεψεν,He has looked,V-AIA-3S,G1914,Luke 1,239
ταπείνωσιν,humiliation,N-AFS,G5014,Luke 1,240
νῦν,henceforth,Adv,G3568,Luke 1,241
μακαριοῦσίν,will count blessed,V-FIA-3P,G3106,Luke 1,242
γενεαί,generations,N-NFP,G1074,Luke 1,243
δυνατός,Mighty One,Adj-NMS,G1415,Luke 1,244
ἔλεος,mercy,N-NNS,G1656,Luke 1,245
κράτος,strength,N-ANS,G2904,Luke 1,246
βραχίονι,the arm,N-DMS,G1023,Luke 1,247
διεσκόρπισεν,He has scattered,V-AIA-3S,G1287,Luke 1,248
ὑπερηφάνους,the proud,Adj-AMP,G5244,Luke 1,249
διανοίᾳ,in the thought,N-DFS,G1271,Luke 1,250
καθεῖλεν,He has brought down,V-AIA-3S,G2507,Luke 1,251
δυνάστας,rulers,N-AMP,G1413,Luke 1,252
ὕψωσεν,exalted,V-AIA-3S,G5312,Luke 1,253
ταπεινούς,the humble,Adj-AMP,G5011,Luke 1,254
πεινῶντας,Those hungering,V-PPA-AMP,G3983,Luke 1,255
ἐνέπλησεν,He has filled,V-AIA-3S,G1705,Luke 1,256
ἀγαθῶν,with good things,Adj-GNP,G18,Luke 1,257
πλουτοῦντας,those being rich,V-PPA-AMP,G4147,Luke 1,258
ἐξαπέστειλεν,He has sent away,V-AIA-3S,G1821,Luke 1,259
κενούς,empty,Adj-AMP,G2756,Luke 1,260
ἀντελάβετο,He has helped,V-AIM-3S,G482,Luke 1,261
παιδὸς,the servant,N-GMS,G3816,Luke 1,262
μνησθῆναι,remembering,V-ANP,G3403,Luke 1,263
Ἀβραὰμ,to Abraham,N-DMS,G11,Luke 1,264
σπέρματι,descendants,N-DNS,G4690,Luke 1,265
Ἔμεινεν,Dwelt,V-AIA-3S,G3306,Luke 1,266
σὺν,with,Prep,G4862,Luke 1,267
τρεῖς,three,Adj-AMP,G5140,Luke 1,268
ὑπέστρεψεν,returned,V-AIA-3S,G5290,Luke 1,269
χρόνος,time,N-NMS,G5550,Luke 1,270
περίοικοι,neighbors,Adj-NMP,G4040,Luke 1,271
συνέχαιρον,they were rejoicing with,V-IIA-3P,G4796,Luke 1,272
ὀγδόῃ,eighth,Adj-DFS,G3590,Luke 1,273
περιτεμεῖν,to circumcise,V-ANA,G4059,Luke 1,274
παιδίον,child,N-ANS,G3813,Luke 1,275
Οὐχί,No,Adv,G3780,Luke 1,276
ἀλλὰ,but,Conj,G235,Luke 1,277
Οὐδείς,No one,Adj-NMS,G3762,Luke 1,278
συγγενείας,relatives,N-GFS,G4772,Luke 1,279
ἐνένευον,They were making signs,V-IIA-3P,G1770,Luke 1,280
ἂν,-,Prtcl,G302,Luke 1,281
θέλοι,he might wish,V-POA-3S,G2309,Luke 1,282
αἰτήσας,having asked for,V-APA-NMS,G154,Luke 1,283
πινακίδιον,a writing tablet,N-ANS,G4093,Luke 1,284
ἀνεῴχθη,Was opened,V-AIP-3S,G455,Luke 1,285
στόμα,mouth,N-NNS,G4750,Luke 1,286
παραχρῆμα,immediately,Adv,G3916,Luke 1,287
γλῶσσα,tongue,N-NFS,G1100,Luke 1,288
περιοικοῦντας,dwelling around,V-PPA-AMP,G4039,Luke 1,289
ὅλῃ,all,Adj-DFS,G3650,Luke 1,290
διελαλεῖτο,were being talked about,V-IIM/P-3S,G1255,Luke 1,291
ἔθεντο,laid them up,V-AIM-3P,G5087,Luke 1,292
ἄρα,then,Conj,G686,Luke 1,293
χεὶρ,the hand,N-NFS,G5495,Luke 1,294
ἐπροφήτευσεν,prophesied,V-AIA-3S,G4395,Luke 1,295
Εὐλογητὸς,Blessed be,Adj-NMS,G2128,Luke 1,296
ἐπεσκέψατο,He has visited,V-AIM-3S,G1980,Luke 1,297
λύτρωσιν,redemption,N-AFS,G3085,Luke 1,298
ἤγειρεν,has raised up,V-AIA-3S,G1453,Luke 1,299
κέρας,a horn,N-ANS,G2768,Luke 1,300
σωτηρίας,of salvation,N-GFS,G4991,Luke 1,301
διὰ,by,Prep,G1223,Luke 1,302
προφητῶν,prophets,N-GMP,G4396,Luke 1,303
ἐχθρῶν,the enemies,Adj-GMP,G2190,Luke 1,304
μισούντων,hating,V-PPA-GMP,G3404,Luke 1,305
διαθήκης,the covenant,N-GFS,G1242,Luke 1,306
ὅρκον,the oath,N-AMS,G3727,Luke 1,307
ὤμοσεν,He swore,V-AIA-3S,G3660,Luke 1,308
ἀφόβως,without fear,Adv,G870,Luke 1,309
ῥυσθέντας,having been saved,V-APP-AMP,G4506,Luke 1,310
λατρεύειν,to serve,V-PNA,G3000,Luke 1,311
ὁσιότητι,holiness,N-DFS,G3742,Luke 1,312
δικαιοσύνῃ,righteousness,N-DFS,G1343,Luke 1,313
προπορεύσῃ,you will go,V-FIM-2S,G4313,Luke 1,314
ὁδοὺς,ways,N-AFP,G3598,Luke 1,315
γνῶσιν,knowledge,N-AFS,G1108,Luke 1,316
ἀφέσει,forgiveness,N-DFS,G859,Luke 1,317
ἁμαρτιῶν,of the sins,N-GFP,G266,Luke 1,318
σπλάγχνα,the affections,N-ANP,G4698,Luke 1,319
ἀνατολὴ,the Sunrise,N-NFS,G395,Luke 1,320
ὕψους,on high,N-GNS,G5311,Luke 1,321
ἐπιφᾶναι,to shine upon,V-ANA,G2014,Luke 1,322
σκότει,darkness,N-DNS,G4655,Luke 1,323
σκιᾷ,in the shadow,N-DFS,G4639,Luke 1,324
θανάτου,of death,N-GMS,G2288,Luke 1,325
καθημένοις,sitting,V-PPM/P-DMP,G2521,Luke 1,326
κατευθῦναι,to direct,V-ANA,G2720,Luke 1,327
πόδας,feet,N-AMP,G4228,Luke 1,328
εἰρήνης,of peace,N-GFS,G1515,Luke 1,329
ηὔξανεν,continued to grow,V-IIA-3S,G837,Luke 1,330
ἐκραταιοῦτο,was strengthened,V-IIM/P-3S,G2901,Luke 1,331
ἐρήμοις,deserted places,Adj-DFP,G2048,Luke 1,332
ἕως,until,Prep,G2193,Luke 1,333
ἀναδείξεως,of appearance,N-GFS,G323,Luke 1,334
ἐκείναις,those,DPro-DFP,G1565,Luke 2,335
δόγμα,a decree,N-NNS,G1378,Luke 2,336
Καίσαρος,Caesar,N-GMS,G2541,Luke 2,337
Αὐγούστου,Augustus,N-GMS,G828,Luke 2,338
ἀπογράφεσθαι,to register,V-PNM/P,G583,Luke 2,339
οἰκουμένην,world,N-AFS,G3625,Luke 2,340
ἀπογραφὴ,registration,N-NFS,G582,Luke 2,341
πρώτη,first,Adj-NFS,G4413,Luke 2,342
ἡγεμονεύοντος,was governing,V-PPA-GMS,G2230,Luke 2,343
Συρίας,Syria,N-GFS,G4947,Luke 2,344
Κυρηνίου,Quirinius,N-GMS,G2958,Luke 2,345
ἕκαστος,each,Adj-NMS,G1538,Luke 2,346
Ἀνέβη,Went up,V-AIA-3S,G305,Luke 2,347
Βηθλεέμ,Bethlehem,N-NFS,G965,Luke 2,348
πατριᾶς,family,N-GFS,G3965,Luke 2,349
ἐγκύῳ,with child,N-DFS,G1471,Luke 2,350
ἐκεῖ,there,Adv,G1563,Luke 2,351
πρωτότοκον,firstborn,Adj-AMS,G4416,Luke 2,352
ἐσπαργάνωσεν,wrapped in swaddling cloths,V-AIA-3S,G4683,Luke 2,353
ἀνέκλινεν,laid,V-AIA-3S,G347,Luke 2,354
φάτνῃ,a manger,N-DFS,G5336,Luke 2,355
τόπος,a place,N-NMS,G5117,Luke 2,356
καταλύματι,inn,N-DNS,G2646,Luke 2,357
ποιμένες,shepherds,N-NMP,G4166,Luke 2,358
χώρᾳ,region,N-DFS,G5561,Luke 2,359
ἀγραυλοῦντες,lodging in the fields,V-PPA-NMP,G63,Luke 2,360
φυλάσσοντες,keeping,V-PPA-NMP,G5442,Luke 2,361
φυλακὰς,watch,N-AFP,G5438,Luke 2,362
νυκτὸς,by night,N-GFS,G3571,Luke 2,363
ποίμνην,flock,N-AFS,G4167,Luke 2,364
ἐπέστη,stood by,V-AIA-3S,G2186,Luke 2,365
δόξα,the glory,N-NFS,G1391,Luke 2,366
περιέλαμψεν,shone around,V-AIA-3S,G4034,Luke 2,367
σήμερον,today,Adv,G4594,Luke 2,368
Χριστὸς,Christ,N-NMS,G5547,Luke 2,369
σημεῖον,sign,N-NNS,G4592,Luke 2,370
κείμενον,lying,V-PPM/P-ANS,G2749,Luke 2,371
ἐξαίφνης,suddenly,Adv,G1810,Luke 2,372
στρατιᾶς,of the host,N-GFS,G4756,Luke 2,373
οὐρανίου,heavenly,Adj-GFS,G3770,Luke 2,374
αἰνούντων,praising,V-PPA-GMP,G134,Luke 2,375
γῆς,earth,N-GFS,G1093,Luke 2,376
εὐδοκίας,with whom He is pleased,N-GFS,G2107,Luke 2,377
οὐρανὸν,heaven,N-AMS,G3772,Luke 2,378
ἀλλήλους,one another,RecPro-AMP,G240,Luke 2,379
Διέλθωμεν,Let us go through,V-ASA-1P,G1330,Luke 2,380
δὴ,indeed,Prtcl,G1211,Luke 2,381
ἐγνώρισεν,has made known,V-AIA-3S,G1107,Luke 2,382
σπεύσαντες,having hurried,V-APA-NMP,G4692,Luke 2,383
ἀνεῦραν,found,V-AIA-3P,G429,Luke 2,384
τε,both,Conj,G5037,Luke 2,385
ὑπὸ,by,Prep,G5259,Luke 2,386
συνετήρει,was treasuring up,V-IIA-3S,G4933,Luke 2,387
συμβάλλουσα,pondering them,V-PPA-NFS,G4820,Luke 2,388
δοξάζοντες,glorifying,V-PPA-NMP,G1392,Luke 2,389
ὅτε,when,Adv,G3753,Luke 2,390
ὀκτὼ,eight,Adj-NFP,G3638,Luke 2,391
πρὸ,before,Prep,G4253,Luke 2,392
καθαρισμοῦ,purification,N-GMS,G2512,Luke 2,393
νόμον,law,N-AMS,G3551,Luke 2,394
Μωϋσέως,of Moses,N-GMS,G3475,Luke 2,395
ἀνήγαγον,they brought,V-AIA-3P,G321,Luke 2,396
Ἱεροσόλυμα,Jerusalem,N-ANP,G2414,Luke 2,397
ἄρσεν,male,N-NNS,G730,Luke 2,398
διανοῖγον,opening,V-PPA-NNS,G1272,Luke 2,399
μήτραν,a womb,N-AFS,G3388,Luke 2,400
θυσίαν,a sacrifice,N-AFS,G2378,Luke 2,401
εἰρημένον,having been said,V-RPM/P-ANS,G2046,Luke 2,402
Ζεῦγος,A pair,N-ANS,G2201,Luke 2,403
τρυγόνων,of turtle doves,N-GFP,G5167,Luke 2,404
ἢ,or,Conj,G2228,Luke 2,405
δύο,two,Adj-AMP,G1417,Luke 2,406
νοσσοὺς,young,N-AMP,G3502,Luke 2,407
περιστερῶν,pigeons,N-GFP,G4058,Luke 2,408
Ἰερουσαλὴμ,Jerusalem,N-DFS,G2419,Luke 2,409
Συμεών,Simeon,N-NMS,G4826,Luke 2,410
εὐλαβής,devout,Adj-NMS,G2126,Luke 2,411
προσδεχόμενος,waiting for,V-PPM/P-NMS,G4327,Luke 2,412
παράκλησιν,the consolation,N-AFS,G3874,Luke 2,413
κεχρηματισμένον,divinely revealed,V-RPM/P-NNS,G5537,Luke 2,414
πρὶν,before,Adv,G4250,Luke 2,415
ἱερόν,temple,N-ANS,G2411,Luke 2,416
εἰσαγαγεῖν,were bringing in,V-ANA,G1521,Luke 2,417
γονεῖς,parents,N-AMP,G1118,Luke 2,418
εἰθισμένον,having become customary,V-RPM/P-ANS,G1480,Luke 2,419
ἐδέξατο,received,V-AIM-3S,G1209,Luke 2,420
ἀγκάλας,arms,N-AFP,G43,Luke 2,421
ἀπολύεις,You dismiss,V-PIA-2S,G630,Luke 2,422
δοῦλόν,servant,N-AMS,G1401,Luke 2,423
Δέσποτα,Lord,N-VMS,G1203,Luke 2,424
ὀφθαλμοί,eyes,N-NMP,G3788,Luke 2,425
σωτήριόν,salvation,Adj-ANS,G4992,Luke 2,426
πρόσωπον,the face,N-ANS,G4383,Luke 2,427
φῶς,a light,N-ANS,G5457,Luke 2,428
ἀποκάλυψιν,revelation,N-AFS,G602,Luke 2,429
ἐθνῶν,of the Gentiles,N-GNP,G1484,Luke 2,430
πτῶσιν,the falling,N-AFS,G4431,Luke 2,431
ἀνάστασιν,rising up,N-AFS,G386,Luke 2,432
ἀντιλεγόμενον,spoken against,V-PPM/P-ANS,G483,Luke 2,433
ῥομφαία,a sword,N-NFS,G4501,Luke 2,434
ὅπως,so that,Conj,G3704,Luke 2,435
ἀποκαλυφθῶσιν,may be revealed,V-ASP-3P,G601,Luke 2,436
διαλογισμοί,the thoughts,N-NMP,G1261,Luke 2,437
Ἅννα,Anna,N-NFS,G451,Luke 2,438
προφῆτις,a prophetess,N-NFS,G4398,Luke 2,439
Φανουήλ,of Phanuel,N-GMS,G5323,Luke 2,440
φυλῆς,the tribe,N-GFS,G5443,Luke 2,441
Ἀσήρ,of Asher,N-GMS,G768,Luke 2,442
ζήσασα,having lived,V-APA-NFS,G2198,Luke 2,443
ἔτη,years,N-ANP,G2094,Luke 2,444
ἑπτὰ,seven,Adj-ANP,G2033,Luke 2,445
παρθενίας,marriage,N-GFS,G3932,Luke 2,446
