Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
τοῖς,to the,Art-DMP,G3588,Jude 1,41
ἁγίοις,saints,Adj-DMP,G40,Jude 1,42
πίστει,faith,N-DFS,G4102,Jude 1,43
παρεισέδυσαν,Came in stealthily,V-AIA-3P,G3921,Jude 1,44
γάρ,for,Conj,G1063,Jude 1,45
τινες,certain,IPro-NMP,G5100,Jude 1,46
ἄνθρωποι,men,N-NMP,G444,Jude 1,47
οἱ,those,Art-NMP,G3588,Jude 1,48
πάλαι,long ago,Adv,G3819,Jude 1,49
προγεγραμμένοι,having been designated,V-RPM/P-NMP,G4270,Jude 1,50
εἰς,unto,Prep,G1519,Jude 1,51
τοῦτο,this,DPro-ANS,G3778,Jude 1,52
τὸ,-,Art-ANS,G3588,Jude 1,53
κρίμα,condemnation,N-ANS,G2917,Jude 1,54
ἀσεβεῖς,ungodly ones,Adj-NMP,G765,Jude 1,55
τὴν,the,Art-AFS,G3588,Jude 1,56
τοῦ,of the,Art-GMS,G3588,Jude 1,57
Θεοῦ,God,N-GMS,G2316,Jude 1,58
χάριτα,grace,N-AFS,G5485,Jude 1,59
μετατιθέντες,changing,V-PPA-NMP,G3346,Jude 1,60
ἀσέλγειαν,sensuality,N-AFS,G766,Jude 1,61
τὸν,the,Art-AMS,G3588,Jude 1,62
μόνον,only,Adj-AMS,G3441,Jude 1,63
Δεσπότην,master,N-AMS,G1203,Jude 1,64
Κύριον,Lord,N-AMS,G2962,Jude 1,65
Ἰησοῦν,Jesus,N-AMS,G2424,Jude 1,66
Χριστὸν,Christ,N-AMS,G5547,Jude 1,67
ἀρνούμενοι,denying,V-PPM/P-NMP,G720,Jude 1,68
Ὑπομνῆσαι,To remind,V-ANA,G5279,Jude 1,69
ὑμᾶς,you,PPro-A2P,G4771,Jude 1,70
βούλομαι,I want,V-PIM/P-1S,G1014,Jude 1,71
εἰδότας,having known,V-RPA-AMP,G1492,Jude 1,72
ὑμᾶς,you,PPro-A2P,G4771,Jude 1,73
ἅπαξ ,at one time,Adv,G530,Jude 1,74
πάντα,all this,Adj-ANP,G3956,Jude 1,75
ὅτι,that,Conj,G3754,Jude 1,76
ὁ,-,Art-NMS,G3588,Jude 1,77
Ἰησοῦς,Jesus,N-NMS,G2424,Jude 1,78
λαὸν,a people,N-AMS,G2992,Jude 1,79
ἐκ,out of,Prep,G1537,Jude 1,80
γῆς,the land,N-GFS,G1093,Jude 1,81
Αἰγύπτου,of Egypt,N-GFS,G125,Jude 1,82
σώσας,having saved,V-APA-NMS,G4982,Jude 1,83
δεύτερον,afterward,Adj-ANS,G1208,Jude 1,84
τοὺς,those,Art-AMP,G3588,Jude 1,85
μὴ,not,Adv,G3361,Jude 1,86
πιστεύσαντας,having believed,V-APA-AMP,G4100,Jude 1,87
ἀπώλεσεν,He destroyed,V-AIA-3S,G622,Jude 1,88
ἀγγέλους,The angels,N-AMP,G32,Jude 1,89
τε,both,Conj,G5037,Jude 1,90
τηρήσαντας,having kept,V-APA-AMP,G5083,Jude 1,91
ἑαυτῶν,their,RefPro-GM3P,G1438,Jude 1,92
ἀρχὴν,domain,N-AFS,G746,Jude 1,93
ἀλλὰ,but,Conj,G235,Jude 1,94
ἀπολιπόντας,having left,V-APA-AMP,G620,Jude 1,95
ἴδιον,own,Adj-ANS,G2398,Jude 1,96
οἰκητήριον,dwelling,N-ANS,G3613,Jude 1,97
κρίσιν,the judgment,N-AFS,G2920,Jude 1,98
μεγάλης,of the great,Adj-GFS,G3173,Jude 1,99
ἡμέρας,day,N-GFS,G2250,Jude 1,100
δεσμοῖς,in chains,N-DMP,G1199,Jude 1,101
ἀϊδίοις,eternal,Adj-DMP,G126,Jude 1,102
ὑπὸ,under,Prep,G5259,Jude 1,103
ζόφον,darkness,N-AMS,G2217,Jude 1,104
τετήρηκεν,He keeps,V-RIA-3S,G5083,Jude 1,105
ὡς,just as,Adv,G5613,Jude 1,106
Σόδομα,Sodom,N-NNP,G4670,Jude 1,107
Γόμορρα,Gomorrah,N-NFS,G1116,Jude 1,108
αἱ,the,Art-NFP,G3588,Jude 1,109
αὐτὰς,them,PPro-AF3P,G846,Jude 1,110
πόλεις,cities,N-NFP,G4172,Jude 1,111
ὅμοιον,in like,Adj-AMS,G3664,Jude 1,112
τρόπον,manner,N-AMS,G5158,Jude 1,113
τούτοις,with them,DPro-DMP,G3778,Jude 1,114
ἐκπορνεύσασαι,having indulged in sexual immorality,V-APA-NFP,G1608,Jude 1,115
ἀπελθοῦσαι,having gone,V-APA-NFP,G565,Jude 1,116
ὀπίσω,after,Prep,G3694,Jude 1,117
σαρκὸς,flesh,N-GFS,G4561,Jude 1,118
ἑτέρας,strange,Adj-GFS,G2087,Jude 1,119
πρόκεινται,are set forth as,V-PIM/P-3P,G4295,Jude 1,120
δεῖγμα,an example,N-ANS,G1164,Jude 1,121
πυρὸς,of fire,N-GNS,G4442,Jude 1,122
αἰωνίου,eternal,Adj-GNS,G166,Jude 1,123
δίκην,the penalty,N-AFS,G1349,Jude 1,124
ὑπέχουσαι,undergoing,V-PPA-NFP,G5254,Jude 1,125
Ὁμοίως,Likewise,Adv,G3668,Jude 1,126
μέντοι,yet,Conj,G3305,Jude 1,127
οὗτοι,these,DPro-NMP,G3778,Jude 1,128
ἐνυπνιαζόμενοι,dreaming ones,V-PPM/P-NMP,G1797,Jude 1,129
σάρκα,the flesh,N-AFS,G4561,Jude 1,130
μὲν,indeed,Conj,G3303,Jude 1,131
μιαίνουσιν,defile,V-PIA-3P,G3392,Jude 1,132
κυριότητα,authority,N-AFS,G2963,Jude 1,133
ἀθετοῦσιν,set aside,V-PIA-3P,G114,Jude 1,134
δόξας,glorious ones,N-AFP,G1391,Jude 1,135
βλασφημοῦσιν,blaspheme,V-PIA-3P,G987,Jude 1,136
ὁ,-,Art-NMS,G3588,Jude 1,137
Μιχαὴλ,Michael,N-NMS,G3413,Jude 1,138
ἀρχάγγελος,archangel,N-NMS,G743,Jude 1,139
ὅτε,when,Adv,G3753,Jude 1,140
τῷ,with the,Art-DMS,G3588,Jude 1,141
διαβόλῳ,devil,Adj-DMS,G1228,Jude 1,142
διακρινόμενος,disputing,V-PPM-NMS,G1252,Jude 1,143
διελέγετο,he was reasoning,V-IIM/P-3S,G1256,Jude 1,144
τοῦ,-,Art-GNS,G3588,Jude 1,145
Μωϋσέως,Moses’,N-GMS,G3475,Jude 1,146
σώματος,body,N-GNS,G4983,Jude 1,147
οὐκ,not,Adv,G3756,Jude 1,148
ἐτόλμησεν,did dare,V-AIA-3S,G5111,Jude 1,149
ἐπενεγκεῖν,to bring against him,V-ANA,G2018,Jude 1,150
βλασφημίας,blasphemous,N-GFS,G988,Jude 1,151
εἶπεν,said,V-AIA-3S,G2036,Jude 1,152
Ἐπιτιμήσαι,Rebuke,V-AOA-3S,G2008,Jude 1,153
σοι,you,PPro-D2S,G4771,Jude 1,154
Κύριος,the Lord,N-NMS,G2962,Jude 1,155
ὅσα,whatever things,RelPro-ANP,G3745,Jude 1,156
οἴδασιν,they have seen,V-RIA-3P,G1492,Jude 1,157
φυσικῶς,naturally,Adv,G5447,Jude 1,158
τὰ,the,Art-NNP,G3588,Jude 1,159
ἄλογα,irrational,Adj-NNP,G249,Jude 1,160
ζῷα,animals,N-NNP,G2226,Jude 1,161
ἐπίστανται,they understand,V-PIM/P-3P,G1987,Jude 1,162
τούτοις,these things,DPro-DNP,G3778,Jude 1,163
φθείρονται,they corrupt themselves,V-PIM/P-3P,G5351,Jude 1,164
οὐαὶ,Woe,I,G3759,Jude 1,165
αὐτοῖς,to them,PPro-DM3P,G846,Jude 1,166
ὁδῷ,way,N-DFS,G3598,Jude 1,167
Κάϊν,of Cain,N-GMS,G2535,Jude 1,168
ἐπορεύθησαν,they went,V-AIP-3P,G4198,Jude 1,169
πλάνῃ,error,N-DFS,G4106,Jude 1,170
Βαλαὰμ,of Balaam,N-GMS,G903,Jude 1,171
μισθοῦ,for reward,N-GMS,G3408,Jude 1,172
ἐξεχύθησαν,they rushed,V-AIP-3P,G1632,Jude 1,173
ἀντιλογίᾳ,rebellion,N-DFS,G485,Jude 1,174
Κόρε,of Korah,N-GMS,G2879,Jude 1,175
ἀπώλοντο,they perished,V-AIM-3P,G622,Jude 1,176
Οὗτοί,These,DPro-NMP,G3778,Jude 1,177
εἰσιν,are,V-PIA-3P,G1510,Jude 1,178
ταῖς,the,Art-DFP,G3588,Jude 1,179
ἀγάπαις,love feasts,N-DFP,G26,Jude 1,180
ὑμῶν,of you,PPro-G2P,G4771,Jude 1,181
σπιλάδες,hidden reefs,N-NFP,G4694,Jude 1,182
συνευωχούμενοι,feasting together with you,V-PPM/P-NMP,G4910,Jude 1,183
ἀφόβως,fearlessly,Adv,G870,Jude 1,184
ἑαυτοὺς,themselves,RefPro-AM3P,G1438,Jude 1,185
ποιμαίνοντες,shepherding,V-PPA-NMP,G4165,Jude 1,186
νεφέλαι,clouds,N-NFP,G3507,Jude 1,187
ἄνυδροι,without water,Adj-NFP,G504,Jude 1,188
ἀνέμων,winds,N-GMP,G417,Jude 1,189
παραφερόμεναι,being carried about,V-PPM/P-NFP,G3911,Jude 1,190
δένδρα,trees,N-NNP,G1186,Jude 1,191
φθινοπωρινὰ,autumnal,Adj-NNP,G5352,Jude 1,192
ἄκαρπα,without fruit,Adj-NNP,G175,Jude 1,193
δὶς,twice,Adv,G1364,Jude 1,194
ἀποθανόντα,having died,V-APA-NNP,G599,Jude 1,195
ἐκριζωθέντα,having been uprooted,V-APP-NNP,G1610,Jude 1,196
κύματα,waves,N-NNP,G2949,Jude 1,197
ἄγρια,wild,Adj-NNP,G66,Jude 1,198
θαλάσσης,of the sea,N-GFS,G2281,Jude 1,199
ἐπαφρίζοντα,foaming out,V-PPA-NNP,G1890,Jude 1,200
τὰς,-,Art-AFP,G3588,Jude 1,201
ἑαυτῶν,of their,RefPro-GN3P,G1438,Jude 1,202
αἰσχύνας,shame,N-AFP,G152,Jude 1,203
ἀστέρες,stars,N-NMP,G792,Jude 1,204
πλανῆται,wandering,N-NMP,G4107,Jude 1,205
οἷς,to whom,RelPro-DMP,G3739,Jude 1,206
ζόφος,gloom,N-NMS,G2217,Jude 1,207
σκότους,of darkness,N-GNS,G4655,Jude 1,208
αἰῶνα,the age,N-AMS,G165,Jude 1,209
τετήρηται,has been reserved,V-RIM/P-3S,G5083,Jude 1,210
Προεφήτευσεν,Prophesied,V-AIA-3S,G4395,Jude 1,211
ἕβδομος,the seventh,Adj-NMS,G1442,Jude 1,212
ἀπὸ,from,Prep,G575,Jude 1,213
Ἀδὰμ,Adam,N-GMS,G76,Jude 1,214
Ἑνὼχ,Enoch,N-NMS,G1802,Jude 1,215
λέγων,saying,V-PPA-NMS,G3004,Jude 1,216
Ἰδοὺ,Behold,V-AMA-2S,G2400,Jude 1,217
ἦλθεν,has come,V-AIA-3S,G2064,Jude 1,218
ἁγίαις,holy ones,Adj-DFP,G40,Jude 1,219
μυριάσιν,myriads,N-DFP,G3461,Jude 1,220
αὐτοῦ,of His,PPro-GM3S,G846,Jude 1,221
ποιῆσαι,to execute,V-ANA,G4160,Jude 1,222
κατὰ,against,Prep,G2596,Jude 1,223
πάντων,all,Adj-GMP,G3956,Jude 1,224
ἐλέγξαι,to convict,V-ANA,G1651,Jude 1,225
πάντας,all,Adj-AMP,G3956,Jude 1,226
πάντων,all,Adj-GNP,G3956,Jude 1,227
τῶν,the,Art-GNP,G3588,Jude 1,228
ἔργων,works,N-GNP,G2041,Jude 1,229
ἀσεβείας,of ungodliness,N-GFS,G763,Jude 1,230
αὐτῶν,of them,PPro-GM3P,G846,Jude 1,231
ὧν,which,RelPro-GNP,G3739,Jude 1,232
ἠσέβησαν,they have done in an ungodly way,V-AIA-3P,G764,Jude 1,233
σκληρῶν,harsh things,Adj-GNP,G4642,Jude 1,234
ἐλάλησαν,have spoken,V-AIA-3P,G2980,Jude 1,235
κατ,against,Prep,G2596,Jude 1,236
ἁμαρτωλοὶ,sinners,Adj-NMP,G268,Jude 1,237
γογγυσταί,grumblers,N-NMP,G1113,Jude 1,238
μεμψίμοιροι,discontented,Adj-NMP,G3202,Jude 1,239
ἐπιθυμίας,lusts,N-AFP,G1939,Jude 1,240
πορευόμενοι,following,V-PPM/P-NMP,G4198,Jude 1,241
τὸ,the,Art-NNS,G3588,Jude 1,242
στόμα,mouth,N-NNS,G4750,Jude 1,243
λαλεῖ,speaks,V-PIA-3S,G2980,Jude 1,244
ὑπέρογκα,great swelling words,Adj-ANP,G5246,Jude 1,245
θαυμάζοντες,flattering,V-PPA-NMP,G2296,Jude 1,246
πρόσωπα,faces,N-ANP,G4383,Jude 1,247
ὠφελείας,profit,N-GFS,G5622,Jude 1,248
χάριν,for the sake of,Prep,G5484,Jude 1,249
Ὑμεῖς,You,PPro-N2P,G4771,Jude 1,250
δέ,however,Conj,G1161,Jude 1,251
ἀγαπητοί,beloved,Adj-VMP,G27,Jude 1,252
μνήσθητε,remember,V-AMP-2P,G3403,Jude 1,253
ῥημάτων,words,N-GNP,G4487,Jude 1,254
προειρημένων,having been spoken beforehand,V-RPM/P-GNP,G4302,Jude 1,255
τῶν,the,Art-GMP,G3588,Jude 1,256
ἀποστόλων,apostles,N-GMP,G652,Jude 1,257
Κυρίου,Lord,N-GMS,G2962,Jude 1,258
ἔλεγον,they were saying,V-IIA-3P,G2036,Jude 1,259
ὅτι,-,Conj,G3754,Jude 1,260
Ἐπ,In,Prep,G1909,Jude 1,261
ἐσχάτου,the last,Adj-GMS,G2078,Jude 1,262
χρόνου,time,N-GMS,G5550,Jude 1,263
ἔσονται,there will be,V-FIM-3P,G1510,Jude 1,264
ἐμπαῖκται,scoffers,N-NMP,G1703,Jude 1,265
τῶν,-,Art-GFP,G3588,Jude 1,266
ἀσεβειῶν,of ungodlinesses,N-GFP,G763,Jude 1,267
ἀποδιορίζοντες,causing divisions,V-PPA-NMP,G592,Jude 1,268
ψυχικοί,worldly-minded,Adj-NMP,G5591,Jude 1,269
Πνεῦμα,the Spirit,N-ANS,G4151,Jude 1,270
ἔχοντες,having,V-PPA-NMP,G2192,Jude 1,271
ἐποικοδομοῦντες,building up,V-PPA-NMP,G2026,Jude 1,272
ἁγιωτάτῃ,most holy,Adj-DFS-S,G40,Jude 1,273
Πνεύματι,the Spirit,N-DNS,G4151,Jude 1,274
Ἁγίῳ,Holy,Adj-DNS,G40,Jude 1,275
προσευχόμενοι,praying,V-PPM/P-NMP,G4336,Jude 1,276
ἀγάπῃ,the love,N-DFS,G26,Jude 1,277
τηρήσατε,keep,V-AMA-2P,G5083,Jude 1,278
προσδεχόμενοι,awaiting,V-PPM/P-NMP,G4327,Jude 1,279
ἔλεος,mercy,N-ANS,G1656,Jude 1,280
ζωὴν,life,N-AFS,G2222,Jude 1,281
αἰώνιον,eternal,Adj-AFS,G166,Jude 1,282
Καὶ,And,Conj,G2532,Jude 1,283
οὓς,those who,RelPro-AMP,G3739,Jude 1,284
ἐλεᾶτε,have mercy on,V-PMA-2P,G1653,Jude 1,285
διακρινομένους,are doubting,V-PPM-AMP,G1252,Jude 1,286
οὓς,others,RelPro-AMP,G3739,Jude 1,287
δὲ,also,Conj,G1161,Jude 1,288
σῴζετε,save,V-PMA-2P,G4982,Jude 1,289
ἁρπάζοντες,snatching,V-PPA-NMP,G726,Jude 1,290
φόβῳ,fear,N-DMS,G5401,Jude 1,291
μισοῦντες,hating,V-PPA-NMP,G3404,Jude 1,292
ἐσπιλωμένον,having been stained,V-RPM/P-AMS,G4695,Jude 1,293
χιτῶνα,clothing,N-AMS,G5509,Jude 1,294
Τῷ,To Him,Art-DMS,G3588,Jude 1,295
δυναμένῳ,being able,V-PPM/P-DMS,G1410,Jude 1,296
φυλάξαι,to keep,V-ANA,G5442,Jude 1,297
ἀπταίστους,from stumbling,Adj-AMP,G679,Jude 1,298
στῆσαι,to present you,V-ANA,G2476,Jude 1,299
κατενώπιον,in the presence of,Prep,G2714,Jude 1,300
δόξης,glory,N-GFS,G1391,Jude 1,301
ἀμώμους,blameless,Adj-AMP,G299,Jude 1,302
ἀγαλλιάσει,exultation,N-DFS,G20,Jude 1,303
μόνῳ,to the only,Adj-DMS,G3441,Jude 1,304
Σωτῆρι,Savior,N-DMS,G4990,Jude 1,305
διὰ,through,Prep,G1223,Jude 1,306
δόξα,be glory,N-NFS,G1391,Jude 1,307
μεγαλωσύνη,majesty,N-NFS,G3172,Jude 1,308
κράτος,dominion,N-NNS,G2904,Jude 1,309
ἐξουσία,authority,N-NFS,G1849,Jude 1,310
πρὸ,before,Prep,G4253,Jude 1,311
παντὸς,all,Adj-GMS,G3956,Jude 1,312
αἰῶνος,time,N-GMS,G165,Jude 1,313
νῦν,now,Adv,G3568,Jude 1,314
αἰῶνας,ages,N-AMP,G165,Jude 1,315
Ἀμήν,Amen,Heb,G281,Jude 1,316
