Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
αἰσθήσει,discernment,N-DFS,G144,Philippians 1,99
δοκιμάζειν,to approve,V-PNA,G1381,Philippians 1,100
τὰ,the things,Art-ANP,G3588,Philippians 1,101
διαφέροντα,being excellent,V-PPA-ANP,G1308,Philippians 1,102
ἦτε,you may be,V-PSA-2P,G1510,Philippians 1,103
εἰλικρινεῖς,pure,Adj-NMP,G1506,Philippians 1,104
ἀπρόσκοποι,blameless,Adj-NMP,G677,Philippians 1,105
ἡμέραν,the day,N-AFS,G2250,Philippians 1,106
πεπληρωμένοι,being filled,V-RPM/P-NMP,G4137,Philippians 1,107
καρπὸν,with the fruit,N-AMS,G2590,Philippians 1,108
δικαιοσύνης,of righteousness,N-GFS,G1343,Philippians 1,109
τὸν,that is,Art-AMS,G3588,Philippians 1,110
δόξαν,the glory,N-AFS,G1391,Philippians 1,111
ἔπαινον,praise,N-AMS,G1868,Philippians 1,112
Γινώσκειν,To know,V-PNA,G1097,Philippians 1,113
δὲ,now,Conj,G1161,Philippians 1,114
βούλομαι,I want,V-PIM/P-1S,G1014,Philippians 1,115
ἀδελφοί,brothers,N-VMP,G80,Philippians 1,116
τὰ,the things,Art-NNP,G3588,Philippians 1,117
κατ,concerning,Prep,G2596,Philippians 1,118
ἐμὲ,me,PPro-A1S,G1473,Philippians 1,119
προκοπὴν,the advancement,N-AFS,G4297,Philippians 1,120
ἐλήλυθεν,have turned out,V-RIA-3S,G2064,Philippians 1,121
ὥστε,so as for,Conj,G5620,Philippians 1,122
τοὺς,the,Art-AMP,G3588,Philippians 1,123
δεσμούς,chains,N-AMP,G1199,Philippians 1,124
φανεροὺς,clearly known,Adj-AMP,G5318,Philippians 1,125
γενέσθαι,to have become,V-ANM,G1096,Philippians 1,126
ὅλῳ,all,Adj-DNS,G3650,Philippians 1,127
τῷ,the,Art-DNS,G3588,Philippians 1,128
πραιτωρίῳ,palace guard,N-DNS,G4232,Philippians 1,129
λοιποῖς,rest,Adj-DMP,G3062,Philippians 1,130
πᾶσιν,all,Adj-DMP,G3956,Philippians 1,131
πλείονας,most,Adj-AMP-C,G4119,Philippians 1,132
τῶν,of the,Art-GMP,G3588,Philippians 1,133
ἀδελφῶν,brothers,N-GMP,G80,Philippians 1,134
Κυρίῳ,the Lord,N-DMS,G2962,Philippians 1,135
πεποιθότας,trusting,V-RPA-AMP,G3982,Philippians 1,136
περισσοτέρως,more abundantly,Adv,G4057,Philippians 1,137
τολμᾶν,to dare,V-PNA,G5111,Philippians 1,138
ἀφόβως,fearlessly,Adv,G870,Philippians 1,139
λόγον,word,N-AMS,G3056,Philippians 1,140
τοῦ,of,Art-GMS,G3588,Philippians 1,141
Θεοῦ,God,N-GMS,G2316,Philippians 1,142
λαλεῖν,to speak,V-PNA,G2980,Philippians 1,143
Τινὲς,Some,IPro-NMP,G5100,Philippians 1,144
μὲν,indeed,Conj,G3303,Philippians 1,145
φθόνον,envy,N-AMS,G5355,Philippians 1,146
ἔριν,strife,N-AFS,G2054,Philippians 1,147
τινὲς,some,IPro-NMP,G5100,Philippians 1,148
δι,from,Prep,G1223,Philippians 1,149
εὐδοκίαν,goodwill,N-AFS,G2107,Philippians 1,150
Χριστὸν,Christ,N-AMS,G5547,Philippians 1,151
κηρύσσουσιν,are proclaiming,V-PIA-3P,G2784,Philippians 1,152
οἱ,the ones,Art-NMP,G3588,Philippians 1,153
ἐξ,out of,Prep,G1537,Philippians 1,154
ἀγάπης,love,N-GFS,G26,Philippians 1,155
εἰδότες,knowing,V-RPA-NMP,G1492,Philippians 1,156
ἀπολογίαν,the defense,N-AFS,G627,Philippians 1,157
κεῖμαι,I am appointed,V-PIM/P-1S,G2749,Philippians 1,158
ἐριθείας,selfish ambition,N-GFS,G2052,Philippians 1,159
καταγγέλλουσιν,are proclaiming,V-PIA-3P,G2605,Philippians 1,160
οὐχ,not,Adv,G3756,Philippians 1,161
ἁγνῶς,purely,Adv,G55,Philippians 1,162
οἰόμενοι,supposing,V-PPM/P-NMP,G3633,Philippians 1,163
θλῖψιν,tribulation,N-AFS,G2347,Philippians 1,164
ἐγείρειν,to add,V-PNA,G1453,Philippians 1,165
Τί,What,IPro-NNS,G5101,Philippians 1,166
πλὴν,Only,Conj,G4133,Philippians 1,167
παντὶ,in every,Adj-DMS,G3956,Philippians 1,168
τρόπῳ,way,N-DMS,G5158,Philippians 1,169
εἴτε,whether,Conj,G1535,Philippians 1,170
προφάσει,in pretext,N-DFS,G4392,Philippians 1,171
ἀληθείᾳ,in truth,N-DFS,G225,Philippians 1,172
Χριστὸς,Christ,N-NMS,G5547,Philippians 1,173
καταγγέλλεται,is proclaimed,V-PIM/P-3S,G2605,Philippians 1,174
τούτῳ,this,DPro-DNS,G3778,Philippians 1,175
χαίρω,I rejoice,V-PIA-1S,G5463,Philippians 1,176
ἀλλὰ,Yes,Conj,G235,Philippians 1,177
χαρήσομαι,I will rejoice,V-FIP-1S,G5463,Philippians 1,178
οἶδα,I know,V-RIA-1S,G1492,Philippians 1,179
γὰρ,for,Conj,G1063,Philippians 1,180
τοῦτό,this,DPro-NNS,G3778,Philippians 1,181
μοι,for me,PPro-D1S,G1473,Philippians 1,182
ἀποβήσεται,will turn out,V-FIM-3S,G576,Philippians 1,183
σωτηρίαν,deliverance,N-AFS,G4991,Philippians 1,184
δεήσεως,prayer,N-GFS,G1162,Philippians 1,185
ἐπιχορηγίας,the provision,N-GFS,G2024,Philippians 1,186
Πνεύματος,Spirit,N-GNS,G4151,Philippians 1,187
κατὰ,according to,Prep,G2596,Philippians 1,188
ἀποκαραδοκίαν,earnest expectation,N-AFS,G603,Philippians 1,189
ἐλπίδα,hope,N-AFS,G1680,Philippians 1,190
οὐδενὶ,nothing,Adj-DNS,G3762,Philippians 1,191
αἰσχυνθήσομαι,I will be ashamed,V-FIP-1S,G153,Philippians 1,192
ἀλλ,but,Conj,G235,Philippians 1,193
παρρησίᾳ,boldness,N-DFS,G3954,Philippians 1,194
μεγαλυνθήσεται,will be magnified,V-FIP-3S,G3170,Philippians 1,195
σώματί,body,N-DNS,G4983,Philippians 1,196
ζωῆς,life,N-GFS,G2222,Philippians 1,197
θανάτου,death,N-GMS,G2288,Philippians 1,198
Ἐμοὶ,To me,PPro-D1S,G1473,Philippians 1,199
τὸ,-,Art-NNS,G3588,Philippians 1,200
ζῆν,to live,V-PNA,G2198,Philippians 1,201
ἀποθανεῖν,to die,V-ANA,G599,Philippians 1,202
κέρδος,is gain,N-NNS,G2771,Philippians 1,203
εἰ,If I am,Conj,G1487,Philippians 1,204
σαρκί,flesh,N-DFS,G4561,Philippians 1,205
καρπὸς,is the fruit,N-NMS,G2590,Philippians 1,206
ἔργου,of labor,N-GNS,G2041,Philippians 1,207
τί,what,IPro-ANS,G5101,Philippians 1,208
αἱρήσομαι,shall I choose,V-FIM-1S,G138,Philippians 1,209
οὐ,Not,Adv,G3756,Philippians 1,210
γνωρίζω,I know,V-PIA-1S,G1107,Philippians 1,211
συνέχομαι,I am pressed,V-PIM/P-1S,G4912,Philippians 1,212
ἐκ,between,Prep,G1537,Philippians 1,213
τῶν,the,Art-GNP,G3588,Philippians 1,214
δύο,two,Adj-GNP,G1417,Philippians 1,215
ἐπιθυμίαν,desire,N-AFS,G1939,Philippians 1,216
ἔχων,having,V-PPA-NMS,G2192,Philippians 1,217
ἀναλῦσαι,to depart,V-ANA,G360,Philippians 1,218
εἶναι,to be,V-PNA,G1510,Philippians 1,219
πολλῷ,very much,Adj-DNS,G4183,Philippians 1,220
κρεῖσσον,better,Adj-NNS-C,G2908,Philippians 1,221
ἐπιμένειν,to remain,V-PNA,G1961,Philippians 1,222
ἐν,in,Prep,G1722,Philippians 1,223
σαρκὶ,flesh,N-DFS,G4561,Philippians 1,224
ἀναγκαιότερον,is more necessary,Adj-NNS-C,G316,Philippians 1,225
μενῶ,I will remain,V-FIA-1S,G3306,Philippians 1,226
παραμενῶ,will continue with,V-FIA-1S,G3887,Philippians 1,227
χαρὰν,joy,N-AFS,G5479,Philippians 1,228
πίστεως,faith,N-GFS,G4102,Philippians 1,229
καύχημα,boasting,N-NNS,G2745,Philippians 1,230
ἐμῆς,my,PPro-GF1S,G1699,Philippians 1,231
παρουσίας,coming,N-GFS,G3952,Philippians 1,232
πάλιν,again,Adv,G3825,Philippians 1,233
πρὸς,to,Prep,G4314,Philippians 1,234
Μόνον,Only,Adv,G3440,Philippians 1,235
ἀξίως,worthily,Adv,G516,Philippians 1,236
πολιτεύεσθε,conduct yourselves,V-PMM/P-2P,G4176,Philippians 1,237
ἐλθὼν,having come,V-APA-NMS,G2064,Philippians 1,238
ἰδὼν,having seen,V-APA-NMS,G3708,Philippians 1,239
ἀπὼν,being absent,V-PPA-NMS,G548,Philippians 1,240
ἀκούω,I might hear,V-PSA-1S,G191,Philippians 1,241
περὶ,concerning,Prep,G4012,Philippians 1,242
στήκετε,you are standing firm,V-PIA-2P,G4739,Philippians 1,243
ἑνὶ,one,Adj-DNS,G1520,Philippians 1,244
πνεύματι,spirit,N-DNS,G4151,Philippians 1,245
μιᾷ,with one,Adj-DFS,G1520,Philippians 1,246
ψυχῇ,mind,N-DFS,G5590,Philippians 1,247
συναθλοῦντες,striving together,V-PPA-NMP,G4866,Philippians 1,248
πίστει,faith,N-DFS,G4102,Philippians 1,249
μὴ,not,Adv,G3361,Philippians 1,250
πτυρόμενοι,being frightened,V-PPM/P-NMP,G4426,Philippians 1,251
μηδενὶ,nothing,Adj-DNS,G3367,Philippians 1,252
ὑπὸ,by,Prep,G5259,Philippians 1,253
ἀντικειμένων,opposing you,V-PPM/P-GMP,G480,Philippians 1,254
ἥτις,which,RelPro-NFS,G3748,Philippians 1,255
ἐστὶν,is,V-PIA-3S,G1510,Philippians 1,256
αὐτοῖς,to them,PPro-DM3P,G846,Philippians 1,257
ἔνδειξις,a demonstration,N-NFS,G1732,Philippians 1,258
ἀπωλείας,of destruction,N-GFS,G684,Philippians 1,259
σωτηρίας,of salvation,N-GFS,G4991,Philippians 1,260
τοῦτο,this,DPro-NNS,G3778,Philippians 1,261
ἐχαρίσθη,it has been granted,V-AIP-3S,G5483,Philippians 1,262
μόνον,only,Adv,G3440,Philippians 1,263
αὐτὸν,Him,PPro-AM3S,G846,Philippians 1,264
πιστεύειν,to believe,V-PNA,G4100,Philippians 1,265
αὐτοῦ,Him,PPro-GM3S,G846,Philippians 1,266
πάσχειν,to suffer,V-PNA,G3958,Philippians 1,267
ἀγῶνα,conflict,N-AMS,G73,Philippians 1,268
ἔχοντες,having,V-PPA-NMP,G2192,Philippians 1,269
οἷον,such as,RelPro-AMS,G3634,Philippians 1,270
εἴδετε,you saw,V-AIA-2P,G3708,Philippians 1,271
ἀκούετε,hear of,V-PIA-2P,G191,Philippians 1,272
ἐμοί,me,PPro-D1S,G1473,Philippians 1,273
Εἴ,If there is,Conj,G1487,Philippians 2,274
τις,any,IPro-NFS,G5100,Philippians 2,275
οὖν,therefore,Conj,G3767,Philippians 2,276
παράκλησις,encouragement,N-NFS,G3874,Philippians 2,277
ἐν,in,Prep,G1722,Philippians 2,278
Χριστῷ,Christ,N-DMS,G5547,Philippians 2,279
εἴ,if,Conj,G1487,Philippians 2,280
τι,any,IPro-NNS,G5100,Philippians 2,281
παραμύθιον,comfort,N-NNS,G3890,Philippians 2,282
ἀγάπης,of love,N-GFS,G26,Philippians 2,283
κοινωνία,fellowship,N-NFS,G2842,Philippians 2,284
Πνεύματος,of the Spirit,N-GNS,G4151,Philippians 2,285
σπλάγχνα,affections,N-NNP,G4698,Philippians 2,286
καὶ,and,Conj,G2532,Philippians 2,287
οἰκτιρμοί,compassions,N-NMP,G3628,Philippians 2,288
πληρώσατέ,fulfill,V-AMA-2P,G4137,Philippians 2,289
μου,my,PPro-G1S,G1473,Philippians 2,290
τὴν,-,Art-AFS,G3588,Philippians 2,291
χαρὰν,joy,N-AFS,G5479,Philippians 2,292
ἵνα,so that,Conj,G2443,Philippians 2,293
τὸ,the,Art-ANS,G3588,Philippians 2,294
αὐτὸ,same,PPro-AN3S,G846,Philippians 2,295
φρονῆτε,you may be minded,V-PSA-2P,G5426,Philippians 2,296
αὐτὴν,same,PPro-AF3S,G846,Philippians 2,297
ἀγάπην,love,N-AFS,G26,Philippians 2,298
ἔχοντες,having,V-PPA-NMP,G2192,Philippians 2,299
σύμψυχοι,united in soul,Adj-NMP,G4861,Philippians 2,300
ἓν,same thing,Adj-ANS,G1520,Philippians 2,301
φρονοῦντες,minding,V-PPA-NMP,G5426,Philippians 2,302
μηδὲν,nothing,Adj-ANS,G3367,Philippians 2,303
κατ,according to,Prep,G2596,Philippians 2,304
ἐριθείαν,self-interest,N-AFS,G2052,Philippians 2,305
μηδὲ,or,Conj,G3366,Philippians 2,306
κατὰ,according to,Prep,G2596,Philippians 2,307
κενοδοξίαν,vain conceit,N-AFS,G2754,Philippians 2,308
ἀλλὰ,but,Conj,G235,Philippians 2,309
τῇ,-,Art-DFS,G3588,Philippians 2,310
ταπεινοφροσύνῃ,in humility,N-DFS,G5012,Philippians 2,311
ἀλλήλους,one another,RecPro-AMP,G240,Philippians 2,312
ἡγούμενοι,be esteeming,V-PPM/P-NMP,G2233,Philippians 2,313
ὑπερέχοντας,surpassing,V-PPA-AMP,G5242,Philippians 2,314
ἑαυτῶν,themselves,RefPro-GM3P,G1438,Philippians 2,315
μὴ,not,Adv,G3361,Philippians 2,316
τὰ,the things,Art-ANP,G3588,Philippians 2,317
ἕκαστοι,each,Adj-NMP,G1538,Philippians 2,318
σκοποῦντες,considering,V-PPA-NMP,G4648,Philippians 2,319
ἑτέρων,of others,Adj-GMP,G2087,Philippians 2,320
Τοῦτο,This,DPro-ANS,G3778,Philippians 2,321
φρονεῖτε,let mind be,V-PMA-2P,G5426,Philippians 2,322
ὑμῖν,you,PPro-D2P,G4771,Philippians 2,323
ὃ,which,RelPro-NNS,G3739,Philippians 2,324
Ἰησοῦ,Jesus was,N-DMS,G2424,Philippians 2,325
Ὃς,Who,RelPro-NMS,G3739,Philippians 2,326
μορφῇ,the form,N-DFS,G3444,Philippians 2,327
Θεοῦ,of God,N-GMS,G2316,Philippians 2,328
ὑπάρχων,existing,V-PPA-NMS,G5225,Philippians 2,329
οὐχ,not,Adv,G3756,Philippians 2,330
ἁρπαγμὸν,something to be grasped,N-AMS,G725,Philippians 2,331
ἡγήσατο,considered,V-AIM-3S,G2233,Philippians 2,332
εἶναι,to be,V-PNA,G1510,Philippians 2,333
ἴσα,equal,Adj-ANP,G2470,Philippians 2,334
Θεῷ,with God,N-DMS,G2316,Philippians 2,335
ἑαυτὸν,Himself,RefPro-AM3S,G1438,Philippians 2,336
ἐκένωσεν,emptied,V-AIA-3S,G2758,Philippians 2,337
μορφὴν,the form,N-AFS,G3444,Philippians 2,338
δούλου,of a servant,N-GMS,G1401,Philippians 2,339
λαβών,having taken,V-APA-NMS,G2983,Philippians 2,340
ὁμοιώματι,the likeness,N-DNS,G3667,Philippians 2,341
ἀνθρώπων,of men,N-GMP,G444,Philippians 2,342
γενόμενος,having been made,V-APM-NMS,G1096,Philippians 2,343
σχήματι,in appearance,N-DNS,G4976,Philippians 2,344
εὑρεθεὶς,having been found,V-APP-NMS,G2147,Philippians 2,345
ὡς,as,Adv,G5613,Philippians 2,346
ἄνθρωπος,a man,N-NMS,G444,Philippians 2,347
ἐταπείνωσεν,He humbled,V-AIA-3S,G5013,Philippians 2,348
ὑπήκοος,obedient,Adj-NMS,G5255,Philippians 2,349
μέχρι,unto,Prep,G3360,Philippians 2,350
θανάτου,death,N-GMS,G2288,Philippians 2,351
δὲ,even,Conj,G1161,Philippians 2,352
σταυροῦ,of the cross,N-GMS,G4716,Philippians 2,353
Διὸ,Therefore,Conj,G1352,Philippians 2,354
ὁ,-,Art-NMS,G3588,Philippians 2,355
Θεὸς,God,N-NMS,G2316,Philippians 2,356
αὐτὸν,Him,PPro-AM3S,G846,Philippians 2,357
ὑπερύψωσεν,highly exalted,V-AIA-3S,G5251,Philippians 2,358
ἐχαρίσατο,granted,V-AIM-3S,G5483,Philippians 2,359
αὐτῷ,to Him,PPro-DM3S,G846,Philippians 2,360
ὄνομα,name,N-ANS,G3686,Philippians 2,361
ὑπὲρ,above,Prep,G5228,Philippians 2,362
πᾶν,every,Adj-ANS,G3956,Philippians 2,363
τῷ,the,Art-DNS,G3588,Philippians 2,364
ὀνόματι,name,N-DNS,G3686,Philippians 2,365
Ἰησοῦ,of Jesus,N-GMS,G2424,Philippians 2,366
πᾶν,every,Adj-NNS,G3956,Philippians 2,367
γόνυ,knee,N-NNS,G1119,Philippians 2,368
κάμψῃ,should bow,V-ASA-3S,G2578,Philippians 2,369
ἐπουρανίων,in the heavens,Adj-GMP,G2032,Philippians 2,370
ἐπιγείων,on earth,Adj-GMP,G1919,Philippians 2,371
καταχθονίων,under the earth,Adj-GMP,G2709,Philippians 2,372
πᾶσα,every,Adj-NFS,G3956,Philippians 2,373
γλῶσσα,tongue,N-NFS,G1100,Philippians 2,374
ἐξομολογήσηται,should confess,V-ASM-3S,G1843,Philippians 2,375
ὅτι,that,Conj,G3754,Philippians 2,376
ΚΥΡΙΟΣ,is Lord,N-NMS,G2962,Philippians 2,377
ΙΗΣΟΥΣ,Jesus,N-NMS,G2424,Philippians 2,378
ΧΡΙΣΤΟΣ,Christ,N-NMS,G5547,Philippians 2,379
εἰς,to,Prep,G1519,Philippians 2,380
δόξαν,the glory,N-AFS,G1391,Philippians 2,381
Πατρός,the Father,N-GMS,G3962,Philippians 2,382
Ὥστε,Therefore,Conj,G5620,Philippians 2,383
ἀγαπητοί,beloved,Adj-VMP,G27,Philippians 2,384
καθὼς,just as,Adv,G2531,Philippians 2,385
πάντοτε,always,Adv,G3842,Philippians 2,386
ὑπηκούσατε,you have obeyed,V-AIA-2P,G5219,Philippians 2,387
παρουσίᾳ,presence,N-DFS,G3952,Philippians 2,388
μόνον,only,Adv,G3440,Philippians 2,389
νῦν,now,Adv,G3568,Philippians 2,390
πολλῷ,much,Adj-DNS,G4183,Philippians 2,391
μᾶλλον,more,Adv,G3123,Philippians 2,392
ἀπουσίᾳ,absence,N-DFS,G666,Philippians 2,393
μετὰ,with,Prep,G3326,Philippians 2,394
φόβου,fear,N-GMS,G5401,Philippians 2,395
τρόμου,trembling,N-GMS,G5156,Philippians 2,396
σωτηρίαν,salvation,N-AFS,G4991,Philippians 2,397
κατεργάζεσθε,work out,V-PMM/P-2P,G2716,Philippians 2,398
γάρ,for,Conj,G1063,Philippians 2,399
ἐστιν,is,V-PIA-3S,G1510,Philippians 2,400
ἐνεργῶν,working,V-PPA-NMS,G1754,Philippians 2,401
θέλειν,to will,V-PNA,G2309,Philippians 2,402
ἐνεργεῖν,to work,V-PNA,G1754,Philippians 2,403
τῆς,His,Art-GFS,G3588,Philippians 2,404
εὐδοκίας,good pleasure,N-GFS,G2107,Philippians 2,405
Πάντα,All things,Adj-ANP,G3956,Philippians 2,406
ποιεῖτε,do,V-PMA-2P,G4160,Philippians 2,407
χωρὶς,without,Prep,G5565,Philippians 2,408
γογγυσμῶν,murmurings,N-GMP,G1112,Philippians 2,409
διαλογισμῶν,disputings,N-GMP,G1261,Philippians 2,410
γένησθε,you may be,V-ASM-2P,G1096,Philippians 2,411
ἄμεμπτοι,blameless,Adj-NMP,G273,Philippians 2,412
ἀκέραιοι,innocent,Adj-NMP,G185,Philippians 2,413
τέκνα,children,N-NNP,G5043,Philippians 2,414
ἄμωμα,unblemished,Adj-NNP,G299,Philippians 2,415
μέσον,in the midst,Adj-ANS,G3319,Philippians 2,416
γενεᾶς,of a generation,N-GFS,G1074,Philippians 2,417
σκολιᾶς,crooked,Adj-GFS,G4646,Philippians 2,418
διεστραμμένης,perverted,V-RPM/P-GFS,G1294,Philippians 2,419
οἷς,whom,RelPro-DMP,G3739,Philippians 2,420
φαίνεσθε,you shine,V-PIM/P-2P,G5316,Philippians 2,421
φωστῆρες,lights,N-NMP,G5458,Philippians 2,422
κόσμῳ,the world,N-DMS,G2889,Philippians 2,423
λόγον,the word,N-AMS,G3056,Philippians 2,424
ζωῆς,of life,N-GFS,G2222,Philippians 2,425
ἐπέχοντες,holding forth,V-PPA-NMP,G1907,Philippians 2,426
καύχημα,a boast,N-ANS,G2745,Philippians 2,427
ἐμοὶ,to me,PPro-D1S,G1473,Philippians 2,428
ἡμέραν,the day,N-AFS,G2250,Philippians 2,429
Χριστοῦ,of Christ,N-GMS,G5547,Philippians 2,430
οὐκ,not,Adv,G3756,Philippians 2,431
κενὸν,vain,Adj-ANS,G2756,Philippians 2,432
ἔδραμον,I did run,V-AIA-1S,G5143,Philippians 2,433
οὐδὲ,nor,Conj,G3761,Philippians 2,434
ἐκοπίασα,toil,V-AIA-1S,G2872,Philippians 2,435
Ἀλλὰ,But,Conj,G235,Philippians 2,436
εἰ,if,Conj,G1487,Philippians 2,437
σπένδομαι,I am being poured out as a drink offering,V-PIM/P-1S,G4689,Philippians 2,438
ἐπὶ,on,Prep,G1909,Philippians 2,439
θυσίᾳ,sacrifice,N-DFS,G2378,Philippians 2,440
λειτουργίᾳ,service,N-DFS,G3009,Philippians 2,441
πίστεως,faith,N-GFS,G4102,Philippians 2,442
ὑμῶν,of you,PPro-G2P,G4771,Philippians 2,443
χαίρω,I am glad,V-PIA-1S,G5463,Philippians 2,444
συνχαίρω,rejoice with,V-PIA-1S,G4796,Philippians 2,445
πᾶσιν,all,Adj-DMP,G3956,Philippians 2,446
ὑμεῖς,you,PPro-N2P,G4771,Philippians 2,447
χαίρετε,be glad,V-PMA-2P,G5463,Philippians 2,448
συνχαίρετέ,rejoice with,V-PMA-2P,G4796,Philippians 2,449
μοι,me,PPro-D1S,G1473,Philippians 2,450
Ἐλπίζω,I hope,V-PIA-1S,G1679,Philippians 2,451
