Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ἀληθείας,of truth,N-GFS,G225,Ephesians 1,103
εὐαγγέλιον,gospel,N-ANS,G2098,Ephesians 1,104
σωτηρίας,salvation,N-GFS,G4991,Ephesians 1,105
ὑμῶν,of you,PPro-G2P,G4771,Ephesians 1,106
πιστεύσαντες,having believed,V-APA-NMP,G4100,Ephesians 1,107
ἐσφραγίσθητε,you were sealed,V-AIP-2P,G4972,Ephesians 1,108
τῷ,with the,Art-DNS,G3588,Ephesians 1,109
Πνεύματι,Spirit,N-DNS,G4151,Ephesians 1,110
ἐπαγγελίας,of promise,N-GFS,G1860,Ephesians 1,111
Ἁγίῳ,Holy,Adj-DNS,G40,Ephesians 1,112
ὅ,who,RelPro-NNS,G3739,Ephesians 1,113
ἐστιν,is,V-PIA-3S,G1510,Ephesians 1,114
ἀρραβὼν,the guarantee,N-NMS,G728,Ephesians 1,115
κληρονομίας,inheritance,N-GFS,G2817,Ephesians 1,116
περιποιήσεως,acquired possession,N-GFS,G4047,Ephesians 1,117
Διὰ,Because of,Prep,G1223,Ephesians 1,118
τοῦτο,this,DPro-ANS,G3778,Ephesians 1,119
κἀγώ,I also,PPro-N1S,G2504,Ephesians 1,120
ἀκούσας,having heard of,V-APA-NMS,G191,Ephesians 1,121
καθ,among,Prep,G2596,Ephesians 1,122
ὑμᾶς,you,PPro-A2P,G4771,Ephesians 1,123
πίστιν,faith,N-AFS,G4102,Ephesians 1,124
Κυρίῳ,Lord,N-DMS,G2962,Ephesians 1,125
ἀγάπην,love,N-AFS,G26,Ephesians 1,126
πάντας,all,Adj-AMP,G3956,Ephesians 1,127
οὐ,not,Adv,G3756,Ephesians 1,128
παύομαι,do cease,V-PIM-1S,G3973,Ephesians 1,129
εὐχαριστῶν,giving thanks,V-PPA-NMS,G2168,Ephesians 1,130
ὑπὲρ,for,Prep,G5228,Ephesians 1,131
μνείαν,mention,N-AFS,G3417,Ephesians 1,132
ποιούμενος,making,V-PPM-NMS,G4160,Ephesians 1,133
τῶν,the,Art-GFP,G3588,Ephesians 1,134
προσευχῶν,prayers,N-GFP,G4335,Ephesians 1,135
μου,of me,PPro-G1S,G1473,Ephesians 1,136
ἵνα,that,Conj,G2443,Ephesians 1,137
δώῃ,may give,V-ASA-3S,G1325,Ephesians 1,138
πνεῦμα,a spirit,N-ANS,G4151,Ephesians 1,139
σοφίας,of wisdom,N-GFS,G4678,Ephesians 1,140
ἀποκαλύψεως,revelation,N-GFS,G602,Ephesians 1,141
ἐπιγνώσει,the knowledge,N-DFS,G1922,Ephesians 1,142
πεφωτισμένους,being enlightened,V-RPM/P-AMP,G5461,Ephesians 1,143
ὀφθαλμοὺς,eyes,N-AMP,G3788,Ephesians 1,144
καρδίας,heart,N-GFS,G2588,Ephesians 1,145
εἰδέναι,to know,V-RNA,G1492,Ephesians 1,146
τίς,what,IPro-NFS,G5101,Ephesians 1,147
ἡ,the,Art-NFS,G3588,Ephesians 1,148
ἐλπὶς,hope,N-NFS,G1680,Ephesians 1,149
κλήσεως,calling,N-GFS,G2821,Ephesians 1,150
τίς,what,IPro-NMS,G5101,Ephesians 1,151
πλοῦτος,riches,N-NMS,G4149,Ephesians 1,152
τί,what,IPro-NNS,G5101,Ephesians 1,153
τὸ,is the,Art-NNS,G3588,Ephesians 1,154
ὑπερβάλλον,surpassing,V-PPA-NNS,G5235,Ephesians 1,155
μέγεθος,greatness,N-NNS,G3174,Ephesians 1,156
δυνάμεως,power,N-GFS,G1411,Ephesians 1,157
πιστεύοντας,believing,V-PPA-AMP,G4100,Ephesians 1,158
ἐνέργειαν,working,N-AFS,G1753,Ephesians 1,159
κράτους,might,N-GNS,G2904,Ephesians 1,160
ἰσχύος,strength,N-GFS,G2479,Ephesians 1,161
ἐνήργηκεν,He worked,V-RIA-3S,G1754,Ephesians 1,162
ἐγείρας,having raised,V-APA-NMS,G1453,Ephesians 1,163
αὐτὸν,Him,PPro-AM3S,G846,Ephesians 1,164
ἐκ,out from,Prep,G1537,Ephesians 1,165
νεκρῶν,the dead,Adj-GMP,G3498,Ephesians 1,166
καθίσας,having set Him,V-APA-NMS,G2523,Ephesians 1,167
δεξιᾷ,the right hand,Adj-DFS,G1188,Ephesians 1,168
ὑπεράνω,above,Prep,G5231,Ephesians 1,169
πάσης,every,Adj-GFS,G3956,Ephesians 1,170
ἀρχῆς,principality,N-GFS,G746,Ephesians 1,171
ἐξουσίας,authority,N-GFS,G1849,Ephesians 1,172
κυριότητος,dominion,N-GFS,G2963,Ephesians 1,173
παντὸς,every,Adj-GNS,G3956,Ephesians 1,174
ὀνόματος,name,N-GNS,G3686,Ephesians 1,175
ὀνομαζομένου,being named,V-PPM/P-GNS,G3687,Ephesians 1,176
μόνον,only,Adv,G3440,Ephesians 1,177
αἰῶνι,age,N-DMS,G165,Ephesians 1,178
τούτῳ,this,DPro-DMS,G3778,Ephesians 1,179
ἀλλὰ,but,Conj,G235,Ephesians 1,180
μέλλοντι,coming,V-PPA-DMS,G3195,Ephesians 1,181
ὑπέταξεν,He put,V-AIA-3S,G5293,Ephesians 1,182
ὑπὸ,under,Prep,G5259,Ephesians 1,183
πόδας,feet,N-AMP,G4228,Ephesians 1,184
ἔδωκεν,gave,V-AIA-3S,G1325,Ephesians 1,185
κεφαλὴν,to be head,N-AFS,G2776,Ephesians 1,186
τῇ,to the,Art-DFS,G3588,Ephesians 1,187
ἐκκλησίᾳ,church,N-DFS,G1577,Ephesians 1,188
ἥτις,which,RelPro-NFS,G3748,Ephesians 1,189
ἐστὶν,is,V-PIA-3S,G1510,Ephesians 1,190
σῶμα,body,N-NNS,G4983,Ephesians 1,191
πλήρωμα,fullness,N-NNS,G4138,Ephesians 1,192
πᾶσιν,all,Adj-DNP,G3956,Ephesians 1,193
πληρουμένου,filling,V-PPM-GMS,G4137,Ephesians 1,194
Καὶ,And,Conj,G2532,Ephesians 2,195
ὑμᾶς,you,PPro-A2P,G4771,Ephesians 2,196
ὄντας,being,V-PPA-AMP,G1510,Ephesians 2,197
νεκροὺς,dead,Adj-AMP,G3498,Ephesians 2,198
τοῖς,in the,Art-DNP,G3588,Ephesians 2,199
παραπτώμασιν,trespasses,N-DNP,G3900,Ephesians 2,200
καὶ,and,Conj,G2532,Ephesians 2,201
ταῖς,the,Art-DFP,G3588,Ephesians 2,202
ἁμαρτίαις,sins,N-DFP,G266,Ephesians 2,203
ὑμῶν,of you,PPro-G2P,G4771,Ephesians 2,204
ἐν,in,Prep,G1722,Ephesians 2,205
αἷς,which,RelPro-DFP,G3739,Ephesians 2,206
ποτε,once,Prtcl,G4218,Ephesians 2,207
περιεπατήσατε,you walked,V-AIA-2P,G4043,Ephesians 2,208
κατὰ,according to,Prep,G2596,Ephesians 2,209
τὸν,the,Art-AMS,G3588,Ephesians 2,210
αἰῶνα,age,N-AMS,G165,Ephesians 2,211
τοῦ,the,Art-GMS,G3588,Ephesians 2,212
κόσμου,world,N-GMS,G2889,Ephesians 2,213
τούτου,of this,DPro-GMS,G3778,Ephesians 2,214
ἄρχοντα,ruler,N-AMS,G758,Ephesians 2,215
τῆς,of the,Art-GFS,G3588,Ephesians 2,216
ἐξουσίας,authority,N-GFS,G1849,Ephesians 2,217
ἀέρος,air,N-GMS,G109,Ephesians 2,218
τοῦ,the,Art-GNS,G3588,Ephesians 2,219
πνεύματος,spirit,N-GNS,G4151,Ephesians 2,220
νῦν,now,Adv,G3568,Ephesians 2,221
ἐνεργοῦντος,working,V-PPA-GNS,G1754,Ephesians 2,222
τοῖς,the,Art-DMP,G3588,Ephesians 2,223
υἱοῖς,sons,N-DMP,G5207,Ephesians 2,224
ἀπειθείας,of disobedience,N-GFS,G543,Ephesians 2,225
οἷς,whom,RelPro-DMP,G3739,Ephesians 2,226
ἡμεῖς,we,PPro-N1P,G1473,Ephesians 2,227
πάντες,all,Adj-NMP,G3956,Ephesians 2,228
ἀνεστράφημέν,lived,V-AIP-1P,G390,Ephesians 2,229
ἐπιθυμίαις,desires,N-DFP,G1939,Ephesians 2,230
σαρκὸς,flesh,N-GFS,G4561,Ephesians 2,231
ἡμῶν,of us,PPro-G1P,G1473,Ephesians 2,232
ποιοῦντες,doing,V-PPA-NMP,G4160,Ephesians 2,233
τὰ,the,Art-ANP,G3588,Ephesians 2,234
θελήματα,things willed,N-ANP,G2307,Ephesians 2,235
τῶν,of its,Art-GFP,G3588,Ephesians 2,236
διανοιῶν,thoughts,N-GFP,G1271,Ephesians 2,237
ἤμεθα,we were,V-IIM-1P,G1510,Ephesians 2,238
τέκνα,children,N-NNP,G5043,Ephesians 2,239
φύσει,by nature,N-DFS,G5449,Ephesians 2,240
ὀργῆς,of wrath,N-GFS,G3709,Ephesians 2,241
ὡς,as,Adv,G5613,Ephesians 2,242
οἱ,the,Art-NMP,G3588,Ephesians 2,243
λοιποί,rest,Adj-NMP,G3062,Ephesians 2,244
Ὁ,-,Art-NMS,G3588,Ephesians 2,245
δὲ,But,Conj,G1161,Ephesians 2,246
Θεὸς,God,N-NMS,G2316,Ephesians 2,247
πλούσιος,rich,Adj-NMS,G4145,Ephesians 2,248
ὢν,being,V-PPA-NMS,G1510,Ephesians 2,249
ἐλέει,mercy,N-DNS,G1656,Ephesians 2,250
διὰ,because of,Prep,G1223,Ephesians 2,251
τὴν,the,Art-AFS,G3588,Ephesians 2,252
πολλὴν,great,Adj-AFS,G4183,Ephesians 2,253
ἀγάπην,love,N-AFS,G26,Ephesians 2,254
αὐτοῦ,of Him,PPro-GM3S,G846,Ephesians 2,255
ἣν,with which,RelPro-AFS,G3739,Ephesians 2,256
ἠγάπησεν,He loved,V-AIA-3S,G25,Ephesians 2,257
ἡμᾶς,us,PPro-A1P,G1473,Ephesians 2,258
συνεζωοποίησεν,made us alive with,V-AIA-3S,G4806,Ephesians 2,259
τῷ,-,Art-DMS,G3588,Ephesians 2,260
Χριστῷ,Christ,N-DMS,G5547,Ephesians 2,261
χάριτί,by grace,N-DFS,G5485,Ephesians 2,262
ἐστε,you are,V-PIA-2P,G1510,Ephesians 2,263
σεσῳσμένοι,saved,V-RPM/P-NMP,G4982,Ephesians 2,264
συνήγειρεν,He raised us up together,V-AIA-3S,G4891,Ephesians 2,265
συνεκάθισεν,seated us together,V-AIA-3S,G4776,Ephesians 2,266
ἐπουρανίοις,heavenly realms,Adj-DNP,G2032,Ephesians 2,267
Ἰησοῦ,Jesus,N-DMS,G2424,Ephesians 2,268
ἵνα,in order that,Conj,G2443,Ephesians 2,269
ἐνδείξηται,He might show,V-ASM-3S,G1731,Ephesians 2,270
αἰῶσιν,ages,N-DMP,G165,Ephesians 2,271
ἐπερχομένοις,are coming,V-PPM/P-DMP,G1904,Ephesians 2,272
τὸ,the,Art-ANS,G3588,Ephesians 2,273
ὑπερβάλλον,surpassing,V-PPA-ANS,G5235,Ephesians 2,274
πλοῦτος,riches,N-ANS,G4149,Ephesians 2,275
χάριτος,grace,N-GFS,G5485,Ephesians 2,276
χρηστότητι,kindness,N-DFS,G5544,Ephesians 2,277
ἐφ,toward,Prep,G1909,Ephesians 2,278
Τῇ,-,Art-DFS,G3588,Ephesians 2,279
γὰρ,For,Conj,G1063,Ephesians 2,280
πίστεως,faith,N-GFS,G4102,Ephesians 2,281
τοῦτο,this,DPro-NNS,G3778,Ephesians 2,282
οὐκ,not,Adv,G3756,Ephesians 2,283
ἐξ,of,Prep,G1537,Ephesians 2,284
Θεοῦ,it is of God,N-GMS,G2316,Ephesians 2,285
τὸ,the,Art-NNS,G3588,Ephesians 2,286
δῶρον,gift,N-NNS,G1435,Ephesians 2,287
ἔργων,works,N-GNP,G2041,Ephesians 2,288
μή,not,Adv,G3361,Ephesians 2,289
τις,anyone,IPro-NMS,G5100,Ephesians 2,290
καυχήσηται,may boast,V-ASM-3S,G2744,Ephesians 2,291
γάρ,for,Conj,G1063,Ephesians 2,292
ἐσμεν,we are,V-PIA-1P,G1510,Ephesians 2,293
ποίημα,workmanship,N-NNS,G4161,Ephesians 2,294
κτισθέντες,having been created,V-APP-NMP,G2936,Ephesians 2,295
ἐπὶ,for,Prep,G1909,Ephesians 2,296
ἔργοις,works,N-DNP,G2041,Ephesians 2,297
ἀγαθοῖς,good,Adj-DNP,G18,Ephesians 2,298
οἷς,which,RelPro-DNP,G3739,Ephesians 2,299
προητοίμασεν,prepared beforehand,V-AIA-3S,G4282,Ephesians 2,300
ὁ,-,Art-NMS,G3588,Ephesians 2,301
αὐτοῖς,them,PPro-DN3P,G846,Ephesians 2,302
περιπατήσωμεν,we should walk,V-ASA-1P,G4043,Ephesians 2,303
Διὸ,Therefore,Conj,G1352,Ephesians 2,304
μνημονεύετε,remember,V-PMA-2P,G3421,Ephesians 2,305
ὅτι,that,Conj,G3754,Ephesians 2,306
ποτὲ,formerly,Adv,G4218,Ephesians 2,307
ὑμεῖς,you,PPro-N2P,G4771,Ephesians 2,308
τὰ,the,Art-NNP,G3588,Ephesians 2,309
ἔθνη,Gentiles,N-NNP,G1484,Ephesians 2,310
σαρκί,the flesh,N-DFS,G4561,Ephesians 2,311
λεγόμενοι,being called,V-PPM/P-NMP,G3004,Ephesians 2,312
ἀκροβυστία,the uncircumcision,N-NFS,G203,Ephesians 2,313
ὑπὸ,by,Prep,G5259,Ephesians 2,314
λεγομένης,being called,V-PPM/P-GFS,G3004,Ephesians 2,315
περιτομῆς,the circumcision,N-GFS,G4061,Ephesians 2,316
σαρκὶ,the flesh,N-DFS,G4561,Ephesians 2,317
χειροποιήτου,made by hands,Adj-GFS,G5499,Ephesians 2,318
ἦτε,you were,V-IIA-2P,G1510,Ephesians 2,319
καιρῷ,time,N-DMS,G2540,Ephesians 2,320
ἐκείνῳ,that,DPro-DMS,G1565,Ephesians 2,321
χωρὶς,separate from,Prep,G5565,Ephesians 2,322
Χριστοῦ,Christ,N-GMS,G5547,Ephesians 2,323
ἀπηλλοτριωμένοι,alienated from,V-RPM/P-NMP,G526,Ephesians 2,324
πολιτείας,commonwealth,N-GFS,G4174,Ephesians 2,325
Ἰσραὴλ,of Israel,N-GMS,G2474,Ephesians 2,326
ξένοι,strangers,Adj-NMP,G3581,Ephesians 2,327
διαθηκῶν,covenants,N-GFP,G1242,Ephesians 2,328
ἐπαγγελίας,promise,N-GFS,G1860,Ephesians 2,329
ἐλπίδα,hope,N-AFS,G1680,Ephesians 2,330
μὴ,not,Adv,G3361,Ephesians 2,331
ἔχοντες,having,V-PPA-NMP,G2192,Ephesians 2,332
ἄθεοι,without God,Adj-NMP,G112,Ephesians 2,333
κόσμῳ,world,N-DMS,G2889,Ephesians 2,334
νυνὶ,Now,Adv,G3570,Ephesians 2,335
οἵ,the ones,Art-NMP,G3588,Ephesians 2,336
ὄντες,being,V-PPA-NMP,G1510,Ephesians 2,337
μακρὰν,far off,Adj-AFS,G3112,Ephesians 2,338
ἐγενήθητε,have become,V-AIP-2P,G1096,Ephesians 2,339
ἐγγὺς,near,Adv,G1451,Ephesians 2,340
τῷ,the,Art-DNS,G3588,Ephesians 2,341
αἵματι,blood,N-DNS,G129,Ephesians 2,342
Αὐτὸς,He Himself,PPro-NM3S,G846,Ephesians 2,343
ἐστιν,is,V-PIA-3S,G1510,Ephesians 2,344
ἡ,the,Art-NFS,G3588,Ephesians 2,345
εἰρήνη,peace,N-NFS,G1515,Ephesians 2,346
ποιήσας,having made,V-APA-NMS,G4160,Ephesians 2,347
ἀμφότερα,both,Adj-ANP,G297,Ephesians 2,348
ἓν,one,Adj-ANS,G1520,Ephesians 2,349
μεσότοιχον,barrier,N-ANS,G3320,Ephesians 2,350
φραγμοῦ,fence,N-GMS,G5418,Ephesians 2,351
λύσας,having broken down,V-APA-NMS,G3089,Ephesians 2,352
ἔχθραν,hostility,N-AFS,G2189,Ephesians 2,353
τῇ,the,Art-DFS,G3588,Ephesians 2,354
νόμον,law,N-AMS,G3551,Ephesians 2,355
ἐντολῶν,of commandments,N-GFP,G1785,Ephesians 2,356
δόγμασιν,ordinances,N-DNP,G1378,Ephesians 2,357
καταργήσας,having annulled,V-APA-NMS,G2673,Ephesians 2,358
τοὺς,the,Art-AMP,G3588,Ephesians 2,359
δύο,two,Adj-AMP,G1417,Ephesians 2,360
κτίσῃ,He might create,V-ASA-3S,G2936,Ephesians 2,361
αὑτῷ,Himself,PPro-DM3S,G848,Ephesians 2,362
εἰς,into,Prep,G1519,Ephesians 2,363
ἕνα,one,Adj-AMS,G1520,Ephesians 2,364
καινὸν,new,Adj-AMS,G2537,Ephesians 2,365
ἄνθρωπον,man,N-AMS,G444,Ephesians 2,366
ποιῶν,making,V-PPA-NMS,G4160,Ephesians 2,367
εἰρήνην,peace,N-AFS,G1515,Ephesians 2,368
ἀποκαταλλάξῃ,He might reconcile,V-ASA-3S,G604,Ephesians 2,369
ἀμφοτέρους,both,Adj-AMP,G297,Ephesians 2,370
ἑνὶ,one,Adj-DNS,G1520,Ephesians 2,371
σώματι,body,N-DNS,G4983,Ephesians 2,372
Θεῷ,to God,N-DMS,G2316,Ephesians 2,373
σταυροῦ,cross,N-GMS,G4716,Ephesians 2,374
ἀποκτείνας,having slain,V-APA-NMS,G615,Ephesians 2,375
αὐτῷ,it,PPro-DM3S,G846,Ephesians 2,376
ἐλθὼν,having come,V-APA-NMS,G2064,Ephesians 2,377
εὐηγγελίσατο,He proclaimed the gospel,V-AIM-3S,G2097,Ephesians 2,378
ὑμῖν,to you,PPro-D2P,G4771,Ephesians 2,379
ἐγγύς,near,Adv,G1451,Ephesians 2,380
δι,through,Prep,G1223,Ephesians 2,381
ἔχομεν,we have,V-PIA-1P,G2192,Ephesians 2,382
προσαγωγὴν,access,N-AFS,G4318,Ephesians 2,383
ἀμφότεροι,both,Adj-NMP,G297,Ephesians 2,384
Πνεύματι,Spirit,N-DNS,G4151,Ephesians 2,385
πρὸς,to,Prep,G4314,Ephesians 2,386
Πατέρα,Father,N-AMS,G3962,Ephesians 2,387
Ἄρα,So,Conj,G686,Ephesians 2,388
οὖν,then,Conj,G3767,Ephesians 2,389
οὐκέτι,no longer,Adv,G3765,Ephesians 2,390
ἐστὲ,are you,V-PIA-2P,G1510,Ephesians 2,391
πάροικοι,aliens,Adj-NMP,G3941,Ephesians 2,392
ἀλλὰ,but,Conj,G235,Ephesians 2,393
συμπολῖται,fellow citizens,N-NMP,G4847,Ephesians 2,394
τῶν,of the,Art-GMP,G3588,Ephesians 2,395
ἁγίων,saints,Adj-GMP,G40,Ephesians 2,396
οἰκεῖοι,of the household,Adj-NMP,G3609,Ephesians 2,397
ἐποικοδομηθέντες,having been built,V-APP-NMP,G2026,Ephesians 2,398
θεμελίῳ,foundation,N-DNS,G2310,Ephesians 2,399
ἀποστόλων,apostles,N-GMP,G652,Ephesians 2,400
προφητῶν,prophets,N-GMP,G4396,Ephesians 2,401
ὄντος,being,V-PPA-GMS,G1510,Ephesians 2,402
ἀκρογωνιαίου,the cornerstone,Adj-GMS,G204,Ephesians 2,403
Ἰησοῦ,Jesus,N-GMS,G2424,Ephesians 2,404
ᾧ,whom,RelPro-DMS,G3739,Ephesians 2,405
πᾶσα,the whole,Adj-NFS,G3956,Ephesians 2,406
οἰκοδομὴ,building,N-NFS,G3619,Ephesians 2,407
συναρμολογουμένη,being fitted together,V-PPM/P-NFS,G4883,Ephesians 2,408
αὔξει,is increasing,V-PIA-3S,G837,Ephesians 2,409
ναὸν,a temple,N-AMS,G3485,Ephesians 2,410
ἅγιον,holy,Adj-AMS,G40,Ephesians 2,411
Κυρίῳ,the Lord,N-DMS,G2962,Ephesians 2,412
συνοικοδομεῖσθε,are being built together,V-PIM/P-2P,G4925,Ephesians 2,413
κατοικητήριον,a habitation,N-ANS,G2732,Ephesians 2,414
Τούτου,Of this,DPro-GNS,G3778,Ephesians 3,415
χάριν,for reason,Prep,G5484,Ephesians 3,416
ἐγὼ,I,PPro-N1S,G1473,Ephesians 3,417
Παῦλος,Paul,N-NMS,G3972,Ephesians 3,418
ὁ,the,Art-NMS,G3588,Ephesians 3,419
δέσμιος,prisoner,N-NMS,G1198,Ephesians 3,420
τοῦ,-,Art-GMS,G3588,Ephesians 3,421
Χριστοῦ,of Christ,N-GMS,G5547,Ephesians 3,422
Ἰησοῦ,Jesus,N-GMS,G2424,Ephesians 3,423
ὑπὲρ,for,Prep,G5228,Ephesians 3,424
ὑμῶν,you,PPro-G2P,G4771,Ephesians 3,425
τῶν,-,Art-GNP,G3588,Ephesians 3,426
ἐθνῶν,Gentiles,N-GNP,G1484,Ephesians 3,427
Εἴ,If,Conj,G1487,Ephesians 3,428
γε,indeed,Prtcl,G1065,Ephesians 3,429
ἠκούσατε,you have heard of,V-AIA-2P,G191,Ephesians 3,430
τὴν,the,Art-AFS,G3588,Ephesians 3,431
οἰκονομίαν,administration,N-AFS,G3622,Ephesians 3,432
τῆς,of the,Art-GFS,G3588,Ephesians 3,433
χάριτος,grace,N-GFS,G5485,Ephesians 3,434
Θεοῦ,of God,N-GMS,G2316,Ephesians 3,435
δοθείσης,having been given,V-APP-GFS,G1325,Ephesians 3,436
μοι,to me,PPro-D1S,G1473,Ephesians 3,437
