Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
πίστει,faith,N-DFS,G4102,James 1,61
μηδὲν,nothing,Adj-ANS,G3367,James 1,62
διακρινόμενος,doubting,V-PPM-NMS,G1252,James 1,63
ὁ,The one,Art-NMS,G3588,James 1,64
γὰρ,for,Conj,G1063,James 1,65
ἔοικεν,is like,V-RIA-3S,G1503,James 1,66
κλύδωνι,a wave,N-DMS,G2830,James 1,67
θαλάσσης,of the sea,N-GFS,G2281,James 1,68
ἀνεμιζομένῳ,being blown by the wind,V-PPM/P-DMS,G416,James 1,69
ῥιπιζομένῳ,being tossed by the wind,V-PPM/P-DMS,G4494,James 1,70
οἰέσθω,let suppose,V-PMM/P-3S,G3633,James 1,71
ἄνθρωπος,man,N-NMS,G444,James 1,72
ἐκεῖνος,that,DPro-NMS,G1565,James 1,73
λήμψεταί,he will receive,V-FIM-3S,G2983,James 1,74
τι,anything,IPro-ANS,G5100,James 1,75
ἀνὴρ,He is a man,N-NMS,G435,James 1,76
δίψυχος,double-minded,Adj-NMS,G1374,James 1,77
ἀκατάστατος,unstable,Adj-NMS,G182,James 1,78
πάσαις,all,Adj-DFP,G3956,James 1,79
ὁδοῖς,ways,N-DFP,G3598,James 1,80
αὐτοῦ,of him,PPro-GM3S,G846,James 1,81
Καυχάσθω,Let boast,V-PMM/P-3S,G2744,James 1,82
ἀδελφὸς,brother,N-NMS,G80,James 1,83
ταπεινὸς,of low degree,Adj-NMS,G5011,James 1,84
τῷ,the,Art-DNS,G3588,James 1,85
ὕψει,exaltation,N-DNS,G5311,James 1,86
πλούσιος,rich,Adj-NMS,G4145,James 1,87
ταπεινώσει,humiliation,N-DFS,G5014,James 1,88
ὡς,like,Adv,G5613,James 1,89
ἄνθος,a flower,N-NNS,G438,James 1,90
χόρτου,of grass,N-GMS,G5528,James 1,91
παρελεύσεται,he will pass away,V-FIM-3S,G3928,James 1,92
ἀνέτειλεν,Has risen,V-AIA-3S,G393,James 1,93
ἥλιος,sun,N-NMS,G2246,James 1,94
σὺν,with,Prep,G4862,James 1,95
τῷ,its,Art-DMS,G3588,James 1,96
καύσωνι,burning heat,N-DMS,G2742,James 1,97
ἐξήρανεν,withered,V-AIA-3S,G3583,James 1,98
τὸν,the,Art-AMS,G3588,James 1,99
χόρτον,grass,N-AMS,G5528,James 1,100
ἐξέπεσεν,has fallen,V-AIA-3S,G1601,James 1,101
εὐπρέπεια,beauty,N-NFS,G2143,James 1,102
τοῦ,of the,Art-GNS,G3588,James 1,103
προσώπου,appearance,N-GNS,G4383,James 1,104
αὐτοῦ,of it,PPro-GN3S,G846,James 1,105
ἀπώλετο,has perished,V-AIM-3S,G622,James 1,106
οὕτως,Thus,Adv,G3779,James 1,107
πορείαις,pursuits,N-DFP,G4197,James 1,108
μαρανθήσεται,will fade away,V-FIP-3S,G3133,James 1,109
Μακάριος,Blessed is the,Adj-NMS,G3107,James 1,110
ὃς,who,RelPro-NMS,G3739,James 1,111
ὑπομένει,endures,V-PIA-3S,G5278,James 1,112
πειρασμόν,trial,N-AMS,G3986,James 1,113
δόκιμος,approved,Adj-NMS,G1384,James 1,114
γενόμενος,having been,V-APM-NMS,G1096,James 1,115
λήμψεται,he will receive,V-FIM-3S,G2983,James 1,116
στέφανον,crown,N-AMS,G4735,James 1,117
ζωῆς,of life,N-GFS,G2222,James 1,118
ὃν,that,RelPro-AMS,G3739,James 1,119
ἐπηγγείλατο,He has promised,V-AIM-3S,G1861,James 1,120
τοῖς,to those,Art-DMP,G3588,James 1,121
ἀγαπῶσιν,loving,V-PPA-DMP,G25,James 1,122
αὐτόν,Him,PPro-AM3S,G846,James 1,123
Μηδεὶς,No one,Adj-NMS,G3367,James 1,124
πειραζόμενος,being tempted,V-PPM/P-NMS,G3985,James 1,125
λεγέτω,let say,V-PMA-3S,G3004,James 1,126
Ἀπὸ,By,Prep,G575,James 1,127
πειράζομαι,I am being tempted,V-PIM/P-1S,G3985,James 1,128
Θεὸς,God,N-NMS,G2316,James 1,129
ἀπείραστός,unable to be tempted,Adj-NMS,G551,James 1,130
ἐστιν,is,V-PIA-3S,G1510,James 1,131
κακῶν,by evils,Adj-GNP,G2556,James 1,132
πειράζει,tempts,V-PIA-3S,G3985,James 1,133
αὐτὸς,He Himself,PPro-NM3S,G846,James 1,134
οὐδένα,no one,Adj-AMS,G3762,James 1,135
ἕκαστος,A man,Adj-NMS,G1538,James 1,136
πειράζεται,is tempted,V-PIM/P-3S,G3985,James 1,137
ὑπὸ,by,Prep,G5259,James 1,138
ἰδίας,own,Adj-GFS,G2398,James 1,139
ἐπιθυμίας,desire,N-GFS,G1939,James 1,140
ἐξελκόμενος,being drawn away,V-PPM/P-NMS,G1828,James 1,141
δελεαζόμενος,being enticed,V-PPM/P-NMS,G1185,James 1,142
εἶτα,Then,Adv,G1534,James 1,143
ἐπιθυμία,desire,N-NFS,G1939,James 1,144
συλλαβοῦσα,having conceived,V-APA-NFS,G4815,James 1,145
τίκτει,gives birth to,V-PIA-3S,G5088,James 1,146
ἁμαρτίαν,sin,N-AFS,G266,James 1,147
ἁμαρτία,sin,N-NFS,G266,James 1,148
ἀποτελεσθεῖσα,having become fully grown,V-APP-NFS,G658,James 1,149
ἀποκύει,brings forth,V-PIA-3S,G616,James 1,150
θάνατον,death,N-AMS,G2288,James 1,151
Μὴ,Not,Adv,G3361,James 1,152
πλανᾶσθε,be misled,V-PMM/P-2P,G4105,James 1,153
ἀγαπητοί,beloved,Adj-VMP,G27,James 1,154
πᾶσα,Every,Adj-NFS,G3956,James 1,155
δόσις,act of giving,N-NFS,G1394,James 1,156
ἀγαθὴ,good,Adj-NFS,G18,James 1,157
πᾶν,every,Adj-NNS,G3956,James 1,158
δώρημα,gift,N-NNS,G1434,James 1,159
τέλειον,perfect,Adj-NNS,G5046,James 1,160
ἄνωθέν,from above,Adv,G509,James 1,161
καταβαῖνον,coming down,V-PPA-NNS,G2597,James 1,162
ἀπὸ,from,Prep,G575,James 1,163
Πατρὸς,Father,N-GMS,G3962,James 1,164
τῶν,-,Art-GNP,G3588,James 1,165
φώτων,of lights,N-GNP,G5457,James 1,166
παρ,with,Prep,G3844,James 1,167
ᾧ,whom,RelPro-DMS,G3739,James 1,168
οὐκ,not,Adv,G3756,James 1,169
ἔνι,there is,V-PIA-3S,G1762,James 1,170
παραλλαγὴ,variation,N-NFS,G3883,James 1,171
ἢ,or,Conj,G2228,James 1,172
τροπῆς,of shifting,N-GFS,G5157,James 1,173
ἀποσκίασμα,shadow,N-NNS,G644,James 1,174
βουληθεὶς,Having willed it,V-APP-NMS,G1014,James 1,175
ἀπεκύησεν,He brought forth,V-AIA-3S,G616,James 1,176
ἡμᾶς,us,PPro-A1P,G1473,James 1,177
λόγῳ,by the word,N-DMS,G3056,James 1,178
ἀληθείας,of truth,N-GFS,G225,James 1,179
εἰς,for,Prep,G1519,James 1,180
τὸ,-,Art-ANS,G3588,James 1,181
εἶναι,to be,V-PNA,G1510,James 1,182
ἀπαρχήν,firstfruits,N-AFS,G536,James 1,183
τινα,a certain,IPro-AFS,G5100,James 1,184
κτισμάτων,creatures,N-GNP,G2938,James 1,185
Ἴστε,Know this,V-RMA-2P,G1492,James 1,186
ἔστω,Let be,V-PMA-3S,G1510,James 1,187
πᾶς,every,Adj-NMS,G3956,James 1,188
ταχὺς,swift,Adj-NMS,G5036,James 1,189
ἀκοῦσαι,to hear,V-ANA,G191,James 1,190
βραδὺς,slow,Adj-NMS,G1021,James 1,191
λαλῆσαι,to speak,V-ANA,G2980,James 1,192
ὀργήν,anger,N-AFS,G3709,James 1,193
ὀργὴ,the anger,N-NFS,G3709,James 1,194
ἀνδρὸς,of man,N-GMS,G435,James 1,195
δικαιοσύνην,the righteousness,N-AFS,G1343,James 1,196
ἐργάζεται,produces,V-PIM/P-3S,G2038,James 1,197
διὸ,Therefore,Conj,G1352,James 1,198
ἀποθέμενοι,having put aside,V-APM-NMP,G659,James 1,199
πᾶσαν,all,Adj-AFS,G3956,James 1,200
ῥυπαρίαν,filthiness,N-AFS,G4507,James 1,201
περισσείαν,abounding,N-AFS,G4050,James 1,202
κακίας,of wickedness,N-GFS,G2549,James 1,203
πραΰτητι,humility,N-DFS,G4240,James 1,204
δέξασθε,receive,V-AMM-2P,G1209,James 1,205
ἔμφυτον,implanted,Adj-AMS,G1721,James 1,206
λόγον,word,N-AMS,G3056,James 1,207
δυνάμενον,being able,V-PPM/P-AMS,G1410,James 1,208
σῶσαι,to save,V-ANA,G4982,James 1,209
τὰς,the,Art-AFP,G3588,James 1,210
ψυχὰς,souls,N-AFP,G5590,James 1,211
Γίνεσθε,Be,V-PMM/P-2P,G1096,James 1,212
ποιηταὶ,doers,N-NMP,G4163,James 1,213
λόγου,of the word,N-GMS,G3056,James 1,214
ἀκροαταὶ ,hearers,N-NMP,G202,James 1,215
μόνον,only,Adv,G3440,James 1,216
παραλογιζόμενοι,deceiving,V-PPM/P-NMP,G3884,James 1,217
ἑαυτούς,yourselves,RefPro-AM3P,G1438,James 1,218
εἴ,if,Conj,G1487,James 1,219
ἀκροατὴς,a hearer,N-NMS,G202,James 1,220
ἐστὶν,is,V-PIA-3S,G1510,James 1,221
οὐ,not,Adv,G3756,James 1,222
ποιητής,a doer,N-NMS,G4163,James 1,223
οὗτος,this one,DPro-NMS,G3778,James 1,224
ἀνδρὶ,a man,N-DMS,G435,James 1,225
κατανοοῦντι,looking,V-PPA-DMS,G2657,James 1,226
πρόσωπον,the face,N-ANS,G4383,James 1,227
γενέσεως,natural,N-GFS,G1078,James 1,228
ἐσόπτρῳ,a mirror,N-DNS,G2072,James 1,229
κατενόησεν,he has viewed,V-AIA-3S,G2657,James 1,230
ἑαυτὸν,himself,RefPro-AM3S,G1438,James 1,231
ἀπελήλυθεν,has gone away,V-RIA-3S,G565,James 1,232
εὐθέως,immediately,Adv,G2112,James 1,233
ἐπελάθετο,he has forgotten,V-AIM-3S,G1950,James 1,234
ὁποῖος,what like,Adj-NNS,G3697,James 1,235
ἦν,he was,V-IIA-3S,G1510,James 1,236
παρακύψας,having looked intently,V-APA-NMS,G3879,James 1,237
νόμον,the law,N-AMS,G3551,James 1,238
τέλειον,perfect,Adj-AMS,G5046,James 1,239
ἐλευθερίας,of freedom,N-GFS,G1657,James 1,240
παραμείνας,having continued in it,V-APA-NMS,G3887,James 1,241
ἐπιλησμονῆς,forgetful,N-GFS,G1953,James 1,242
ἀλλὰ,but,Conj,G235,James 1,243
ποιητὴς,a doer,N-NMS,G4163,James 1,244
ἔργου,of the work,N-GNS,G2041,James 1,245
μακάριος,blessed,Adj-NMS,G3107,James 1,246
ποιήσει,work,N-DFS,G4162,James 1,247
ἔσται,will be,V-FIM-3S,G1510,James 1,248
Εἴ,If,Conj,G1487,James 1,249
δοκεῖ,seems,V-PIA-3S,G1380,James 1,250
θρησκὸς,religious,Adj-NMS,G2357,James 1,251
χαλιναγωγῶν,bridling,V-PPA-NMS,G5468,James 1,252
γλῶσσαν,the tongue,N-AFS,G1100,James 1,253
αὐτοῦ,of himself,PPro-GM3S,G846,James 1,254
ἀπατῶν,deceiving,V-PPA-NMS,G538,James 1,255
καρδίαν,the heart,N-AFS,G2588,James 1,256
τούτου,of this one,DPro-GMS,G3778,James 1,257
μάταιος,worthless is,Adj-NFS,G3152,James 1,258
θρησκεία,religion,N-NFS,G2356,James 1,259
καθαρὰ,pure,Adj-NFS,G2513,James 1,260
ἀμίαντος,undefiled,Adj-NFS,G283,James 1,261
Θεῷ,God,N-DMS,G2316,James 1,262
Πατρὶ,Father,N-DMS,G3962,James 1,263
αὕτη,this,DPro-NFS,G3778,James 1,264
ἐστίν,is,V-PIA-3S,G1510,James 1,265
ἐπισκέπτεσθαι,to visit,V-PNM/P,G1980,James 1,266
ὀρφανοὺς,orphans,Adj-AMP,G3737,James 1,267
χήρας,widows,N-AFP,G5503,James 1,268
θλίψει,tribulation,N-DFS,G2347,James 1,269
αὐτῶν,of them,PPro-GM3P,G846,James 1,270
ἄσπιλον,unstained,Adj-AMS,G784,James 1,271
τηρεῖν,to keep,V-PNA,G5083,James 1,272
κόσμου,world,N-GMS,G2889,James 1,273
Ἀδελφοί,Brothers,N-VMP,G80,James 2,274
μου,of Me,PPro-G1S,G1473,James 2,275
μὴ,not,Adv,G3361,James 2,276
ἐν,with,Prep,G1722,James 2,277
προσωπολημψίαις,partiality,N-DFP,G4382,James 2,278
ἔχετε,hold,V-PMA-2P,G2192,James 2,279
τὴν,the,Art-AFS,G3588,James 2,280
πίστιν,faith,N-AFS,G4102,James 2,281
τοῦ,of the,Art-GMS,G3588,James 2,282
Κυρίου,Lord,N-GMS,G2962,James 2,283
ἡμῶν,of us,PPro-G1P,G1473,James 2,284
Ἰησοῦ,Jesus,N-GMS,G2424,James 2,285
Χριστοῦ,Christ,N-GMS,G5547,James 2,286
τῆς,-,Art-GFS,G3588,James 2,287
δόξης,of glory,N-GFS,G1391,James 2,288
Ἐὰν,If,Conj,G1437,James 2,289
γὰρ,for,Conj,G1063,James 2,290
εἰσέλθῃ,might come,V-ASA-3S,G1525,James 2,291
εἰς,into,Prep,G1519,James 2,292
συναγωγὴν,assembly,N-AFS,G4864,James 2,293
ὑμῶν,of you,PPro-G2P,G4771,James 2,294
ἀνὴρ,a man,N-NMS,G435,James 2,295
χρυσοδακτύλιος,with a gold ring,Adj-NMS,G5554,James 2,296
ἐσθῆτι,apparel,N-DFS,G2066,James 2,297
λαμπρᾷ,splendid,Adj-DFS,G2986,James 2,298
δὲ,then,Conj,G1161,James 2,299
καὶ,also,Conj,G2532,James 2,300
πτωχὸς,a poor man,Adj-NMS,G4434,James 2,301
ῥυπαρᾷ,shabby,Adj-DFS,G4508,James 2,302
ἐπιβλέψητε,you should look,V-ASA-2P,G1914,James 2,303
ἐπὶ,upon,Prep,G1909,James 2,304
τὸν,the one,Art-AMS,G3588,James 2,305
φοροῦντα,wearing,V-PPA-AMS,G5409,James 2,306
ἐσθῆτα,apparel,N-AFS,G2066,James 2,307
λαμπρὰν,splendid,Adj-AFS,G2986,James 2,308
εἴπητε,should say,V-ASA-2P,G2036,James 2,309
Σὺ,You,PPro-N2S,G4771,James 2,310
κάθου,sit you,V-PMM/P-2S,G2521,James 2,311
ὧδε,here,Adv,G5602,James 2,312
καλῶς,honorably,Adv,G2573,James 2,313
τῷ,to the,Art-DMS,G3588,James 2,314
πτωχῷ,poor,Adj-DMS,G4434,James 2,315
στῆθι,stand,V-AMA-2S,G2476,James 2,316
ἐκεῖ,there,Adv,G1563,James 2,317
ἢ,or,Conj,G2228,James 2,318
Κάθου» ,Sit,V-PMM/P-2S,G2521,James 2,319
ὑπὸ,under,Prep,G5259,James 2,320
τὸ,the,Art-ANS,G3588,James 2,321
ὑποπόδιόν,footstool,N-ANS,G5286,James 2,322
καὶ,then,Conj,G2532,James 2,323
οὐ,not,Adv,G3756,James 2,324
διεκρίθητε,have you made a distinction,V-AIP-2P,G1252,James 2,325
ἑαυτοῖς,yourselves,RefPro-DM3P,G1438,James 2,326
ἐγένεσθε,have become,V-AIM-2P,G1096,James 2,327
κριταὶ,judges with,N-NMP,G2923,James 2,328
διαλογισμῶν,thoughts,N-GMP,G1261,James 2,329
πονηρῶν,evil,Adj-GMP,G4190,James 2,330
Ἀκούσατε,Listen,V-AMA-2P,G191,James 2,331
ἀδελφοί,brothers,N-VMP,G80,James 2,332
ἀγαπητοί,beloved,Adj-VMP,G27,James 2,333
οὐχ,Not,Adv,G3756,James 2,334
ὁ,-,Art-NMS,G3588,James 2,335
Θεὸς,God,N-NMS,G2316,James 2,336
ἐξελέξατο,has chosen,V-AIM-3S,G1586,James 2,337
τοὺς,the,Art-AMP,G3588,James 2,338
πτωχοὺς,poor,Adj-AMP,G4434,James 2,339
κόσμῳ,in this world,N-DMS,G2889,James 2,340
πλουσίους,to be rich,Adj-AMP,G4145,James 2,341
πίστει,faith,N-DFS,G4102,James 2,342
κληρονόμους,heirs,N-AMP,G2818,James 2,343
βασιλείας,kingdom,N-GFS,G932,James 2,344
ἧς,that,RelPro-GFS,G3739,James 2,345
ἐπηγγείλατο,He promised,V-AIM-3S,G1861,James 2,346
τοῖς,to those,Art-DMP,G3588,James 2,347
ἀγαπῶσιν,loving,V-PPA-DMP,G25,James 2,348
αὐτόν,Him,PPro-AM3S,G846,James 2,349
ὑμεῖς,You,PPro-N2P,G4771,James 2,350
ἠτιμάσατε,have dishonored,V-AIA-2P,G818,James 2,351
πτωχόν,poor,Adj-AMS,G4434,James 2,352
οἱ,the,Art-NMP,G3588,James 2,353
πλούσιοι,rich,Adj-NMP,G4145,James 2,354
καταδυναστεύουσιν,are oppressing,V-PIA-3P,G2616,James 2,355
αὐτοὶ,they,PPro-NM3P,G846,James 2,356
ἕλκουσιν,dragging,V-PIA-3P,G1670,James 2,357
ὑμᾶς,you,PPro-A2P,G4771,James 2,358
κριτήρια,court,N-ANP,G2922,James 2,359
οὐκ,Not,Adv,G3756,James 2,360
βλασφημοῦσιν,are blaspheming,V-PIA-3P,G987,James 2,361
καλὸν,good,Adj-ANS,G2570,James 2,362
ὄνομα,Name,N-ANS,G3686,James 2,363
ἐπικληθὲν,having been called,V-APP-ANS,G1941,James 2,364
ἐφ,upon,Prep,G1909,James 2,365
Εἰ,If,Conj,G1487,James 2,366
μέντοι,indeed,Conj,G3305,James 2,367
νόμον,the law,N-AMS,G3551,James 2,368
τελεῖτε,you keep,V-PIA-2P,G5055,James 2,369
βασιλικὸν,royal,Adj-AMS,G937,James 2,370
κατὰ,according to,Prep,G2596,James 2,371
γραφήν,Scripture,N-AFS,G1124,James 2,372
Ἀγαπήσεις,You shall love,V-FIA-2S,G25,James 2,373
πλησίον,neighbor,Adv,G4139,James 2,374
σου,of you,PPro-G2S,G4771,James 2,375
ὡς,as,Adv,G5613,James 2,376
σεαυτόν,yourself,PPro-AM2S,G4572,James 2,377
ποιεῖτε,you are doing,V-PIA-2P,G4160,James 2,378
εἰ,If,Conj,G1487,James 2,379
προσωπολημπτεῖτε,you show partiality,V-PIA-2P,G4380,James 2,380
ἁμαρτίαν,sin,N-AFS,G266,James 2,381
ἐργάζεσθε,you are committing,V-PIM/P-2P,G2038,James 2,382
ἐλεγχόμενοι,being convicted,V-PPM/P-NMP,G1651,James 2,383
νόμου,law,N-GMS,G3551,James 2,384
παραβάται,transgressors,N-NMP,G3848,James 2,385
Ὅστις,Whoever,RelPro-NMS,G3748,James 2,386
ὅλον,all,Adj-AMS,G3650,James 2,387
τηρήσῃ,shall keep,V-ASA-3S,G5083,James 2,388
πταίσῃ,shall stumble,V-ASA-3S,G4417,James 2,389
ἑνί,one point,Adj-DNS,G1520,James 2,390
γέγονεν,he has become,V-RIA-3S,G1096,James 2,391
πάντων,of all,Adj-GNP,G3956,James 2,392
ἔνοχος,guilty,Adj-NMS,G1777,James 2,393
εἰπών,having said,V-APA-NMS,G2036,James 2,394
Μὴ,Not,Adv,G3361,James 2,395
μοιχεύσῃς,you shall commit adultery,V-ASA-2S,G3431,James 2,396
εἶπεν,said,V-AIA-3S,G2036,James 2,397
καί,also,Conj,G2532,James 2,398
φονεύσῃς,you shall murder,V-ASA-2S,G5407,James 2,399
μοιχεύεις,you do commit adultery,V-PIA-2S,G3431,James 2,400
φονεύεις,do commit murder,V-PIA-2S,G5407,James 2,401
δέ,however,Conj,G1161,James 2,402
γέγονας,you have become,V-RIA-2S,G1096,James 2,403
παραβάτης,a transgressor,N-NMS,G3848,James 2,404
Οὕτως,So,Adv,G3779,James 2,405
λαλεῖτε,speak,V-PMA-2P,G2980,James 2,406
οὕτως,so,Adv,G3779,James 2,407
ποιεῖτε,act,V-PMA-2P,G4160,James 2,408
διὰ,by,Prep,G1223,James 2,409
ἐλευθερίας,of freedom,N-GFS,G1657,James 2,410
μέλλοντες,being about,V-PPA-NMP,G3195,James 2,411
κρίνεσθαι,to be judged,V-PNM/P,G2919,James 2,412
ἡ,-,Art-NFS,G3588,James 2,413
κρίσις,judgment,N-NFS,G2920,James 2,414
ἀνέλεος,without mercy will be,Adj-NFS,G448,James 2,415
ποιήσαντι,having shown,V-APA-DMS,G4160,James 2,416
ἔλεος,mercy,N-ANS,G1656,James 2,417
κατακαυχᾶται,Triumphs over,V-PIM/P-3S,G2620,James 2,418
ἔλεος,mercy,N-NNS,G1656,James 2,419
κρίσεως,judgment,N-GFS,G2920,James 2,420
Τί,What is,IPro-NNS,G5101,James 2,421
τὸ,the,Art-NNS,G3588,James 2,422
ὄφελος,profit,N-NNS,G3786,James 2,423
ἐὰν,if,Conj,G1437,James 2,424
λέγῃ,says,V-PSA-3S,G3004,James 2,425
τις,anyone,IPro-NMS,G5100,James 2,426
ἔχειν,to have,V-PNA,G2192,James 2,427
ἔργα,works,N-ANP,G2041,James 2,428
ἔχῃ,he has,V-PSA-3S,G2192,James 2,429
δύναται,is able,V-PIM/P-3S,G1410,James 2,430
πίστις,faith,N-NFS,G4102,James 2,431
σῶσαι,to save,V-ANA,G4982,James 2,432
ἀδελφὸς,a brother,N-NMS,G80,James 2,433
ἢ,or,Conj,G2228,James 2,434
ἀδελφὴ,a sister,N-NFS,G79,James 2,435
γυμνοὶ,without clothes,Adj-NMP,G1131,James 2,436
ὑπάρχωσιν,is,V-PSA-3P,G5225,James 2,437
λειπόμενοι,lacking,V-PPM/P-NMP,G3007,James 2,438
ἐφημέρου,of daily,Adj-GFS,G2184,James 2,439
τροφῆς,food,N-GFS,G5160,James 2,440
εἴπῃ,says,V-ASA-3S,G2036,James 2,441
αὐτοῖς,to them,PPro-DM3P,G846,James 2,442
ἐξ,out from,Prep,G1537,James 2,443
Ὑπάγετε,Go,V-PMA-2P,G5217,James 2,444
εἰρήνῃ,peace,N-DFS,G1515,James 2,445
θερμαίνεσθε,be warmed,V-PMM/P-2P,G2328,James 2,446
χορτάζεσθε,be filled,V-PMM/P-2P,G5526,James 2,447
δῶτε,gives,V-ASA-2P,G1325,James 2,448
τὰ,the,Art-ANP,G3588,James 2,449
ἐπιτήδεια,needful things,Adj-ANP,G2006,James 2,450
τοῦ,for the,Art-GNS,G3588,James 2,451
σώματος,body,N-GNS,G4983,James 2,452
τί,what is,IPro-NNS,G5101,James 2,453
νεκρά,dead,Adj-NFS,G3498,James 2,454
ἐστιν,is,V-PIA-3S,G1510,James 2,455
καθ,by,Prep,G2596,James 2,456
ἑαυτήν,itself,RefPro-AF3S,G1438,James 2,457
Ἀλλ,But,Conj,G235,James 2,458
ἐρεῖ,will say,V-FIA-3S,G2046,James 2,459
ἔχεις,have,V-PIA-2S,G2192,James 2,460
κἀγὼ,and I,PPro-N1S,G2504,James 2,461
ἔχω,have,V-PIA-1S,G2192,James 2,462
δεῖξόν,Show,V-AMA-2S,G1166,James 2,463
μοι,me,PPro-D1S,G1473,James 2,464
χωρὶς,without,Prep,G5565,James 2,465
τῶν,-,Art-GNP,G3588,James 2,466
ἔργων,works,N-GNP,G2041,James 2,467
κἀγώ,and I,PPro-N1S,G2504,James 2,468
σοι,you,PPro-D2S,G4771,James 2,469
δείξω,will show,V-FIA-1S,G1166,James 2,470
ἐκ,by,Prep,G1537,James 2,471
σὺ,You,PPro-N2S,G4771,James 2,472
πιστεύεις,believe,V-PIA-2S,G4100,James 2,473
ὅτι,that,Conj,G3754,James 2,474
εἷς,one,Adj-NMS,G1520,James 2,475
Θεός,God,N-NMS,G2316,James 2,476
ποιεῖς,you are doing,V-PIA-2S,G4160,James 2,477
τὰ,the,Art-NNP,G3588,James 2,478
δαιμόνια,demons,N-NNP,G1140,James 2,479
πιστεύουσιν,believe that,V-PIA-3P,G4100,James 2,480
φρίσσουσιν,shudder,V-PIA-3P,G5425,James 2,481
Θέλεις,Do you want,V-PIA-2S,G2309,James 2,482
γνῶναι,to come to know,V-ANA,G1097,James 2,483
ὦ,O,I,G5599,James 2,484
ἄνθρωπε,man,N-VMS,G444,James 2,485
κενέ,foolish,Adj-VMS,G2756,James 2,486
ἀργή,worthless,Adj-NFS,G692,James 2,487
Ἀβραὰμ,Abraham,N-NMS,G11,James 2,488
πατὴρ,father,N-NMS,G3962,James 2,489
ἐδικαιώθη,was justified,V-AIP-3S,G1344,James 2,490
ἀνενέγκας,having offered,V-APA-NMS,G399,James 2,491
Ἰσαὰκ,Isaac,N-AMS,G2464,James 2,492
υἱὸν,son,N-AMS,G5207,James 2,493
