hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
וַיִּֽהְיוּ־,H1961,way·yih·yū-,and remained,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H1961,Ruth,1,34,15
שָֽׁם׃,H8033,šām.,there,Adv,H8033,Ruth,1,35,15
אֱלִימֶ֖לֶךְ,H458,’ĕ·lî·me·leḵ,Elimelech,N‑proper‑ms,H458,Ruth,1,36,15
אִ֣ישׁ,H376,’îš,husband,N‑msc,H376,Ruth,1,37,15
נָעֳמִ֑י,H5281,nā·‘o·mî;,of Naomi,N‑proper‑fs,H5281,Ruth,1,38,15
וַתִּשָּׁאֵ֥ר,H7604,wat·tiš·šā·’êr,and was left,Conj‑w | V‑Nifal‑ConsecImperf‑3fs,H7604,Ruth,1,39,15
הִ֖יא,H1931,hî,she,Pro‑3fs,H1931,Ruth,1,40,15
וּשְׁנֵ֥י,H8147,ū·šə·nê,and two,Conj‑w | Number‑mdc,H8147,Ruth,1,41,15
בָנֶֽיהָ׃,H1121,ḇā·ne·hā.,her sons,N‑mpc | 3fs,H1121,Ruth,1,42,15
נָשִׁים֙,H802,nā·šîm,wives,N‑fp,H802,Ruth,1,43,15
מֹֽאֲבִיּ֔וֹת,H4125,"mō·’ă·ḇî·yō·wṯ,",of the Moabitesses,N‑proper‑fp,H4125,Ruth,1,44,15
שֵׁ֤ם,H8034,šêm,the name,N‑msc,H8034,Ruth,1,45,15
הָֽאַחַת֙,H259,hā·’a·ḥaṯ,of the one,Art | Number‑fs,H259,Ruth,1,46,15
עָרְפָּ֔ה,H6204,"‘ā·rə·pāh,",[was] Orpah,N‑proper‑fs,H6204,Ruth,1,47,15
וְשֵׁ֥ם,H8034,wə·šêm,and the name,Conj‑w | N‑msc,H8034,Ruth,1,48,15
הַשֵּׁנִ֖ית,H8145,haš·šê·nîṯ,of the second,Art | Number‑ofs,H8145,Ruth,1,49,15
ר֑וּת,H7327,rūṯ;,Ruth,N‑proper‑fs,H7327,Ruth,1,50,15
וַיֵּ֥שְׁבוּ,H3427,way·yê·šə·ḇū,And they dwelt,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H3427,Ruth,1,51,15
שָׁ֖ם,H8033,šām,there,Adv,H8033,Ruth,1,52,15
כְּעֶ֥שֶׂר,H6235,kə·‘e·śer,about ten,Prep‑k | Number‑fsc,H6235,Ruth,1,53,15
שָׁנִֽים׃,H8141,šā·nîm.,years,N‑fp,H8141,Ruth,1,54,15
גַם־,H1571,ḡam-,also,Conj,H1571,Ruth,1,55,15
שְׁנֵיהֶ֖ם,H8147,šə·nê·hem,the two of them,Number‑mdc | 3mp,H8147,Ruth,1,56,15
מַחְל֣וֹן,H4248,maḥ·lō·wn,Mahlon,N‑proper‑ms,H4248,Ruth,1,57,15
וְכִלְי֑וֹן,H3630,wə·ḵil·yō·wn;,and Chilion,Conj‑w | N‑proper‑ms,H3630,Ruth,1,58,15
וַתִּשָּׁאֵר֙,H7604,wat·tiš·šā·’êr,so survived,Conj‑w | V‑Nifal‑ConsecImperf‑3fs,H7604,Ruth,1,59,15
הָֽאִשָּׁ֔ה,H802,"hā·’iš·šāh,",the woman,Art | N‑fs,H802,Ruth,1,60,15
מִשְּׁנֵ֥י,H8147,miš·šə·nê,two,Prep‑m | Number‑mdc,H8147,Ruth,1,61,15
יְלָדֶ֖יהָ,H3206,yə·lā·ḏe·hā,her sons,N‑mpc | 3fs,H3206,Ruth,1,62,15
וּמֵאִישָֽׁהּ׃,H376,ū·mê·’î·šāh.,and her husband,"Conj‑w, Prep‑m | N‑msc | 3fs",H376,Ruth,1,63,15
הִיא֙,H1931,hî,she,Pro‑3fs,H1931,Ruth,1,64,15
וְכַלֹּתֶ֔יהָ,H3618,"wə·ḵal·lō·ṯe·hā,",and with her daughters-in-law,Conj‑w | N‑fpc | 3fs,H3618,Ruth,1,65,15
וַתָּ֖שָׁב,H7725,wat·tā·šāḇ,that she might return,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H7725,Ruth,1,66,15
מִשְּׂדֵ֣י,H7704,miś·śə·ḏê,from the country,Prep‑m | N‑mpc,H7704,Ruth,1,67,15
מוֹאָ֑ב,H4124,mō·w·’āḇ;,of Moab,N‑proper‑fs,H4124,Ruth,1,68,15
כִּ֤י,H3588,kî,for,Conj,H3588,Ruth,1,69,15
שָֽׁמְעָה֙,H8085,šā·mə·‘āh,she had heard,V‑Qal‑Perf‑3fs,H8085,Ruth,1,70,15
בִּשְׂדֵ֣ה,H7704,biś·ḏêh,in the country,Prep‑b | N‑msc,H7704,Ruth,1,71,15
מוֹאָ֔ב,H4124,"mō·w·’āḇ,",of Moab,N‑proper‑fs,H4124,Ruth,1,72,15
כִּֽי־,H3588,kî-,that,Conj,H3588,Ruth,1,73,15
פָקַ֤ד,H6485,p̄ā·qaḏ,had attended to,V‑Qal‑Perf‑3ms,H6485,Ruth,1,74,15
יְהוָה֙,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Ruth,1,75,15
אֶת־,H853,’eṯ-,-,DirObjM,H853,Ruth,1,76,15
עַמּ֔וֹ,H5971,"‘am·mōw,",His people,N‑msc | 3ms,H5971,Ruth,1,77,15
לָתֵ֥ת,H5414,lā·ṯêṯ,by giving,Prep‑l | V‑Qal‑Inf,H5414,Ruth,1,78,15
לָֽחֶם׃,H3899,lā·ḥem.,bread,N‑ms,H3899,Ruth,1,79,15
מִן־,H4480,min-,from,Prep,H4480,Ruth,1,80,15
הַמָּקוֹם֙,H4725,ham·mā·qō·wm,the place,Art | N‑ms,H4725,Ruth,1,81,15
אֲשֶׁ֣ר,H834,’ă·šer,where,Pro‑r,H834,Ruth,1,82,15
הָיְתָה־,H1961,hā·yə·ṯāh-,she was,V‑Qal‑Perf‑3fs,H1961,Ruth,1,83,15
שָׁ֔מָּה,H8033,"šām·māh,",there,Adv | 3fs,H8033,Ruth,1,84,15
וּשְׁתֵּ֥י,H8147,ū·šə·tê,and two,Conj‑w | Number‑fdc,H8147,Ruth,1,85,15
כַלֹּתֶ֖יהָ,H3618,ḵal·lō·ṯe·hā,her daughters-in-law,N‑fpc | 3fs,H3618,Ruth,1,86,15
עִמָּ֑הּ,H5973,‘im·māh;,with her,Prep | 3fs,H5973,Ruth,1,87,15
וַתֵּלַ֣כְנָה,H1980,wat·tê·laḵ·nāh,and they went,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H1980,Ruth,1,88,15
בַדֶּ֔רֶךְ,H1870,"ḇad·de·reḵ,",on the way,"Prep‑b, Art | N‑cs",H1870,Ruth,1,89,15
לָשׁ֖וּב,H7725,lā·šūḇ,to return,Prep‑l | V‑Qal‑Inf,H7725,Ruth,1,90,15
אֶל־,H413,’el-,to,Prep,H413,Ruth,1,91,15
אֶ֥רֶץ,H776,’e·reṣ,the land,N‑fsc,H776,Ruth,1,92,15
יְהוּדָֽה׃,H3063,yə·hū·ḏāh.,of Judah,N‑proper‑ms,H3063,Ruth,1,93,15
נָעֳמִי֙,H5281,nā·‘o·mî,Naomi,N‑proper‑fs,H5281,Ruth,1,94,15
לִשְׁתֵּ֣י,H8147,liš·tê,to two,Prep‑l | Number‑fdc,H8147,Ruth,1,95,15
כַלֹּתֶ֔יהָ,H3618,"ḵal·lō·ṯe·hā,",her daughters-in-law,N‑fpc | 3fs,H3618,Ruth,1,96,15
לֵ֣כְנָה,H1980,lê·ḵə·nāh,go,V‑Qal‑Imp‑fp,H1980,Ruth,1,97,15
שֹּׁ֔בְנָה,H7725,"šō·ḇə·nāh,",return,V‑Qal‑Imp‑fp,H7725,Ruth,1,98,15
אִשָּׁ֖ה,H802,’iš·šāh,each,N‑fs,H802,Ruth,1,99,15
לְבֵ֣ית,H1004,lə·ḇêṯ,to house,Prep‑l | N‑msc,H1004,Ruth,1,100,15
אִמָּ֑הּ,H517,’im·māh;,Of her mother,N‑fsc | 3fs,H517,Ruth,1,101,15
(יַ֣עַשׂ),H6213,ya·‘aś,deal,V‑Qal‑Imperf.Jus‑3ms,H6213,Ruth,1,102,15
יְהוָ֤ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Ruth,1,103,15
עִמָּכֶם֙,H5973,‘im·mā·ḵem,with you,Prep | 2mp,H5973,Ruth,1,104,15
חֶ֔סֶד,H2617,"ḥe·seḏ,",[with] loving faithfulness,N‑ms,H2617,Ruth,1,105,15
כַּאֲשֶׁ֧ר,H834,ka·’ă·šer,as,Prep‑k | Pro‑r,H834,Ruth,1,106,15
עֲשִׂיתֶ֛ם,H6213,‘ă·śî·ṯem,you have dealt,V‑Qal‑Perf‑2mp,H6213,Ruth,1,107,15
עִם־,H5973,‘im-,with,Prep,H5973,Ruth,1,108,15
הַמֵּתִ֖ים,H4191,ham·mê·ṯîm,the dead,Art | V‑Qal‑Prtcpl‑mp,H4191,Ruth,1,109,15
וְעִמָּדִֽי׃,H5973,wə·‘im·mā·ḏî.,and with me,Conj‑w | Prep | 1cs,H5973,Ruth,1,110,15
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Ruth,1,111,15
וּמְצֶ֣אןָ,H4672,ū·mə·ṣe·nā,that may find,Conj‑w | V‑Qal‑Imp‑fp,H4672,Ruth,1,112,15
מְנוּחָ֔ה,H4496,"mə·nū·ḥāh,",rest,N‑fs,H4496,Ruth,1,113,15
אִשָּׁ֖ה,H802,’iš·šāh,each,N‑fs,H802,Ruth,1,114,15
בֵּ֣ית,H1004,bêṯ,in the house,N‑msc,H1004,Ruth,1,115,15
אִישָׁ֑הּ,H376,’î·šāh;,of her husband,N‑msc | 3fs,H376,Ruth,1,116,15
וַתִּשַּׁ֣ק,H5401,wat·tiš·šaq,And she kissed,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H5401,Ruth,1,117,15
וַתִּשֶּׂ֥אנָה,H5375,wat·tiś·śe·nāh,and they lifted up,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H5375,Ruth,1,118,15
קוֹלָ֖ן,H6963,qō·w·lān,their voices,N‑msc | 3fp,H6963,Ruth,1,119,15
וַתִּבְכֶּֽינָה׃,H1058,wat·tiḇ·ke·nāh.,and wept,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H1058,Ruth,1,120,15
כִּי־,H3588,kî-,surely,Conj,H3588,Ruth,1,121,15
אִתָּ֥ךְ,H854,’it·tāḵ,with you,Prep | 2fs,H854,Ruth,1,122,15
נָשׁ֖וּב,H7725,nā·šūḇ,we will return,V‑Qal‑Imperf‑1cp,H7725,Ruth,1,123,15
לְעַמֵּֽךְ׃,H5971,lə·‘am·mêḵ.,to your people,Prep‑l | N‑msc | 2fs,H5971,Ruth,1,124,15
נָעֳמִי֙,H5281,nā·‘o·mî,Naomi,N‑proper‑fs,H5281,Ruth,1,125,15
שֹׁ֣בְנָה,H7725,šō·ḇə·nāh,Turn back,V‑Qal‑Imp‑fp,H7725,Ruth,1,126,15
בְנֹתַ֔י,H1323,"ḇə·nō·ṯay,",my daughters,N‑fpc | 1cs,H1323,Ruth,1,127,15
לָ֥מָּה,H4100,lām·māh,Why,Interrog,H4100,Ruth,1,128,15
תֵלַ֖כְנָה,H1980,ṯê·laḵ·nāh,will you go,V‑Qal‑Imperf‑2fp,H1980,Ruth,1,129,15
עִמִּ֑י,H5973,‘im·mî;,with me,Prep | 1cs,H5973,Ruth,1,130,15
הַֽעֽוֹד־,H5750,ha·‘ō·wḏ-,[Are] there still,Adv,H5750,Ruth,1,131,15
בָנִים֙,H1121,ḇā·nîm,sons,N‑mp,H1121,Ruth,1,132,15
בְּֽמֵעַ֔י,H4578,"bə·mê·‘ay,",in my womb,Prep‑b | N‑mpc | 1cs,H4578,Ruth,1,133,15
וְהָי֥וּ,H1961,wə·hā·yū,that they may be,Conj‑w | V‑Qal‑ConjPerf‑3cp,H1961,Ruth,1,134,15
לַאֲנָשִֽׁים׃,H376,la·’ă·nā·šîm.,husbands,Prep‑l | N‑mp,H376,Ruth,1,135,15
בְנֹתַי֙,H1323,ḇə·nō·ṯay,my daughters,N‑fpc | 1cs,H1323,Ruth,1,136,15
לֵ֔כְןָ,H1980,"lê·ḵə·nā,",go,V‑Qal‑Imp‑fp,H1980,Ruth,1,137,15
כִּ֥י,H3588,kî,for,Conj,H3588,Ruth,1,138,15
זָקַ֖נְתִּי,H2204,zā·qan·tî,I am too old,V‑Qal‑Perf‑1cs,H2204,Ruth,1,139,15
מִהְי֣וֹת,H1961,mih·yō·wṯ,to have,Prep‑m | V‑Qal‑Inf,H1961,Ruth,1,140,15
לְאִ֑ישׁ,H376,lə·’îš;,a husband,Prep‑l | N‑ms,H376,Ruth,1,141,15
כִּ֤י,H3588,kî,If,Conj,H3588,Ruth,1,142,15
אָמַ֙רְתִּי֙,H559,’ā·mar·tî,I should say,V‑Qal‑Perf‑1cs,H559,Ruth,1,143,15
יֶשׁ־,H3426,yeš-,have,Adv,H3426,Ruth,1,144,15
תִקְוָ֔ה,H8615,"ṯiq·wāh,",hope,N‑fs,H8615,Ruth,1,145,15
גַּ֣ם,H1571,gam,also,Conj,H1571,Ruth,1,146,15
הָיִ֤יתִי,H1961,hā·yî·ṯî,[if] I should have,V‑Qal‑Perf‑1cs,H1961,Ruth,1,147,15
הַלַּ֙יְלָה֙,H3915,hal·lay·lāh,tonight,Art | N‑ms,H3915,Ruth,1,148,15
לְאִ֔ישׁ,H376,"lə·’îš,",a husband,Prep‑l | N‑ms,H376,Ruth,1,149,15
וְגַ֖ם,H1571,wə·ḡam,and also,Conj‑w | Conj,H1571,Ruth,1,150,15
יָלַ֥דְתִּי,H3205,yā·laḏ·tî,should bear,V‑Qal‑Perf‑1cs,H3205,Ruth,1,151,15
בָנִֽים׃,H1121,ḇā·nîm.,sons,N‑mp,H1121,Ruth,1,152,15
תְּשַׂבֵּ֗רְנָה,H7663,"tə·śab·bê·rə·nāh,",you wait,V‑Piel‑Imperf‑2fp,H7663,Ruth,1,153,15
עַ֚ד,H5704,‘aḏ,until,Prep,H5704,Ruth,1,154,15
אֲשֶׁ֣ר,H834,’ă·šer,till,Pro‑r,H834,Ruth,1,155,15
יִגְדָּ֔לוּ,H1431,"yiḡ·dā·lū,",they were grown,V‑Qal‑Imperf‑3mp,H1431,Ruth,1,156,15
הֲלָהֵן֙,H3860,hă·lā·hên,would,Conj,H3860,Ruth,1,157,15
תֵּֽעָגֵ֔נָה,H5702,"tê·‘ā·ḡê·nāh,",you restrain yourselves,V‑Nifal‑Imperf‑2fp,H5702,Ruth,1,158,15
לְבִלְתִּ֖י,H1115,lə·ḇil·tî,from,Prep‑l,H1115,Ruth,1,159,15
הֱי֣וֹת,H1961,hĕ·yō·wṯ,having,V‑Qal‑Inf,H1961,Ruth,1,160,15
לְאִ֑ישׁ,H376,lə·’îš;,husbands,Prep‑l | N‑ms,H376,Ruth,1,161,15
אַ֣ל,H408,’al,No,Adv,H408,Ruth,1,162,15
בְּנֹתַ֗י,H1323,"bə·nō·ṯay,",my daughters,N‑fpc | 1cs,H1323,Ruth,1,163,15
כִּֽי־,H3588,kî-,for,Conj,H3588,Ruth,1,164,15
מַר־,H4843,mar-,it grieves,V‑Qal‑Perf‑3ms,H4843,Ruth,1,165,15
מְאֹד֙,H3966,mə·’ōḏ,very much,Adv,H3966,Ruth,1,166,15
מִכֶּ֔ם,H4480,"mik·kem,",for,Prep | 2mp,H4480,Ruth,1,167,15
כִּֽי־,H3588,kî-,your sakes that,Conj,H3588,Ruth,1,168,15
יָצְאָ֥ה,H3318,yā·ṣə·’āh,has gone out,V‑Qal‑Perf‑3fs,H3318,Ruth,1,169,15
יַד־,H3027,yaḏ-,the hand,N‑fsc,H3027,Ruth,1,170,15
יְהוָֽה׃,H3068,Yah·weh.,of Yahweh,N‑proper‑ms,H3068,Ruth,1,171,15
קוֹלָ֔ן,H6963,"qō·w·lān,",their voices,N‑msc | 3fp,H6963,Ruth,1,172,15
וַתִּבְכֶּ֖ינָה,H1058,wat·tiḇ·ke·nāh,and wept,Conj‑w | V‑Qal‑ConsecImperf‑3fp,H1058,Ruth,1,173,15
ע֑וֹד,H5750,‘ō·wḏ;,again,Adv,H5750,Ruth,1,174,15
וַתִּשַּׁ֤ק,H5401,wat·tiš·šaq,and kissed,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H5401,Ruth,1,175,15
עָרְפָּה֙,H6204,‘ā·rə·pāh,Orpah,N‑proper‑fs,H6204,Ruth,1,176,15
לַחֲמוֹתָ֔הּ,H2545,"la·ḥă·mō·w·ṯāh,",her mother-in-law,Prep‑l | N‑fsc | 3fs,H2545,Ruth,1,177,15
וְר֖וּת,H7327,wə·rūṯ,but Ruth,Conj‑w | N‑proper‑fs,H7327,Ruth,1,178,15
דָּ֥בְקָה,H1692,dā·ḇə·qāh,clung,V‑Qal‑Perf‑3fs,H1692,Ruth,1,179,15
הִנֵּה֙,H2009,hin·nêh,Look,Interjection,H2009,Ruth,1,180,15
שָׁ֣בָה,H7725,šā·ḇāh,has gone back,V‑Qal‑Perf‑3fs,H7725,Ruth,1,181,15
יְבִמְתֵּ֔ךְ,H2994,"yə·ḇim·têḵ,",your sister-in-law,N‑fsc | 2fs,H2994,Ruth,1,182,15
אֶל־,H413,’el-,to,Prep,H413,Ruth,1,183,15
עַמָּ֖הּ,H5971,‘am·māh,her people,N‑msc | 3fs,H5971,Ruth,1,184,15
וְאֶל־,H413,wə·’el-,and to,Conj‑w | Prep,H413,Ruth,1,185,15
אֱלֹהֶ֑יהָ,H430,’ĕ·lō·he·hā;,her gods,N‑mpc | 3fs,H430,Ruth,1,186,15
שׁ֖וּבִי,H7725,šū·ḇî,return,V‑Qal‑Imp‑fs,H7725,Ruth,1,187,15
אַחֲרֵ֥י,H310,’a·ḥă·rê,after,Prep,H310,Ruth,1,188,15
יְבִמְתֵּֽךְ׃,H2994,yə·ḇim·têḵ.,your sister-in-law,N‑fsc | 2fs,H2994,Ruth,1,189,15
רוּת֙,H7327,rūṯ,Ruth,N‑proper‑fs,H7327,Ruth,1,190,15
אַל־,H408,’al-,not,Adv,H408,Ruth,1,191,15
תִּפְגְּעִי־,H6293,tip̄·gə·‘î-,Entreat,V‑Qal‑Imperf‑2fs,H6293,Ruth,1,192,15
לְעָזְבֵ֖ךְ,H5800,lə·‘ā·zə·ḇêḵ,to leave you,Prep‑l | V‑Qal‑Inf | 2fs,H5800,Ruth,1,193,15
לָשׁ֣וּב,H7725,lā·šūḇ,[Or [to] turn back,Prep‑l | V‑Qal‑Inf,H7725,Ruth,1,194,15
מֵאַחֲרָ֑יִךְ,H310,mê·’a·ḥă·rā·yiḵ;,from following after you,Prep‑m | 2fs,H310,Ruth,1,195,15
כִּ֠י,H3588,kî,for,Conj,H3588,Ruth,1,196,15
אֶל־,H413,’el-,there,Prep,H413,Ruth,1,197,15
אֲשֶׁ֨ר,H834,’ă·šer,wherever,Pro‑r,H834,Ruth,1,198,15
תֵּלְכִ֜י,H1980,tê·lə·ḵî,you go,V‑Qal‑Imperf‑2fs,H1980,Ruth,1,199,15
אֵלֵ֗ךְ,H1980,"’ê·lêḵ,",I will go,V‑Qal‑Imperf‑1cs,H1980,Ruth,1,200,15
וּבַאֲשֶׁ֤ר,H834,ū·ḇa·’ă·šer,and wherever,"Conj‑w, Prep‑b | Pro‑r",H834,Ruth,1,201,15
תָּלִ֙ינִי֙,H3885,tā·lî·nî,you lodge,V‑Qal‑Imperf‑2fs,H3885,Ruth,1,202,15
אָלִ֔ין,H3885,"’ā·lîn,",I will lodge,V‑Qal‑Imperf‑1cs,H3885,Ruth,1,203,15
עַמֵּ֣ךְ,H5971,‘am·mêḵ,Your people,N‑msc | 2fs,H5971,Ruth,1,204,15
עַמִּ֔י,H5971,"‘am·mî,",[shall be] my people,N‑msc | 1cs,H5971,Ruth,1,205,15
וֵאלֹהַ֖יִךְ,H430,wê·lō·ha·yiḵ,and your God,Conj‑w | N‑mpc | 2fs,H430,Ruth,1,206,15
אֱלֹהָֽי׃,H430,’ĕ·lō·hāy.,my God,N‑mpc | 1cs,H430,Ruth,1,207,15
תָּמ֙וּתִי֙,H4191,tā·mū·ṯî,you die,V‑Qal‑Imperf‑2fs,H4191,Ruth,1,208,15
אָמ֔וּת,H4191,"’ā·mūṯ,",I will die,V‑Qal‑Imperf‑1cs,H4191,Ruth,1,209,15
וְשָׁ֖ם,H8033,wə·šām,and there,Conj‑w | Adv,H8033,Ruth,1,210,15
אֶקָּבֵ֑ר,H6912,’eq·qā·ḇêr;,will I be buried,V‑Nifal‑Imperf‑1cs,H6912,Ruth,1,211,15
כֹּה֩,H3541,kōh,So,Adv,H3541,Ruth,1,212,15
יַעֲשֶׂ֨ה,H6213,ya·‘ă·śeh,do,V‑Qal‑Imperf‑3ms,H6213,Ruth,1,213,15
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Ruth,1,214,15
וְכֹ֣ה,H3541,wə·ḵōh,and also,Conj‑w | Adv,H3541,Ruth,1,215,15
יֹסִ֔יף,H3254,"yō·sîp̄,",more,V‑Hifil‑Imperf‑3ms,H3254,Ruth,1,216,15
כִּ֣י,H3588,kî,if,Conj,H3588,Ruth,1,217,15
הַמָּ֔וֶת,H4194,"ham·mā·weṯ,",[anything but] death,Art | N‑ms,H4194,Ruth,1,218,15
יַפְרִ֖יד,H6504,yap̄·rîḏ,parts,V‑Hifil‑Imperf‑3ms,H6504,Ruth,1,219,15
בֵּינִ֥י,H996,bê·nî,you,Prep | 1cs,H996,Ruth,1,220,15
וּבֵינֵֽךְ׃,H996,ū·ḇê·nêḵ.,and me,Conj‑w | Prep | 2fs,H996,Ruth,1,221,15
כִּֽי־,H3588,kî-,that,Conj,H3588,Ruth,1,222,15
מִתְאַמֶּ֥צֶת,H553,miṯ·’am·me·ṣeṯ,was determined,V‑Hitpael‑Prtcpl‑fs,H553,Ruth,1,223,15
הִ֖יא,H1931,hî,she,Pro‑3fs,H1931,Ruth,1,224,15
לָלֶ֣כֶת,H1980,lā·le·ḵeṯ,to go,Prep‑l | V‑Qal‑Inf,H1980,Ruth,1,225,15
אִתָּ֑הּ,H854,’it·tāh;,with her,Prep | 3fs,H854,Ruth,1,226,15
וַתֶּחְדַּ֖ל,H2308,wat·teḥ·dal,and she stopped,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H2308,Ruth,1,227,15
לְדַבֵּ֥ר,H1696,lə·ḏab·bêr,speaking,Prep‑l | V‑Piel‑Inf,H1696,Ruth,1,228,15
אֵלֶֽיהָ׃,H413,’ê·le·hā.,to her,Prep | 3fs,H413,Ruth,1,229,15
שְׁתֵּיהֶ֔ם,H8147,"šə·tê·hem,",the two of them,Number‑fdc | 3mp,H8147,Ruth,1,230,15
עַד־,H5704,‘aḏ-,until,Prep,H5704,Ruth,1,231,15
בֹּאָ֖נָה,H935,bō·’ā·nāh,they came,V‑Qal‑Inf | 3fp,H935,Ruth,1,232,15
לָ֑חֶם,H1035,lā·ḥem;,Bethlehem,N‑proper‑fs,H1035,Ruth,1,233,15
וַיְהִ֗י,H1961,"way·hî,",And it came to pass,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Ruth,1,234,15
כְּבֹאָ֙נָה֙,H935,kə·ḇō·’ā·nāh,when they had come,Prep‑k | V‑Qal‑Inf | 3fp,H935,Ruth,1,235,15
לֶ֔חֶם,H1035,"le·ḥem,",Bethlehem,N‑proper‑fs,H1035,Ruth,1,236,15
וַתֵּהֹ֤ם,H1949,wat·tê·hōm,that was excited,Conj‑w | V‑Nifal‑ConsecImperf‑3fs,H1949,Ruth,1,237,15
כָּל־,H3605,kāl-,all,N‑msc,H3605,Ruth,1,238,15
